고객번호,총구매액,구매빈도,최근구매일
1118,72830897.0,1365,3
1119,42766538.0,956,2
1120,9966349.0,1492,3
1122,16651719.0,1530,2
1123,54481172.0,1758,3
1124,62899069.0,1119,2
1125,18080322.0,1836,2
1126,44265871.0,406,3
1127,256598051.0,1112,6
1128,27964640.0,1044,8
1129,72465014.0,677,2
1130,77199237.0,622,11
1131,40139440.0,1487,4
1132,11885534.0,1597,2
1133,99191625.0,595,9
1134,14032849.0,1157,3
1135,25694978.0,638,6
1136,27118106.0,1212,4
1137,38221222.0,962,2
1138,241195827.0,1123,4
1139,27837579.0,485,3
1140,10670320.0,1316,2
1141,40142136.0,1720,3
1142,50903880.0,523,24
1143,7757215.0,653,3
1144,70060864.0,1134,3
1145,4819579.0,706,4
1146,18564538.0,593,4
1147,163177430.0,677,3
1148,6824981.0,390,3
1149,8675416.0,1600,2
1150,50620468.0,1064,7
1151,31744932.0,656,2
1152,64136679.0,1424,9
1153,19612878.0,899,11
1154,36796580.0,885,8
1155,143547758.0,798,12
1156,10195543.0,1627,3
1157,88130120.0,687,2
1158,12188784.0,1285,4
1159,12219893.0,1823,3
1160,11838968.0,1170,2
1161,63209352.0,748,2
1162,66862390.0,736,6
1163,134813886.0,1140,8
1164,29412325.0,1350,3
1165,40595610.0,3226,2
1166,55991854.0,1406,4
1167,11507816.0,483,2
1168,15321024.0,1048,3
1169,20699055.0,1880,2
1170,14584910.0,1531,2
1172,81451402.0,1339,2
1173,124177690.0,559,8
1174,14304004.0,1802,3
1175,9599069.0,1194,4
1176,76230958.0,951,3
1177,8810621.0,449,2
1178,90160766.0,570,9
1179,85297529.0,1957,2
1180,11509471.0,879,3
1181,20052445.0,565,7
1182,10553607.0,932,6
1183,8586811.0,2372,4
1184,15252556.0,2479,2
1185,14128441.0,2475,3
1186,18690690.0,1444,6
1187,32036290.0,455,6
1188,6404906.0,952,3
1189,29280070.0,839,7
1190,6108712.0,638,6
1191,15424206.0,436,3
1192,15742472.0,900,92
1193,25407565.0,1331,7
1194,51694727.0,967,8
1195,8485157.0,861,6
1196,19587280.0,1427,3
1197,67976527.0,687,9
1198,30751420.0,2003,2
1199,24473869.0,1116,3
1200,106881271.0,1536,7
1201,18995568.0,755,3
1202,17542989.0,1646,3
1203,78412703.0,670,3
1204,7505484.0,1308,2
1205,12420410.0,1173,6
1206,21096913.0,2272,4
1207,80400262.0,414,2
1209,24084377.0,1169,2
1210,11544815.0,1327,2
1211,63719760.0,1361,11
1212,91388542.0,1031,3
1213,13370244.0,1601,4
1214,85073144.0,619,4
1215,18679186.0,977,2
1216,15668795.0,546,2
1217,10377333.0,738,2
1218,84523161.0,771,4
1219,38094690.0,724,2
1220,36947000.0,3020,2
1221,13146531.0,830,3
1222,93531005.0,662,22
1223,8007844.0,1122,3
1224,62088720.0,531,7
1225,9412314.0,996,3
1226,39252887.0,677,8
1227,59058705.0,1559,9
1228,16669455.0,1193,7
1229,87511706.0,1347,7
1230,49813475.0,894,4
1231,12569457.0,1873,3
1232,42783813.0,816,16
1233,107680843.0,461,2
1234,11485832.0,1039,2
1235,34979176.0,868,4
1236,15448085.0,1345,2
1237,9270591.0,970,4
1238,126829031.0,783,3
1239,17162262.0,1794,2
1240,22247992.0,577,2
1241,12637703.0,1772,3
1242,31466196.0,1278,2
1243,93328682.0,744,2
1244,18658308.0,1305,13
1245,42154262.0,652,2
1246,90855542.0,599,8
1247,31615774.0,742,3
1248,6709584.0,626,3
1249,7697614.0,1023,12
1250,9872415.0,1617,3
1251,9297854.0,960,3
1252,8775858.0,1197,2
1253,9197415.0,2256,2
1254,55815558.0,1069,2
1255,74520469.0,526,3
1256,6190561.0,764,2
1257,55766431.0,587,2
1258,11237510.0,1498,2
1259,54918549.0,456,2
1260,16423494.0,2386,2
1261,11144826.0,930,2
1263,92611019.0,457,4
1264,63343169.0,692,2
1265,8919976.0,888,2
1266,90216813.0,816,9
1267,18295145.0,537,4
1268,54125805.0,672,2
1269,22692876.0,503,7
1270,14098120.0,2601,3
1271,74478250.0,872,4
1272,69443505.0,746,2
1273,64034644.0,523,10
1274,45545990.0,806,7
1275,68030067.0,808,7
1276,7899535.0,1368,2
1277,108705830.0,1535,3
1278,7421788.0,710,3
1279,34081076.0,806,2
1280,7297001.0,906,6
1281,11379069.0,3168,2
1282,163979279.0,2010,9
1283,59037484.0,792,6
1284,62287309.0,991,2
1285,70559644.0,647,11
1286,4752593.0,1287,7
1287,32496510.0,766,14
1288,130349390.0,768,3
1289,107517420.0,494,4
1290,94228881.0,1279,2
1291,116587330.0,470,2
1292,51071450.0,1542,7
1293,31087834.0,1154,2
1294,13155575.0,581,7
1295,118520019.0,451,8
1296,58453840.0,657,4
1297,13197895.0,529,2
1298,76637032.0,1108,2
1299,12224127.0,1206,3
1300,14540171.0,1777,3
1301,74578406.0,1556,8
1302,57325551.0,758,9
1303,5410717.0,835,6
1304,11229119.0,916,6
1305,40046350.0,1901,6
1306,17163866.0,1881,2
1307,21273687.0,566,4
1308,68363379.0,600,7
1309,9213435.0,825,2
1310,74141570.0,1260,3
1311,67411199.0,2085,4
1312,42019351.0,1497,2
1313,75151703.0,524,2
1314,22376814.0,2005,2
1315,47707608.0,1297,3
1316,171330544.0,1102,2
1317,80368735.0,677,4
1318,13444488.0,1443,2
1319,7516591.0,761,3
1320,9713931.0,1414,2
1321,5685336.0,743,4
1322,12207816.0,1680,2
1323,7178490.0,579,2
1324,7707800.0,1186,2
1325,12415187.0,1269,2
1326,14467120.0,1563,3
1327,92755961.0,610,8
1328,35630140.0,2984,2
1329,40197001.0,537,10
1331,17233520.0,1291,8
1332,21563388.0,653,4
1333,11669727.0,866,2
1334,202511367.0,825,4
1335,30014371.0,833,4
1336,27898580.0,669,3
1337,20126294.0,2287,2
1338,8401932.0,1221,9
1339,5354856.0,451,4
1340,59296850.0,1031,7
1341,54486960.0,891,2
1342,14656219.0,607,3
1343,52984219.0,1545,3
1344,88383881.0,965,2
1345,82270122.0,964,2
1346,32622127.0,805,2
1347,97371240.0,719,9
1348,306675677.0,1258,4
1349,129617601.0,1542,2
1350,9753178.0,1095,7
1351,18729186.0,2321,4
1352,10824703.0,1759,3
1353,24192759.0,929,2
1354,13910733.0,2079,2
1355,103707495.0,454,3
1356,58843225.0,1638,8
1357,14278373.0,1794,2
1358,25772165.0,1088,7
1359,13315154.0,1060,2
1360,51947737.0,730,9
1361,9179292.0,513,2
1362,12772896.0,1576,4
1363,16370703.0,1341,2
1364,49495269.0,820,10
1365,89174642.0,1179,8
1366,25425094.0,498,4
1367,47489600.0,482,2
1368,13789302.0,899,6
1369,6387600.0,858,4
1370,37521964.0,542,9
1371,9001825.0,1186,4
1372,17527449.0,672,2
1373,13850737.0,1240,2
1374,11402186.0,1143,2
1375,82700358.0,1253,7
1376,20627024.0,1478,3
1377,24174996.0,1331,3
1378,195566379.0,1023,2
1380,10259835.0,657,3
1381,64966514.0,726,19
1382,51974757.0,754,7
1383,16287328.0,2082,7
1384,19509346.0,1391,4
1385,39705047.0,541,2
1386,11710204.0,724,7
1387,8811915.0,1192,4
1388,19811674.0,1448,3
1389,27732845.0,1402,2
1390,7993645.0,1002,8
1391,128150525.0,561,14
1392,8315105.0,958,2
1393,4644183.0,718,3
1394,92641314.0,737,7
1395,21021424.0,1121,3
1396,48224344.0,1796,4
1397,7197609.0,1709,2
1398,10343620.0,1450,2
1399,18573128.0,912,2
1400,9986844.0,1259,2
1401,7501814.0,1199,3
1402,9512719.0,1466,2
1403,48701281.0,745,2
1404,24786721.0,2023,2
1405,7186815.0,943,6
1406,186411657.0,764,3
1407,191813466.0,667,4
1408,152583332.0,806,2
1409,36911781.0,1230,2
1410,8816529.0,916,2
1411,163953625.0,1400,7
1412,31341112.0,2512,4
1413,42025728.0,1863,3
1414,21040096.0,2248,2
1415,71876158.0,1368,8
1416,6474744.0,1101,2
1417,66148478.0,843,13
1418,20339199.0,1625,7
1419,28265876.0,1113,3
1420,41441356.0,1279,3
1421,142567807.0,1287,2
1422,76761357.0,586,3
1423,15202785.0,1353,3
1424,28293803.0,854,6
1425,26456499.0,537,20
1426,30436560.0,675,7
1427,8032984.0,849,7
1428,8410682.0,900,3
1429,11054095.0,505,2
1430,36529102.0,589,2
1431,17108007.0,962,3
1432,7547173.0,1070,3
1433,33588132.0,902,44
1434,49440236.0,830,9
1435,8735879.0,1071,7
1436,31790950.0,1964,2
1437,24743638.0,1299,6
1438,74366794.0,1789,4
1439,13794701.0,637,3
1440,84555864.0,2627,3
1441,139383097.0,1599,3
1442,85193295.0,577,2
1443,94180174.0,480,9
1444,10921503.0,1639,7
1445,75868661.0,1175,2
1446,101119508.0,632,4
1447,40685650.0,794,3
1448,13112100.0,837,4
1449,75009395.0,557,3
1450,169432731.0,838,8
1451,25421944.0,530,9
1452,68278115.0,2926,2
1453,24772922.0,516,2
1454,28362347.0,1721,2
1455,50338175.0,581,9
1456,20087324.0,2570,2
1457,51382668.0,497,2
1458,65393662.0,449,2
1459,54998062.0,509,12
1460,142474694.0,1466,2
1461,107386276.0,2437,4
1462,47062913.0,1481,2
1463,11903187.0,1953,2
1464,22364083.0,2039,2
1465,66194867.0,961,7
1466,9437351.0,1909,2
1467,43372880.0,670,12
1468,11670260.0,1523,2
1469,8592457.0,1166,4
1470,22365847.0,655,4
1471,56940669.0,579,3
1472,117323195.0,1759,2
1473,12506344.0,459,11
1474,5698483.0,1444,2
1475,10105013.0,885,2
1476,62036217.0,408,9
1477,10522683.0,1133,10
1478,12490076.0,1294,6
1479,29081888.0,593,2
1480,56283398.0,1963,2
1481,19601715.0,2508,3
1482,31573618.0,1628,3
1483,14625867.0,1156,2
1484,17964335.0,900,2
1485,12765327.0,2194,2
1486,23023452.0,675,7
1487,9432623.0,965,2
1488,8432775.0,261,3
1489,44750322.0,434,2
1490,21731022.0,552,13
1491,14958340.0,684,14
1492,69388988.0,610,13
1493,14325299.0,1869,3
1494,79298472.0,646,19
1495,13194055.0,447,2
1496,10176719.0,1256,2
1497,24860589.0,2148,2
1498,33540658.0,731,7
1499,20868494.0,549,7
1500,8055720.0,1513,3
1501,67869393.0,779,2
1502,31109445.0,449,7
1503,11296793.0,1191,7
1504,3003815.0,987,18
1505,15992364.0,554,2
1506,11766397.0,1997,2
1507,15824937.0,2182,3
1508,14462338.0,2407,2
1509,19165559.0,830,7
1510,16885934.0,1557,2
1511,11617174.0,1021,4
1512,57834023.0,487,4
1513,32365447.0,916,2
1514,31108650.0,1265,2
1515,26571430.0,1941,2
1516,129349293.0,913,3
1517,100621490.0,741,2
1518,39231187.0,605,8
1519,69838233.0,520,3
1520,9566152.0,1484,2
1521,65840241.0,657,17
1522,6458607.0,1395,2
1523,135183797.0,949,2
1524,146156606.0,887,3
1525,10970031.0,1936,2
1526,92609350.0,1065,6
1527,12008919.0,1047,2
1528,10208068.0,1004,3
1529,15650597.0,2428,2
1530,23747677.0,794,6
1531,11127474.0,1524,4
1532,12158833.0,860,3
1533,40562339.0,929,7
1534,47453084.0,743,9
1535,7334327.0,1303,7
1536,29768829.0,474,2
1537,35939463.0,892,3
1538,97345432.0,1348,2
1539,15157823.0,1820,3
1540,16487414.0,1337,3
1541,11271534.0,1654,2
1542,83575688.0,1692,2
1543,5073806.0,733,2
1544,7991625.0,677,6
1545,120317812.0,907,2
1546,9380492.0,728,2
1547,22975904.0,4097,2
1548,43507672.0,890,2
1549,7593370.0,1237,4
1550,102829281.0,1152,3
1551,15032479.0,1534,3
1552,14088492.0,2384,2
1553,7668549.0,1003,2
1554,55547886.0,1132,4
1555,12478981.0,1424,2
1556,19325467.0,1456,4
1557,17294941.0,1804,4
1558,17550042.0,764,2
1559,17433136.0,2120,7
1560,5922075.0,1094,2
1561,98859959.0,463,2
1562,21956654.0,1767,3
1563,69007777.0,486,9
1564,9713360.0,1297,3
1565,13669784.0,2419,2
1566,57770133.0,749,10
1567,20225494.0,1276,6
1568,13861556.0,1163,2
1569,73639266.0,518,2
1570,25332533.0,2573,2
1571,62873502.0,856,2
1572,13934239.0,1550,5
1573,12246696.0,1131,2
1574,11613682.0,590,2
1575,35715473.0,685,2
1576,105437808.0,578,4
1577,60290006.0,844,2
1578,21879554.0,793,7
1579,83081333.0,577,11
1580,10039658.0,1217,2
1581,16269054.0,534,2
1582,18228693.0,1958,2
1583,20969261.0,858,2
1584,42955283.0,1546,8
1585,124910189.0,749,40
1586,7467989.0,630,7
1587,68193971.0,1194,2
1588,23584602.0,567,2
1589,93178460.0,1053,3
1590,9958974.0,1254,2
1591,15142371.0,1442,2
1592,36769052.0,891,2
1593,24884397.0,1967,7
1594,72568042.0,774,4
1595,4887596.0,1340,3
1596,87074113.0,875,9
1597,24930128.0,1871,6
1598,16494623.0,2297,2
1599,63195408.0,1418,4
1600,9985778.0,2669,3
1601,55931328.0,464,10
1602,22361865.0,636,2
1603,117439171.0,523,4
1604,12131079.0,552,14
1605,30061067.0,1127,2
1606,48110700.0,1100,2
1607,183007765.0,710,6
1608,14666299.0,2168,2
1609,73334981.0,521,2
1610,6385345.0,441,2
1611,14475709.0,1357,2
1612,10219480.0,634,3
1613,29855675.0,1916,4
1614,9176492.0,419,2
1615,90729829.0,2511,2
1616,52672511.0,774,7
1617,141474030.0,580,9
1618,188833343.0,459,21
1619,25911254.0,1257,2
1620,24033153.0,853,3
1621,27585041.0,1361,9
1622,13745705.0,2341,3
1623,8899800.0,1042,2
1624,22964198.0,563,3
1625,17405782.0,1440,3
1626,10581820.0,608,7
1627,8748520.0,920,3
1628,92486479.0,745,3
1629,13541798.0,2276,3
1630,163019464.0,1201,4
1631,27881623.0,728,6
1632,17242605.0,1864,4
1633,13134645.0,2705,2
1635,50415666.0,518,2
1636,10287239.0,1892,2
1637,74036661.0,614,2
1638,124040518.0,642,7
1639,19786866.0,368,3
1640,87013319.0,551,2
1641,221865787.0,1006,2
1642,42809944.0,964,6
1644,27957968.0,2537,2
1645,5754979.0,1393,3
1646,103099362.0,1204,16
1647,24228023.0,1137,3
1648,30316646.0,1437,2
1649,12342104.0,2878,4
1650,13529047.0,868,2
1651,14601334.0,1219,6
1652,99420460.0,1547,2
1653,43357749.0,952,3
1654,36494486.0,1281,3
1655,11609374.0,2394,7
1656,11945712.0,1948,9
1657,18283822.0,913,4
1658,25027866.0,682,2
1659,50924047.0,1707,3
1660,7902546.0,780,4
1661,10712793.0,1509,4
1662,84329307.0,1100,8
1663,52341549.0,3616,7
1664,169523168.0,896,12
1665,12748808.0,1471,4
1666,39707532.0,679,7
1667,21910707.0,1636,2
1668,73344837.0,1054,4
1669,12495483.0,1437,8
1670,17235643.0,1202,2
1671,80278425.0,721,7
1672,4252526.0,1352,2
1673,44119702.0,526,2
1674,29707548.0,1648,7
1675,50631708.0,542,7
1676,17318476.0,1823,6
1677,18419347.0,1348,7
1678,60874282.0,853,3
1679,42957736.0,861,2
1680,13413980.0,627,3
1681,59899354.0,563,3
1682,91890741.0,753,13
1683,27466941.0,991,2
1684,54864626.0,1342,6
1685,76653632.0,1065,3
1687,19667990.0,2125,2
1688,132320832.0,1939,2
1689,10312566.0,1787,19
1690,9931063.0,1960,6
1691,109922702.0,887,2
1692,45306807.0,1481,2
1693,17368195.0,748,8
1694,16011608.0,1785,2
1695,65570314.0,828,13
1696,52522937.0,570,7
1697,13300812.0,1687,2
1698,10001336.0,921,7
1699,129487706.0,4037,2
1700,8153409.0,781,2
1701,9635061.0,1278,3
1702,345843248.0,804,4
1703,10761548.0,1057,2
1704,13475052.0,3026,3
1705,17684902.0,689,2
1706,9265776.0,1479,2
1707,27640843.0,1479,3
1708,23283295.0,2374,2
1709,55670129.0,507,7
1710,12783877.0,850,2
1711,8153298.0,1066,4
1712,5101356.0,1614,2
1713,52100784.0,1027,4
1714,16678358.0,986,2
1715,10754881.0,1276,6
1716,31066106.0,971,2
1717,5573552.0,1190,12
1718,22104721.0,1012,2
1719,13341153.0,1157,4
1720,7793783.0,966,2
1721,10509883.0,1132,2
1722,33657205.0,1290,2
1723,220651982.0,789,2
1724,10376988.0,582,2
1725,88506014.0,754,2
1726,7946416.0,730,4
1727,13674335.0,2136,2
1728,160098029.0,763,3
1729,13468940.0,855,3
1730,22596076.0,1231,2
1731,57184841.0,781,2
1732,17319834.0,1381,2
1733,347267840.0,1175,11
1734,11111475.0,2411,2
1735,21551270.0,1929,4
1736,39290666.0,3210,3
1737,7937712.0,1278,4
1738,115421538.0,1018,3
1739,53202110.0,497,2
1740,16959182.0,944,4
1741,63050794.0,805,2
1742,11240293.0,2517,3
1743,8428541.0,1293,2
1744,12842293.0,1936,2
1745,92743677.0,1089,2
1746,15165515.0,1750,67
1747,57653595.0,1124,2
1748,86131822.0,1008,3
1749,26005683.0,875,4
1750,12814655.0,1244,3
1751,10317206.0,907,2
1752,39406888.0,1608,3
1753,22959196.0,733,2
1754,272670955.0,570,2
1755,8750943.0,1037,6
1756,65191407.0,1114,7
1757,7398338.0,1451,3
1758,12593257.0,2737,3
1759,17753103.0,817,2
1760,70091689.0,762,8
1762,10003360.0,431,3
1763,33739220.0,1262,4
1764,20491599.0,751,2
1765,12207998.0,1612,3
1766,166820708.0,580,7
1767,9174299.0,1526,2
1768,9742266.0,1200,2
1769,10669666.0,658,3
1770,81886500.0,576,2
1771,19707311.0,1565,7
1772,6994835.0,943,2
1773,5197016.0,796,2
1774,8015614.0,1480,3
1775,19979481.0,2112,2
1776,12869290.0,856,4
1777,54864255.0,540,13
1778,8521542.0,1343,2
1779,16376362.0,968,6
1780,149503621.0,838,3
1781,82391502.0,808,3
1782,77662156.0,464,2
1783,119758700.0,653,2
1784,157646699.0,592,4
1785,104012868.0,883,13
1786,70737833.0,791,2
1787,11467523.0,2196,2
1788,41564360.0,608,10
1789,34575960.0,1350,3
1790,14763394.0,1480,3
1791,89425843.0,573,2
1792,45454060.0,1026,3
1793,13859286.0,428,2
1794,23182437.0,1789,3
1795,24080838.0,595,3
1796,84970918.0,662,9
1797,12456721.0,1027,3
1798,75208947.0,887,3
1799,8638588.0,2035,7
1800,10782879.0,1766,2
1801,48516661.0,667,4
1802,15956658.0,1122,3
1803,120538595.0,689,6
1804,41833607.0,1317,2
1805,11643359.0,1466,2
1806,11576752.0,1543,3
1807,17584285.0,1772,2
1808,39089272.0,1416,8
1809,23945161.0,505,3
1810,26718965.0,1493,2
1811,5018182.0,1673,2
1812,121605875.0,2140,6
1813,27619507.0,950,10
1814,9425959.0,1555,2
1815,68648428.0,729,2
1816,47047180.0,601,7
1817,13889890.0,1460,2
1818,14753948.0,1151,3
1819,9574839.0,1385,3
1820,10708323.0,1208,3
1821,23321566.0,527,3
1822,7515300.0,815,2
1823,43132995.0,805,3
1824,11714116.0,920,2
1825,47933240.0,865,4
1826,85213183.0,843,3
1827,4518318.0,468,4
1828,72268754.0,2771,6
1829,56391322.0,1433,2
1830,12659645.0,716,2
1831,6837672.0,707,4
1832,8288477.0,2675,2
1833,18016136.0,2420,6
1834,41949513.0,900,3
1835,17238036.0,1215,2
1836,16154753.0,2402,2
1837,38920964.0,3767,3
1838,23997260.0,810,7
1839,12344845.0,1672,4
1840,10128788.0,2016,2
1841,32965950.0,1065,26
1842,153783370.0,1191,4
1843,107927116.0,527,7
1844,62760196.0,443,9
1845,15616775.0,2559,4
1846,10174669.0,1497,3
1847,38850633.0,576,8
1848,9501429.0,1629,2
1849,10047018.0,2040,2
1850,5436107.0,874,3
1851,19095044.0,1728,2
1852,82208119.0,730,7
1853,6707369.0,1144,3
1854,15243568.0,2738,2
1855,18595592.0,816,7
1856,153957790.0,668,2
1857,37076632.0,523,7
1858,13533629.0,1052,2
1859,12894173.0,964,6
1860,10106651.0,1400,2
1861,35364049.0,1222,2
1862,48922463.0,658,6
1863,14137754.0,638,8
1864,113337511.0,940,2
1865,23302789.0,2135,11
1866,19318078.0,2052,3
1867,13507950.0,681,8
1868,12556091.0,1548,3
1869,33797623.0,1777,2
1870,98946823.0,605,12
1871,15186140.0,1459,6
1872,88419172.0,1308,2
1873,18390073.0,1269,3
1874,26948395.0,858,4
1876,7905964.0,880,2
1877,24942534.0,1579,6
1878,37631465.0,629,10
1879,53597992.0,536,11
1880,262572980.0,625,6
1882,15009361.0,1694,3
1883,5237962.0,574,2
1884,5483219.0,1003,2
1885,32347143.0,764,2
1886,34537029.0,1123,8
1887,10793265.0,1118,2
1888,77995766.0,749,3
1889,93742527.0,673,4
1890,10877210.0,1394,3
1891,8556718.0,1091,6
1892,7046387.0,653,3
1893,9810671.0,2691,2
1894,38794589.0,732,2
1895,85757794.0,714,8
1896,55630397.0,1636,3
1897,10196001.0,1796,2
1898,84916414.0,535,14
1899,33202065.0,1756,3
1900,67540116.0,1277,3
1901,46909591.0,402,12
1902,19578677.0,2181,2
1903,16510340.0,1563,2
1904,17172440.0,2428,2
1905,16661897.0,2277,2
1906,11742756.0,1034,7
1907,310605883.0,582,7
1908,53633361.0,1841,3
1909,66351654.0,1382,2
1910,22516598.0,1728,2
1911,42259150.0,656,2
1912,7312787.0,783,4
1913,69902837.0,858,2
1914,8905869.0,1100,2
1915,10193911.0,1459,3
1916,13992800.0,816,19
1917,19450751.0,880,3
1918,50033392.0,1405,3
1919,6132982.0,1024,2
1920,47289984.0,644,7
1921,11095238.0,1312,2
1922,121264248.0,1158,4
1923,18905479.0,660,2
1924,62652610.0,2534,2
1925,64390113.0,692,2
1926,46096700.0,582,7
1928,23422486.0,548,3
1929,16879074.0,1463,3
1930,42709626.0,716,3
1931,8042010.0,1784,2
1932,38827018.0,862,2
1933,10893253.0,2018,3
1934,59343932.0,447,2
1935,19411204.0,2632,6
1936,12922931.0,1081,2
1937,23811358.0,463,19
1938,59548046.0,556,9
1939,153802528.0,2166,3
1940,9589424.0,898,2
1941,62194790.0,1063,7
1942,13487892.0,1826,2
1943,18580491.0,1187,6
1944,36077969.0,1164,4
1945,130284903.0,1670,7
1946,28732588.0,2118,3
1947,9974434.0,783,2
1948,18583718.0,627,2
1949,11258956.0,392,3
1950,10631417.0,1894,4
1951,15379924.0,1915,3
1952,27700726.0,416,4
1953,55371588.0,431,7
1954,90472941.0,455,4
1955,13142986.0,1262,2
1956,115166981.0,558,2
1957,81048665.0,1264,8
1958,25932419.0,1981,2
1959,13021357.0,1681,2
1960,8022556.0,1249,4
1961,29564621.0,2610,2
1962,12490717.0,2665,2
1963,34967754.0,761,7
1964,16772726.0,1253,2
1965,53544522.0,541,4
1966,11531083.0,1373,2
1967,7511059.0,512,3
1968,46405689.0,841,3
1969,19410076.0,832,8
1970,6707251.0,1231,2
1971,59601646.0,497,4
1972,14574395.0,2847,2
1973,23363818.0,960,2
1974,60194692.0,659,3
1975,8453209.0,637,2
1976,105607719.0,722,4
1977,7941496.0,1028,2
1978,12727138.0,1783,3
1979,25645207.0,565,3
1980,17648069.0,583,7
1981,47767308.0,605,3
