고객번호,편의품_CV_S,편의품_CV_C,선매품CV_S,선매품CV_C,전문품CV_S,전문품CV_C,기타CV_S,기타CV_C
298,0.393013323,0.304070167,0.569817715,0.492266868,0.947456158,1.036096217,0.795527228,0.579850715
299,0.350271736,0.315859198,0.969683924,0.702379314,2.645751311,2.645751311,1.188635639,1.121522403
300,0.101166737,0.079471925,0.479883526,0.306420667,0,0,0.803439152,0.765037609
301,0.474125072,0.512400569,0.885999584,0.374218449,0.869481815,0.707106781,0.59776209,0.469041576
302,0.254855291,0.257084015,0.399278844,0.435123433,2.645751311,2.645751311,0.412938103,0.438985573
303,0.125024048,0.140878188,1.422082801,0.420812706,0,0,0.730607235,0.717958846
304,1.041528572,0.640365542,1.233908725,0.734680827,2.403683542,1.707825128,1.767059976,1.34047028
305,0.604063209,0.346343004,0.442329854,0.244156834,1.166416686,1.054092553,1.718202401,0.509175077
306,1.020745285,0.146816356,0.353724217,0.323765285,2.645751311,2.645751311,1.755683931,1.61172462
307,0.289725401,0.401259944,0.471119394,0.483812023,0.939045901,1.132843031,0.46078671,0.289894884
308,0.423504725,0.204680636,0.617691694,0.62140718,2.251030106,1.984313483,2.089673451,0.683130051
309,0.160269051,0.088956836,0.478836125,0.214176071,1.888828666,1.835856849,1.000820407,1.013755804
310,0.333714406,0.268219035,0.690246731,0.390429049,0,0,1.291461048,0.788226982
311,0.334328232,0.306788686,0.287935459,0.43307341,0.734503469,0.62252972,1.125015725,0.935414347
312,0.424637888,0.248383579,1.177458271,0.872682115,0,0,1.880408071,1.376892637
313,0.28278874,0.346711513,0.651847094,0.253081015,2.336680429,1.835856849,0.397903822,0.272318224
314,1.123611453,0.24734514,1.087663685,0.250487524,1.058354357,0.78333272,0.348390975,0.346944333
315,0.385438288,0.180505135,0.421751922,0.343051813,1.114625477,0.83956007,1.397696667,0.62935724
316,0.641614682,0.212239129,0.982202232,0.22690859,2.645751311,2.645751311,0.275778565,0.45520768
317,0.124185413,0.093404956,0.687988591,0.253262703,2.486092514,1.707825128,0.817709122,0.866025404
318,0.638480718,0.193587642,0.454617416,0.300722059,2.590247152,1.707825128,0.689559445,0.756953304
319,0.318084461,0.354178171,0.29908014,0.264314514,1.72216558,1.754992877,0.58044634,0.554338946
320,0.257798393,0.236244623,0.48309774,0.256169389,2.415269931,1.707825128,0.558770137,0.518370025
321,0.402806108,0.206545054,0.643211349,0.28746733,2.491794546,1.331665624,0.442819957,0.342084558
322,0.478474467,0.121404108,0.437381425,0.398792837,0,0,0.984857291,0.621027319
323,0.322198929,0.252037661,0.48730766,0.354436209,1.24213265,1.032348751,0.822448044,0.697792663
324,0.318436153,0.265491793,0.425768721,0.283037441,1.687850143,1.153507049,0.678736579,0.556195958
325,0.615214931,0.237586275,0.342144023,0.528333041,1.088646949,0.880446015,0.739745357,0.647627584
326,0.39830385,0.332817053,0.726223438,0.367588912,1.26784855,0.816496581,0.942188252,0.502692749
327,0.533907298,0.435516131,0.244166084,0.224618598,1.813686815,1.466642992,0.726686747,0.361525862
328,1.485465258,0.666666667,0.365596513,0.340777194,2.645751311,2.645751311,1.356220671,0.683130051
329,0.288667763,0.128835794,0.63322395,0.227118305,1.504954646,1.290994449,0.679176821,0.434487111
330,1.106396612,1.111109513,1.69213172,1.369162582,2.645751311,2.645751311,1.205115329,1.317397886
331,0.170188848,0.11729043,0.713216869,0.288675135,2.645751311,2.645751311,0.506616291,0.467463766
332,0.219027817,0.161827425,0.187021315,0.299506879,1.1084991,0.902549534,0.757391172,0.687254203
333,0.153044423,0.133250163,0.613043968,0.38986417,2.194886641,1.707825128,0.627409915,0.617751857
334,0.461829629,0.422197896,0.458383826,0.42609183,1.777809075,1.835856849,1.027425298,0.787717345
335,0.388850677,0.380058475,0.441980197,0.336684199,1.249736361,0.897997773,0.755896203,0.666881852
336,0.519795541,0.16484848,0.692464452,0.387926529,0,0,0.844061312,0.816496581
337,0.62319283,0.417213705,0.466595558,0.334263812,2.323608382,1.984313483,1.357329562,1.280868846
338,0.288159803,0.208841602,0.464861284,0.475662081,0,0,0.962882387,0.781242284
339,0.166070946,0.133551024,0.454579467,0.220479276,0,0,1.394770141,0.847318546
340,0.470032439,0.372441505,0.322609489,0.260342804,2.557041499,1.835856849,0.408608418,0.412310563
341,0.909924239,0.315318924,0.657613507,0.638508129,1.031593257,0.728017331,0.455066569,0.386847131
342,0.089182973,0.122237682,0.622237714,0.48680506,0,0,1.396947004,1.462600424
343,0.62059522,0.273977074,0.279573426,0.157644711,1.511943302,1.154700538,0.46469463,0.33510628
344,0.497675193,0.508289882,0.58928631,0.293920036,0,0,1.383110582,1.058300524
345,0.630023787,0.348259562,0.569562606,0.472829275,1.735748402,1.3676708,0.33801086,0.226759496
346,0.247940993,0.173102675,0.666762875,0.620483682,2.645751311,2.645751311,0.752122625,0.516397779
347,0.218039896,0.158256322,0.29205349,0.21759707,1.480710684,0.935414347,1.061566954,0.809720559
348,0.21331621,0.220845723,2.195964982,0.974996043,0,0,1.617868052,1.376892637
349,0.796932112,0.159178887,0.484443674,0.332818237,1.55637447,0.935414347,0.608047874,0.336862611
350,0.562320456,0.378897567,0.998172226,0.742168303,2.645751311,2.645751311,0.742421029,0.601374097
351,0.484176095,0.378265447,0.571495175,0.409257558,1.743772627,1.835856849,1.235336832,0.822147144
352,0.42549634,0.29988985,0.440619276,0.399187263,1.200751336,0.783239547,0.85310418,1.058300524
353,0.367196573,0.353265181,0.869070135,0.769700222,0,0,1.262981956,0.75
354,0.284980344,0.225245688,1.53517774,0.533695352,0,0,1.304248811,1.22111599
355,0.295737188,0.247733671,1.191997615,0.886353071,1.944493491,1.896634446,0.680142694,0.234186475
356,0.442927534,0.400948474,0.676620624,0.384895463,2.645751311,2.645751311,0.504775521,0.482846245
357,0.11798024,0.173891433,0.655315442,0.602065489,0,0,1.730860997,1.557776193
358,0.998081977,0.388865771,0.441521289,0.421535654,1.471620272,1.280868846,1.501650994,1.449137675
359,0.25671335,0.126497584,0.450800395,0.217683208,2.645751311,2.645751311,0.562561132,0.608588848
360,0.295759935,0.243691351,0.786636693,0.584540744,2.208844052,1.247219129,0.742872897,0.659685672
361,0.352936907,0.231591653,0.45302436,0.361102281,0.966925214,0.371985647,1.312667738,0.448608961
362,0.342048357,0.2479144,0.760242759,0.386047162,0,0,1.763927378,1.536925476
363,0.822769639,0.390425218,0.695449756,0.587908406,1.563672511,1.138785298,0.932987876,0.805076486
364,0.399807572,0.388578788,0.886682434,0.585558171,2.645751311,2.645751311,0.492014036,0.709198818
365,0.638157624,0.315046318,0.909866892,0.320047739,1.090312806,1.132843031,0.85585239,0.777835168
366,0.253945775,0.135933101,1.306162257,1.583771869,0,0,0.850313864,0.866025404
367,0.32273551,0.392433371,0.790076813,0.427609394,0.815732612,0.768741269,1.03164537,0.827311576
368,0.227734801,0.229379202,0.564493062,0.578193117,2.548568171,2.094437076,0.487458274,0.361201603
369,0.993571467,0.338515277,0.437880766,0.278095969,1.968786529,1.376892637,0.950212752,0.575639598
370,0.241211901,0.1817411,0.79458835,0.338927418,0,0,1.076922953,0.827311576
371,0.399415907,0.314403773,0.336257892,0.176769773,0,0,0.67196075,0.829632063
372,0.153950967,0.11049467,1.424138055,0.875074313,0,0,0.832596202,0.689685253
373,1.271152462,0.417687455,0.773735603,0.666437557,1.144623042,0.928934407,0.533780164,0.578379721
374,0.339977941,0.317619541,0.175361787,0.204075484,2.047953774,1.662958839,0.091593543,0.16756563
375,0.301020621,0.260362671,0.395360136,0.185628838,1.548980281,0.935414347,1.199239855,0.174948552
376,0.254072192,0.22305013,0,0,0,0,1.614916493,1.436559676
377,0.431200484,0.261018663,0.23431222,0.261142226,1.307748021,0.739814235,0.334707346,0.319132157
378,0.357608709,0.494458919,0.313323206,0.26127857,1.11973012,0.910840068,0.49622636,0.611076159
379,0.416823209,0.402413083,0.379787561,0.365554835,2.549334118,1.557776193,0.956970219,0.383858274
380,0.210740785,0.162452503,1.908856675,1.648343725,2.645751311,2.645751311,2.645751311,2.645751311
381,0.364646974,0.185697487,0.445221184,0.372830346,1.372131876,1.049691313,0.795700516,0.62252972
382,0.440087551,0.37264103,0.915183913,0.488051213,0.899453764,1.059368052,0.181931862,0.220097493
383,0.885894656,0.50350535,0.414288603,0.445528193,1.747970973,1.754992877,0.777926807,0.847318546
384,0.472155945,0.43844637,0.667353734,0.769700222,0,0,1.1992827,1.003937023
385,0.208940157,0.107130084,1.069493859,0.306727615,0,0,1.158263348,0.894082052
386,0.498443202,0.514299506,0.664309081,0.471107223,1.604742944,0.683130051,0.607942604,0.550620876
387,0.747053835,0.156086271,0.414191879,0.256997889,0.731506506,0.771785919,0.574663901,0.614197275
388,0.287892602,0.378498486,0.656126596,0.575782572,0.642377267,0.485302542,0.770342527,0.705469259
389,0.263789174,0.198055504,0.369821533,0.290884187,0,0,0.822970885,0.40824829
390,0.162609802,0.140954082,0.871571171,0.516756265,0,0,2.645751311,2.645751311
391,0.807972945,0.70579367,0.940371428,0.896241057,1.08830824,1.17498609,0.421792353,0.545189808
392,0.398026004,0.415918646,1.172426422,0.913327251,0,0,0.557713731,0.569116182
393,0.232708954,0.304655239,0.704106206,0.263406381,0.837349574,0.89882644,0.972037136,0.865431218
394,0.190808102,0.209111701,0.524510921,0.489660702,2.645751311,2.645751311,0.909937101,0.683130051
395,0.261796599,0.115255175,1.212488771,0.689008353,2.645751311,2.645751311,1.622138886,1.670218438
396,0.337081092,0.283471069,0.477785609,0.327673612,0,0,1.327173121,0.948791738
397,0.368748892,0.310959939,0.549511038,0.320052079,1.741883201,1.835856849,1.482804653,1.247219129
398,0.506417545,0.536881803,0.738333162,0.403342516,1.374489479,1.256169048,1.219152157,0.629281526
399,0.774431434,0.5204165,0.235691691,0.228043375,0.187003162,0.225133406,0.883875391,0.902549534
400,0.163381124,0.201917765,0.359314659,0.260474599,1.456215104,1.058300524,1.607724761,0.816496581
401,1.135362549,0.756267217,0.594884731,0.164358617,2.133317696,1.993817605,0.695725814,0.629880862
402,0.18683601,0.158685513,0.383542157,0.346172487,2.645751311,2.645751311,0.808307623,0.577350269
403,0.137553131,0.133571882,1.021836247,0.713804217,0,0,1.26827854,0.895252689
404,0.298613774,0.205486904,0.35686195,0.163077401,2.154546812,1.707825128,0.468262417,0.418740125
405,0.592073673,0.606761337,0.45033776,0.210510296,2.284724948,1.707825128,0.309508638,0.179954814
406,0.224526374,0.244742721,0.70725039,0.559835367,2.645751311,2.645751311,0.733271959,0.884943501
407,0.790534255,0.40505879,0.686472115,0.414500542,1.314748068,1.058300524,0.731881362,0.498887652
408,0.431916168,0.501256154,0.487002161,0.40128448,1.414899933,1.284847591,2.128892774,0.683130051
409,0.369988677,0.309605969,0.41657143,0.315463047,1.313701533,1.063112569,1.136276339,0.788226982
410,0.561454158,0.203506194,1.331667526,0.745355992,0,0,2.213803687,1.331665624
411,0.385053016,0.350352764,0.318734277,0.19710003,0.894717059,0.707106781,0.47430913,0.424577677
412,0.235936163,0.282150143,0.487884949,0.343798311,2.102919981,1.707825128,0.418409212,0.329381126
413,0.314085968,0.255686025,0.706694127,0.40689621,1.239719182,1.456943782,0.621655422,0.459845989
414,0.477288199,0.518500025,0.556333047,0.420852463,1.130581147,0.976068899,1.167786037,0.638284739
415,0.287287265,0.332141682,0.906306825,0.759493049,2.645751311,2.645751311,1.164158396,1.108755538
416,0.538436925,0.183819455,0.465968671,0.144353997,1.077782797,0.43204938,0.888873942,0.689685253
417,0.217145012,0.381246574,0.431937086,0.425707257,1.430381616,1.247219129,0.617140605,0.647627584
418,0.398201707,0.43261304,0.281114111,0.289074685,0,0,1.137940625,0.777281588
419,0.330952815,0.334871,0.678814416,0.488907594,0.78454565,0.627753195,0.733016564,0.869992559
420,0.533594041,0.218098902,0.467571879,0.273344249,0,0,1.009547328,0.302674967
421,0.208230429,0.207379893,0.161758707,0.125927838,0.523615813,0.554255547,0.174978457,0.210705167
422,0.36850021,0.255419156,0.802619121,0.712000312,2.645751311,2.645751311,0.304036433,0.357533422
423,0.416495573,0.358646694,0.396480774,0.185001202,0,0,0.541561098,0.258534868
424,0.324197662,0.1230859,2.301512608,1.707825128,0,0,1.891531163,1.707825128
425,0.23896743,0.284819321,0.689514371,0.468598585,0,0,0.75021191,0.52769655
426,0.441998582,0.263185535,0.501616606,0.451613806,2.57440882,2.094437076,0.906442692,0.543385213
427,0.219069456,0.201491119,0.521500664,0.624891394,2.645751311,2.645751311,0.781656466,0.575917043
428,0.221407462,0.174765705,0.774244948,0.176356846,1.859392501,1.058300524,0.830013467,0.5
429,0.362817532,0.323238175,0.69011189,0.704127106,0,0,1.069354835,0.818612774
430,0.510905187,0.403697996,0.576475616,0.310017511,1.605439837,1.290994449,2.491552244,2.207661038
431,0.389038145,0.290892919,0.443895983,0.52376076,0,0,1.354337046,0.889175803
432,1.308777987,0.221085707,0.417705315,0.53845603,2.645751311,2.645751311,1.025756495,1.036096217
433,1.401024648,0.473004125,0.789842018,0.292450337,2.288226065,1.139223584,0.459640241,0.369836005
434,0.406073126,0.158420127,0.307880228,0.282757185,1.965383466,1.154700538,2.645751311,2.645751311
435,0.440387201,0.312621877,0.753056022,0.454335699,1.571405646,1.469861839,0.672105995,0.399533736
436,0.933473409,0.721176181,0.408785132,0.220063545,1.755355471,1.754992877,0.333112703,0.320465702
437,0.725644091,0.699110154,2.645751311,2.645751311,0,0,0,0
438,0.26295985,0.389228258,0.464235256,0.241310679,1.750171691,1.023429239,0.605231805,0.337441353
439,0.445024714,0.432668017,1.280875669,1.557776193,0,0,2.645751311,2.645751311
440,0.403476707,0.370516895,0.378038015,0.338774731,0.85843285,0.910840068,0.513681596,0.362464782
441,0.376191465,0.363001448,0.513712549,0.296367206,2.129838825,1.325594827,0.766374896,0.529150262
442,0.164878384,0.10774874,0.85073898,0.493275668,0,0,0.918937581,0.947462498
443,0.548412443,0.453034753,0.453554114,0.315084066,2.645751311,2.645751311,0.434528386,0.228382722
444,0.400795048,0.262563168,1.028580199,0.32052436,1.720669381,1.707825128,0.985577556,0.836466869
445,0.315676851,0.203329931,0.743591309,0.809720559,0,0,0.256848443,0.31437112
446,0.089824548,0.0822718,1.094437511,0.564683401,2.645751311,2.645751311,0.760737339,0.742168303
447,1.489502247,0.345724662,0.611324387,0.205855843,2.645751311,2.645751311,1.843666802,1.247219129
448,1.06241805,0.384683501,0.619587716,0.426420173,1.813497747,1.399588417,0.548508062,0.340150672
449,0.25697282,0.163916744,0.459370201,0.253516647,1.059851528,0.73434274,0.411083726,0.252620808
450,0.576359696,0.293828572,0.440860449,0.270246801,1.252063392,1.154700538,0.355679414,0.256089543
451,0.329418091,0.217369902,0.484049091,0.244401283,1.71037154,1.835856849,0.714791889,0.264875597
452,0.579234604,0.553838799,1.597065663,1.224744871,2.645751311,2.645751311,2.645751311,2.645751311
453,0.407374567,0.27864564,0.504122006,0.282325636,2.621113335,2.175196883,0.648676548,0.379516695
454,0.267506135,0.098232338,0.418648389,0.378041121,2.645751311,2.645751311,0.523702644,0.500688232
455,0.223011555,0.343439205,0.704547765,0.628138379,0.543557871,0.343558054,0.639156667,0.459845989
456,0.361589724,0.22232537,1.819664121,0.654063307,2.645751311,2.645751311,1.079277924,0.675624863
457,0.279936726,0.2335597,0.413845727,0.167803703,0.727624539,0.509043558,0.617249456,0.54908167
458,0.127799332,0.1309682,0.972533789,0.73434274,2.645751311,2.645751311,0.796794934,0.838870493
459,0.132892202,0.062950105,0.560729667,0.366826975,1.902449727,1.707825128,0.869226144,0.277159806
461,0.35672824,0.410993102,0.685943282,0.561212518,2.645751311,2.645751311,1.057037231,1.122167215
462,0.534723925,0.382514106,0.381974287,0.385332084,1.724343434,0.62935724,1.187989218,0.683130051
463,0.439450914,0.306919487,0.284061331,0.263837171,0.766144977,1.093431427,0.948754046,0.957838356
464,0.305853635,0.326668561,0.502098428,0.271762942,1.402047543,1.527525232,0.487353347,0.718425255
465,0.22243392,0.158685708,0.622645762,0.334520281,2.645751311,2.645751311,0.782187912,0.662962934
466,0.42579312,0.327819347,0.299882202,0.369992598,0.801970576,0.445112472,0.712510436,0.419876525
467,0.221982586,0.16600302,0.650736945,0.337602468,1.133399629,0.739814235,0.603418641,0.576786175
468,0.200477836,0.301939324,0.320786486,0.386603965,1.865840289,1.835856849,0.837048787,0.887151079
469,0.320205131,0.323427651,0.742098083,0.392508649,2.183012684,1.247219129,0.955509581,0.996550524
470,0.307356356,0.276258783,1.59606139,0.782209596,0,0,0,0
471,0.617415453,0.682893094,0.63036696,0.344657468,1.091219089,0.739556569,0.776881783,0.411513845
472,0.26157674,0.260783757,0.757825109,0.540848414,0,0,0.584786956,0.601775152
473,0.161865465,0.093855143,0.384767687,0.412157376,2.645751311,2.645751311,1.256057764,0.845955827
474,0.227777375,0.183209559,0.318995427,0.229249693,1.424563841,1.118033989,0.954476805,0.417374968
475,0.206355967,0.125347281,0.698900602,0.237058597,2.645751311,2.645751311,1.191230817,0.5
476,0.228604951,0.150456466,2.076975192,1.754992877,0,0,0,0
477,0.578201012,0.410496464,0.593101354,0.317023542,1.698924972,0.889756521,0.732240164,0.288675135
478,0.233409079,0.268241919,0.53271676,0.414442187,0.918855291,0.603416966,1.608658869,1.527525232
479,0.23857482,0.170104866,1.306452516,0.907754937,1.313221533,1.247219129,1.098685305,0.361525862
480,0.112382862,0.250456564,0.230888213,0.131497248,1.666358183,1.247219129,0.822625476,0.204110019
481,0.190663073,0.173251912,0.48367771,0.0917206,1.888381446,1.058300524,0.613223501,0.602486465
482,0.3081169,0.232505418,0.736249549,0.713624032,0,0,1.153193448,0.952190457
483,0.204371036,0.14968738,0.591257278,0.197788385,2.645751311,2.645751311,2.645751311,2.645751311
484,0.342505479,0.20390638,0.338881548,0.183558661,1.728070073,1.754992877,0.458188685,0.559835367
