"고객번호","소분류코드","구매일자","RNK"
"00222","B430401",20151230,1
"00222","B210802",20151230,1
"00222","B100801",20151230,1
"00222","B051005",20151230,1
"00222","B020102",20151230,1
"00222","A041003",20151230,1
"00223","A090305",20151231,1
"00223","A010402",20151231,1
"00223","A010401",20151231,1
"00223","A050230",20151231,1
"00224","A010613",20151230,1
"00224","A030102",20151230,1
"00224","A060213",20151230,1
"00224","A060166",20151230,1
"00225","A010401",20151225,1
"00226","B520503",20151231,1
"00226","B910103",20151231,1
"00227","C030901",20151231,1
"00227","C150302",20151231,1
"00227","C130710",20151231,1
"00227","C070101",20151231,1
"00228","B100502",20151231,1
"00228","B430102",20151231,1
"00228","B210802",20151231,1
"00228","B160201",20151231,1
"00229","B260617",20151206,1
"00229","B100501",20151206,1
"00229","B140202",20151206,1
"00229","B130804",20151206,1
"00230","A010645",20151230,1
"00230","A010403",20151230,1
"00231","B521301",20151231,1
"00231","B010105",20151231,1
"00232","A020116",20151226,1
"00232","A020116",20151226,1
"00232","A020116",20151226,1
"00233","C150303",20151231,1
"00233","C010104",20151231,1
"00233","C150303",20151231,1
"00233","C050101",20151231,1
"00234","A010644",20151231,1
"00235","C040406",20151231,1
"00236","C030901",20151231,1
"00236","C140103",20151231,1
"00236","C130101",20151231,1
"00236","C100203",20151231,1
"00236","C120201",20151231,1
"00237","D080302",20151230,1
"00238","A010302",20151230,1
"00238","A010902",20151230,1
"00238","A010501",20151230,1
"00238","A010608",20151230,1
"00238","A010508",20151230,1
"00238","A010404",20151230,1
"00238","A010403",20151230,1
"00238","A010202",20151230,1
"00238","A010403",20151230,1
"00239","A040902",20151226,1
"00240","A010902",20151231,1
"00240","A010302",20151231,1
"00240","A010627",20151231,1
"00241","A010501",20151230,1
"00241","A010202",20151230,1
"00242","B430503",20151230,1
"00242","B670201",20151230,1
"00242","B730401",20151230,1
"00243","B810402",20151229,1
"00243","B650504",20151229,1
"00244","A010614",20151231,1
"00244","A010201",20151231,1
"00244","A010505",20151231,1
"00244","A010501",20151231,1
"00244","A010302",20151231,1
"00245","A010705",20151231,1
"00245","A010710",20151231,1
"00245","A010201",20151231,1
"00245","A010402",20151231,1
"00245","A010202",20151231,1
"00246","A010103",20151231,1
"00246","A020103",20151231,1
"00246","A010645",20151231,1
"00246","A010645",20151231,1
"00247","A010504",20151230,1
"00247","A010644",20151230,1
"00247","A010302",20151230,1
"00247","A010902",20151230,1
"00247","A010710",20151230,1
"00248","A020302",20151231,1
"00248","A020302",20151231,1
"00249","A010404",20151231,1
"00249","A010302",20151231,1
"00249","A010403",20151231,1
"00249","A010608",20151231,1
"00249","A010401",20151231,1
"00250","A010207",20151230,1
"00250","A010403",20151230,1
"00251","A040302",20151229,1
"00252","A010403",20151231,1
"00252","A010302",20151231,1
"00253","C040516",20151231,1
"00253","C030105",20151231,1
"00253","C170206",20151231,1
"00253","C040526",20151231,1
"00253","C030303",20151231,1
"00253","C030206",20151231,1
"00254","A010101",20151231,1
"00254","A010302",20151231,1
"00255","A010605",20151231,1
"00255","A010302",20151231,1
"00255","A010602",20151231,1
"00255","A010401",20151231,1
"00256","C010116",20151228,1
"00256","C110101",20151228,1
"00256","C030310",20151228,1
"00256","C150405",20151228,1
"00256","C010117",20151228,1
"00256","C110401",20151228,1
"00256","C070101",20151228,1
"00256","C030707",20151228,1
"00256","C030704",20151228,1
"00256","C030703",20151228,1
"00256","C030401",20151228,1
"00256","C030208",20151228,1
"00256","C030206",20151228,1
"00256","C030105",20151228,1
"00256","C030102",20151228,1
"00257","B550103",20151231,1
"00257","B730401",20151231,1
"00257","B910201",20151231,1
"00257","B020103",20151231,1
"00257","B810402",20151231,1
"00257","B760101",20151231,1
"00257","B730302",20151231,1
"00257","B650203",20151231,1
"00257","B650103",20151231,1
"00257","B560402",20151231,1
"00257","B560302",20151231,1
"00257","B520902",20151231,1
"00257","B520503",20151231,1
"00257","B100803",20151231,1
"00257","B051402",20151231,1
"00258","A040902",20151231,1
"00258","A090404",20151231,1
"00258","A010614",20151231,1
"00259","B520603",20151231,1
"00259","B640401",20151231,1
"00259","B640202",20151231,1
"00259","B430802",20151231,1
"00259","B210802",20151231,1
"00259","B180707",20151231,1
"00259","B180704",20151231,1
"00259","B140201",20151231,1
"00259","B070902",20151231,1
"00259","B051209",20151231,1
"00259","B010205",20151231,1
"00259","B380303",20151231,1
"00259","B790406",20151231,1
"00259","B790309",20151231,1
"00259","B100305",20151231,1
"00260","B100501",20151231,1
"00261","A010401",20151227,1
"00261","A010207",20151227,1
"00262","A010404",20151230,1
"00263","B650201",20151225,1
"00264","B010102",20151231,1
"00264","B010106",20151231,1
"00264","B010202",20151231,1
"00264","B380403",20151231,1
"00264","B380302",20151231,1
"00264","B200302",20151231,1
"00264","B140103",20151231,1
"00264","B100504",20151231,1
"00264","B100502",20151231,1
"00264","B051402",20151231,1
"00264","B111001",20151231,1
"00264","B430602",20151231,1
"00264","B460305",20151231,1
"00264","B010208",20151231,1
"00264","B140201",20151231,1
"00264","B810202",20151231,1
"00264","B380801",20151231,1
"00264","B910208",20151231,1
"00264","B910107",20151231,1
"00264","B910103",20151231,1
"00264","B890103",20151231,1
"00264","B810301",20151231,1
"00264","B800502",20151231,1
"00264","B800401",20151231,1
"00264","B730201",20151231,1
"00264","B570205",20151231,1
"00264","B480401",20151231,1
"00264","B430505",20151231,1
"00264","B430402",20151231,1
"00265","A060174",20151208,1
"00265","A060134",20151208,1
"00266","A010401",20151230,1
"00266","A010403",20151230,1
"00267","A010644",20151225,1
"00267","A040302",20151225,1
"00267","A011001",20151225,1
"00268","B200801",20151231,1
"00268","B920509",20151231,1
"00268","B840307",20151231,1
"00268","B820102",20151231,1
"00268","B840405",20151231,1
"00268","C030401",20151231,1
"00268","C070102",20151231,1
"00268","A040224",20151231,1
"00268","A010603",20151231,1
"00268","B100501",20151231,1
"00268","C030310",20151231,1
"00268","C150101",20151231,1
"00268","C050304",20151231,1
"00268","C050303",20151231,1
"00268","C050106",20151231,1
"00268","C040406",20151231,1
"00269","C010110",20151231,1
"00269","C010206",20151231,1
"00269","C070102",20151231,1
"00270","B430503",20151231,1
"00270","B460503",20151231,1
"00271","A020211",20151231,1
"00272","B110201",20151231,1
"00272","B670204",20151231,1
"00272","B250503",20151231,1
"00272","B250502",20151231,1
"00272","B140103",20151231,1
"00272","B521301",20151231,1
"00273","A010644",20151229,1
"00273","A040254",20151229,1
"00274","B100301",20151231,1
"00274","B051202",20151231,1
"00274","B380406",20151231,1
"00274","B380303",20151231,1
"00274","B160202",20151231,1
"00275","B110406",20151231,1
"00275","B910207",20151231,1
"00275","B910104",20151231,1
"00275","B910103",20151231,1
"00275","B720201",20151231,1
"00275","B650204",20151231,1
"00275","B380403",20151231,1
"00275","B200801",20151231,1
"00275","B180702",20151231,1
"00275","B170501",20151231,1
"00275","B170103",20151231,1
"00275","B140703",20151231,1
"00275","B120602",20151231,1
"00275","B111103",20151231,1
"00275","B110902",20151231,1
"00275","A010501",20151231,1
"00275","C110202",20151231,1
"00275","A010653",20151231,1
"00275","C060506",20151231,1
"00275","A040224",20151231,1
"00275","A020302",20151231,1
"00275","B120605",20151231,1
"00275","B910201",20151231,1
"00275","B210802",20151231,1
"00275","B670205",20151231,1
"00275","B330101",20151231,1
"00276","C060504",20151228,1
"00276","C110101",20151228,1
"00276","C120101",20151228,1
"00276","C120101",20151228,1
"00276","C130703",20151228,1
"00277","B520503",20151231,1
"00277","A060131",20151231,1
"00277","A060131",20151231,1
"00278","C130302",20151230,1
"00278","C120101",20151230,1
"00278","C030105",20151230,1
"00278","C120201",20151230,1
"00279","A090303",20151230,1
"00280","A010631",20151230,1
"00281","A011001",20151229,1
"00281","A010644",20151229,1
"00282","A010206",20151231,1
"00282","A010710",20151231,1
"00282","A010704",20151231,1
"00282","A010301",20151231,1
"00283","A010644",20151230,1
"00284","B670402",20151227,1
"00284","B200801",20151227,1
"00284","B910107",20151227,1
"00284","B210802",20151227,1
"00284","B010102",20151227,1
"00285","B100802",20151229,1
"00285","A010602",20151229,1
"00285","A010622",20151229,1
"00285","A010606",20151229,1
"00285","B050117",20151229,1
"00286","C150301",20151230,1
"00287","B910204",20151231,1
"00288","A010653",20151216,1
"00288","B100301",20151216,1
"00288","B890102",20151216,1
"00288","B860101",20151216,1
"00288","B210802",20151216,1
"00288","B100504",20151216,1
"00288","A040224",20151216,1
"00289","A010302",20151228,1
"00289","A010607",20151228,1
"00289","A010902",20151228,1
"00289","A010646",20151228,1
"00290","B050101",20151231,1
"00290","B910109",20151231,1
"00290","B380303",20151231,1
"00290","B100305",20151231,1
"00290","B061105",20151231,1
"00291","B670402",20151230,1
"00291","B820201",20151230,1
"00291","B720104",20151230,1
"00291","B910104",20151230,1
"00291","B780202",20151230,1
"00291","B170501",20151230,1
"00291","B051005",20151230,1
"00291","B800401",20151230,1
"00291","B730401",20151230,1
"00291","B720107",20151230,1
"00291","B720105",20151230,1
"00291","B111101",20151230,1
"00291","B110601",20151230,1
"00291","B660302",20151230,1
"00291","B190101",20151230,1
"00291","B130501",20151230,1
"00291","B810402",20151230,1
"00291","B770402",20151230,1
"00291","B730401",20151230,1
"00291","B380404",20151230,1
"00292","C030302",20151231,1
"00292","C030302",20151231,1
"00292","C030302",20151231,1
"00292","C030901",20151231,1
"00292","C030401",20151231,1
"00293","B910104",20151230,1
"00293","B060702",20151230,1
"00293","B050118",20151230,1
"00293","B650203",20151230,1
"00293","B460305",20151230,1
"00293","B430402",20151230,1
"00293","B380204",20151230,1
"00293","B430402",20151230,1
"00294","A030102",20151231,1
"00294","A040502",20151231,1
"00294","A010644",20151231,1
"00294","A060167",20151231,1
"00294","A030102",20151231,1
"00295","A010401",20151229,1
"00295","B550116",20151229,1
"00295","B910104",20151229,1
"00296","A010402",20151231,1
"00296","A040224",20151231,1
"00296","A040224",20151231,1
"00297","A080108",20151228,1
"00298","A010646",20151229,1
"00298","A060130",20151229,1
"00299","A010623",20151230,1
"00300","B040301",20151231,1
"00300","B520603",20151231,1
"00300","B070701",20151231,1
"00301","A070302",20151230,1
"00302","A010101",20151231,1
"00302","B260902",20151231,1
"00302","B260902",20151231,1
"00302","A010710",20151231,1
"00302","A010104",20151231,1
"00302","A010404",20151231,1
"00302","A010402",20151231,1
"00302","A010401",20151231,1
"00303","B120603",20151231,1
"00303","B020103",20151231,1
"00303","B910103",20151231,1
"00303","B810301",20151231,1
"00303","B810202",20151231,1
"00303","B460301",20151231,1
"00303","B380406",20151231,1
"00303","B120606",20151231,1
"00303","B111201",20151231,1
"00303","B110604",20151231,1
"00303","B050511",20151231,1
"00303","B050110",20151231,1
"00303","B100305",20151231,1
"00303","B790310",20151231,1
"00304","B100504",20151229,1
"00304","B460305",20151229,1
"00304","B140601",20151229,1
"00304","A020103",20151229,1
"00304","B110601",20151229,1
"00304","B810301",20151229,1
"00304","B460503",20151229,1
"00304","B460304",20151229,1
"00304","B200302",20151229,1
"00304","B181001",20151229,1
"00304","B180801",20151229,1
"00304","B141304",20151229,1
"00304","B140202",20151229,1
"00304","B140201",20151229,1
"00304","B111102",20151229,1
"00304","B110902",20151229,1
"00305","C010509",20151230,1
"00305","C050107",20151230,1
"00305","C030609",20151230,1
"00306","A010201",20151230,1
"00306","A020105",20151230,1
"00306","A020103",20151230,1
"00306","A010710",20151230,1
"00306","A010501",20151230,1
"00306","A010404",20151230,1
"00306","A010302",20151230,1
"00307","B260902",20151212,1
"00307","B100302",20151212,1
"00307","B730301",20151212,1
"00307","B430504",20151212,1
"00307","B120605",20151212,1
"00307","A010501",20151212,1
"00308","A010402",20151231,1
"00308","A011004",20151231,1
"00309","A020102",20151227,1
"00309","A010104",20151227,1
"00309","A010623",20151227,1
"00309","A040601",20151227,1
"00309","A040503",20151227,1
"00309","A010403",20151227,1
"00310","B520503",20151229,1
"00310","B531101",20151229,1
"00310","B150102",20151229,1
"00310","A010401",20151229,1
"00311","A060217",20151206,1
"00311","A060217",20151206,1
"00311","A010704",20151206,1
"00312","C170304",20151230,1
"00312","C070101",20151230,1
"00312","C070201",20151230,1
"00313","A010644",20151231,1
"00314","A040222",20151230,1
"00314","A010644",20151230,1
"00314","A010402",20151230,1
"00314","A010404",20151230,1
"00315","A011004",20151231,1
"00315","A010302",20151231,1
"00315","A010404",20151231,1
"00315","A030111",20151231,1
"00315","A010607",20151231,1
"00315","A010302",20151231,1
"00315","A010613",20151231,1
"00315","A010620",20151231,1
"00316","A010644",20151230,1
"00317","A010404",20151228,1
"00317","A010613",20151228,1
"00317","A010302",20151228,1
"00318","A010401",20151229,1
"00318","A010402",20151229,1
"00318","A010201",20151229,1
"00318","A010501",20151229,1
"00318","A010403",20151229,1
"00318","A010408",20151229,1
"00318","A010601",20151229,1
"00319","A010613",20151230,1
"00319","A010401",20151230,1
"00319","A010404",20151230,1
"00319","A010402",20151230,1
"00319","A010302",20151230,1
"00320","B150102",20151227,1
"00320","B910204",20151227,1
"00320","B570205",20151227,1
"00321","A010403",20151229,1
"00321","A010619",20151229,1
"00321","A010402",20151229,1
"00321","A010403",20151229,1
"00322","B720108",20151229,1
"00323","A080103",20151230,1
"00323","A080103",20151230,1
"00323","A020208",20151230,1
"00323","A010304",20151230,1
"00323","A020302",20151230,1
"00323","A030112",20151230,1
"00323","A030113",20151230,1
"00324","A030101",20151224,1
"00324","A030101",20151224,1
"00324","B260201",20151224,1
"00324","B260202",20151224,1
"00324","A010644",20151224,1
"00325","A010638",20151227,1
"00325","A010404",20151227,1
"00325","A011004",20151227,1
"00325","A010902",20151227,1
"00325","A010608",20151227,1
"00326","A040220",20151230,1
"00326","A010631",20151230,1
"00326","A010631",20151230,1
"00327","A050112",20151218,1
"00327","A010624",20151218,1
"00327","A010604",20151218,1
"00327","A010402",20151218,1
"00327","A010408",20151218,1
"00327","A030102",20151218,1
"00327","A090101",20151218,1
"00328","A020108",20151230,1
"00328","A060167",20151230,1
"00329","C030901",20151231,1
"00329","C150101",20151231,1
"00329","C140205",20151231,1
