,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×
236,4642.0,70793.0,,4131.0,1732.0,10.0,,1.0,8040728.0,707926.0,,4131.0
237,20583.0,177313.0,357062.0,36396.0,1045.0,198.0,15.0,107.0,21508975.0,35108019.0,5355927.0,3894398.0
238,11749.0,167296.0,124689.0,5660.0,772.0,44.0,1.0,2.0,9070333.0,7361012.0,124689.0,11319.0
239,25703.0,476928.0,158981.0,9598.0,479.0,295.0,27.0,41.0,12311722.0,140693859.0,4292492.0,393508.0
240,6559.0,64528.0,686712.0,10879.0,485.0,199.0,6.0,53.0,3181150.0,12841125.0,4120273.0,576573.0
241,11377.0,197273.0,546894.0,34809.0,551.0,317.0,1.0,18.0,6268495.0,62535626.0,546894.0,626553.0
242,5583.0,19050.0,43703.0,12484.0,1056.0,194.0,2.0,19.0,5895214.0,3695650.0,87405.0,237204.0
243,6174.0,25652.0,,8289.0,985.0,57.0,,21.0,6080913.0,1462149.0,,174074.0
244,24669.0,92760.0,503021.0,35618.0,758.0,182.0,7.0,24.0,18698869.0,16882247.0,3521149.0,854837.0
245,7828.0,94970.0,,12289.0,2562.0,73.0,,6.0,20056005.0,6932828.0,,73731.0
246,26949.0,204050.0,3891924.0,30155.0,408.0,221.0,4.0,92.0,10995119.0,45094975.0,15567694.0,2774242.0
247,7783.0,90346.0,,13032.0,1936.0,71.0,,219.0,15068466.0,6414564.0,,2853908.0
248,7610.0,118526.0,,22193.0,1589.0,182.0,,43.0,12092466.0,21571656.0,,954292.0
249,18476.0,465956.0,1726853.0,21309.0,433.0,218.0,18.0,45.0,8000274.0,101578419.0,31083351.0,958892.0
250,26743.0,273791.0,1120882.0,22317.0,548.0,359.0,12.0,39.0,14655064.0,98290978.0,13450581.0,870349.0
251,25581.0,144538.0,64018.0,18822.0,518.0,277.0,8.0,18.0,13250897.0,40037093.0,512146.0,338798.0
252,6060.0,94621.0,,15573.0,558.0,80.0,,33.0,3381740.0,7569645.0,,513921.0
253,29576.0,241959.0,207547.0,87770.0,247.0,269.0,5.0,48.0,7305184.0,65087046.0,1037733.0,4212980.0
254,12445.0,186445.0,1373377.0,28611.0,654.0,193.0,63.0,11.0,8138868.0,35983832.0,86522768.0,314718.0
255,42391.0,257873.0,482484.0,31817.0,573.0,250.0,68.0,102.0,24289764.0,64468227.0,32808897.0,3245377.0
256,24307.0,501603.0,1058696.0,57404.0,968.0,305.0,47.0,22.0,23528882.0,152989006.0,49758733.0,1262897.0
257,4204.0,30409.0,190035.0,18747.0,2646.0,99.0,1.0,91.0,11125079.0,3010518.0,190035.0,1705959.0
258,10060.0,783671.0,2562864.0,13153.0,457.0,291.0,59.0,56.0,4597502.0,228048205.0,151208983.0,736557.0
259,5316.0,211905.0,73992.0,4699.0,3106.0,91.0,1.0,26.0,16512577.0,19283326.0,73992.0,122186.0
260,8056.0,42190.0,,21694.0,1394.0,32.0,,15.0,11230714.0,1350080.0,,325409.0
261,17445.0,123730.0,522673.0,22193.0,446.0,156.0,5.0,45.0,7780568.0,19301896.0,2613363.0,998691.0
262,13877.0,99163.0,,29093.0,1508.0,168.0,,4.0,20926809.0,16659351.0,,116370.0
263,5284.0,21701.0,,8776.0,1156.0,36.0,,11.0,6108107.0,781253.0,,96540.0
264,3992.0,131064.0,,8920.0,2208.0,22.0,,8.0,8813977.0,2883410.0,,71363.0
265,21877.0,349424.0,766960.0,38560.0,84.0,526.0,18.0,47.0,1837650.0,183797080.0,13805280.0,1812304.0
266,17979.0,191774.0,313548.0,58205.0,567.0,166.0,3.0,13.0,10194193.0,31834532.0,940645.0,756661.0
267,26295.0,169921.0,218361.0,11938.0,228.0,240.0,7.0,72.0,5995285.0,40780966.0,1528529.0,859550.0
268,10999.0,96430.0,799943.0,15204.0,1397.0,235.0,18.0,66.0,15366185.0,22661104.0,14398978.0,1003474.0
269,9196.0,233183.0,231107.0,39864.0,4722.0,131.0,5.0,1.0,43425843.0,30546998.0,1155536.0,39864.0
270,5460.0,21592.0,,4367.0,1384.0,66.0,,25.0,7556574.0,1425086.0,,109166.0
271,21415.0,314229.0,3680453.0,21626.0,517.0,171.0,3.0,22.0,11071790.0,53733152.0,11041359.0,475772.0
272,9369.0,97524.0,430380.0,26534.0,1567.0,133.0,4.0,81.0,14681539.0,12970626.0,1721519.0,2149232.0
273,24217.0,116343.0,251883.0,21121.0,593.0,425.0,28.0,91.0,14360549.0,49445732.0,7052710.0,1921987.0
274,4268.0,12964.0,,5459.0,1273.0,29.0,,47.0,5433777.0,375953.0,,256571.0
275,14453.0,108320.0,257604.0,13537.0,2435.0,173.0,8.0,81.0,35192147.0,18739404.0,2060831.0,1096532.0
276,2989.0,103196.0,,288790.0,3042.0,14.0,,3.0,9091508.0,1444738.0,,866369.0
277,5142.0,64669.0,783794.0,17728.0,1210.0,167.0,2.0,49.0,6221459.0,10799641.0,1567587.0,868677.0
278,2610.0,30971.0,,8963.0,1929.0,13.0,,3.0,5034866.0,402622.0,,26890.0
279,22114.0,99564.0,1258231.0,35203.0,525.0,136.0,21.0,105.0,11609869.0,13540658.0,26422844.0,3696275.0
280,21593.0,255727.0,454364.0,17192.0,392.0,208.0,5.0,255.0,8464318.0,53191222.0,2271821.0,4383964.0
281,28278.0,240729.0,3702612.0,25564.0,1236.0,158.0,5.0,81.0,34951100.0,38035230.0,18513062.0,2070714.0
282,11026.0,111963.0,446302.0,29494.0,466.0,323.0,17.0,40.0,5138159.0,36164015.0,7587137.0,1179758.0
283,16141.0,655246.0,407247.0,20639.0,496.0,195.0,13.0,13.0,8005910.0,127772938.0,5294205.0,268309.0
284,5292.0,4953.0,61968.0,4593.0,203.0,352.0,1.0,3.0,1074282.0,1743362.0,61968.0,13778.0
285,4865.0,21659.0,,11096.0,721.0,94.0,,35.0,3507666.0,2035990.0,,388366.0
286,17178.0,216707.0,616328.0,23254.0,916.0,67.0,1.0,31.0,15734651.0,14519363.0,616328.0,720887.0
287,5317.0,40184.0,,35673.0,820.0,68.0,,61.0,4359742.0,2732508.0,,2176024.0
288,11135.0,97855.0,588437.0,37537.0,2114.0,51.0,2.0,179.0,23539050.0,4990585.0,1176874.0,6719070.0
289,13544.0,75625.0,,18531.0,731.0,80.0,,113.0,9900343.0,6049993.0,,2093974.0
290,6014.0,22597.0,8262.0,10108.0,1626.0,89.0,2.0,70.0,9778634.0,2011128.0,16524.0,707567.0
291,5555.0,28556.0,,5563.0,2037.0,40.0,,12.0,11315864.0,1142243.0,,66756.0
292,18686.0,170384.0,241270.0,22183.0,1070.0,358.0,12.0,14.0,19993593.0,60997550.0,2895236.0,310565.0
293,9457.0,119104.0,371807.0,10935.0,1069.0,115.0,1.0,34.0,10109080.0,13696970.0,371807.0,371806.0
294,18986.0,168536.0,800395.0,57564.0,159.0,283.0,12.0,36.0,3018802.0,47695585.0,9604742.0,2072311.0
295,23564.0,142774.0,284284.0,25241.0,248.0,167.0,12.0,68.0,5843908.0,23843228.0,3411408.0,1716354.0
296,14749.0,154748.0,100936.0,308412.0,1608.0,340.0,3.0,7.0,23717019.0,52614180.0,302807.0,2158881.0
297,16747.0,248907.0,23548.0,29200.0,735.0,202.0,1.0,22.0,12309325.0,50279235.0,23548.0,642389.0
298,34045.0,328038.0,1950756.0,51046.0,986.0,208.0,21.0,63.0,33567966.0,68231994.0,40965877.0,3215922.0
299,15219.0,82560.0,678998.0,7142.0,647.0,118.0,2.0,17.0,9846955.0,9742123.0,1357996.0,121414.0
300,8923.0,33678.0,,14499.0,1776.0,212.0,,76.0,15846757.0,7139661.0,,1101953.0
301,11786.0,229375.0,506930.0,31921.0,477.0,107.0,14.0,75.0,5622089.0,24543091.0,7097014.0,2394105.0
302,10449.0,111541.0,181762.0,10061.0,851.0,251.0,2.0,72.0,8892396.0,27996833.0,363523.0,724369.0
303,5318.0,261312.0,,14173.0,2267.0,61.0,,77.0,12056282.0,15940030.0,,1091294.0
304,21882.0,1098571.0,785853.0,22466.0,309.0,118.0,10.0,28.0,6761581.0,129631418.0,7858529.0,629051.0
305,11359.0,164563.0,555395.0,105662.0,1087.0,617.0,21.0,21.0,12347756.0,101535600.0,11663289.0,2218912.0
306,43423.0,107466.0,208634.0,23544.0,479.0,375.0,1.0,25.0,20799699.0,40299667.0,208634.0,588606.0
307,24616.0,143594.0,1027957.0,24995.0,642.0,199.0,10.0,106.0,15803629.0,28575275.0,10279572.0,2649465.0
308,13168.0,79875.0,819668.0,34172.0,771.0,142.0,4.0,5.0,10152702.0,11342199.0,3278672.0,170862.0
309,41056.0,474469.0,56120.0,62652.0,582.0,128.0,3.0,27.0,23894744.0,60732065.0,168360.0,1691617.0
310,7224.0,105920.0,,15669.0,1382.0,105.0,,13.0,9983815.0,11121573.0,,203694.0
311,14195.0,110576.0,63437.0,55654.0,783.0,247.0,34.0,4.0,11114951.0,27312336.0,2156856.0,222614.0
312,10675.0,25481.0,,210363.0,1349.0,14.0,,4.0,14400633.0,356727.0,,841453.0
313,9811.0,234138.0,86813.0,83159.0,1406.0,215.0,2.0,103.0,13794367.0,50339714.0,173626.0,8565424.0
314,26345.0,361694.0,292518.0,30205.0,752.0,276.0,18.0,49.0,19811646.0,99827428.0,5265319.0,1480059.0
315,18297.0,429329.0,2368721.0,39424.0,1182.0,386.0,17.0,48.0,21627264.0,165721154.0,40268258.0,1892354.0
316,15730.0,596937.0,436131.0,22775.0,1025.0,180.0,3.0,150.0,16122880.0,107448631.0,1308394.0,3416300.0
317,7447.0,181621.0,1306955.0,20797.0,1376.0,118.0,2.0,29.0,10246652.0,21431233.0,2613909.0,603111.0
318,27522.0,80818.0,220237.0,14506.0,619.0,115.0,2.0,27.0,17036253.0,9294101.0,440473.0,391659.0
319,13999.0,213087.0,309184.0,36460.0,278.0,229.0,6.0,60.0,3891769.0,48796944.0,1855102.0,2187595.0
320,10163.0,50772.0,71517.0,14637.0,710.0,252.0,2.0,115.0,7216006.0,12794523.0,143033.0,1683281.0
321,13290.0,203570.0,954184.0,26896.0,1375.0,264.0,5.0,87.0,18274404.0,53742386.0,4770920.0,2339994.0
322,13312.0,56008.0,,26381.0,1754.0,73.0,,14.0,23349184.0,4088603.0,,369331.0
323,10961.0,140863.0,718132.0,18401.0,924.0,381.0,20.0,23.0,10127850.0,53668991.0,14362648.0,423219.0
324,12093.0,161588.0,944565.0,21315.0,1069.0,419.0,9.0,65.0,12927675.0,67705270.0,8501085.0,1385475.0
325,14414.0,186471.0,443075.0,12892.0,610.0,97.0,31.0,26.0,8792810.0,18087721.0,13735312.0,335195.0
326,8706.0,127935.0,135851.0,19742.0,892.0,262.0,7.0,127.0,7765685.0,33518958.0,950958.0,2507232.0
327,32459.0,155301.0,2454197.0,34108.0,244.0,315.0,9.0,35.0,7920060.0,48919949.0,22087775.0,1193767.0
328,26547.0,112877.0,780161.0,46565.0,48.0,405.0,3.0,37.0,1274232.0,45715149.0,2340483.0,1722889.0
329,10745.0,304715.0,1309110.0,13637.0,1335.0,129.0,7.0,71.0,14344611.0,39308258.0,9163769.0,968224.0
330,5318.0,8599.0,29329.0,7963.0,1507.0,28.0,1.0,20.0,8014292.0,240761.0,29329.0,159253.0
331,6664.0,42807.0,66448.0,6987.0,1239.0,59.0,1.0,31.0,8257168.0,2525625.0,66448.0,216606.0
332,10103.0,87539.0,242718.0,28112.0,1418.0,316.0,14.0,37.0,14325767.0,27662167.0,3398047.0,1040154.0
333,8023.0,88828.0,20560.0,8284.0,2746.0,131.0,2.0,75.0,22029917.0,11636428.0,41119.0,621321.0
334,12768.0,113287.0,320898.0,9250.0,298.0,279.0,1.0,22.0,3804940.0,31606995.0,320898.0,203508.0
335,11366.0,185686.0,501552.0,21718.0,497.0,488.0,27.0,46.0,5648682.0,90614585.0,13541905.0,999031.0
336,7311.0,63607.0,,41798.0,962.0,113.0,,7.0,7033150.0,7187564.0,,292584.0
337,17334.0,333039.0,304763.0,28303.0,693.0,454.0,3.0,10.0,12012196.0,151199666.0,914288.0,283027.0
338,8234.0,53460.0,,17549.0,1266.0,95.0,,43.0,10424543.0,5078680.0,,754602.0
339,7833.0,82227.0,,60227.0,2502.0,102.0,,14.0,19597121.0,8387157.0,,843171.0
340,19440.0,194195.0,100412.0,12634.0,239.0,161.0,2.0,74.0,4646175.0,31265425.0,200823.0,934948.0
341,134841.0,310704.0,520029.0,18783.0,300.0,206.0,25.0,118.0,40452275.0,64004990.0,13000715.0,2216361.0
342,6531.0,14466.0,,4614.0,1583.0,21.0,,28.0,10338815.0,303785.0,,129182.0
343,13263.0,264830.0,727754.0,17370.0,736.0,121.0,8.0,68.0,9761703.0,32044429.0,5822034.0,1181127.0
344,13583.0,157698.0,211533.0,31870.0,850.0,114.0,1.0,7.0,11545334.0,17977539.0,211533.0,223089.0
345,24593.0,339733.0,1154288.0,27203.0,313.0,180.0,5.0,67.0,7697711.0,61151886.0,5771441.0,1822620.0
346,10731.0,82108.0,50680.0,21737.0,601.0,46.0,2.0,42.0,6449228.0,3776951.0,101359.0,912955.0
347,6060.0,30986.0,93426.0,13690.0,1089.0,355.0,3.0,15.0,6599731.0,10999864.0,280277.0,205352.0
348,5741.0,46073.0,,7921.0,2208.0,9.0,,4.0,12675067.0,414655.0,,31682.0
349,43329.0,72320.0,226323.0,23992.0,1229.0,245.0,7.0,178.0,53251118.0,17718394.0,1584260.0,4270490.0
350,7247.0,87517.0,136499.0,8114.0,1208.0,64.0,2.0,176.0,8754771.0,5601107.0,272998.0,1428067.0
351,18668.0,135875.0,119399.0,26723.0,823.0,201.0,2.0,42.0,15363466.0,27310874.0,238798.0,1122373.0
352,14347.0,452695.0,856529.0,9138.0,344.0,300.0,50.0,25.0,4935339.0,135808423.0,42826443.0,228438.0
353,8990.0,37531.0,,11793.0,1157.0,34.0,,35.0,10401694.0,1276040.0,,412770.0
354,7645.0,51441.0,,5607.0,1213.0,37.0,,14.0,9273244.0,1903327.0,,78500.0
355,5135.0,280167.0,574047.0,23671.0,684.0,227.0,12.0,87.0,3512125.0,63597840.0,6888560.0,2059391.0
356,12554.0,137772.0,21018.0,25486.0,201.0,334.0,1.0,112.0,2523267.0,46016009.0,21018.0,2854464.0
357,5833.0,50482.0,,44795.0,1376.0,59.0,,5.0,8025972.0,2978460.0,,223973.0
358,21483.0,186858.0,147012.0,22305.0,245.0,319.0,9.0,25.0,5263407.0,59607639.0,1323106.0,557615.0
359,8368.0,139419.0,382162.0,11125.0,1580.0,130.0,1.0,94.0,13221172.0,18124475.0,382162.0,1045755.0
360,7097.0,56992.0,226119.0,29665.0,2400.0,186.0,4.0,46.0,17032296.0,10600576.0,904476.0,1364589.0
361,8128.0,199317.0,568247.0,54036.0,889.0,280.0,57.0,48.0,7225938.0,55808692.0,32390059.0,2593750.0
362,6973.0,68788.0,24787.0,16776.0,1476.0,105.0,2.0,9.0,10291433.0,7222775.0,49574.0,150980.0
363,18427.0,466963.0,410560.0,42719.0,530.0,365.0,25.0,20.0,9766132.0,170441599.0,10263997.0,854383.0
364,7061.0,62806.0,96142.0,27155.0,1125.0,124.0,3.0,33.0,7943836.0,7787900.0,288425.0,896114.0
365,15891.0,209034.0,182599.0,30387.0,1336.0,370.0,10.0,50.0,21230642.0,77342437.0,1825989.0,1519362.0
366,8777.0,52219.0,,46403.0,693.0,20.0,,22.0,6082278.0,1044380.0,,1020876.0
367,10019.0,322502.0,754834.0,15987.0,1928.0,199.0,32.0,17.0,19316880.0,64177988.0,24154685.0,271780.0
368,7534.0,133400.0,1493627.0,18702.0,1331.0,287.0,7.0,111.0,10027317.0,38285920.0,10455387.0,2075923.0
369,43930.0,118234.0,32412.0,112971.0,169.0,411.0,4.0,14.0,7424124.0,48594057.0,129646.0,1581590.0
370,5731.0,34981.0,,13319.0,1567.0,79.0,,18.0,8980742.0,2763517.0,,239733.0
371,8201.0,40506.0,,8121.0,1341.0,122.0,,75.0,10996951.0,4941748.0,,609084.0
372,6166.0,35572.0,,7195.0,1644.0,31.0,,34.0,10136576.0,1102741.0,,244644.0
373,21132.0,155192.0,1252296.0,20519.0,859.0,162.0,39.0,45.0,18152812.0,25141095.0,48839543.0,923339.0
374,37341.0,124382.0,718008.0,19048.0,376.0,235.0,10.0,93.0,14040364.0,29229686.0,7180076.0,1771452.0
375,13193.0,521161.0,269536.0,30402.0,411.0,300.0,3.0,79.0,5422250.0,156348217.0,808607.0,2401758.0
376,3557.0,40486.0,,5316.0,1346.0,1.0,,20.0,4788017.0,40486.0,,106314.0
377,16001.0,193478.0,589091.0,16899.0,585.0,337.0,10.0,141.0,9360839.0,65202229.0,5890906.0,2382712.0
378,20778.0,181886.0,524447.0,42410.0,694.0,253.0,17.0,37.0,14419726.0,46017156.0,8915599.0,1569164.0
379,11268.0,91706.0,587503.0,37835.0,373.0,193.0,5.0,37.0,4202884.0,17699352.0,2937514.0,1399896.0
380,3963.0,64468.0,33273.0,4434.0,1426.0,18.0,2.0,1.0,5651674.0,1160419.0,66545.0,4434.0
381,16351.0,148229.0,324029.0,9134.0,472.0,120.0,6.0,20.0,7717722.0,17787439.0,1944175.0,182676.0
382,11416.0,403174.0,1180968.0,20017.0,564.0,114.0,18.0,62.0,6438689.0,45961852.0,21257430.0,1241062.0
383,33541.0,223899.0,761094.0,30222.0,252.0,204.0,7.0,14.0,8452245.0,45675462.0,5327656.0,423109.0
384,5344.0,21620.0,,8785.0,1530.0,34.0,,15.0,8176137.0,735094.0,,131775.0
385,5081.0,40028.0,,9973.0,1448.0,70.0,,20.0,7357074.0,2801962.0,,199464.0
386,14628.0,126171.0,378048.0,14566.0,749.0,195.0,11.0,73.0,10956362.0,24603351.0,4158524.0,1063342.0
387,20102.0,240643.0,909826.0,32575.0,1581.0,198.0,38.0,52.0,31780528.0,47647352.0,34573397.0,1693885.0
388,13188.0,451172.0,2147976.0,27296.0,544.0,236.0,33.0,41.0,7174244.0,106476641.0,70883208.0,1119144.0
389,4011.0,49227.0,,6415.0,3310.0,92.0,,22.0,13276508.0,4528899.0,,141119.0
390,7438.0,47423.0,,6888.0,1408.0,30.0,,1.0,10472035.0,1422686.0,,6888.0
391,13860.0,203316.0,652944.0,10563.0,974.0,464.0,28.0,74.0,13499877.0,94338577.0,18282444.0,781660.0
392,6294.0,136638.0,,4724.0,511.0,41.0,,270.0,3216396.0,5602166.0,,1275531.0
393,17636.0,157112.0,1463163.0,43149.0,362.0,169.0,41.0,33.0,6384396.0,26551993.0,59989669.0,1423913.0
394,6401.0,82760.0,110313.0,13684.0,1673.0,57.0,1.0,17.0,10708909.0,4717318.0,110313.0,232635.0
395,5857.0,66989.0,578882.0,32863.0,1917.0,54.0,1.0,16.0,11227548.0,3617396.0,578882.0,525811.0
396,6935.0,42522.0,,9368.0,1314.0,121.0,,19.0,9112696.0,5145112.0,,177996.0
397,7481.0,63804.0,273045.0,15788.0,1568.0,119.0,4.0,11.0,11730422.0,7592711.0,1092179.0,173664.0
398,13763.0,342715.0,1079191.0,28982.0,786.0,194.0,20.0,76.0,10818056.0,66486625.0,21583829.0,2202618.0
399,60538.0,267358.0,549261.0,20188.0,102.0,255.0,140.0,13.0,6174881.0,68176375.0,76896594.0,262444.0
400,16429.0,245993.0,901441.0,18963.0,913.0,473.0,8.0,10.0,14999951.0,116354607.0,7211524.0,189626.0
401,44109.0,227764.0,866805.0,36861.0,39.0,520.0,13.0,35.0,1720248.0,118437127.0,11268464.0,1290129.0
402,12939.0,153069.0,,12888.0,551.0,165.0,,15.0,7129244.0,25256328.0,,193325.0
403,5253.0,49623.0,,10280.0,1139.0,40.0,,26.0,5983314.0,1984927.0,,267275.0
404,11222.0,165284.0,132558.0,23534.0,786.0,264.0,4.0,58.0,8820592.0,43635080.0,530232.0,1364952.0
405,16028.0,90287.0,177758.0,15222.0,561.0,129.0,2.0,130.0,8991826.0,11646995.0,355515.0,1978897.0
406,5229.0,22929.0,91022.0,10800.0,1483.0,46.0,1.0,45.0,7755120.0,1054748.0,91022.0,485978.0
407,85935.0,324195.0,1134988.0,15665.0,322.0,282.0,14.0,17.0,27671085.0,91422885.0,15889827.0,266312.0
408,33421.0,1769435.0,3031772.0,39636.0,190.0,334.0,40.0,8.0,6350012.0,590991357.0,121270874.0,317085.0
409,25513.0,215062.0,69889.0,53820.0,410.0,302.0,9.0,29.0,10460329.0,64948622.0,628999.0,1560783.0
410,7771.0,58996.0,,119732.0,687.0,22.0,,5.0,5338888.0,1297922.0,,598658.0
411,11190.0,176901.0,521193.0,20212.0,867.0,225.0,13.0,53.0,9701773.0,39802652.0,6775505.0,1071215.0
412,8663.0,157376.0,442937.0,16662.0,1292.0,224.0,1.0,73.0,11191992.0,35252282.0,442937.0,1216339.0
413,7856.0,230749.0,1451413.0,13818.0,1095.0,176.0,25.0,41.0,8602759.0,40611764.0,36285322.0,566538.0
414,17357.0,227853.0,486486.0,44973.0,517.0,254.0,19.0,24.0,8973749.0,57874681.0,9243234.0,1079358.0
415,3616.0,8349.0,20374.0,4262.0,2049.0,234.0,1.0,25.0,7410055.0,1953614.0,20374.0,106560.0
416,32623.0,243518.0,855754.0,19165.0,243.0,424.0,40.0,42.0,7927479.0,103251457.0,34230149.0,804934.0
417,27231.0,110047.0,165574.0,23376.0,320.0,258.0,10.0,27.0,8713776.0,28392168.0,1655737.0,631147.0
418,7983.0,23810.0,4131.0,13519.0,1345.0,295.0,1.0,29.0,10737619.0,7024062.0,4131.0,392051.0
419,23520.0,167055.0,594578.0,11434.0,479.0,163.0,20.0,28.0,11265953.0,27230041.0,11891563.0,320148.0
420,12584.0,92023.0,,17598.0,837.0,177.0,,69.0,10532804.0,16287988.0,,1214288.0
421,8819.0,60042.0,76502.0,18189.0,2558.0,893.0,28.0,341.0,22559000.0,53617747.0,2142053.0,6202534.0
422,12486.0,90649.0,32170.0,16291.0,307.0,89.0,1.0,188.0,3833243.0,8067760.0,32170.0,3062655.0
423,10241.0,198738.0,,18934.0,679.0,188.0,,54.0,6953776.0,37362791.0,,1022418.0
424,2006.0,35061.0,,26785.0,1565.0,2.0,,3.0,3139112.0,70122.0,,80354.0
425,9355.0,54228.0,93365.0,10402.0,986.0,138.0,2.0,33.0,9224464.0,7483472.0,186730.0,343269.0
426,18925.0,141744.0,290518.0,50241.0,635.0,267.0,4.0,23.0,12017634.0,37845599.0,1162071.0,1155550.0
427,12094.0,112961.0,1749647.0,23347.0,513.0,100.0,2.0,66.0,6204080.0,11296121.0,3499294.0,1540922.0
428,15728.0,464853.0,694276.0,46120.0,1317.0,288.0,5.0,17.0,20713491.0,133877716.0,3471382.0,784032.0
429,8688.0,234826.0,,13415.0,954.0,179.0,,21.0,8288756.0,42033856.0,,281721.0
430,29376.0,209839.0,477254.0,29058.0,433.0,368.0,9.0,17.0,12719638.0,77220609.0,4295284.0,493980.0
431,18463.0,52837.0,,17715.0,534.0,148.0,,28.0,9859235.0,7819817.0,,496031.0
432,31938.0,128656.0,1740846.0,21008.0,730.0,168.0,1.0,24.0,23314835.0,21614247.0,1740846.0,504181.0
433,17443.0,189382.0,717135.0,18775.0,411.0,359.0,13.0,91.0,7168908.0,67988158.0,9322754.0,1708566.0
434,13635.0,122038.0,397533.0,25433.0,2270.0,144.0,9.0,2.0,30951620.0,17573421.0,3577800.0,50865.0
435,9496.0,115879.0,67488.0,10084.0,488.0,162.0,9.0,42.0,4633883.0,18772416.0,607392.0,423540.0
436,10131.0,231495.0,536536.0,20865.0,533.0,298.0,2.0,66.0,5399629.0,68985446.0,1073072.0,1377072.0
437,2705.0,179810.0,,,1551.0,5.0,,,4196004.0,899050.0,,
438,11428.0,276326.0,1627920.0,47556.0,519.0,189.0,12.0,51.0,5931075.0,52225580.0,19535043.0,2425358.0
439,4603.0,19685.0,,23591.0,2018.0,6.0,,1.0,9289190.0,118109.0,,23591.0
440,9615.0,236011.0,769229.0,14888.0,426.0,206.0,18.0,94.0,4096049.0,48618313.0,13846129.0,1399429.0
441,11369.0,82544.0,2728698.0,28251.0,504.0,259.0,8.0,38.0,5730036.0,21378946.0,21829587.0,1073524.0
442,7714.0,18794.0,,6164.0,4035.0,75.0,,74.0,31124524.0,1409528.0,,456131.0
443,15996.0,358115.0,847356.0,24195.0,278.0,272.0,1.0,45.0,4446905.0,97407170.0,847356.0,1088773.0
444,20128.0,413302.0,240927.0,36081.0,897.0,310.0,1.0,47.0,18054726.0,128123618.0,240927.0,1695789.0
445,4279.0,72761.0,,46369.0,583.0,13.0,,108.0,2494633.0,945893.0,,5007799.0
446,5256.0,70556.0,627041.0,18806.0,2292.0,70.0,1.0,56.0,12045725.0,4938901.0,627041.0,1053114.0
447,29636.0,98371.0,43455.0,27597.0,731.0,106.0,1.0,12.0,21663990.0,10427369.0,43455.0,331164.0
448,24790.0,185227.0,275034.0,29902.0,257.0,355.0,8.0,36.0,6371055.0,65755686.0,2200274.0,1076487.0
449,8921.0,252923.0,1111421.0,25654.0,1487.0,152.0,15.0,116.0,13265589.0,38444335.0,16671310.0,2975856.0
450,9452.0,491493.0,122339.0,34162.0,842.0,249.0,7.0,120.0,7958196.0,122381660.0,856372.0,4099427.0
451,11281.0,58433.0,52986.0,18375.0,1426.0,135.0,4.0,142.0,16086272.0,7888388.0,211944.0,2609287.0
452,5186.0,76729.0,59880.0,58355.0,2816.0,13.0,1.0,2.0,14604589.0,997481.0,59880.0,116710.0
453,13470.0,231423.0,94884.0,16653.0,816.0,214.0,2.0,19.0,10991793.0,49524530.0,189767.0,316414.0
454,8322.0,50107.0,8447.0,25956.0,1090.0,102.0,2.0,26.0,9070536.0,5110953.0,16893.0,674850.0
455,10828.0,179921.0,1416858.0,23777.0,933.0,55.0,76.0,45.0,10102063.0,9895629.0,107681206.0,1069964.0
456,6227.0,515958.0,1461479.0,33983.0,2979.0,53.0,11.0,46.0,18551322.0,27345748.0,16076273.0,1563217.0
457,13359.0,130327.0,316087.0,13161.0,4518.0,644.0,19.0,253.0,60356030.0,83930694.0,6005657.0,3329842.0
458,6692.0,39694.0,4392.0,41511.0,1516.0,17.0,1.0,24.0,10144341.0,674802.0,4392.0,996274.0
459,11975.0,90752.0,96665.0,15409.0,1548.0,125.0,1.0,31.0,18537381.0,11344050.0,96665.0,477680.0
460,14523.0,168975.0,528463.0,71419.0,361.0,74.0,17.0,33.0,5242949.0,12504133.0,8983870.0,2356832.0
461,9145.0,50125.0,135238.0,8268.0,756.0,49.0,1.0,23.0,6913993.0,2456102.0,135238.0,190158.0
462,13982.0,136994.0,857544.0,50725.0,625.0,331.0,20.0,11.0,8739052.0,45345116.0,17150876.0,557976.0
463,23193.0,115871.0,195580.0,26962.0,528.0,362.0,26.0,32.0,12245810.0,41945451.0,5085081.0,862793.0
464,5172.0,43339.0,371319.0,8878.0,1686.0,209.0,7.0,49.0,8719618.0,9057906.0,2599236.0,435009.0
465,7654.0,69087.0,,9591.0,1764.0,110.0,,25.0,13502076.0,7599605.0,,239768.0
466,23528.0,195121.0,2407897.0,27993.0,694.0,257.0,55.0,67.0,16328762.0,50146072.0,132434344.0,1875561.0
467,5830.0,57117.0,256263.0,25946.0,1409.0,156.0,9.0,40.0,8214086.0,8910240.0,2306370.0,1037859.0
468,14901.0,152771.0,,12969.0,1388.0,216.0,,44.0,20681965.0,32998460.0,,570649.0
469,14067.0,122760.0,550941.0,21704.0,721.0,88.0,8.0,23.0,10142275.0,10802841.0,4407524.0,499186.0
470,5011.0,29573.0,,40486.0,1562.0,18.0,,1.0,7827364.0,532315.0,,40486.0
