"고객번호","ROUND(구매금액/구매횟수)"
"01995",16658
"01996",14721
"01997",6463
"01998",13530
"01999",15126
"02000",3253
"02001",20724
"02002",17154
"02003",6754
"02004",10305
"02005",6229
"02006",10715
"02007",17317
"02008",27076
"02009",7687
"02010",11890
"02011",5676
"02012",11130
"02013",38100
"02014",5532
"02015",5529
"02016",20031
"02017",20713
"02018",6730
"02020",7704
"02021",6032
"02022",5719
"02023",19461
"02024",6370
"02025",87132
"02026",9529
"02027",11585
"02028",6901
"02029",11153
"02030",6172
"02031",4929
"02032",7760
"02033",7396
"02034",7095
"02035",23154
"02036",47801
"02037",10496
"02038",23127
"02039",5921
"02040",9826
"02041",8726
"02042",9746
"02043",8902
"02044",5455
"02045",44230
"02046",19336
"02047",7770
"02048",6955
"02049",42587
"02050",9216
"02051",94694
"02052",9582
"02053",4462
"02054",12755
"02055",7406
"02056",39230
"02057",5945
"02058",33102
"02059",5356
"02060",16727
"02061",4916
"02062",8128
"02063",9884
"02064",74028
"02065",7286
"02066",13142
"02067",5344
"02068",14724
"02069",5345
"02070",36516
"02071",9305
"02072",11697
"02073",8946
"02074",6479
"02075",5880
"02076",10742
"02077",8229
"02078",6991
"02079",6015
"02080",7453
"02081",8113
"02082",4873
"02083",16436
"02084",5816
"02085",24285
"02086",4714
"02087",12112
"02088",10048
"02089",20990
"02090",33092
"02091",12561
"02092",9494
"02093",34851
"02094",6249
"02095",27397
"02096",5121
"02097",26297
"02098",8705
"02099",10963
"02100",11664
"02101",6212
"02102",14589
"02103",5863
"02104",6131
"02105",11980
"02106",12214
"02107",14910
"02108",11563
"02109",12681
"02110",11127
"02111",5659
"02112",22301
"02113",3936
"02114",12791
"02115",3717
"02116",10110
"02117",8958
"02118",9128
"02119",11468
"02120",6682
"02121",18809
"02122",14714
"02123",16071
"02124",44340
"02125",10647
"02126",16816
"02127",8257
"02128",27094
"02129",5726
"02130",20907
"02131",6085
"02132",5229
"02133",9468
"02134",6958
"02135",6375
"02136",9757
"02137",21803
"02138",31377
"02139",20121
"02140",3811
"02141",5375
"02142",10255
"02143",14886
"02144",10556
"02145",22861
"02146",7970
"02147",11485
"02148",7263
"02149",5144
"02150",22592
"02151",10212
"02152",15467
"02153",15278
"02154",29777
"02155",13410
"02156",11163
"02157",9098
"02158",32569
"02159",6182
"02160",8283
"02161",16610
"02162",10848
"02163",5573
"02164",7785
"02165",6606
"02166",6867
"02167",5873
"02168",29384
"02169",8022
"02170",8100
"02171",14075
"02172",11765
"02173",5753
"02174",5628
"02175",6673
"02176",4813
"02177",11165
"02178",81302
"02179",12969
"02180",6160
"02181",6542
"02182",5416
"02183",4547
"02184",12086
"02185",11907
"02186",10424
"02187",7802
"02188",4474
"02189",12576
"02190",6094
"02191",6216
"02192",14380
"02193",6787
"02194",8969
"02195",28807
"02196",7760
"02197",10435
"02198",8697
"02199",21755
"02200",12477
"02201",7784
"02202",10670
"02203",6203
"02204",7269
"02205",22496
"02206",22693
"02207",12481
"02208",5461
"02209",10820
"02210",10015
"02211",6281
"02212",4615
"02213",6571
"02214",6879
"02215",6374
"02216",17693
"02217",9007
"02218",10015
"02219",22371
"02220",6922
"02221",10454
"02222",7777
"02223",14952
"02224",15946
"02225",17090
"02226",14382
"02227",10347
"02228",11393
"02229",13882
"02230",14278
"02231",9520
"02232",7859
"02233",9913
"02234",23305
"02235",8549
"02236",7084
"02237",10854
"02238",10300
"02239",19747
"02240",9506
"02241",7499
"02242",8010
"02243",11136
"02244",24552
"02245",10762
"02246",3169
"02247",3931
"02248",9626
"02249",5884
"02250",5345
"02251",6680
"02252",4806
"02253",4330
"02254",12905
"02255",4674
"02256",27767
"02257",10266
"02258",38703
"02259",8853
"02260",11278
"02261",28385
"02262",8650
"02263",6077
"02264",4734
"02265",7861
"02266",56503
"02267",3982
"02268",4900
"02269",6507
"02270",4881
"02271",3844
"02272",5679
"02273",7396
"02274",10395
"02275",29268
"02276",11538
"02277",8810
"02278",38381
"02279",8753
"02280",10279
"02281",7635
"02282",6399
"02283",7178
"02284",29351
"02285",6736
"02286",10580
"02287",14548
"02288",10198
"02289",11859
"02290",31601
"02291",8001
"02292",6080
"02293",18626
"02294",7665
"02295",25805
"02296",14246
"02297",9915
"02298",7855
"02299",6027
"02300",23855
"02301",19258
"02302",15912
"02303",9659
"02304",6415
"02305",6287
"02306",8779
"02307",4448
"02308",6966
"02309",11741
"02310",9367
"02311",6430
"02312",14710
"02313",14475
"02314",14388
"02315",6795
"02316",11024
"02317",4549
"02318",4855
"02319",9049
"02320",12382
"02321",6730
"02322",7435
"02323",17910
"02324",6535
"02325",7053
"02326",9671
"02327",11841
"02328",6077
"02329",29192
"02330",14689
"02331",4640
"02332",12203
"02333",12044
"02334",17551
"02335",9115
"02336",20054
"02337",23878
"02338",14204
"02339",28935
"02340",10603
"02341",9396
"02342",5370
"02343",13211
"02344",5814
"02345",32127
"02346",10156
"02347",11069
"02348",829033
"02349",4860
"02350",6474
"02351",9338
"02352",9288
"02353",4280
"02354",67168
"02355",11661
"02356",7451
"02357",5500
"02358",14191
"02359",4966
"02360",6843
"02361",15873
"02362",23949
"02363",5722
"02364",14276
"02365",30931
"02366",4803
"02367",4196
"02368",16941
"02369",6033
"02370",21622
"02371",5492
"02372",12440
"02373",8589
"02374",16512
"02375",11052
"02376",12435
"02377",6746
"02378",16836
"02379",9985
"02380",7253
"02381",5533
"02382",5762
"02383",11380
"02384",17881
"02385",16281
"02386",8106
"02387",28963
"02388",9646
"02389",9957
"02390",38581
"02391",17129
"02392",11522
"02393",7135
"02394",14704
"02395",6480
"02396",15122
"02397",5635
"02398",4256
"02399",7584
"02400",10256
"02401",6157
"02402",20891
"02403",6240
"02404",10957
"02405",4691
"02406",7773
"02407",9086
"02408",5784
"02409",26439
"02410",5224
"02411",27727
"02412",13855
"02413",14081
"02414",9171
"02415",9357
"02416",34161
"02417",9642
"02418",6307
"02419",6200
"02420",8886
"02421",4758
"02422",17183
"02423",16878
"02424",4894
"02425",11407
"02426",14259
"02427",23831
"02428",7712
"02429",78085
"02430",14523
"02431",7968
"02432",10659
"02433",5631
"02434",35542
"02435",6585
"02436",8678
"02437",13776
"02438",35887
"02439",6892
"02440",37399
"02441",5645
"02442",5451
"02443",29669
"02444",5323
"02445",7916
"02446",8015
"02447",8115
"02448",5960
"02449",38817
"02450",690140
"02451",17760
"02452",6058
"02453",16542
"02454",7324
"02455",6002
"02456",9332
"02457",40566
"02458",31719
"02459",6596
"02460",28226
"02461",19705
"02462",36593
"02463",11853
"02464",12568
"02465",16381
"02466",7143
"02467",5219
"02468",6753
"02469",7436
"02470",14705
"02471",14498
"02472",42643
"02473",38517
"02474",10611
"02475",6622
"02476",6458
"02477",18393
"02478",9967
"02479",5603
"02480",19739
"02481",10773
"02482",11618
"02483",9645
"02484",22720
"02485",11802
"02486",20086
"02487",6996
"02488",17155
"02489",9177
"02490",9961
"02491",9157
"02492",9025
"02493",10663
"02494",15599
"02495",9854
"02496",18189
"02497",62805
"02498",18766
"02499",14930
"02500",6525
"02501",16318
"02502",33335
"02503",15776
"02504",7329
"02505",8460
"02506",11219
"02507",11339
"02508",5672
"02509",25901
"02510",28566
"02511",3064
"02512",7330
"02513",30486
"02514",14764
"02515",10370
"02516",5542
"02517",19636
"02518",5924
"02519",5582
"02520",8519
"02521",17606
"02522",21957
"02523",12381
"02524",5404
"02525",35078
"02526",13351
"02527",17091
"02528",6296
"02529",5856
"02530",9858
"02531",4661
"02532",6492
"02533",9784
"02534",21805
"02535",7224
"02536",5729
"02537",5170
"02538",9991
"02539",6810
"02540",11612
"02541",12634
"02542",9038
"02543",7590
"02544",10800
"02545",3563
"02546",17782
"02547",7835
"02548",13354
"02549",3402
"02550",7064
"02551",6355
"02552",34982
"02553",11502
"02554",11362
"02555",6340
"02556",12280
"02557",24434
"02558",13092
"02559",32464
"02560",4944
"02561",7683
"02562",6316
"02563",4825
"02564",7825
"02565",6655
"02566",24893
"02567",7141
"02568",8405
"02569",8852
"02570",11738
"02571",8282
"02572",9461
"02573",19573
"02574",20208
"02575",37095
"02576",5988
"02577",12457
"02578",17369
"02579",5173
"02580",33276
"02581",20831
"02582",8563
"02583",13183
"02584",7780
"02585",5950
"02586",9031
"02587",11212
"02588",7273
"02589",6402
"02590",8437
"02591",11272
"02592",14904
"02593",18904
"02594",5553
"02595",9208
"02596",8120
"02597",20508
"02598",46491
"02599",5379
"02600",6075
"02601",8471
"02602",5735
"02603",4373
"02604",27068
"02605",9806
"02606",7414
"02607",6864
"02608",12144
"02609",6307
"02610",5790
"02611",5425
"02612",14325
"02613",26703
"02614",4143
"02615",10504
"02616",20891
"02617",6069
"02618",8624
"02619",23629
"02620",7196
"02621",6004
"02622",7573
"02623",11342
"02624",13082
"02625",10108
"02626",37992
"02627",9427
"02628",7015
"02629",6573
"02630",5707
"02631",20559
"02632",23067
"02633",15980
"02634",21476
"02635",6043
"02636",5776
"02637",6845
"02638",20488
"02639",13157
"02640",34451
"02641",25839
"02642",16495
"02643",15965
"02644",7078
"02645",23224
"02646",7396
"02647",7817
"02648",6289
"02649",10245
"02650",6781
"02651",8318
"02652",8032
"02653",19718
"02654",13693
"02655",17350
"02656",17826
"02657",29017
"02658",7684
"02659",4888
"02660",9974
"02661",30840
"02662",16492
"02663",14049
"02664",10332
"02665",27204
"02666",7773
"02667",7037
"02668",3842
"02669",19344
"02670",5341
"02671",60673
"02672",7100
"02673",7888
"02674",5806
"02675",22375
"02676",4681
"02677",45313
"02678",6389
"02679",14637
"02680",7276
"02681",5273
"02682",24953
"02683",10127
"02684",7331
"02685",10253
"02686",13387
"02687",6745
"02688",5035
"02689",5568
"02690",18357
"02691",16403
"02692",50473
"02693",6867
"02694",9029
"02695",26793
"02696",19411
"02697",12157
"02698",10820
"02699",7546
"02700",6828
"02701",5673
"02702",10536
"02703",7228
"02704",6994
"02705",8968
"02706",16400
"02707",23089
"02708",16225
"02709",6684
"02710",9902
"02711",9052
"02712",15480
"02713",7589
"02714",6719
"02715",6738
"02716",60996
"02717",18900
"02718",8804
"02719",6523
"02720",34460
"02721",28495
"02722",4659
"02723",9619
"02724",5668
"02725",23181
"02726",14811
"02727",8478
"02728",4062
"02729",7479
"02730",8001
"02731",6710
"02732",6261
"02733",8908
"02734",5228
"02735",28065
"02736",8063
"02737",13752
"02738",10959
"02739",10883
"02740",5846
"02741",10359
"02742",13166
"02743",4549
"02744",5718
"02745",8016
"02746",6956
"02747",4842
"02748",4454
"02749",12907
"02750",7360
"02751",8850
"02752",6116
"02753",16676
"02754",7115
"02755",5730
"02756",8048
"02757",7208
"02758",8795
"02759",26075
"02760",11216
"02761",14677
"02762",6442
"02763",10209
"02764",5270
"02765",5431
"02766",5353
"02767",9358
"02768",8841
"02769",5003
"02770",6525
"02771",11670
"02772",8656
"02773",6871
"02774",37183
"02775",4261
"02776",28917
"02777",15459
"02778",22765
"02779",20932
"02780",10933
"02781",7177
"02782",7976
"02783",8000
"02784",5364
"02785",11246
"02786",14159
"02787",9727
"02788",3445
"02789",5961
"02790",4063
"02791",14901
"02792",4090
"02793",7255
"02794",13421
"02795",9204
"02796",14802
"02797",12718
"02798",9074
"02799",4006
"02800",11912
"02801",62960
"02802",7324
"02803",4162
"02804",12602
"02805",14215
"02806",10196
"02807",4135
"02808",19071
"02809",12680
"02810",19522
"02811",8815
"02812",8966
"02813",7320
"02814",5391
"02815",6788
"02816",7088
"02817",4784
"02818",12650
"02819",15722
"02820",19790
"02821",6581
"02822",8742
"02823",7520
"02824",7424
"02825",7277
"02826",15921
"02827",5404
"02828",16569
"02829",11967
"02830",15561
"02831",6822
"02832",8010
"02833",15450
"02834",13119
"02835",5948
"02836",6865
"02837",5819
"02838",19367
"02839",7017
"02840",6813
"02841",3770
"02842",4720
"02843",8457
"02844",6887
"02845",10335
"02846",25125
"02847",23176
"02848",20273
"02849",19455
"02850",8123
"02851",10571
"02852",14434
"02853",5830
"02854",6306
"02855",8311
"02856",10902
"02857",16802
"02858",6603
"02859",8054
"02860",18374
"02861",17221
"02862",9698
"02863",9213
"02864",11243
"02865",7064
"02866",6949
"02867",7351
"02868",8614
"02869",6133
"02870",10650
"02871",13743
"02872",5469
"02873",6664
"02874",5680
"02875",87195
"02876",14863
"02877",4125
"02878",9858
"02879",14177
"02880",7109
"02881",5504
"02882",8759
"02883",5469
"02884",5468
"02885",8969
"02886",4018
"02887",13304
"02888",9837
"02889",6150
"02890",19367
"02891",6661
"02892",12260
"02893",7731
"02894",10099
"02895",3835
"02896",28546
"02897",8345
"02898",5254
"02899",6233
"02900",4254
"02901",9393
"02902",5062
"02903",8510
"02904",6191
"02905",5399
"02906",10850
"02907",1836
"02908",9135
"02909",6218
"02910",5967
"02911",8837
"02912",20624
"02913",6937
"02914",7618
"02915",26147
"02916",12389
"02917",5577
"02918",31224
"02919",4684
"02920",10993
"02921",6538
"02922",10173
"02923",37545
"02924",7679
"02925",7782
"02926",9389
"02927",5554
"02928",13814
"02929",22719
"02930",9935
"02931",8301
"02932",21890
"02933",7744
"02934",5265
"02935",7285
"02936",4629
"02937",12151
"02938",6410
"02939",15345
"02940",3995
"02941",19712
"02942",8761
"02943",6903
"02944",7775
"02945",7155
"02946",5399
"02947",34779
"02948",2194
"02949",15329
"02950",4283
"02951",11004
"02952",5467
"02953",18841
"02954",20634
"02955",4631
"02956",4276
"02957",84679
"02958",19066
"02959",17279
"02960",9138
"02961",6739
"02962",10882
"02963",5156
"02964",10842
"02965",12556
"02966",6244
"02967",8355
"02968",8493
"02969",9519
"02970",13500
"02971",12114
"02972",9319
"02973",22393
"02974",22377
"02975",55426
"02976",22853
"02977",9486
"02978",5624
"02979",13630
"02980",16004
"02981",7081
"02982",9291
"02983",10407
"02984",4314
"02985",6759
"02986",7637
"02987",21451
"02988",4880
"02989",7130
"02990",6981
"02991",7065
"02992",15665
"02993",7696
"02994",20390
"02995",5982
"02996",10512
"02997",15855
"02998",26039
"02999",5374
"03000",4897
"03001",9148
"03002",17387
"03003",59639
"03004",4965
"03005",9729
"03006",10156
"03007",6366
"03008",9271
"03009",13490
"03010",33148
"03011",16461
"03012",7628
"03013",8957
"03014",8181
"03015",8527
"03016",6942
"03017",6736
"03018",7464
"03019",7397
"03020",6126
"03021",9221
"03022",3384
"03023",5678
"03024",7441
"03025",23791
"03026",6780
"03027",20358
"03028",6310
"03029",14100
"03030",8784
"03031",6107
"03032",11630
"03033",17829
"03034",7960
"03035",5374
"03036",10055
"03037",12467
"03038",21015
"03039",6425
"03040",7029
"03041",5057
"03042",4457
"03043",8900
"03044",4440
"03045",11050
"03046",5182
"03047",15419
"03048",20748
"03049",5265
"03050",5444
"03051",14023
"03052",47949
"03053",6505
"03054",25006
"03055",6175
"03056",10412
"03057",5485
"03058",9003
"03059",9089
"03060",10631
"03061",7367
"03062",7343
"03063",4133
"03064",9392
"03065",6020
"03066",11835
"03067",5196
"03068",41104
"03069",11324
"03070",22266
"03071",2803
"03072",5024
"03073",7524
"03074",13223
"03075",6278
"03076",23157
"03077",13058
"03078",3379
"03079",12037
"03080",7364
"03081",73615
"03082",22262
"03083",14683
"03084",5701
"03085",18085
"03086",24033
"03087",6508
"03088",4900
"03089",81259
"03090",22470
"03091",8401
"03092",19949
"03093",7519
"03094",6689
"03095",12161
"03096",9603
"03097",3402
"03098",13958
"03099",6095
"03100",21261
"03101",5107
"03102",21928
