,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×
274,7.0,1336.0,6.0,,63587.0,5976052.0,26662.0,,9084.0,4473.0,4444.0,
275,844.0,439.0,1414.0,,37928012.0,4346421.0,14814481.0,,44938.0,9901.0,10477.0,
276,20.0,18.0,3021.0,,2420625.0,501105.0,8480885.0,,121031.0,27839.0,2807.0,
277,375.0,1048.0,5.0,,14579860.0,4858780.0,18724.0,,38880.0,4636.0,3745.0,
278,23.0,4.0,1918.0,,503697.0,23203.0,4937478.0,,21900.0,5801.0,2574.0,
279,777.0,1.0,9.0,,55219421.0,9235.0,40990.0,,71067.0,9235.0,4554.0,
280,795.0,57.0,8.0,,67642612.0,619523.0,49190.0,,85085.0,10869.0,6149.0,
281,608.0,109.0,763.0,,88832035.0,1588906.0,3149165.0,,146105.0,14577.0,4127.0,
282,765.0,63.0,18.0,,49379917.0,644310.0,44842.0,,64549.0,10227.0,2491.0,
283,712.0,2.0,3.0,,141210966.0,117986.0,12410.0,,198330.0,58993.0,4137.0,
284,1.0,549.0,9.0,,16525.0,2841165.0,35700.0,,16525.0,5175.0,3967.0,
285,576.0,267.0,7.0,,3987941.0,1918832.0,25249.0,,6924.0,7187.0,3607.0,
286,589.0,414.0,12.0,,28224810.0,3342372.0,24047.0,,47920.0,8073.0,2004.0,
287,10.0,936.0,3.0,,1122564.0,8136635.0,9075.0,,112256.0,8693.0,3025.0,
288,261.0,2080.0,5.0,,12775554.0,23618360.0,31665.0,,48948.0,11355.0,6333.0,
289,726.0,185.0,13.0,,15674617.0,2315465.0,54228.0,,21590.0,12516.0,4171.0,
290,9.0,1778.0,,,128970.0,12384883.0,,,14330.0,6966.0,,
291,5.0,2057.0,27.0,,320986.0,12053187.0,150690.0,,64197.0,5860.0,5581.0,
292,1396.0,33.0,25.0,,83614568.0,452733.0,129643.0,,59896.0,13719.0,5186.0,
293,516.0,701.0,2.0,,18833808.0,5709443.0,6412.0,,36500.0,8145.0,3206.0,
294,456.0,5.0,26.0,3.0,62200915.0,81036.0,95013.0,14476.0,136406.0,16207.0,3654.0,4825.0
295,420.0,68.0,7.0,,32706119.0,2091278.0,17501.0,,77872.0,30754.0,2500.0,
296,1591.0,5.0,362.0,,77499700.0,23046.0,1270141.0,,48711.0,4609.0,3509.0,
297,540.0,1.0,419.0,,60425769.0,10328.0,2818400.0,,111900.0,10328.0,6726.0,
298,724.0,14.0,540.0,,142227508.0,96149.0,3658102.0,,196447.0,6868.0,6774.0,
299,491.0,292.0,1.0,,18291148.0,2768420.0,8920.0,,37253.0,9481.0,8920.0,
300,7.0,2045.0,12.0,,1064323.0,22990517.0,33531.0,,152046.0,11242.0,2794.0,
301,608.0,56.0,,9.0,38674361.0,762703.0,,219235.0,63609.0,13620.0,,24359.0
302,944.0,20.0,212.0,,36262833.0,318650.0,1395638.0,,38414.0,15933.0,6583.0,
303,223.0,2108.0,70.0,4.0,18246412.0,10519464.0,304488.0,17242.0,81822.0,4990.0,4350.0,4311.0
304,298.0,133.0,34.0,,140732227.0,3960470.0,187882.0,,472256.0,29778.0,5526.0,
305,732.0,111.0,903.0,,121538321.0,1307926.0,4919310.0,,166036.0,11783.0,5448.0,
306,857.0,18.0,5.0,,61613663.0,276177.0,6766.0,,71895.0,15343.0,1353.0,
307,683.0,271.0,1.0,2.0,54256379.0,3024211.0,4416.0,22935.0,79438.0,11159.0,4416.0,11468.0
308,740.0,31.0,151.0,,23706970.0,272441.0,965024.0,,32036.0,8788.0,6391.0,
309,699.0,17.0,24.0,,85278367.0,457960.0,750459.0,,122001.0,26939.0,31269.0,
310,279.0,1189.0,32.0,,12681450.0,8501479.0,126153.0,,45453.0,7150.0,3942.0,
311,898.0,90.0,80.0,,39908206.0,515935.0,382616.0,,44441.0,5733.0,4783.0,
312,8.0,26.0,1333.0,,1094493.0,136295.0,14368025.0,,136812.0,5242.0,10779.0,
313,551.0,883.0,292.0,,64060412.0,6917307.0,1895412.0,,116262.0,7834.0,6491.0,
314,1087.0,2.0,6.0,,126243838.0,48281.0,92333.0,,116140.0,24141.0,15389.0,
315,1114.0,43.0,476.0,,224859924.0,1298732.0,3350374.0,,201849.0,30203.0,7039.0,
316,538.0,194.0,626.0,,124005589.0,1638703.0,2651913.0,,230494.0,8447.0,4236.0,
317,804.0,422.0,299.0,,30671306.0,2828830.0,1394769.0,,38148.0,6703.0,4665.0,
318,754.0,3.0,6.0,,27075585.0,77730.0,9171.0,,35909.0,25910.0,1529.0,
319,571.0,2.0,,,56703365.0,28045.0,,,99305.0,14023.0,,
320,751.0,280.0,48.0,,20011127.0,1596508.0,229208.0,,26646.0,5702.0,4775.0,
321,720.0,132.0,879.0,,67339757.0,3344351.0,8443596.0,,93527.0,25336.0,9606.0,
322,155.0,1684.0,2.0,,5513425.0,22277931.0,15762.0,,35570.0,13229.0,7881.0,
323,567.0,670.0,111.0,,71691242.0,6306059.0,585407.0,,126440.0,9412.0,5274.0,
324,758.0,718.0,86.0,,82585590.0,7651533.0,282382.0,,108952.0,10657.0,3284.0,
325,566.0,148.0,50.0,,39254199.0,1435632.0,261207.0,,69354.0,9700.0,5224.0,
326,679.0,606.0,,3.0,41123745.0,3611113.0,,7975.0,60565.0,5959.0,,2658.0
327,527.0,72.0,4.0,,79596804.0,514494.0,10253.0,,151038.0,7146.0,2563.0,
328,489.0,3.0,1.0,,50920404.0,114226.0,18123.0,,104132.0,38075.0,18123.0,
329,527.0,479.0,536.0,,57298277.0,3691904.0,2794681.0,,108725.0,7708.0,5214.0,
330,175.0,1353.0,28.0,,1341448.0,7027355.0,74832.0,,7665.0,5194.0,2673.0,
331,101.0,1186.0,43.0,,3691711.0,6979167.0,394969.0,,36552.0,5885.0,9185.0,
332,823.0,299.0,663.0,,39888954.0,3533225.0,3003956.0,,48468.0,11817.0,4531.0,
333,758.0,1383.0,813.0,,18461666.0,11582876.0,4284243.0,,24356.0,8375.0,5270.0,
334,600.0,,,,35936341.0,,,,59894.0,,,
335,900.0,32.0,126.0,,109992575.0,201015.0,610613.0,,122214.0,6282.0,4846.0,
336,100.0,981.0,1.0,,8052880.0,6454787.0,5631.0,,80529.0,6580.0,5631.0,
337,756.0,79.0,325.0,,161346736.0,1088949.0,1973492.0,,213422.0,13784.0,6072.0,
338,30.0,1356.0,18.0,,2718441.0,13489944.0,49440.0,,90615.0,9948.0,2747.0,
339,1.0,2614.0,3.0,,168341.0,28647953.0,11155.0,,168341.0,10959.0,3718.0,
340,439.0,31.0,1.0,5.0,36591538.0,391638.0,21876.0,42319.0,83352.0,12633.0,21876.0,8464.0
341,605.0,31.0,13.0,,118205600.0,1436454.0,32287.0,,195381.0,46337.0,2484.0,
342,,1434.0,198.0,,,9807023.0,964759.0,,,6839.0,4873.0,
343,633.0,,294.0,6.0,47598706.0,,1183177.0,27410.0,75195.0,,4024.0,4568.0
344,610.0,362.0,,,26644527.0,3312968.0,,,43680.0,9152.0,,
345,502.0,16.0,47.0,,76067034.0,83366.0,293258.0,,151528.0,5210.0,6240.0,
346,682.0,5.0,4.0,,11062395.0,157206.0,20892.0,,16221.0,31441.0,5223.0,
347,429.0,1021.0,12.0,,12665295.0,5390069.0,29860.0,,29523.0,5279.0,2488.0,
348,2.0,211.0,2008.0,,344693.0,2751618.0,10025093.0,,172347.0,13041.0,4993.0,
349,692.0,875.0,91.0,1.0,67330722.0,9183964.0,303002.0,6574.0,97299.0,10496.0,3330.0,6574.0
350,704.0,732.0,12.0,2.0,11087921.0,4826599.0,68430.0,73993.0,15750.0,6594.0,5703.0,36997.0
351,818.0,237.0,13.0,,42016905.0,1917079.0,101527.0,,51365.0,8089.0,7810.0,
352,485.0,232.0,2.0,,181693102.0,2101045.0,4496.0,,374625.0,9056.0,2248.0,
353,2.0,1218.0,6.0,,334798.0,11650073.0,105633.0,,167399.0,9565.0,17606.0,
354,2.0,1259.0,3.0,,39992.0,11201058.0,14021.0,,19996.0,8897.0,4674.0,
355,486.0,523.0,,1.0,73578765.0,2474441.0,,4710.0,151397.0,4731.0,,4710.0
356,572.0,68.0,8.0,,50726990.0,643776.0,43992.0,,88684.0,9467.0,5499.0,
357,42.0,33.0,1365.0,,2637765.0,661767.0,7928873.0,,62804.0,20054.0,5809.0,
358,559.0,30.0,,9.0,66443958.0,186297.0,,121512.0,118862.0,6210.0,,13501.0
359,335.0,1395.0,73.0,2.0,21561479.0,10783673.0,421062.0,7350.0,64363.0,7730.0,5768.0,3675.0
360,45.0,2589.0,2.0,,6066251.0,23831119.0,4567.0,,134806.0,9205.0,2284.0,
361,589.0,479.0,206.0,,94009627.0,2959967.0,1048845.0,,159609.0,6179.0,5091.0,
362,13.0,1578.0,1.0,,2921750.0,14788387.0,4625.0,,224750.0,9372.0,4625.0,
363,932.0,6.0,2.0,,191126424.0,169562.0,30125.0,,205071.0,28260.0,15063.0,
364,244.0,1038.0,,3.0,10070557.0,6772268.0,,73450.0,41273.0,6524.0,,24483.0
365,543.0,1218.0,4.0,1.0,84265079.0,17611682.0,28876.0,12793.0,155184.0,14460.0,7219.0,12793.0
366,1.0,726.0,8.0,,381132.0,7717011.0,49391.0,,381132.0,10629.0,6174.0,
367,1070.0,11.0,1027.0,68.0,102255375.0,92075.0,4585192.0,988691.0,95566.0,8370.0,4465.0,14540.0
368,611.0,703.0,422.0,,52618537.0,6456761.0,1769249.0,,86119.0,9185.0,4193.0,
369,577.0,1.0,20.0,,57653747.0,11529.0,64141.0,,99920.0,11529.0,3207.0,
370,6.0,1568.0,90.0,,973042.0,10606858.0,404092.0,,162174.0,6765.0,4490.0,
371,4.0,1531.0,3.0,,291222.0,16188463.0,68098.0,,72806.0,10574.0,22699.0,
372,36.0,1671.0,2.0,,701955.0,10774097.0,7909.0,,19499.0,6448.0,3955.0,
373,475.0,512.0,90.0,28.0,88304951.0,4181077.0,319755.0,251006.0,185905.0,8166.0,3553.0,8965.0
374,679.0,33.0,1.0,1.0,51956296.0,239309.0,8780.0,17193.0,76519.0,7252.0,8780.0,17193.0
375,525.0,267.0,,1.0,162787597.0,2129216.0,,64019.0,310072.0,7975.0,,64019.0
376,141.0,280.0,945.0,1.0,1058064.0,809082.0,3057988.0,9683.0,7504.0,2890.0,3236.0,9683.0
377,1013.0,56.0,4.0,,82197055.0,626830.0,12801.0,,81142.0,11193.0,3200.0,
378,526.0,289.0,186.0,,66652013.0,2967365.0,1302267.0,,126715.0,10268.0,7001.0,
379,588.0,,19.0,1.0,26154526.0,,80164.0,4956.0,44480.0,,4219.0,4956.0
380,21.0,3.0,1423.0,,1240348.0,11484.0,5631240.0,,59064.0,3828.0,3957.0,
381,618.0,,,,27632012.0,,,,44712.0,,,
382,575.0,117.0,66.0,,73038585.0,1599932.0,260516.0,,127024.0,13675.0,3947.0,
383,443.0,14.0,20.0,,59419232.0,340427.0,118813.0,,134129.0,24316.0,5941.0,
384,11.0,1468.0,100.0,,322638.0,8468921.0,251447.0,,29331.0,5769.0,2514.0,
385,53.0,1474.0,11.0,,3416173.0,6892094.0,50233.0,,64456.0,4676.0,4567.0,
386,683.0,114.0,231.0,,37617948.0,1217224.0,1946407.0,,55078.0,10677.0,8426.0,
387,644.0,594.0,631.0,,103257747.0,6247887.0,6189528.0,,160338.0,10518.0,9809.0,
388,478.0,257.0,119.0,,181780955.0,2721633.0,1150649.0,,380295.0,10590.0,9669.0,
389,69.0,3333.0,22.0,,5438896.0,12426791.0,80839.0,,78825.0,3728.0,3675.0,
390,10.0,1420.0,9.0,,774827.0,11096325.0,30457.0,,77483.0,7814.0,3384.0,
391,626.0,821.0,93.0,,119410773.0,7065171.0,426614.0,,190752.0,8606.0,4587.0,
392,431.0,335.0,56.0,,7709853.0,2116230.0,268010.0,,17888.0,6317.0,4786.0,
393,602.0,,3.0,,94341930.0,,8041.0,,156714.0,,2680.0,
394,1171.0,,573.0,4.0,13310203.0,,2454003.0,4969.0,11367.0,,4283.0,1242.0
395,34.0,1943.0,11.0,,3692111.0,12229289.0,28237.0,,108592.0,6294.0,2567.0,
396,630.0,774.0,50.0,,9423393.0,4774352.0,238059.0,,14958.0,6168.0,4761.0,
397,112.0,1382.0,208.0,,8222707.0,11829391.0,536878.0,,73417.0,8560.0,2581.0,
398,697.0,4.0,375.0,,98821893.0,28181.0,2241054.0,,141782.0,7045.0,5976.0,
399,497.0,1.0,12.0,,151436005.0,26605.0,47684.0,,304700.0,26605.0,3974.0,
400,1258.0,131.0,15.0,,137576847.0,1151302.0,27559.0,,109362.0,8789.0,1837.0,
401,595.0,8.0,4.0,,132456432.0,251917.0,7619.0,,222616.0,31490.0,1905.0,
402,586.0,1.0,144.0,,31758799.0,41229.0,778869.0,,54196.0,41229.0,5409.0,
403,64.0,1141.0,,,2254307.0,5981209.0,,,35224.0,5242.0,,
404,515.0,588.0,9.0,,49215097.0,5064307.0,71452.0,,95563.0,8613.0,7939.0,
405,817.0,2.0,3.0,,22790869.0,160422.0,21942.0,,27896.0,80211.0,7314.0,
406,3.0,1570.0,2.0,,127630.0,9244496.0,14742.0,,42543.0,5888.0,7371.0,
407,607.0,5.0,23.0,,135174534.0,25638.0,49937.0,,222693.0,5128.0,2171.0,
408,553.0,4.0,15.0,,718716419.0,185281.0,27628.0,,1299668.0,46320.0,1842.0,
409,570.0,175.0,5.0,,75520352.0,2054634.0,23747.0,,132492.0,11741.0,4749.0,
410,7.0,700.0,7.0,,951854.0,6251208.0,32406.0,,135979.0,8930.0,4629.0,
411,1038.0,49.0,71.0,,56052110.0,1137991.0,161044.0,,54000.0,23224.0,2268.0,
412,696.0,150.0,744.0,,44070511.0,920855.0,3112184.0,,63320.0,6139.0,4183.0,
413,691.0,447.0,199.0,,81821777.0,3456433.0,788173.0,,118411.0,7733.0,3961.0,
414,544.0,238.0,32.0,,74474294.0,2353166.0,343562.0,,136901.0,9887.0,10736.0,
415,55.0,2249.0,5.0,,1304770.0,8179310.0,6523.0,,23723.0,3637.0,1305.0,
416,644.0,104.0,1.0,,144154098.0,2049401.0,10520.0,,223842.0,19706.0,10520.0,
417,563.0,50.0,1.0,1.0,38693353.0,690907.0,6423.0,2145.0,68727.0,13818.0,6423.0,2145.0
418,6.0,1661.0,,3.0,247851.0,17871230.0,,38782.0,41309.0,10759.0,,12927.0
419,665.0,,,25.0,49277134.0,,,1430571.0,74101.0,,,57223.0
420,439.0,400.0,244.0,,21963618.0,4355910.0,1715552.0,,50031.0,10890.0,7031.0,
421,1298.0,2513.0,7.0,2.0,59186238.0,25283673.0,18537.0,32886.0,45598.0,10061.0,2648.0,16443.0
422,517.0,66.0,2.0,,14100348.0,875095.0,20385.0,,27273.0,13259.0,10193.0,
423,893.0,7.0,21.0,,45258011.0,35557.0,45417.0,,50681.0,5080.0,2163.0,
424,3.0,22.0,1545.0,,80354.0,193235.0,3015999.0,,26785.0,8783.0,1952.0,
425,86.0,1049.0,24.0,,6114189.0,10605404.0,518342.0,,71095.0,10110.0,21598.0,
426,761.0,165.0,3.0,,50436883.0,1723476.0,20495.0,,66277.0,10445.0,6832.0,
427,641.0,36.0,4.0,,22292886.0,241908.0,5623.0,,34778.0,6720.0,1406.0,
428,1570.0,46.0,,11.0,158221822.0,319026.0,,305773.0,100778.0,6935.0,,27798.0
429,765.0,145.0,244.0,,48658354.0,864652.0,1081327.0,,63606.0,5963.0,4432.0,
430,816.0,3.0,8.0,,94670452.0,7151.0,51908.0,,116018.0,2384.0,6489.0,
431,493.0,28.0,189.0,,13046553.0,368508.0,4760022.0,,26464.0,13161.0,25185.0,
432,707.0,214.0,2.0,,45876522.0,1287518.0,10069.0,,64889.0,6016.0,5035.0,
433,632.0,239.0,,3.0,83245747.0,2850096.0,,92543.0,131718.0,11925.0,,30848.0
434,1414.0,13.0,998.0,,46702310.0,1313577.0,4137819.0,,33029.0,101044.0,4146.0,
435,652.0,,49.0,,24344494.0,,92737.0,,37338.0,,1893.0,
436,566.0,60.0,273.0,,74276269.0,1386062.0,1172888.0,,131230.0,23101.0,4296.0,
437,4.0,1.0,1551.0,,863663.0,35387.0,4196004.0,,215916.0,35387.0,2705.0,
438,481.0,254.0,36.0,,78149984.0,1771543.0,195529.0,,162474.0,6975.0,5431.0,
439,1.0,31.0,1993.0,,23591.0,153655.0,9253644.0,,23591.0,4957.0,4643.0,
440,663.0,77.0,3.0,1.0,67245519.0,684899.0,5229.0,24273.0,101426.0,8895.0,1743.0,24273.0
441,481.0,306.0,22.0,,47822827.0,2104914.0,84352.0,,99424.0,6879.0,3834.0,
442,4.0,4136.0,44.0,,265959.0,32533608.0,190616.0,,66490.0,7866.0,4332.0,
443,531.0,19.0,46.0,,103426391.0,110570.0,253243.0,,194777.0,5819.0,5505.0,
444,714.0,523.0,18.0,,141853650.0,6192300.0,69110.0,,198675.0,11840.0,3839.0,
445,9.0,689.0,6.0,,848151.0,7584145.0,16029.0,,94239.0,11007.0,2672.0,
446,28.0,2225.0,166.0,,4344127.0,13572524.0,748130.0,,155147.0,6100.0,4507.0,
447,501.0,346.0,3.0,,28632215.0,3828311.0,5452.0,,57150.0,11064.0,1817.0,
448,564.0,90.0,2.0,,74086277.0,1291060.0,26165.0,,131359.0,14345.0,13083.0,
449,318.0,1451.0,,1.0,59219521.0,11868626.0,,268943.0,186225.0,8180.0,,268943.0
450,542.0,453.0,223.0,,131415910.0,2730291.0,1149454.0,,242465.0,6027.0,5155.0,
451,507.0,1197.0,3.0,,17601439.0,9187741.0,6711.0,,34717.0,7676.0,2237.0,
452,9.0,11.0,2812.0,,881702.0,370032.0,14526926.0,,97967.0,33639.0,5166.0,
453,618.0,424.0,9.0,,58854852.0,2107595.0,60057.0,,95234.0,4971.0,6673.0,
454,147.0,1038.0,35.0,,7545901.0,7123341.0,203990.0,,51333.0,6863.0,5828.0,
455,503.0,9.0,597.0,,124785660.0,110261.0,3852941.0,,248083.0,12251.0,6454.0,
456,187.0,82.0,2817.0,3.0,45846191.0,1237916.0,16409224.0,43229.0,245167.0,15097.0,5825.0,14410.0
457,1829.0,309.0,3296.0,,114691108.0,4425498.0,34505617.0,,62707.0,14322.0,10469.0,
458,73.0,1481.0,4.0,,1480618.0,10296617.0,42574.0,,20282.0,6952.0,10644.0,
459,1688.0,8.0,,9.0,30371038.0,35861.0,,48877.0,17992.0,4483.0,,5431.0
460,412.0,43.0,30.0,,28590232.0,249902.0,247650.0,,69394.0,5812.0,8255.0,
461,491.0,319.0,17.0,2.0,7970039.0,1669879.0,48928.0,6645.0,16232.0,5235.0,2878.0,3323.0
462,715.0,30.0,242.0,,69167826.0,1087910.0,1537284.0,,96738.0,36264.0,6352.0,
463,948.0,,,,60139135.0,,,,63438.0,,,
464,164.0,1783.0,4.0,,11066061.0,9729386.0,16322.0,,67476.0,5457.0,4081.0,
465,140.0,1752.0,7.0,,6881754.0,14435770.0,23925.0,,49155.0,8240.0,3418.0,
466,899.0,150.0,24.0,,198917055.0,1579956.0,287728.0,,221265.0,10533.0,11989.0,
467,325.0,1120.0,151.0,18.0,13143434.0,5950101.0,1139393.0,235627.0,40441.0,5313.0,7546.0,13090.0
468,907.0,729.0,12.0,,47834925.0,6317757.0,98392.0,,52740.0,8666.0,8199.0,
469,825.0,9.0,,6.0,25748982.0,76376.0,,26468.0,31211.0,8486.0,,4411.0
470,19.0,1146.0,416.0,,489267.0,6175150.0,1735748.0,,25751.0,5388.0,4172.0,
471,702.0,12.0,27.0,,134362002.0,185098.0,143870.0,,191399.0,15425.0,5329.0,
472,13.0,1458.0,9.0,,554134.0,7960831.0,83088.0,,42626.0,5460.0,9232.0,
473,22.0,1472.0,2.0,,1733728.0,11358377.0,2563.0,,78806.0,7716.0,1282.0,
474,708.0,1752.0,4.0,,96743275.0,8487540.0,23439.0,,136643.0,4844.0,5860.0,
475,73.0,1102.0,138.0,,16090645.0,11253938.0,498256.0,,220420.0,10212.0,3611.0,
476,2.0,,2664.0,,342319.0,,13536008.0,,171160.0,,5081.0,
477,486.0,271.0,6.0,,210115941.0,3929768.0,57451.0,,432337.0,14501.0,9575.0,
478,569.0,395.0,86.0,,238511909.0,3954430.0,483879.0,,419177.0,10011.0,5627.0,
479,192.0,986.0,249.0,,3385275.0,5748952.0,1078998.0,,17632.0,5831.0,4333.0,
480,667.0,379.0,2.0,,103281038.0,2865343.0,9237.0,,154844.0,7560.0,4619.0,
481,706.0,278.0,,1.0,68987702.0,2195488.0,,111046.0,97716.0,7897.0,,111046.0
482,95.0,1091.0,36.0,,3165117.0,6041691.0,1312921.0,,33317.0,5538.0,36470.0,
483,574.0,10.0,1.0,,7970603.0,45297.0,24619.0,,13886.0,4530.0,24619.0,
484,658.0,6.0,22.0,,41467204.0,19703.0,86879.0,,63020.0,3284.0,3949.0,
485,558.0,154.0,,,120753501.0,1235685.0,,,216404.0,8024.0,,
486,1015.0,1.0,3.0,,138239540.0,65926.0,7068.0,,136197.0,65926.0,2356.0,
487,2.0,1911.0,,2.0,28010.0,12325410.0,,2946.0,14005.0,6450.0,,1473.0
488,6.0,,2632.0,6.0,507070.0,,12235164.0,129567.0,84512.0,,4649.0,21595.0
489,909.0,21.0,495.0,,61707971.0,284033.0,3159596.0,,67886.0,13525.0,6383.0,
490,1023.0,9.0,4.0,,28318258.0,91896.0,21706.0,,27682.0,10211.0,5427.0,
491,201.0,5.0,1495.0,,8318133.0,241678.0,6658995.0,,41384.0,48336.0,4454.0,
492,912.0,,7.0,3.0,69169321.0,,30038.0,21161.0,75844.0,,4291.0,7054.0
493,41.0,2055.0,26.0,,2168161.0,11736619.0,59767.0,,52882.0,5711.0,2299.0,
494,767.0,178.0,61.0,,50521446.0,1080774.0,305273.0,,65869.0,6072.0,5004.0,
495,39.0,4.0,1212.0,,2077770.0,6936.0,4412559.0,,53276.0,1734.0,3641.0,
496,1385.0,175.0,1.0,2.0,19966361.0,1019981.0,1892.0,7181.0,14416.0,5828.0,1892.0,3591.0
497,6.0,1834.0,306.0,,158396.0,11345582.0,1188889.0,,26399.0,6186.0,3885.0,
498,103.0,1152.0,2.0,,6302217.0,5832742.0,4598.0,,61187.0,5063.0,2299.0,
499,1.0,829.0,4.0,,6983.0,6799245.0,93190.0,,6983.0,8202.0,23298.0,
500,597.0,69.0,1444.0,3.0,11643512.0,494625.0,6483276.0,22508.0,19503.0,7168.0,4490.0,7503.0
501,460.0,23.0,4.0,,130696422.0,755381.0,44273.0,,284123.0,32843.0,11068.0,
502,755.0,3.0,1513.0,,48287051.0,110207.0,11461873.0,,63956.0,36736.0,7576.0,
503,734.0,78.0,3304.0,18.0,74138735.0,2169655.0,18076003.0,194314.0,101006.0,27816.0,5471.0,10795.0
504,608.0,268.0,3.0,3.0,99787067.0,1838657.0,23231.0,80425.0,164123.0,6861.0,7744.0,26808.0
505,568.0,1440.0,1.0,,240729459.0,8300169.0,5047.0,,423819.0,5764.0,5047.0,
506,208.0,825.0,6.0,,26744656.0,5084565.0,20148.0,,128580.0,6163.0,3358.0,
507,1099.0,21.0,11.0,,34645373.0,257111.0,69194.0,,31524.0,12243.0,6290.0,
508,661.0,301.0,2.0,,161228052.0,2892839.0,11310.0,,243915.0,9611.0,5655.0,
509,905.0,7.0,10.0,,46188369.0,165499.0,729932.0,,51037.0,23643.0,72993.0,
510,589.0,441.0,103.0,,74278721.0,4642008.0,677274.0,,126110.0,10526.0,6575.0,
511,13.0,1434.0,5.0,,266670.0,8656561.0,35838.0,,20513.0,6037.0,7168.0,
512,1.0,1368.0,3.0,,53292.0,8073646.0,14994.0,,53292.0,5902.0,4998.0,
513,635.0,5.0,2.0,,88106261.0,32223.0,29800.0,,138750.0,6445.0,14900.0,
514,64.0,1342.0,21.0,,7941923.0,8992122.0,368192.0,,124093.0,6701.0,17533.0,
515,708.0,25.0,175.0,,63173346.0,945202.0,998040.0,,89228.0,37808.0,5703.0,
516,71.0,2082.0,10.0,,859872.0,9426584.0,22528.0,,12111.0,4528.0,2253.0,
517,843.0,60.0,24.0,,49155858.0,946929.0,126075.0,,58311.0,15782.0,5253.0,
518,874.0,543.0,9.0,,127049186.0,3427248.0,37196.0,,145365.0,6312.0,4133.0,
519,450.0,397.0,,2.0,37703700.0,3705983.0,,11484.0,83786.0,9335.0,,5742.0
520,743.0,12.0,2.0,,57691363.0,519436.0,6193.0,,77647.0,43286.0,3097.0,
521,610.0,1626.0,5.0,,152306038.0,14339927.0,13925.0,,249682.0,8819.0,2785.0,
522,169.0,1210.0,5.0,,10246379.0,16340561.0,49112.0,,60629.0,13505.0,9822.0,
523,2.0,13.0,2612.0,,160509.0,138712.0,17280772.0,,80255.0,10670.0,6616.0,
524,181.0,1971.0,33.0,,4694869.0,11397036.0,94409.0,,25939.0,5782.0,2861.0,
525,896.0,271.0,9.0,3.0,40199513.0,2300186.0,66613.0,70858.0,44866.0,8488.0,7401.0,23619.0
526,695.0,81.0,1122.0,,50938561.0,807160.0,6221302.0,,73293.0,9965.0,5545.0,
527,13.0,5.0,1666.0,,3988864.0,188188.0,4871283.0,,306836.0,37638.0,2924.0,
528,1.0,578.0,1.0,,6166.0,4397582.0,29662.0,,6166.0,7608.0,29662.0,
529,732.0,898.0,19.0,,222489311.0,5378746.0,77122.0,,303947.0,5990.0,4059.0,
530,679.0,23.0,32.0,,18061038.0,210503.0,207373.0,,26599.0,9152.0,6480.0,
531,605.0,58.0,88.0,,34931934.0,971128.0,645231.0,,57739.0,16744.0,7332.0,
532,528.0,95.0,10.0,2.0,83762771.0,2167753.0,13616.0,19582.0,158642.0,22818.0,1362.0,9791.0
533,2.0,1562.0,4.0,,37372.0,10728142.0,18740.0,,18686.0,6868.0,4685.0,
534,697.0,1.0,1.0,,21038333.0,58745.0,10616.0,,30184.0,58745.0,10616.0,
535,533.0,94.0,72.0,,149243212.0,791728.0,344569.0,,280006.0,8423.0,4786.0,
536,544.0,270.0,1.0,,5383682.0,1181531.0,4425.0,,9896.0,4376.0,4425.0,
537,2.0,1191.0,500.0,,20228.0,5842595.0,2340726.0,,10114.0,4906.0,4681.0,
538,849.0,1.0,28.0,,56348619.0,11612.0,132089.0,,66371.0,11612.0,4717.0,
539,758.0,306.0,7.0,,34549460.0,2500660.0,23175.0,,45580.0,8172.0,3311.0,
540,721.0,561.0,23.0,,9120004.0,3629498.0,160414.0,,12649.0,6470.0,6975.0,
541,345.0,1786.0,12.0,,4724173.0,11512596.0,60486.0,,13693.0,6446.0,5041.0,
542,622.0,160.0,44.0,,14608177.0,1036344.0,162274.0,,23486.0,6477.0,3688.0,
543,802.0,263.0,24.0,,21260667.0,1527212.0,148971.0,,26510.0,5807.0,6207.0,
544,855.0,10.0,106.0,,79873512.0,134149.0,595253.0,,93419.0,13415.0,5616.0,
545,563.0,7.0,,67.0,55773385.0,54305.0,,754776.0,99065.0,7758.0,,11265.0
546,553.0,9.0,1.0,,156889700.0,197124.0,10444.0,,283707.0,21903.0,10444.0,
547,256.0,902.0,441.0,,52059819.0,85086120.0,3085135.0,,203359.0,94331.0,6996.0,
548,472.0,726.0,14.0,12.0,38443254.0,5475340.0,32304.0,65437.0,81448.0,7542.0,2307.0,5453.0
549,599.0,43.0,211.0,,42142625.0,1251212.0,1540988.0,,70355.0,29098.0,7303.0,
550,618.0,407.0,31.0,1.0,40112564.0,3243327.0,120917.0,5562.0,64907.0,7969.0,3901.0,5562.0
551,49.0,1888.0,46.0,,3830953.0,10514650.0,337403.0,,78183.0,5569.0,7335.0,
