,고객번호,고급식료품_총구매액1,고급식료품_총구매액2,고급식료품_총구매액3,고급식료품_총구매액4,고급식료품_총구매액5,고급식료품_총구매액6,고급식료품_총구매액7,고급식료품_총구매액8,고급식료품_총구매횟수1,고급식료품_총구매횟수2,고급식료품_총구매횟수3,고급식료품_총구매횟수4,고급식료품_총구매횟수5,고급식료품_총구매횟수6,고급식료품_총구매횟수7,고급식료품_총구매횟수8
191,195,0.0,0.0,0.0,14181.0,0.0,48556.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
192,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,198,0.0,165844.0,32764.0,0.0,0.0,10616.0,422337.0,12806.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0
195,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,200,0.0,0.0,0.0,20122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
197,201,294723.0,573872.0,211229.0,1298027.0,0.0,594677.0,669712.0,53706.0,5.0,5.0,1.0,5.0,0.0,4.0,2.0,2.0
198,202,0.0,0.0,0.0,26960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
199,203,9644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,205,0.0,0.0,0.0,0.0,0.0,0.0,82215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
202,206,132847.0,226618.0,169471.0,221709.0,303407.0,82356.0,242816.0,795667.0,1.0,5.0,1.0,3.0,1.0,1.0,6.0,5.0
203,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,208,0.0,137001.0,0.0,310393.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
205,209,0.0,0.0,0.0,0.0,18204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
206,210,18402.0,15451.0,2260.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
207,211,0.0,0.0,118065.0,92674.0,0.0,112060.0,0.0,4131.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
208,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,213,0.0,0.0,52751.0,9578.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
210,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,216,0.0,0.0,0.0,0.0,80909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213,217,0.0,151216.0,372374.0,0.0,90517.0,0.0,0.0,67545.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,1.0
214,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
215,219,295216.0,10198.0,0.0,0.0,60681.0,141549.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
216,220,83645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,221,133044.0,95592.0,228899.0,53388.0,205913.0,255003.0,90920.0,54202.0,4.0,2.0,3.0,1.0,3.0,5.0,2.0,3.0
218,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,223,522041.0,1069899.0,492032.0,362273.0,413139.0,214468.0,0.0,677350.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0
220,224,0.0,0.0,611791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221,225,219444.0,371696.0,372498.0,482324.0,279590.0,357261.0,0.0,956700.0,4.0,5.0,2.0,6.0,3.0,4.0,0.0,4.0
222,226,0.0,0.0,13106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
223,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,228,0.0,0.0,0.0,0.0,0.0,0.0,20272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,230,0.0,0.0,0.0,0.0,0.0,112596.0,182787.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
227,231,0.0,180265.0,101683.0,87797.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
228,232,0.0,0.0,2248.0,3530.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
229,233,0.0,0.0,0.0,0.0,303407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,234,0.0,51504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
231,235,0.0,619907.0,266409.0,260197.0,0.0,249512.0,0.0,218498.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,2.0
232,236,0.0,0.0,0.0,5853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,237,0.0,37083.0,62354.0,0.0,0.0,0.0,78386.0,23300.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
234,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,239,120596.0,528846.0,0.0,269598.0,0.0,257737.0,0.0,318679.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0
236,240,0.0,46353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
237,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,242,144438.0,13021.0,0.0,76268.0,59367.0,21232.0,159474.0,85929.0,8.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0
239,243,18894.0,27401.0,33555.0,8868.0,78885.0,38604.0,82553.0,33050.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0
240,245,0.0,0.0,0.0,0.0,115295.0,25736.0,11262.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
241,246,0.0,0.0,0.0,0.0,77764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
242,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,248,233713.0,0.0,0.0,0.0,0.0,0.0,0.0,8262.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,250,0.0,0.0,108462.0,131615.0,0.0,352263.0,13515.0,37181.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0
246,251,669354.0,0.0,2174373.0,117949.0,639936.0,17951.0,579332.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0
247,252,36410.0,40997.0,218731.0,15741.0,28318.0,48256.0,74387.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0
248,253,0.0,10198.0,0.0,0.0,0.0,221760.0,0.0,19830.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
249,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,255,4904217.0,69016.0,3579912.0,343915.0,2749728.0,1821639.0,3704335.0,209865.0,7.0,2.0,9.0,4.0,10.0,8.0,9.0,2.0
251,256,0.0,311188.0,893792.0,1203880.0,1273602.0,2834626.0,861228.0,2544646.0,0.0,3.0,4.0,2.0,2.0,5.0,2.0,4.0
252,257,29522.0,0.0,0.0,0.0,0.0,28953.0,0.0,16360.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
253,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,259,0.0,0.0,0.0,176037.0,176987.0,187660.0,135147.0,119804.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
255,260,88565.0,351878.0,101683.0,50816.0,0.0,0.0,180310.0,74361.0,1.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0
256,261,0.0,111970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
257,262,0.0,0.0,0.0,425682.0,0.0,0.0,0.0,264396.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
258,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,265,0.0,0.0,495872.0,0.0,110015.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
261,266,0.0,67677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
262,267,314898.0,0.0,367063.0,395972.0,372280.0,42357.0,431346.0,566551.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0
263,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
264,269,0.0,11949.0,26212.0,0.0,9507.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
265,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,271,145640.0,444997.0,483559.0,354735.0,368134.0,214468.0,112623.0,165248.0,1.0,3.0,6.0,3.0,4.0,2.0,1.0,2.0
267,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
269,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,275,0.0,477960.0,171731.0,135243.0,138354.0,325992.0,237972.0,172684.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
271,276,0.0,0.0,119760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272,277,0.0,0.0,50841.0,0.0,45511.0,0.0,78836.0,40486.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
273,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,279,0.0,115370.0,0.0,0.0,0.0,147125.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
275,280,15745.0,0.0,0.0,43898.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
276,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
279,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,286,0.0,0.0,0.0,8868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
282,287,177130.0,0.0,0.0,0.0,101136.0,0.0,304082.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
283,288,117103.0,334158.0,157043.0,22171.0,0.0,26809.0,45050.0,86260.0,2.0,6.0,3.0,1.0,0.0,1.0,2.0,2.0
284,289,482581.0,170376.0,126313.0,199360.0,273936.0,507753.0,305546.0,152772.0,6.0,3.0,3.0,2.0,6.0,7.0,6.0,3.0
285,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,291,0.0,0.0,0.0,0.0,0.0,85037.0,267253.0,79153.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0
287,292,117604.0,101773.0,28980.0,56021.0,111249.0,288031.0,397841.0,413120.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0
288,293,0.0,61805.0,277934.0,92231.0,113272.0,60051.0,110370.0,61141.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0
289,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,296,2673688.0,1363627.0,494812.0,841607.0,245638.0,1109850.0,77811.0,212706.0,10.0,14.0,3.0,7.0,4.0,11.0,1.0,7.0
292,297,289804.0,0.0,751853.0,261173.0,268060.0,316930.0,877332.0,54945.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
293,298,947006.0,309233.0,1743069.0,1087704.0,5059656.0,4397282.0,3810110.0,4523527.0,1.0,3.0,4.0,3.0,8.0,7.0,5.0,4.0
294,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,300,4920.0,0.0,0.0,26516.0,0.0,0.0,0.0,170205.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
296,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,303,0.0,0.0,39995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
299,304,0.0,0.0,0.0,311723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
300,305,0.0,0.0,0.0,0.0,0.0,0.0,5969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301,306,0.0,0.0,0.0,13303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,307,63964.0,1036163.0,258500.0,0.0,829312.0,1539988.0,0.0,109063.0,1.0,6.0,2.0,0.0,2.0,4.0,0.0,1.0
303,308,0.0,59539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304,309,272828.0,77462.0,117726.0,149521.0,88999.0,777060.0,1398551.0,106998.0,4.0,1.0,1.0,1.0,1.0,9.0,8.0,2.0
305,310,201928.0,240834.0,123488.0,0.0,280146.0,149184.0,213984.0,122284.0,2.0,5.0,2.0,0.0,2.0,2.0,3.0,3.0
306,311,61405.0,45530.0,72760.0,232174.0,1400926.0,445236.0,86494.0,134181.0,2.0,1.0,1.0,4.0,18.0,6.0,1.0,2.0
307,312,0.0,0.0,0.0,15874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
308,313,0.0,46354.0,97615.0,58975.0,0.0,100800.0,60985.0,104395.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
309,314,0.0,41203.0,0.0,133114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
310,315,327888.0,0.0,94452.0,0.0,212567.0,0.0,2033699.0,844002.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
311,316,0.0,0.0,0.0,0.0,81445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
312,317,15745.0,0.0,0.0,22170.0,32363.0,115813.0,15317.0,155415.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
313,318,1286317.0,904209.0,2541392.0,482084.0,0.0,1155984.0,996205.0,99562.0,5.0,5.0,6.0,3.0,0.0,5.0,4.0,2.0
314,319,123401.0,0.0,0.0,92674.0,0.0,0.0,56311.0,185614.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
315,320,11809.0,0.0,0.0,10642.0,0.0,31098.0,135148.0,7436.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
316,321,206652.0,0.0,0.0,114624.0,574552.0,0.0,308136.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
317,322,0.0,0.0,0.0,34587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
318,323,0.0,0.0,69935.0,0.0,0.0,0.0,155420.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
319,324,76757.0,0.0,206077.0,611650.0,0.0,0.0,0.0,139139.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0
320,325,112182.0,0.0,66659.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
321,326,0.0,206532.0,0.0,0.0,5381.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
322,327,0.0,1314803.0,128798.0,600831.0,409600.0,0.0,133571.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0
323,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,329,0.0,0.0,0.0,12416.0,0.0,21447.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
325,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,331,104901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,332,0.0,0.0,0.0,22171.0,0.0,4289.0,0.0,46311.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
328,333,0.0,244131.0,440061.0,232351.0,329197.0,314733.0,297550.0,259437.0,0.0,4.0,6.0,3.0,4.0,3.0,3.0,4.0
329,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
330,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,336,0.0,0.0,0.0,0.0,0.0,0.0,71178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
332,337,632148.0,0.0,112981.0,0.0,6068.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
333,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,339,0.0,0.0,237260.0,22792.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
335,340,0.0,14936.0,0.0,0.0,286315.0,222189.0,283810.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
336,341,0.0,0.0,0.0,0.0,0.0,390546.0,389676.0,523835.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
337,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,343,162369.0,181295.0,205286.0,94005.0,764586.0,504858.0,97982.0,138808.0,2.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0
339,344,0.0,156573.0,43385.0,79815.0,0.0,336232.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
340,345,249753.0,342297.0,564791.0,344712.0,1282248.0,61767.0,978377.0,577375.0,3.0,6.0,5.0,6.0,12.0,1.0,5.0,6.0
341,346,0.0,0.0,0.0,0.0,0.0,0.0,106541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
342,347,0.0,0.0,25421.0,0.0,0.0,10616.0,0.0,24539.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
343,348,0.0,0.0,15252.0,9312.0,0.0,32171.0,12377.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0
344,349,108443.0,372376.0,0.0,369811.0,0.0,0.0,0.0,13220.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
345,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,351,0.0,0.0,78521.0,61192.0,0.0,0.0,99108.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
347,352,0.0,29873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
348,353,144657.0,61496.0,225962.0,0.0,111958.0,0.0,0.0,120631.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
349,354,7823.0,0.0,0.0,47889.0,69176.0,59837.0,60816.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0
350,355,0.0,0.0,0.0,0.0,0.0,29275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
351,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
354,359,0.0,43264.0,0.0,104203.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
355,360,45267.0,0.0,0.0,24743.0,0.0,126429.0,242139.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
356,361,0.0,26422.0,460114.0,0.0,0.0,55012.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
357,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,363,0.0,0.0,65529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
359,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360,365,0.0,11331.0,0.0,0.0,50568.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
361,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,367,73017.0,18439.0,37284.0,50284.0,91022.0,131415.0,146972.0,345368.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0
363,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,369,584421.0,109992.0,60320.0,0.0,65212.0,56448.0,163033.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0
365,370,7774.0,26576.0,22370.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
366,371,0.0,0.0,0.0,0.0,54512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
367,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,373,0.0,0.0,0.0,0.0,31756.0,30776.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
369,374,1231251.0,670741.0,1082583.0,697763.0,672552.0,647479.0,1479864.0,463106.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0
370,375,0.0,0.0,0.0,0.0,69784.0,0.0,0.0,130546.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
371,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,377,0.0,67944.0,31782.0,127376.0,77490.0,56835.0,55748.0,60976.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0
373,378,459810.0,1155036.0,677150.0,429672.0,138809.0,1501792.0,577755.0,573831.0,2.0,5.0,4.0,2.0,1.0,6.0,1.0,3.0
374,379,165322.0,0.0,189469.0,0.0,172942.0,135008.0,564071.0,85102.0,2.0,0.0,2.0,0.0,3.0,1.0,9.0,2.0
375,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,381,80397.0,269367.0,168115.0,211173.0,1121209.0,339268.0,433598.0,724858.0,1.0,5.0,2.0,4.0,9.0,3.0,3.0,3.0
377,382,2932.0,0.0,0.0,0.0,70087.0,0.0,0.0,82624.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
378,383,0.0,65071.0,0.0,0.0,0.0,0.0,3942.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
379,384,9545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,385,20566.0,242060.0,1695.0,74938.0,86977.0,105088.0,54057.0,114944.0,7.0,5.0,1.0,5.0,4.0,6.0,6.0,9.0
381,386,0.0,223199.0,768383.0,0.0,165155.0,0.0,241014.0,94191.0,0.0,1.0,7.0,0.0,2.0,0.0,4.0,2.0
382,387,505313.0,84158.0,419046.0,350947.0,222499.0,0.0,1979347.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
383,388,0.0,333748.0,66659.0,0.0,0.0,0.0,369966.0,17351.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0
384,389,324443.0,232440.0,491918.0,92763.0,302649.0,101872.0,0.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0
