,°í°´¹øÈ£,»ýÈ°_ÃÑ±¸¸Å¾×1,»ýÈ°_ÃÑ±¸¸Å¾×2,»ýÈ°_ÃÑ±¸¸Å¾×3,»ýÈ°_ÃÑ±¸¸Å¾×4,»ýÈ°_ÃÑ±¸¸Å¾×5,»ýÈ°_ÃÑ±¸¸Å¾×6,»ýÈ°_ÃÑ±¸¸Å¾×7,»ýÈ°_ÃÑ±¸¸Å¾×8,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö1,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö2,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö3,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö4,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö5,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö6,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö7,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö8
172,176,382738.0,174073.0,480712.0,112788.0,37501.0,133978.0,185511.0,199560.0,16.0,13.0,20.0,9.0,10.0,21.0,18.0,14.0
173,177,214475.0,312065.0,250388.0,409071.0,419420.0,238381.0,52933.0,419894.0,6.0,9.0,6.0,8.0,10.0,7.0,4.0,8.0
174,178,50069.0,59922.0,41168.0,22551.0,108761.0,54226.0,127252.0,71303.0,10.0,14.0,12.0,9.0,13.0,12.0,17.0,16.0
175,179,105098.0,315074.0,70443.0,139587.0,255248.0,300095.0,166434.0,82037.0,9.0,30.0,9.0,14.0,25.0,23.0,12.0,14.0
176,180,287045.0,493558.0,124393.0,18047.0,81566.0,25629.0,39305.0,279475.0,16.0,18.0,10.0,3.0,7.0,4.0,3.0,12.0
177,181,151544.0,48331.0,193085.0,85403.0,172407.0,245598.0,60086.0,153010.0,5.0,7.0,6.0,8.0,8.0,6.0,11.0,11.0
178,182,36508.0,23939.0,72646.0,302868.0,185664.0,61358.0,49889.0,72270.0,3.0,4.0,9.0,24.0,12.0,9.0,17.0,18.0
179,183,169345.0,58403.0,183031.0,159916.0,238942.0,108378.0,145899.0,130319.0,30.0,21.0,21.0,43.0,73.0,29.0,31.0,32.0
180,184,140208.0,1609158.0,791689.0,118969.0,665837.0,290797.0,325287.0,280217.0,6.0,24.0,19.0,9.0,15.0,7.0,19.0,9.0
181,185,0.0,118645.0,221530.0,335688.0,483720.0,440275.0,256040.0,19252.0,0.0,25.0,38.0,52.0,38.0,45.0,25.0,11.0
182,186,56956.0,164134.0,261403.0,86139.0,317688.0,365874.0,701191.0,166017.0,10.0,7.0,12.0,14.0,17.0,33.0,27.0,10.0
183,187,313225.0,105748.0,43837.0,125930.0,833559.0,318969.0,842404.0,53499.0,11.0,5.0,4.0,6.0,27.0,23.0,28.0,3.0
184,188,99839.0,96809.0,152476.0,110801.0,85669.0,69501.0,77946.0,71793.0,19.0,18.0,35.0,27.0,37.0,25.0,32.0,40.0
185,189,124867.0,334839.0,341179.0,921590.0,179062.0,263872.0,227916.0,379614.0,10.0,5.0,10.0,16.0,7.0,12.0,9.0,9.0
186,190,96575.0,137444.0,114167.0,148234.0,308869.0,314495.0,181999.0,358595.0,7.0,9.0,5.0,12.0,12.0,13.0,6.0,16.0
187,191,337492.0,333398.0,266329.0,326045.0,481750.0,637924.0,158020.0,319812.0,6.0,10.0,5.0,4.0,7.0,8.0,3.0,7.0
188,192,13777.0,289622.0,185424.0,100478.0,17092.0,102193.0,890980.0,504971.0,1.0,19.0,16.0,8.0,4.0,12.0,28.0,29.0
189,193,56957.0,70457.0,59032.0,45716.0,48041.0,86915.0,38742.0,37098.0,6.0,7.0,4.0,4.0,9.0,8.0,4.0,7.0
190,194,56238.0,382165.0,153763.0,134403.0,77278.0,109174.0,152356.0,57275.0,11.0,16.0,28.0,31.0,18.0,17.0,12.0,5.0
191,195,37433.0,27298.0,69777.0,55455.0,34689.0,61681.0,99263.0,30322.0,8.0,4.0,14.0,11.0,7.0,13.0,13.0,9.0
192,196,642509.0,277495.0,705477.0,288070.0,358252.0,239635.0,964662.0,306438.0,20.0,18.0,33.0,20.0,21.0,20.0,31.0,20.0
193,197,579406.0,197189.0,343021.0,212755.0,140153.0,450749.0,1045368.0,422042.0,38.0,16.0,30.0,20.0,19.0,21.0,27.0,16.0
194,198,21304.0,45222.0,45647.0,15831.0,50175.0,67181.0,75625.0,31852.0,6.0,8.0,12.0,4.0,15.0,7.0,11.0,6.0
195,199,73153.0,138423.0,86069.0,83850.0,58163.0,93635.0,86338.0,71187.0,16.0,16.0,16.0,13.0,13.0,22.0,14.0,18.0
196,200,380572.0,179697.0,214991.0,143773.0,864578.0,192227.0,154810.0,35592.0,22.0,23.0,27.0,17.0,25.0,20.0,17.0,7.0
197,201,699792.0,285529.0,640092.0,275495.0,299099.0,153711.0,211617.0,197363.0,19.0,14.0,19.0,15.0,14.0,14.0,10.0,5.0
198,202,168998.0,103270.0,116183.0,235529.0,812806.0,103114.0,86625.0,756426.0,23.0,14.0,26.0,27.0,20.0,29.0,18.0,19.0
199,203,56829.0,89051.0,32120.0,33836.0,37419.0,19194.0,47695.0,17674.0,9.0,6.0,7.0,11.0,5.0,6.0,8.0,5.0
200,204,27131.0,137691.0,13546.0,39996.0,8243.0,81048.0,52989.0,51805.0,6.0,11.0,4.0,3.0,3.0,11.0,10.0,9.0
201,205,334282.0,163496.0,275908.0,156481.0,103058.0,196657.0,211864.0,170461.0,29.0,22.0,27.0,20.0,12.0,21.0,25.0,13.0
202,206,53011.0,41592.0,92316.0,82428.0,49528.0,15228.0,16621.0,24605.0,17.0,18.0,21.0,18.0,11.0,8.0,8.0,6.0
203,207,42294.0,113412.0,56320.0,148794.0,51579.0,128755.0,116249.0,50855.0,9.0,7.0,5.0,17.0,9.0,20.0,20.0,7.0
204,208,590.0,29873.0,1356.0,532.0,2670.0,19430.0,743.0,2180.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0
205,209,26569.0,63865.0,187378.0,61015.0,23260.0,312050.0,15317.0,38685.0,2.0,3.0,7.0,2.0,5.0,9.0,2.0,4.0
206,210,37217.0,45118.0,88056.0,81048.0,78440.0,71159.0,167640.0,126588.0,4.0,6.0,13.0,11.0,12.0,11.0,15.0,12.0
207,211,283151.0,33221.0,37396.0,35065.0,21643.0,58572.0,126790.0,42138.0,9.0,3.0,4.0,8.0,2.0,5.0,5.0,4.0
208,212,132127.0,813448.0,536083.0,1701529.0,141112.0,152865.0,219625.0,93992.0,18.0,24.0,35.0,28.0,18.0,22.0,27.0,22.0
209,213,431089.0,248678.0,264234.0,223372.0,491659.0,530785.0,541630.0,370067.0,56.0,45.0,45.0,47.0,68.0,70.0,67.0,64.0
210,214,335759.0,93479.0,439564.0,92974.0,69411.0,76672.0,324760.0,209964.0,20.0,16.0,22.0,15.0,17.0,15.0,22.0,19.0
211,215,54231.0,174895.0,143100.0,89935.0,261608.0,181977.0,151917.0,121802.0,9.0,16.0,19.0,10.0,20.0,12.0,16.0,24.0
212,216,51555.0,11434.0,39723.0,10908.0,41011.0,35098.0,38618.0,69288.0,5.0,4.0,5.0,2.0,4.0,5.0,7.0,14.0
213,217,502272.0,229814.0,129577.0,145591.0,42102.0,474822.0,51941.0,1835488.0,16.0,8.0,9.0,10.0,4.0,16.0,6.0,3.0
214,218,355863.0,75196.0,62817.0,100523.0,132993.0,50400.0,32661.0,65397.0,5.0,2.0,2.0,5.0,3.0,2.0,1.0,7.0
215,219,105540.0,0.0,179695.0,164273.0,94037.0,74848.0,0.0,10823.0,2.0,0.0,5.0,23.0,12.0,12.0,0.0,4.0
216,220,226691.0,289032.0,242639.0,272765.0,220749.0,419206.0,332552.0,162548.0,34.0,38.0,30.0,42.0,26.0,51.0,50.0,34.0
217,221,152015.0,43078.0,104721.0,98238.0,129989.0,98096.0,147714.0,45935.0,16.0,4.0,15.0,15.0,15.0,9.0,14.0,14.0
218,222,80790.0,40174.0,139757.0,101587.0,129938.0,976352.0,368131.0,445014.0,3.0,2.0,7.0,23.0,15.0,28.0,16.0,16.0
219,223,134323.0,2851289.0,138515.0,681223.0,264702.0,2620125.0,3939112.0,162299.0,4.0,20.0,2.0,13.0,5.0,10.0,12.0,7.0
220,224,36085.0,28842.0,150377.0,3193.0,0.0,0.0,18831.0,43956.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
221,225,1747594.0,1749581.0,1383361.0,512008.0,508470.0,626322.0,454028.0,1091576.0,27.0,29.0,14.0,17.0,9.0,10.0,3.0,13.0
222,226,66975.0,256347.0,54875.0,143863.0,192421.0,106302.0,82305.0,37147.0,6.0,9.0,3.0,10.0,8.0,8.0,9.0,5.0
223,227,28656.0,29820.0,82261.0,58402.0,8950.0,18499.0,37704.0,27316.0,9.0,12.0,18.0,19.0,4.0,9.0,15.0,14.0
224,228,140135.0,131403.0,186742.0,106400.0,210127.0,230875.0,278571.0,219041.0,29.0,23.0,31.0,25.0,36.0,34.0,51.0,54.0
225,229,210843.0,106509.0,865186.0,38631.0,309435.0,81766.0,416527.0,86425.0,13.0,13.0,23.0,4.0,13.0,6.0,14.0,9.0
226,230,244931.0,117697.0,114564.0,220698.0,253893.0,199125.0,212068.0,59819.0,16.0,10.0,8.0,15.0,12.0,17.0,10.0,9.0
227,231,78330.0,79471.0,57169.0,51765.0,29733.0,97093.0,64249.0,826.0,9.0,15.0,9.0,9.0,7.0,17.0,12.0,1.0
228,232,24030.0,35209.0,22190.0,39011.0,13744.0,36806.0,12962.0,14716.0,6.0,7.0,10.0,12.0,6.0,18.0,7.0,10.0
229,233,24699.0,89050.0,52365.0,157900.0,16161.0,46915.0,688486.0,48542.0,2.0,12.0,12.0,21.0,3.0,6.0,12.0,11.0
230,234,53041.0,68449.0,68692.0,340404.0,53440.0,166804.0,33562.0,7932.0,2.0,3.0,7.0,12.0,7.0,6.0,5.0,3.0
231,235,73116.0,118740.0,442626.0,90279.0,106091.0,1619621.0,114537.0,193827.0,7.0,12.0,21.0,11.0,6.0,11.0,11.0,7.0
232,236,156697.0,120144.0,107013.0,111228.0,72514.0,176564.0,156851.0,92569.0,31.0,30.0,20.0,18.0,14.0,29.0,28.0,32.0
233,237,136006.0,37752.0,62015.0,96825.0,112848.0,202877.0,81752.0,84499.0,15.0,6.0,10.0,16.0,19.0,11.0,21.0,15.0
234,238,33262.0,19469.0,235306.0,186236.0,169097.0,21554.0,554534.0,83367.0,3.0,3.0,12.0,8.0,9.0,3.0,14.0,9.0
235,239,20753.0,92933.0,467266.0,251177.0,348584.0,216428.0,912909.0,19913.0,3.0,10.0,9.0,6.0,11.0,14.0,26.0,2.0
236,240,42905.0,69841.0,107355.0,53565.0,0.0,4289.0,109008.0,3305.0,3.0,5.0,6.0,5.0,0.0,1.0,1.0,1.0
237,241,68223.0,33993.0,570033.0,56313.0,77236.0,242862.0,135934.0,30141.0,5.0,3.0,11.0,5.0,7.0,13.0,7.0,1.0
238,242,70899.0,81457.0,121500.0,157334.0,132498.0,153677.0,129155.0,45791.0,16.0,15.0,14.0,17.0,14.0,29.0,13.0,15.0
239,243,4822.0,16790.0,55555.0,8461.0,0.0,3592.0,32650.0,69074.0,1.0,3.0,9.0,2.0,0.0,3.0,6.0,5.0
240,245,183723.0,301659.0,183141.0,253973.0,268452.0,204182.0,206992.0,361359.0,12.0,16.0,22.0,25.0,37.0,36.0,32.0,31.0
241,246,41763.0,50268.0,12315.0,154149.0,333333.0,40696.0,72259.0,42675.0,3.0,3.0,1.0,6.0,5.0,3.0,5.0,4.0
242,247,195581.0,155523.0,230277.0,315872.0,113554.0,119944.0,185829.0,37551.0,20.0,13.0,26.0,31.0,14.0,15.0,11.0,7.0
243,248,194224.0,565498.0,226630.0,125133.0,638397.0,327151.0,261104.0,162883.0,20.0,28.0,20.0,20.0,28.0,27.0,22.0,20.0
244,249,1853667.0,0.0,844024.0,423421.0,17395.0,965535.0,460482.0,84681.0,8.0,0.0,5.0,9.0,2.0,3.0,5.0,3.0
245,250,1692376.0,490518.0,146173.0,46115.0,117360.0,991151.0,270745.0,119093.0,18.0,7.0,9.0,4.0,12.0,17.0,11.0,4.0
246,251,34716.0,70550.0,58095.0,14721.0,41729.0,197558.0,180726.0,85599.0,5.0,4.0,2.0,2.0,3.0,6.0,9.0,7.0
247,252,4133.0,9456.0,61563.0,197870.0,35954.0,23056.0,0.0,38040.0,2.0,3.0,7.0,11.0,5.0,6.0,0.0,6.0
248,253,1020121.0,277175.0,805191.0,399253.0,522387.0,959209.0,661761.0,462924.0,11.0,5.0,13.0,9.0,9.0,5.0,8.0,10.0
249,254,399566.0,266267.0,3246335.0,947434.0,166572.0,205782.0,224581.0,286268.0,15.0,14.0,39.0,21.0,21.0,12.0,19.0,10.0
250,255,609553.0,92100.0,226537.0,149849.0,29684.0,31709.0,42684.0,27142.0,3.0,11.0,10.0,6.0,9.0,1.0,3.0,4.0
251,256,101525.0,120212.0,202959.0,104530.0,599787.0,1013620.0,880225.0,222388.0,4.0,12.0,8.0,16.0,14.0,30.0,39.0,25.0
252,257,121964.0,87195.0,81247.0,41814.0,61895.0,62636.0,79996.0,50029.0,21.0,12.0,15.0,9.0,10.0,12.0,10.0,10.0
253,258,56839.0,401673.0,233283.0,231685.0,1123457.0,74153.0,203285.0,2415060.0,8.0,8.0,10.0,5.0,5.0,6.0,6.0,7.0
254,259,81658.0,112812.0,191988.0,98696.0,129974.0,72248.0,87455.0,28277.0,16.0,25.0,31.0,29.0,35.0,19.0,13.0,13.0
255,260,32424.0,235169.0,147250.0,39757.0,8860.0,14884.0,119268.0,90803.0,7.0,17.0,20.0,8.0,2.0,2.0,8.0,10.0
256,261,17713.0,93976.0,447054.0,15077.0,10114.0,149913.0,35082.0,47419.0,2.0,6.0,4.0,2.0,1.0,7.0,6.0,6.0
257,262,21058.0,152710.0,38075.0,48687.0,44802.0,36138.0,21624.0,24374.0,4.0,14.0,6.0,4.0,7.0,3.0,3.0,4.0
258,263,50363.0,21271.0,34912.0,39110.0,99721.0,51290.0,60973.0,38312.0,12.0,4.0,6.0,6.0,12.0,10.0,9.0,6.0
259,264,41298.0,137789.0,143359.0,105520.0,68233.0,77109.0,102701.0,69221.0,19.0,39.0,27.0,45.0,29.0,28.0,20.0,11.0
260,265,20370.0,12361.0,140424.0,14163.0,0.0,262680.0,7771.0,0.0,1.0,1.0,4.0,1.0,0.0,8.0,1.0,0.0
261,266,568291.0,506205.0,785727.0,343657.0,522587.0,372809.0,392187.0,300577.0,12.0,13.0,15.0,9.0,18.0,16.0,11.0,9.0
262,267,7478.0,113774.0,158284.0,33700.0,177494.0,52919.0,185433.0,464397.0,2.0,5.0,9.0,3.0,8.0,6.0,4.0,7.0
263,268,485424.0,170560.0,155787.0,671014.0,294839.0,159328.0,280206.0,123508.0,36.0,17.0,15.0,21.0,30.0,8.0,21.0,31.0
264,269,315464.0,508874.0,562496.0,359608.0,445436.0,564443.0,414017.0,235300.0,89.0,97.0,88.0,108.0,116.0,138.0,117.0,87.0
265,270,43141.0,62937.0,132414.0,94592.0,66779.0,132517.0,141139.0,83575.0,10.0,13.0,12.0,12.0,17.0,18.0,19.0,14.0
266,271,173932.0,253596.0,916726.0,37780.0,393448.0,56459.0,46107.0,19829.0,10.0,17.0,4.0,4.0,4.0,3.0,4.0,4.0
267,272,213193.0,117224.0,95637.0,170493.0,224400.0,232096.0,304285.0,171273.0,18.0,9.0,16.0,16.0,22.0,20.0,21.0,19.0
268,273,94755.0,3003783.0,409600.0,1169223.0,1183997.0,237126.0,1113671.0,1960574.0,3.0,27.0,9.0,12.0,13.0,7.0,14.0,20.0
269,274,59979.0,45006.0,42368.0,43589.0,95370.0,42166.0,108321.0,32323.0,14.0,13.0,7.0,18.0,15.0,14.0,15.0,11.0
270,275,173478.0,440870.0,338003.0,120095.0,1404350.0,244126.0,195090.0,178039.0,12.0,26.0,24.0,26.0,30.0,30.0,26.0,23.0
271,276,74964.0,61049.0,73097.0,53241.0,449106.0,332748.0,29729.0,49846.0,15.0,27.0,13.0,27.0,42.0,30.0,17.0,18.0
272,277,62547.0,29645.0,114032.0,98536.0,34822.0,148713.0,68678.0,37793.0,9.0,8.0,13.0,11.0,7.0,12.0,10.0,4.0
273,278,22022.0,46714.0,56357.0,9982.0,29636.0,53221.0,12796.0,18418.0,13.0,14.0,19.0,21.0,25.0,21.0,12.0,14.0
274,279,300048.0,897463.0,242252.0,134064.0,178454.0,54046.0,315401.0,740796.0,6.0,10.0,11.0,6.0,3.0,3.0,5.0,7.0
275,280,129601.0,240836.0,455189.0,246717.0,1029298.0,244879.0,176705.0,92209.0,9.0,8.0,12.0,6.0,8.0,9.0,5.0,11.0
276,281,83427.0,2537516.0,925640.0,3201745.0,72676.0,2671822.0,2038971.0,1750211.0,10.0,8.0,12.0,12.0,8.0,19.0,10.0,6.0
277,282,21708.0,214495.0,257867.0,15963.0,170768.0,853315.0,226676.0,121019.0,2.0,9.0,6.0,1.0,5.0,10.0,7.0,10.0
278,283,37296.0,120293.0,20337.0,97286.0,0.0,32170.0,0.0,48624.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,5.0
279,284,70163.0,1030.0,1695.0,4874.0,2530.0,7506.0,11262.0,36735.0,16.0,2.0,3.0,9.0,5.0,3.0,2.0,7.0
280,285,47825.0,48261.0,0.0,3725.0,50932.0,74806.0,992.0,8180.0,5.0,4.0,0.0,1.0,2.0,5.0,2.0,1.0
281,286,268047.0,181945.0,351694.0,350416.0,124821.0,277178.0,332700.0,209287.0,23.0,12.0,20.0,23.0,9.0,19.0,22.0,27.0
282,287,16995.0,40379.0,18540.0,19555.0,69542.0,43763.0,38698.0,14004.0,8.0,5.0,4.0,7.0,8.0,7.0,6.0,5.0
283,288,81912.0,162478.0,397399.0,109072.0,145747.0,206095.0,205248.0,113384.0,18.0,21.0,37.0,17.0,31.0,32.0,27.0,25.0
284,289,82976.0,42800.0,97931.0,67000.0,7687.0,24396.0,10024.0,24829.0,5.0,5.0,9.0,8.0,2.0,4.0,2.0,3.0
285,290,38918.0,78832.0,258690.0,71921.0,87025.0,100252.0,69003.0,36965.0,5.0,9.0,22.0,18.0,11.0,12.0,12.0,8.0
286,291,202568.0,153189.0,431910.0,254824.0,96324.0,192421.0,171039.0,204709.0,53.0,43.0,69.0,51.0,35.0,42.0,44.0,32.0
287,292,47086.0,65514.0,755978.0,183068.0,195070.0,250714.0,99639.0,515020.0,7.0,8.0,11.0,13.0,9.0,11.0,11.0,16.0
288,293,156563.0,124412.0,105411.0,32094.0,303204.0,234681.0,278888.0,265601.0,12.0,13.0,11.0,7.0,19.0,17.0,14.0,20.0
289,294,148632.0,443.0,0.0,263523.0,86705.0,77905.0,172313.0,216888.0,3.0,1.0,0.0,5.0,7.0,8.0,3.0,6.0
290,295,0.0,160693.0,106767.0,1064700.0,1553393.0,1356695.0,445470.0,187556.0,0.0,4.0,3.0,20.0,11.0,31.0,11.0,5.0
291,296,994938.0,194305.0,370510.0,55517.0,1658354.0,848869.0,204681.0,605024.0,13.0,15.0,21.0,10.0,20.0,24.0,14.0,32.0
292,297,19710.0,31264.0,157565.0,73314.0,690748.0,55742.0,101293.0,11608.0,6.0,8.0,9.0,7.0,18.0,9.0,3.0,2.0
293,298,50236.0,654858.0,145042.0,46958.0,211962.0,1060628.0,529847.0,173990.0,10.0,25.0,10.0,12.0,9.0,21.0,13.0,8.0
294,299,39401.0,36775.0,1473271.0,70593.0,231621.0,68630.0,59465.0,1652.0,3.0,3.0,7.0,5.0,7.0,3.0,2.0,1.0
295,300,306001.0,166960.0,322705.0,145568.0,253336.0,211908.0,129289.0,134706.0,31.0,29.0,28.0,26.0,34.0,32.0,22.0,26.0
296,301,156347.0,246139.0,453729.0,264632.0,155547.0,14691.0,145395.0,86756.0,8.0,9.0,15.0,8.0,4.0,2.0,4.0,3.0
297,302,688780.0,314052.0,191739.0,657501.0,693690.0,282392.0,399079.0,161902.0,17.0,17.0,11.0,17.0,14.0,16.0,10.0,16.0
298,303,99901.0,147692.0,124889.0,70834.0,104111.0,110964.0,122194.0,122390.0,20.0,20.0,15.0,24.0,22.0,15.0,25.0,28.0
299,304,984.0,0.0,200913.0,124841.0,67660.0,53724.0,1338682.0,128951.0,1.0,0.0,9.0,12.0,3.0,2.0,15.0,7.0
300,305,185837.0,955375.0,515789.0,132359.0,6386284.0,1855673.0,427674.0,169733.0,15.0,25.0,27.0,6.0,30.0,24.0,25.0,8.0
301,306,128814.0,60095.0,170036.0,65714.0,47383.0,92457.0,172380.0,20656.0,7.0,3.0,6.0,5.0,5.0,4.0,3.0,1.0
302,307,80004.0,341835.0,282396.0,477679.0,694619.0,351384.0,325526.0,155994.0,3.0,11.0,13.0,41.0,28.0,22.0,13.0,11.0
303,308,165409.0,758473.0,469164.0,426338.0,289036.0,255850.0,571415.0,166032.0,12.0,19.0,10.0,9.0,9.0,13.0,8.0,7.0
304,309,142255.0,48713.0,5396867.0,1055380.0,408801.0,610621.0,1579500.0,607954.0,6.0,5.0,8.0,5.0,5.0,10.0,16.0,4.0
305,310,11710.0,37166.0,84170.0,18757.0,152815.0,23978.0,182754.0,51243.0,1.0,6.0,7.0,4.0,13.0,10.0,11.0,4.0
306,311,384182.0,185169.0,119117.0,146506.0,816672.0,227390.0,121857.0,50170.0,28.0,16.0,10.0,8.0,26.0,3.0,7.0,3.0
307,312,72820.0,90718.0,67200.0,101808.0,107549.0,38391.0,58170.0,67743.0,9.0,13.0,10.0,13.0,12.0,10.0,8.0,11.0
308,313,539577.0,198766.0,571719.0,275736.0,429968.0,260096.0,98007.0,90433.0,30.0,20.0,29.0,27.0,19.0,17.0,11.0,9.0
309,314,6998081.0,887213.0,212235.0,314091.0,71887.0,105636.0,302482.0,664642.0,25.0,9.0,5.0,9.0,4.0,5.0,6.0,11.0
310,315,188473.0,311691.0,1355542.0,480665.0,953153.0,645732.0,2246781.0,978437.0,24.0,18.0,18.0,27.0,19.0,18.0,39.0,35.0
311,316,14819.0,32983.0,402596.0,38595.0,109945.0,128253.0,277054.0,893.0,8.0,12.0,12.0,11.0,7.0,7.0,11.0,3.0
312,317,150410.0,140487.0,118547.0,221675.0,89706.0,166942.0,29802.0,137224.0,22.0,19.0,21.0,27.0,18.0,27.0,11.0,17.0
313,318,121235.0,40070.0,214877.0,2421737.0,246346.0,132916.0,320435.0,32759.0,8.0,2.0,4.0,10.0,4.0,6.0,7.0,6.0
314,319,69031.0,219295.0,180781.0,91495.0,0.0,211895.0,0.0,242583.0,2.0,1.0,8.0,2.0,0.0,2.0,0.0,5.0
315,320,124620.0,52019.0,65439.0,201570.0,42276.0,128488.0,244898.0,246648.0,11.0,4.0,4.0,19.0,7.0,7.0,9.0,12.0
316,321,97772.0,129714.0,348550.0,397716.0,226344.0,192672.0,63326.0,343095.0,25.0,30.0,49.0,49.0,40.0,32.0,26.0,25.0
317,322,264495.0,178099.0,247473.0,134258.0,476802.0,301244.0,314692.0,220275.0,19.0,23.0,34.0,26.0,40.0,24.0,25.0,19.0
318,323,129138.0,178358.0,325079.0,181945.0,114607.0,655864.0,193476.0,528902.0,14.0,17.0,19.0,11.0,10.0,14.0,14.0,14.0
319,324,425063.0,385509.0,419826.0,1984962.0,953353.0,526822.0,1591463.0,282605.0,30.0,32.0,18.0,50.0,32.0,27.0,46.0,26.0
320,325,262790.0,783113.0,1536934.0,40439.0,438059.0,282337.0,682110.0,353128.0,8.0,16.0,25.0,4.0,12.0,7.0,24.0,15.0
321,326,271629.0,64195.0,47114.0,397678.0,1023223.0,316554.0,246587.0,77795.0,10.0,6.0,5.0,17.0,21.0,14.0,20.0,22.0
322,327,115941.0,63412.0,457978.0,29939.0,91295.0,49757.0,194838.0,96050.0,4.0,1.0,8.0,2.0,4.0,4.0,4.0,3.0
323,328,0.0,0.0,0.0,0.0,634121.0,31313.0,0.0,31909.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0
324,329,74864.0,111620.0,209104.0,56836.0,96938.0,255647.0,51099.0,61417.0,14.0,17.0,14.0,7.0,17.0,18.0,14.0,13.0
325,330,0.0,32387.0,14688.0,0.0,184371.0,143191.0,178132.0,64178.0,0.0,6.0,1.0,0.0,42.0,40.0,54.0,27.0
326,331,104065.0,65720.0,67167.0,14765.0,86574.0,29221.0,24327.0,90844.0,10.0,6.0,6.0,6.0,8.0,3.0,6.0,10.0
327,332,826989.0,1106983.0,873851.0,1579674.0,967564.0,1520763.0,1182688.0,497891.0,25.0,19.0,35.0,44.0,17.0,30.0,31.0,31.0
328,333,184059.0,296100.0,301206.0,517095.0,212032.0,291196.0,218069.0,213029.0,15.0,20.0,26.0,50.0,11.0,21.0,20.0,18.0
329,334,145995.0,91472.0,37351.0,131607.0,5461.0,76351.0,106406.0,138411.0,6.0,7.0,3.0,6.0,1.0,5.0,4.0,9.0
330,335,165391.0,355936.0,478022.0,29266.0,57697.0,129861.0,742367.0,319944.0,8.0,6.0,11.0,2.0,7.0,5.0,24.0,10.0
331,336,226843.0,82521.0,90499.0,40793.0,106688.0,124177.0,1429421.0,49599.0,22.0,13.0,14.0,7.0,10.0,12.0,13.0,11.0
332,337,37700.0,82407.0,104224.0,220513.0,298351.0,606334.0,180972.0,90349.0,7.0,2.0,8.0,8.0,20.0,19.0,12.0,10.0
333,338,502025.0,272227.0,289946.0,135022.0,476417.0,630299.0,374090.0,364394.0,39.0,26.0,28.0,21.0,27.0,57.0,22.0,45.0
334,339,262820.0,244206.0,241837.0,213199.0,360298.0,445995.0,381664.0,242744.0,56.0,59.0,50.0,47.0,50.0,67.0,70.0,54.0
335,340,0.0,191925.0,82137.0,109081.0,513669.0,51580.0,65772.0,251094.0,0.0,4.0,4.0,4.0,12.0,2.0,2.0,3.0
336,341,194105.0,78389.0,414244.0,13117398.0,5893884.0,8157036.0,1375736.0,309782.0,6.0,4.0,6.0,11.0,16.0,27.0,8.0,8.0
337,342,88565.0,49371.0,75134.0,28957.0,45441.0,40964.0,49341.0,53895.0,11.0,10.0,11.0,9.0,9.0,5.0,8.0,12.0
338,343,74748.0,150928.0,322821.0,28964.0,222233.0,100562.0,155003.0,92936.0,7.0,8.0,12.0,5.0,10.0,11.0,14.0,12.0
339,344,76765.0,14835.0,188597.0,66780.0,0.0,10723.0,72079.0,10906.0,6.0,5.0,22.0,7.0,0.0,1.0,2.0,2.0
340,345,23017.0,29101.0,10394.0,219669.0,130566.0,156369.0,143032.0,23771.0,4.0,4.0,2.0,6.0,3.0,6.0,5.0,7.0
341,346,9742.0,91368.0,245167.0,0.0,6068.0,37854.0,125688.0,167809.0,1.0,2.0,13.0,0.0,2.0,3.0,13.0,8.0
342,347,194519.0,313804.0,671704.0,359519.0,269284.0,466937.0,367799.0,484213.0,27.0,30.0,44.0,39.0,30.0,43.0,38.0,36.0
343,348,158941.0,220596.0,236013.0,139939.0,163097.0,278532.0,318124.0,111757.0,30.0,40.0,49.0,43.0,40.0,53.0,51.0,23.0
344,349,425241.0,261611.0,378971.0,138631.0,192471.0,223614.0,187516.0,107949.0,33.0,24.0,18.0,18.0,20.0,14.0,21.0,14.0
345,350,187137.0,255308.0,13669.0,23865.0,83134.0,142966.0,325334.0,38323.0,11.0,11.0,4.0,8.0,7.0,16.0,25.0,11.0
346,351,460755.0,1689568.0,1133568.0,232598.0,498263.0,807517.0,136791.0,58249.0,38.0,28.0,34.0,14.0,16.0,18.0,7.0,8.0
347,352,530426.0,147909.0,865535.0,215634.0,197720.0,156400.0,102182.0,72856.0,15.0,8.0,17.0,17.0,9.0,10.0,10.0,10.0
348,353,5904.0,126453.0,98871.0,105063.0,232164.0,109304.0,49555.0,545.0,2.0,10.0,7.0,14.0,13.0,12.0,4.0,1.0
