,∞Ì∞¥π¯»£,»≠¿Â«∞_√—±∏∏≈æ◊1,»≠¿Â«∞_√—±∏∏≈æ◊2,»≠¿Â«∞_√—±∏∏≈æ◊3,»≠¿Â«∞_√—±∏∏≈æ◊4,»≠¿Â«∞_√—±∏∏≈æ◊5,»≠¿Â«∞_√—±∏∏≈æ◊6,»≠¿Â«∞_√—±∏∏≈æ◊7,»≠¿Â«∞_√—±∏∏≈æ◊8,»≠¿Â«∞_√—±∏∏≈»Ωºˆ1,»≠¿Â«∞_√—±∏∏≈»Ωºˆ2,»≠¿Â«∞_√—±∏∏≈»Ωºˆ3,»≠¿Â«∞_√—±∏∏≈»Ωºˆ4,»≠¿Â«∞_√—±∏∏≈»Ωºˆ5,»≠¿Â«∞_√—±∏∏≈»Ωºˆ6,»≠¿Â«∞_√—±∏∏≈»Ωºˆ7,»≠¿Â«∞_√—±∏∏≈»Ωºˆ8
5663,5721,107351.0,481359.0,390744.0,482305.0,3034.0,81498.0,24777.0,96628.0,2.0,7.0,6.0,8.0,1.0,1.0,2.0,3.0
5664,5722,102342.0,37186.0,0.0,76712.0,76863.0,53617.0,64195.0,70379.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0
5665,5723,1968.0,0.0,6779.0,0.0,10113.0,45092.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0
5666,5724,157646.0,162445.0,312335.0,239446.0,55726.0,645871.0,100572.0,336734.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0
5667,5725,120104.0,37186.0,210428.0,337662.0,151088.0,98816.0,170793.0,69073.0,4.0,1.0,5.0,11.0,5.0,2.0,5.0,1.0
5668,5726,357920.0,421027.0,557108.0,1268086.0,1338229.0,1078047.0,733964.0,914372.0,8.0,3.0,7.0,8.0,10.0,12.0,6.0,8.0
5669,5727,43928.0,254823.0,12609.0,140209.0,51731.0,142611.0,187483.0,90671.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0
5670,5728,0.0,0.0,0.0,0.0,30037.0,10563.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
5671,5729,11071.0,11537.0,52650.0,52091.0,42780.0,25414.0,77372.0,29250.0,3.0,2.0,8.0,6.0,4.0,3.0,3.0,3.0
5672,5730,136488.0,110477.0,0.0,80037.0,263255.0,996042.0,813306.0,510491.0,2.0,2.0,0.0,1.0,3.0,11.0,4.0,5.0
5673,5731,111001.0,93635.0,51971.0,67223.0,81668.0,363524.0,50680.0,0.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,0.0
5674,5732,26176.0,109343.0,42956.0,0.0,151855.0,0.0,0.0,164050.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,3.0
5675,5733,47431.0,33757.0,75020.0,175168.0,121606.0,36158.0,118648.0,15327.0,7.0,3.0,2.0,5.0,3.0,4.0,7.0,2.0
5676,5734,0.0,2060.0,5198.0,1774.0,0.0,1072.0,3379.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0
5677,5735,0.0,0.0,0.0,0.0,0.0,0.0,39418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5678,5736,491389.0,412189.0,665739.0,180649.0,106546.0,56834.0,16893.0,42188.0,5.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0
5679,5737,38161.0,0.0,0.0,0.0,41870.0,173719.0,35364.0,2313.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0
5680,5738,17713.0,21426.0,191096.0,23590.0,26800.0,65895.0,109356.0,29018.0,1.0,3.0,9.0,3.0,4.0,5.0,9.0,5.0
5681,5739,416452.0,95077.0,168398.0,755496.0,61541.0,83000.0,60366.0,89904.0,4.0,2.0,8.0,8.0,3.0,4.0,4.0,4.0
5682,5740,140375.0,20499.0,282452.0,0.0,129707.0,0.0,103782.0,299924.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0
5683,5741,17024.0,14318.0,0.0,11041.0,10316.0,18788.0,37830.0,21730.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0
5684,5742,46153.0,357842.0,30324.0,13303.0,0.0,174524.0,0.0,119721.0,4.0,6.0,3.0,1.0,0.0,4.0,0.0,2.0
5685,5743,87314.0,113125.0,50965.0,86060.0,82547.0,92866.0,92869.0,16665.0,8.0,5.0,3.0,9.0,8.0,11.0,9.0,3.0
5686,5744,82661.0,100949.0,281120.0,100788.0,92539.0,47933.0,73014.0,37511.0,4.0,6.0,13.0,7.0,8.0,6.0,4.0,3.0
5687,5745,278586.0,113258.0,44740.0,12212.0,63776.0,152155.0,80920.0,44502.0,6.0,6.0,1.0,4.0,6.0,7.0,5.0,5.0
5688,5746,0.0,454990.0,359562.0,133025.0,0.0,267924.0,438329.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,3.0,0.0
5689,5747,2134907.0,1836232.0,0.0,633910.0,733739.0,124284.0,233242.0,128728.0,8.0,6.0,0.0,3.0,5.0,1.0,1.0,1.0
5690,5748,0.0,39143.0,15795.0,95954.0,97150.0,55225.0,78610.0,12476.0,0.0,6.0,2.0,9.0,10.0,3.0,8.0,2.0
5691,5749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5692,5750,1214716.0,1414104.0,1428753.0,40795.0,209705.0,530004.0,56650.0,0.0,50.0,43.0,57.0,6.0,7.0,25.0,6.0,0.0
5693,5751,5656843.0,4821473.0,5848284.0,4985616.0,3042516.0,8080405.0,2635546.0,5178776.0,19.0,17.0,21.0,15.0,13.0,19.0,12.0,14.0
5694,5752,264809.0,179957.0,265821.0,140298.0,103967.0,240150.0,150013.0,223993.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,6.0
5695,5753,122514.0,291616.0,27906.0,92674.0,239135.0,614612.0,178902.0,151491.0,3.0,5.0,1.0,2.0,6.0,6.0,4.0,3.0
5696,5754,1136584.0,1615176.0,1439378.0,1075732.0,1546364.0,795676.0,665602.0,480045.0,12.0,14.0,15.0,13.0,17.0,11.0,8.0,10.0
5697,5755,15695.0,0.0,7626.0,53742.0,22250.0,16621.0,31986.0,19747.0,3.0,0.0,1.0,6.0,2.0,3.0,5.0,1.0
5698,5756,60244.0,52781.0,120933.0,246875.0,135845.0,224225.0,82102.0,19747.0,6.0,5.0,8.0,11.0,11.0,11.0,5.0,2.0
5699,5757,77838.0,436756.0,70613.0,80259.0,199893.0,73885.0,90773.0,0.0,7.0,11.0,4.0,6.0,8.0,4.0,5.0,0.0
5700,5758,0.0,0.0,0.0,0.0,128644.0,0.0,0.0,49574.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
5701,5759,458079.0,781835.0,369222.0,209072.0,474377.0,188357.0,309657.0,296205.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,7.0
5702,5760,2535417.0,2225243.0,1276683.0,1010729.0,773435.0,1748128.0,1075437.0,773152.0,26.0,23.0,8.0,7.0,6.0,13.0,8.0,6.0
5703,5761,93239.0,231924.0,292959.0,145255.0,388159.0,286518.0,405420.0,360820.0,3.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0
5704,5762,1363016.0,615116.0,1206523.0,548331.0,3756028.0,1959276.0,1422089.0,404527.0,12.0,9.0,7.0,9.0,16.0,16.0,11.0,8.0
5705,5763,151720.0,105758.0,147858.0,27341.0,130639.0,159865.0,77687.0,88695.0,10.0,9.0,8.0,6.0,9.0,11.0,5.0,11.0
5706,5764,0.0,58509.0,44288.0,9577.0,57445.0,47290.0,49667.0,22226.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
5707,5765,303994.0,317855.0,822561.0,174433.0,253263.0,423671.0,263301.0,141700.0,13.0,24.0,40.0,12.0,11.0,13.0,16.0,7.0
5708,5766,106376.0,39246.0,29036.0,46240.0,10518.0,9544.0,20474.0,32165.0,7.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0
5709,5767,29817.0,70149.0,38921.0,63143.0,178525.0,70988.0,69602.0,43998.0,3.0,6.0,3.0,5.0,13.0,5.0,8.0,6.0
5710,5768,1020859.0,1418943.0,673592.0,1251414.0,523630.0,799699.0,913709.0,1345114.0,6.0,6.0,3.0,9.0,4.0,7.0,3.0,5.0
5711,5769,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,5770,328773.0,295788.0,303241.0,476629.0,405404.0,623030.0,355381.0,293563.0,7.0,4.0,5.0,6.0,7.0,8.0,4.0,4.0
5713,5771,44676.0,134993.0,58751.0,13170.0,62319.0,105336.0,0.0,30736.0,3.0,4.0,2.0,1.0,4.0,4.0,0.0,3.0
5714,5772,256444.0,201824.0,305853.0,168986.0,213102.0,326205.0,247038.0,175641.0,18.0,22.0,31.0,18.0,19.0,20.0,15.0,24.0
5715,5773,67113.0,28842.0,0.0,116176.0,122981.0,15013.0,199962.0,71883.0,3.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0
5716,5775,225151.0,236920.0,150264.0,87442.0,0.0,229373.0,103388.0,123687.0,6.0,5.0,3.0,3.0,0.0,5.0,5.0,8.0
5717,5776,0.0,13288.0,0.0,9844.0,14918.0,212966.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0
5718,5777,17762.0,20890.0,0.0,17471.0,38836.0,2681.0,9911.0,6610.0,4.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0
5719,5778,136732.0,117945.0,122496.0,53210.0,90314.0,108906.0,102711.0,13591.0,13.0,13.0,11.0,7.0,13.0,14.0,11.0,3.0
5720,5780,0.0,1648.0,3616.0,0.0,0.0,5040.0,0.0,2148.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0
5721,5781,366904.0,458852.0,360409.0,238248.0,443531.0,729877.0,372275.0,486207.0,9.0,6.0,3.0,7.0,7.0,8.0,7.0,13.0
5722,5782,127928.0,119882.0,219828.0,119279.0,193068.0,134203.0,152154.0,21813.0,2.0,4.0,6.0,3.0,9.0,6.0,4.0,4.0
5723,5783,122908.0,108726.0,165800.0,147818.0,115294.0,100371.0,130056.0,16359.0,9.0,8.0,9.0,10.0,10.0,7.0,10.0,4.0
5724,5784,637569.0,88073.0,121285.0,371540.0,490154.0,144713.0,191516.0,85640.0,9.0,3.0,4.0,8.0,10.0,4.0,4.0,3.0
5725,5785,0.0,0.0,0.0,9312.0,0.0,2359.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5726,5786,3936.0,3039.0,7909.0,47268.0,32363.0,67644.0,16725.0,44254.0,2.0,1.0,2.0,4.0,2.0,6.0,2.0,9.0
5727,5787,333192.0,478990.0,330978.0,249902.0,63715.0,349476.0,233354.0,184416.0,3.0,6.0,3.0,4.0,1.0,4.0,6.0,1.0
5728,5788,984.0,33221.0,0.0,0.0,4774.0,0.0,0.0,3288.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5729,5789,163077.0,42748.0,171515.0,144520.0,207491.0,59847.0,128133.0,61191.0,8.0,2.0,9.0,17.0,11.0,9.0,10.0,9.0
5730,5790,687854.0,100948.0,228221.0,318374.0,253193.0,457676.0,663969.0,448152.0,2.0,1.0,3.0,2.0,8.0,4.0,8.0,6.0
5731,5791,1345744.0,1851477.0,3677242.0,1027843.0,2218664.0,1957986.0,2477930.0,3142966.0,5.0,9.0,10.0,7.0,12.0,8.0,8.0,10.0
5732,5792,199124.0,39143.0,0.0,457430.0,19216.0,40749.0,237522.0,53705.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
5733,5793,233909.0,58715.0,16721.0,1036535.0,0.0,393227.0,272435.0,167644.0,4.0,1.0,2.0,5.0,0.0,7.0,4.0,4.0
5734,5794,709956.0,545327.0,278159.0,440759.0,242573.0,289371.0,573420.0,426835.0,8.0,8.0,3.0,6.0,4.0,4.0,9.0,5.0
5735,5795,0.0,0.0,0.0,0.0,0.0,0.0,22412.0,95844.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
5736,5796,191949.0,131129.0,141340.0,187938.0,186586.0,125354.0,215616.0,45552.0,11.0,8.0,13.0,22.0,14.0,17.0,16.0,9.0
5737,5797,2366700.0,2586650.0,1966261.0,2327014.0,2240610.0,2950276.0,1897583.0,1446727.0,22.0,18.0,15.0,12.0,14.0,16.0,9.0,9.0
5738,5798,98503.0,82716.0,178623.0,61635.0,247176.0,46540.0,241238.0,75021.0,3.0,6.0,6.0,3.0,7.0,3.0,3.0,5.0
5739,5799,32375.0,120995.0,6011.0,108284.0,183641.0,138225.0,703194.0,16029.0,4.0,6.0,1.0,7.0,14.0,13.0,17.0,2.0
5740,5800,110705.0,152762.0,138627.0,114492.0,132073.0,81134.0,93757.0,161364.0,9.0,11.0,11.0,10.0,7.0,7.0,7.0,13.0
5741,5801,58896.0,214721.0,119138.0,0.0,0.0,101658.0,242027.0,467129.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,12.0
5742,5802,12545.0,1648.0,0.0,3184.0,2013.0,1716.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
5743,5803,0.0,28842.0,3390.0,0.0,0.0,2144.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
5744,5804,118087.0,584884.0,4519.0,269598.0,99921.0,101872.0,239661.0,850283.0,2.0,6.0,1.0,1.0,4.0,2.0,3.0,9.0
5745,5805,20763.0,11124.0,1808.0,0.0,5461.0,1072.0,1802.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0
5746,5806,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5747,5807,184166.0,291618.0,0.0,148279.0,207531.0,333970.0,308666.0,103610.0,3.0,4.0,0.0,2.0,2.0,6.0,3.0,1.0
5748,5808,363855.0,621655.0,96937.0,279088.0,756951.0,1052179.0,903597.0,869203.0,5.0,12.0,4.0,5.0,5.0,11.0,7.0,9.0
5749,5809,115233.0,27709.0,111286.0,61891.0,167328.0,112091.0,211832.0,154920.0,6.0,4.0,8.0,8.0,10.0,11.0,13.0,9.0
5750,5810,1693165.0,808309.0,1253634.0,956232.0,4720356.0,1916219.0,1592035.0,2023580.0,12.0,7.0,9.0,9.0,17.0,11.0,13.0,16.0
5751,5811,308846.0,107129.0,17173.0,87797.0,63715.0,206372.0,611575.0,168388.0,7.0,7.0,1.0,1.0,2.0,5.0,12.0,5.0
5752,5812,4920.0,12361.0,4068.0,19492.0,0.0,0.0,0.0,44617.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
5753,5813,666993.0,69530.0,41859.0,441466.0,528688.0,507324.0,335954.0,270799.0,8.0,2.0,1.0,6.0,7.0,5.0,3.0,5.0
5754,5814,1127433.0,327825.0,304924.0,309949.0,209836.0,219294.0,719265.0,1076753.0,11.0,3.0,3.0,4.0,3.0,3.0,5.0,12.0
5755,5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5756,5816,547823.0,613313.0,1086874.0,0.0,541027.0,2433357.0,576685.0,1072086.0,7.0,6.0,18.0,0.0,7.0,13.0,8.0,9.0
5757,5817,308501.0,342504.0,41859.0,212646.0,16172.0,176829.0,86720.0,256670.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0
5758,5818,24473.0,47394.0,340524.0,12948.0,156052.0,41017.0,58034.0,26935.0,2.0,5.0,2.0,3.0,9.0,5.0,5.0,4.0
5759,5819,1027255.0,672646.0,259743.0,1923901.0,651415.0,972881.0,1546143.0,320209.0,4.0,4.0,1.0,5.0,4.0,3.0,8.0,3.0
5760,5820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,5821,0.0,1648.0,0.0,0.0,0.0,5361.0,12321.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
5762,5822,128931.0,105429.0,76489.0,91743.0,193675.0,0.0,8897.0,79195.0,10.0,1.0,6.0,4.0,5.0,0.0,2.0,3.0
5763,5823,1992634.0,1127914.0,1981064.0,2207087.0,1272084.0,1684914.0,283530.0,1767652.0,12.0,6.0,11.0,14.0,5.0,8.0,4.0,7.0
5764,5824,156120.0,318038.0,190824.0,351675.0,489700.0,349905.0,798102.0,381596.0,3.0,4.0,3.0,6.0,8.0,7.0,7.0,10.0
5765,5825,2822319.0,1199741.0,4994148.0,2005447.0,317060.0,1678856.0,1165140.0,1523541.0,6.0,3.0,5.0,3.0,1.0,3.0,6.0,3.0
5766,5826,88565.0,0.0,0.0,0.0,689037.0,190340.0,128390.0,306121.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0
5767,5827,636584.0,111846.0,270353.0,302376.0,1163788.0,86968.0,151884.0,245640.0,16.0,7.0,13.0,7.0,10.0,9.0,9.0,6.0
5768,5828,624875.0,748616.0,676247.0,420493.0,385024.0,1918310.0,360563.0,113153.0,9.0,6.0,7.0,3.0,5.0,13.0,5.0,2.0
5769,5829,143279.0,767209.0,547562.0,169749.0,999900.0,1093165.0,598873.0,129513.0,4.0,9.0,6.0,5.0,12.0,15.0,11.0,3.0
5770,5830,193318.0,387107.0,456161.0,657500.0,56687.0,305616.0,427067.0,151491.0,3.0,9.0,5.0,5.0,2.0,6.0,6.0,2.0
5771,5831,0.0,31315.0,0.0,17293.0,0.0,35387.0,4955.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
5772,5832,101014.0,101927.0,163033.0,16406.0,324343.0,106901.0,196561.0,254190.0,4.0,3.0,5.0,2.0,4.0,3.0,6.0,5.0
5773,5833,58896.0,0.0,0.0,0.0,0.0,0.0,56311.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5774,5834,68393.0,71487.0,90385.0,85935.0,150186.0,22733.0,92013.0,44866.0,3.0,5.0,7.0,6.0,3.0,3.0,7.0,7.0
5775,5835,0.0,49186.0,757220.0,673996.0,0.0,909345.0,0.0,361438.0,0.0,2.0,4.0,2.0,0.0,6.0,0.0,2.0
5776,5836,0.0,32963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,5837,122702.0,81522.0,123670.0,66815.0,35551.0,38702.0,54825.0,30158.0,6.0,8.0,15.0,6.0,5.0,7.0,4.0,5.0
5778,5838,53336.0,40380.0,40674.0,5942.0,27913.0,35280.0,16893.0,39618.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0
5779,5839,0.0,0.0,0.0,0.0,46118.0,87503.0,165556.0,100801.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
5780,5840,53728.0,188865.0,143149.0,133247.0,145231.0,137087.0,145531.0,107493.0,5.0,9.0,9.0,8.0,13.0,13.0,9.0,7.0
5781,5841,0.0,0.0,727314.0,99326.0,0.0,31098.0,153561.0,3098.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0
5782,5842,664779.0,837667.0,1682511.0,832517.0,690807.0,481856.0,203623.0,808144.0,5.0,2.0,13.0,7.0,5.0,3.0,3.0,3.0
5783,5843,1181.0,3296.0,1695.0,5410.0,1001.0,119030.0,6746.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0
5784,5844,89351.0,22878.0,58185.0,35758.0,26396.0,26337.0,84536.0,35363.0,5.0,2.0,7.0,6.0,4.0,3.0,9.0,6.0
5785,5845,10283.0,48414.0,0.0,0.0,0.0,0.0,352003.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5786,5846,0.0,0.0,508752.0,241485.0,141236.0,85058.0,340606.0,109170.0,0.0,0.0,6.0,2.0,2.0,2.0,3.0,5.0
5787,5847,1174224.0,445410.0,988638.0,779662.0,421250.0,486168.0,314611.0,594974.0,6.0,8.0,7.0,11.0,11.0,14.0,8.0,5.0
5788,5848,0.0,0.0,34460.0,48776.0,22755.0,8579.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0
5789,5849,484057.0,465805.0,401648.0,436588.0,87179.0,167713.0,42798.0,5371.0,15.0,14.0,11.0,8.0,9.0,8.0,5.0,1.0
5790,5850,1228002.0,893702.0,248558.0,1003455.0,538448.0,81498.0,261285.0,235560.0,8.0,12.0,5.0,9.0,7.0,2.0,5.0,4.0
5791,5851,885246.0,1142982.0,857525.0,127705.0,103765.0,239132.0,491092.0,994087.0,11.0,7.0,7.0,4.0,1.0,4.0,1.0,9.0
5792,5852,1779665.0,2953845.0,700650.0,1379297.0,647320.0,755894.0,2189219.0,570020.0,8.0,16.0,5.0,7.0,8.0,6.0,7.0,6.0
5793,5853,1369803.0,3254558.0,4453705.0,4477636.0,1368367.0,4149960.0,1390893.0,664295.0,11.0,21.0,17.0,31.0,8.0,24.0,10.0,7.0
5794,5854,10283.0,0.0,0.0,65182.0,10012.0,94603.0,27254.0,52219.0,3.0,0.0,0.0,3.0,1.0,5.0,3.0,3.0
5795,5855,4920.0,175239.0,42933.0,142746.0,110894.0,42175.0,104064.0,88861.0,1.0,12.0,2.0,9.0,5.0,4.0,5.0,4.0
5796,5856,136233.0,20190.0,226866.0,110535.0,182610.0,138439.0,106203.0,31670.0,5.0,3.0,13.0,4.0,8.0,3.0,7.0,5.0
5797,5857,0.0,0.0,0.0,2572.0,1517.0,2134.0,5507.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
5798,5858,0.0,0.0,0.0,5853.0,0.0,47397.0,9009.0,2892.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0
5799,5859,0.0,0.0,11185.0,0.0,0.0,74742.0,42031.0,64264.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,6.0
5800,5860,481399.0,283377.0,975769.0,214897.0,584362.0,649947.0,295297.0,174956.0,20.0,11.0,16.0,13.0,14.0,13.0,10.0,5.0
5801,5861,0.0,39040.0,0.0,0.0,70997.0,0.0,34632.0,244568.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0
5802,5862,171422.0,193553.0,23951.0,54008.0,393720.0,151093.0,116092.0,80394.0,6.0,5.0,3.0,3.0,7.0,3.0,5.0,5.0
5803,5863,140228.0,287806.0,80273.0,312964.0,0.0,445719.0,284485.0,429851.0,2.0,3.0,3.0,5.0,0.0,6.0,4.0,8.0
5804,5864,0.0,5150.0,0.0,0.0,0.0,0.0,0.0,2462.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5805,5865,31745.0,77431.0,60151.0,92231.0,247125.0,176830.0,84603.0,82897.0,4.0,5.0,8.0,11.0,12.0,9.0,4.0,6.0
5806,5866,70243.0,17233.0,104034.0,42851.0,136352.0,89681.0,35296.0,44493.0,6.0,2.0,8.0,4.0,6.0,9.0,2.0,4.0
5807,5867,0.0,2575.0,0.0,0.0,25183.0,24128.0,36377.0,67504.0,0.0,1.0,0.0,0.0,4.0,3.0,7.0,7.0
5808,5868,825532.0,835350.0,142774.0,419278.0,474479.0,400197.0,342814.0,67858.0,18.0,7.0,4.0,9.0,6.0,13.0,10.0,4.0
5809,5869,39627.0,38320.0,79539.0,37690.0,27408.0,137304.0,41582.0,78592.0,6.0,7.0,9.0,7.0,5.0,14.0,6.0,13.0
5810,5870,2177273.0,1713258.0,1422147.0,882136.0,636499.0,1954019.0,1202587.0,1282900.0,18.0,19.0,14.0,11.0,7.0,19.0,11.0,17.0
5811,5871,147726.0,123929.0,94124.0,102598.0,59590.0,247166.0,282843.0,165134.0,10.0,10.0,10.0,9.0,8.0,12.0,8.0,13.0
5812,5872,2236069.0,1258302.0,2593531.0,1218334.0,2446576.0,1658536.0,2187531.0,1919392.0,6.0,6.0,8.0,6.0,11.0,9.0,10.0,9.0
5813,5873,39825.0,38989.0,12824.0,51437.0,20318.0,19623.0,3379.0,2892.0,5.0,6.0,3.0,6.0,5.0,2.0,1.0,1.0
5814,5874,1237055.0,866251.0,111286.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
5815,5875,105452.0,107644.0,518413.0,443995.0,678975.0,670910.0,507141.0,534534.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0
5816,5876,0.0,0.0,66094.0,23945.0,35397.0,41768.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
5817,5877,540246.0,1527206.0,822162.0,680335.0,1111481.0,1177430.0,673935.0,599313.0,9.0,12.0,8.0,8.0,8.0,11.0,9.0,7.0
5818,5878,690166.0,447058.0,557787.0,53875.0,716748.0,2290574.0,19259.0,322605.0,5.0,5.0,5.0,2.0,3.0,17.0,2.0,6.0
5819,5879,130190.0,49443.0,215453.0,24299.0,85479.0,90238.0,136501.0,152110.0,4.0,4.0,8.0,2.0,7.0,9.0,7.0,9.0
5820,5880,98160.0,23486.0,30505.0,122383.0,0.0,0.0,0.0,203255.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
5821,5881,658972.0,326022.0,719010.0,554495.0,326466.0,218650.0,133965.0,36024.0,10.0,7.0,7.0,5.0,3.0,2.0,3.0,1.0
5822,5882,1476.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5823,5883,1574.0,0.0,2260.0,19954.0,0.0,3196.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5824,5884,1765397.0,3032680.0,3050481.0,1738242.0,2577999.0,1991015.0,2485080.0,2188415.0,16.0,20.0,22.0,15.0,20.0,21.0,19.0,21.0
5825,5885,0.0,0.0,23727.0,0.0,0.0,139404.0,74218.0,34702.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,1.0
5826,5886,139293.0,88072.0,414301.0,283078.0,664866.0,712999.0,198667.0,85929.0,2.0,1.0,4.0,2.0,7.0,5.0,4.0,2.0
5827,5887,170733.0,184901.0,201783.0,49742.0,45713.0,187445.0,170681.0,223705.0,10.0,7.0,9.0,6.0,7.0,9.0,14.0,16.0
5828,5888,323262.0,582256.0,0.0,0.0,16991.0,27023.0,48990.0,5866.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0
5829,5889,548316.0,337508.0,152411.0,623445.0,234078.0,729460.0,459503.0,268692.0,7.0,5.0,4.0,8.0,4.0,9.0,9.0,5.0
5830,5890,0.0,1545.0,0.0,0.0,3843.0,0.0,0.0,6527.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5831,5891,401986.0,175167.0,663818.0,978979.0,234281.0,340414.0,76808.0,127704.0,4.0,3.0,8.0,8.0,6.0,7.0,2.0,5.0
5832,5892,0.0,96881.0,0.0,78839.0,2528.0,0.0,0.0,67999.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0
5833,5893,3355531.0,161001.0,1652109.0,636803.0,1187537.0,4191244.0,2983043.0,1304134.0,43.0,12.0,11.0,14.0,20.0,29.0,16.0,25.0
5834,5894,1087608.0,509841.0,0.0,0.0,0.0,1716.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
5835,5895,0.0,27400.0,0.0,0.0,104726.0,58336.0,0.0,1570635.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,9.0
5836,5896,0.0,0.0,0.0,0.0,0.0,3431.0,3942.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5837,5897,1884320.0,167894.0,2237134.0,130587.0,761319.0,2275999.0,2246254.0,405418.0,14.0,2.0,13.0,1.0,4.0,16.0,22.0,5.0
