,°í°´¹øÈ£,¹®±¸·ù_ÃÑ±¸¸Å¾×1,¹®±¸·ù_ÃÑ±¸¸Å¾×2,¹®±¸·ù_ÃÑ±¸¸Å¾×3,¹®±¸·ù_ÃÑ±¸¸Å¾×4,¹®±¸·ù_ÃÑ±¸¸Å¾×5,¹®±¸·ù_ÃÑ±¸¸Å¾×6,¹®±¸·ù_ÃÑ±¸¸Å¾×7,¹®±¸·ù_ÃÑ±¸¸Å¾×8,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö1,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö2,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö3,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö4,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö5,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö6,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö7,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö8
185,189,0.0,9270.0,0.0,0.0,0.0,0.0,0.0,4131.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
186,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,192,0.0,0.0,0.0,15431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
189,193,0.0,0.0,0.0,0.0,1922.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
190,194,2657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,195,0.0,0.0,0.0,0.0,0.0,0.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
192,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,197,42451.0,1854.0,9603.0,0.0,61612.0,0.0,3209.0,0.0,10.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0
194,198,0.0,0.0,0.0,0.0,1699.0,44931.0,36602.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
195,199,23617.0,12670.0,7853.0,0.0,7383.0,1823.0,11544.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0
196,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,203,1181.0,0.0,0.0,3529.0,14058.0,0.0,2027.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
200,204,69474.0,0.0,1469.0,0.0,0.0,0.0,1239.0,578.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
201,205,0.0,13329.0,7683.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
202,206,0.0,0.0,1243.0,0.0,0.0,0.0,4167.0,3635.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
203,207,0.0,4223.0,6666.0,7272.0,0.0,0.0,15317.0,11485.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0
204,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,209,0.0,0.0,0.0,0.0,0.0,0.0,507.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
206,210,3443.0,1133.0,1243.0,3016.0,1416.0,5469.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0
207,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
209,213,49350.0,0.0,9038.0,34587.0,3945.0,0.0,1802.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
210,214,0.0,0.0,0.0,0.0,0.0,102301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
211,215,13875.0,0.0,0.0,0.0,10822.0,0.0,5462.0,8593.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0
212,216,1082.0,7365.0,0.0,0.0,0.0,0.0,22357.0,785.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0
213,217,7272.0,0.0,0.0,2731.0,0.0,185622.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
214,218,0.0,70046.0,0.0,0.0,0.0,56619.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
215,219,37472.0,108427.0,151508.0,10641.0,9001.0,29328.0,10474.0,113416.0,2.0,2.0,4.0,7.0,2.0,5.0,3.0,9.0
216,220,41429.0,3399.0,110722.0,22348.0,1112.0,47612.0,2760.0,13674.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0
217,221,5185.0,1442.0,0.0,3281.0,11327.0,0.0,1633.0,15823.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,6.0
218,222,0.0,457564.0,383683.0,70592.0,82426.0,0.0,101023.0,121126.0,0.0,5.0,2.0,1.0,2.0,0.0,3.0,2.0
219,223,0.0,0.0,0.0,0.0,0.0,536170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
220,224,0.0,0.0,0.0,55516.0,0.0,5898.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
221,225,0.0,0.0,0.0,0.0,5967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
222,226,47785.0,0.0,0.0,24814.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
223,227,0.0,1030.0,2260.0,1330.0,2022.0,2413.0,0.0,1239.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
224,228,135405.0,40998.0,28020.0,2128.0,109378.0,0.0,5519.0,0.0,4.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0
225,229,0.0,0.0,0.0,0.0,0.0,0.0,270182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
226,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,234,48415.0,143286.0,126086.0,210269.0,277011.0,198168.0,118366.0,39410.0,7.0,14.0,12.0,23.0,27.0,13.0,15.0,6.0
231,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,236,0.0,5150.0,0.0,0.0,0.0,0.0,24777.0,104024.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
233,237,0.0,0.0,0.0,50904.0,13047.0,0.0,4505.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
234,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,239,0.0,0.0,0.0,0.0,0.0,0.0,44373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
236,240,24503.0,0.0,0.0,0.0,0.0,0.0,0.0,63124.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
237,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,242,0.0,9168.0,104847.0,2217.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
239,243,0.0,9271.0,1808.0,4345.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
240,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,246,12301.0,0.0,0.0,0.0,15170.0,0.0,0.0,269188.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
242,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,248,11021.0,49650.0,10169.0,4257.0,2326.0,73992.0,198892.0,54532.0,1.0,7.0,2.0,1.0,1.0,2.0,4.0,3.0
244,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,250,0.0,0.0,0.0,90458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
246,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,252,0.0,0.0,0.0,12327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
248,253,0.0,186240.0,39250.0,2661.0,110845.0,0.0,48428.0,95844.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,4.0
249,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,255,0.0,0.0,0.0,33700.0,4045.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
251,256,0.0,0.0,0.0,0.0,0.0,0.0,120056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
252,257,2657.0,3811.0,18528.0,0.0,0.0,10187.0,2703.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0
253,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,259,6002.0,0.0,0.0,10997.0,9304.0,1287.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0
255,260,0.0,0.0,31973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
256,261,46447.0,61908.0,0.0,57822.0,30948.0,15924.0,29506.0,13220.0,4.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0
257,262,4822.0,86733.0,0.0,0.0,0.0,0.0,0.0,71056.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
258,263,16040.0,0.0,1638.0,21152.0,1618.0,2252.0,6194.0,0.0,6.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0
259,264,1378.0,2524.0,0.0,0.0,910.0,322.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
260,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,267,103531.0,0.0,2147.0,21994.0,29835.0,9651.0,18583.0,0.0,6.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0
263,268,336745.0,53461.0,243248.0,233680.0,254962.0,59944.0,134066.0,248987.0,12.0,2.0,6.0,8.0,5.0,1.0,6.0,8.0
264,269,41094.0,125258.0,44175.0,2661.0,103664.0,54905.0,270861.0,151119.0,8.0,4.0,4.0,1.0,8.0,5.0,16.0,14.0
265,270,46231.0,9271.0,0.0,7344.0,26032.0,3110.0,3266.0,0.0,3.0,2.0,0.0,4.0,5.0,1.0,1.0,0.0
266,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,272,13678.0,13484.0,8925.0,0.0,0.0,1072.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
268,273,0.0,0.0,141157.0,48997.0,0.0,0.0,19484.0,55110.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,2.0
269,274,6052.0,0.0,1107.0,3636.0,3287.0,14230.0,34463.0,2479.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0
270,275,0.0,0.0,0.0,0.0,10114.0,61124.0,19709.0,26357.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
271,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,278,5412.0,26782.0,6779.0,5764.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
274,279,0.0,0.0,0.0,0.0,8091.0,26057.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
275,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276,281,62684.0,0.0,0.0,61990.0,0.0,0.0,0.0,9915.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
277,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,283,0.0,38113.0,0.0,0.0,3641.0,0.0,0.0,76261.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
279,284,0.0,0.0,0.0,1481.0,0.0,3217.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
280,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,286,0.0,1339.0,1808.0,0.0,0.0,7989.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
282,287,71539.0,21220.0,29149.0,21727.0,42376.0,16353.0,176932.0,24870.0,9.0,3.0,4.0,4.0,5.0,3.0,8.0,3.0
283,288,144607.0,61599.0,144051.0,0.0,0.0,211465.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0
284,289,80595.0,142770.0,87560.0,19156.0,118632.0,59997.0,85481.0,42634.0,4.0,3.0,5.0,1.0,6.0,5.0,7.0,3.0
285,290,83487.0,13494.0,0.0,59950.0,25991.0,14263.0,9426.0,26274.0,2.0,1.0,0.0,2.0,3.0,3.0,5.0,1.0
286,291,0.0,5480.0,0.0,0.0,1820.0,6220.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
287,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,293,0.0,0.0,0.0,0.0,0.0,4557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289,294,0.0,0.0,0.0,20397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
290,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,297,0.0,27297.0,3389.0,32813.0,0.0,3217.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
293,298,1476.0,7623.0,0.0,0.0,0.0,12868.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
294,299,5314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,300,13925.0,22868.0,21692.0,41947.0,67153.0,4611.0,51581.0,87002.0,3.0,2.0,4.0,4.0,8.0,3.0,4.0,4.0
296,301,0.0,0.0,3163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
297,302,0.0,0.0,0.0,19510.0,0.0,0.0,0.0,67256.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
298,303,0.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
299,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,305,95158.0,4728.0,3357.0,41486.0,25082.0,0.0,34462.0,0.0,4.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0
301,306,90139.0,0.0,0.0,0.0,34791.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
302,307,16729.0,66801.0,22596.0,58442.0,31443.0,0.0,51243.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0
303,308,0.0,0.0,731778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
304,309,69917.0,0.0,211206.0,110677.0,60075.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
305,310,0.0,28533.0,55135.0,0.0,1922.0,74957.0,0.0,23052.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
306,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,312,0.0,14782.0,14518.0,3104.0,6564.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0
308,313,164442.0,146695.0,18982.0,56172.0,28571.0,76244.0,82328.0,8262.0,18.0,14.0,5.0,7.0,5.0,3.0,6.0,1.0
309,314,0.0,0.0,0.0,0.0,0.0,0.0,38630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
310,315,46674.0,0.0,0.0,176126.0,0.0,64340.0,310161.0,136329.0,1.0,0.0,0.0,4.0,0.0,1.0,11.0,6.0
311,316,0.0,38937.0,13106.0,32458.0,67144.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0
312,317,0.0,0.0,21240.0,0.0,0.0,119888.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
313,318,9555.0,43057.0,0.0,0.0,9911.0,75707.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
314,319,28045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,320,0.0,19654.0,13445.0,0.0,0.0,61231.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0
316,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,322,3641.0,68604.0,71630.0,21284.0,29684.0,103890.0,122759.0,12724.0,1.0,8.0,4.0,1.0,7.0,14.0,17.0,3.0
318,323,32956.0,3914.0,52084.0,26428.0,0.0,77744.0,40206.0,193424.0,4.0,1.0,3.0,3.0,0.0,6.0,4.0,10.0
319,324,98798.0,7828.0,501861.0,601018.0,201462.0,62196.0,516262.0,486870.0,7.0,2.0,8.0,16.0,5.0,1.0,5.0,15.0
320,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,326,20567.0,0.0,0.0,24166.0,42881.0,8794.0,0.0,9832.0,2.0,0.0,0.0,6.0,2.0,5.0,0.0,4.0
322,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,330,0.0,0.0,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,332,0.0,0.0,0.0,49219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
328,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
329,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,336,13580.0,1854.0,0.0,2439.0,0.0,0.0,6724.0,12394.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
332,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,338,0.0,57169.0,3276.0,9223.0,3034.0,20246.0,2477.0,18962.0,0.0,3.0,1.0,2.0,1.0,9.0,2.0,4.0
334,339,0.0,0.0,23783.0,5587.0,10418.0,8364.0,42976.0,0.0,0.0,0.0,6.0,2.0,6.0,2.0,9.0,0.0
335,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,341,0.0,0.0,0.0,179497.0,139264.0,66271.0,98939.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0
337,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,344,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,347,31046.0,3708.0,24053.0,58087.0,1820.0,1072.0,3378.0,2793.0,7.0,2.0,5.0,9.0,1.0,1.0,2.0,1.0
343,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,349,48160.0,49805.0,33589.0,28556.0,11428.0,0.0,43923.0,0.0,6.0,3.0,5.0,3.0,2.0,0.0,3.0,0.0
345,350,0.0,3296.0,14575.0,1064.0,6321.0,16568.0,0.0,85846.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0
346,351,0.0,32448.0,0.0,44963.0,0.0,3592.0,7884.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
347,352,0.0,0.0,1638.0,72721.0,0.0,2145.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
348,353,0.0,37083.0,258162.0,0.0,0.0,5361.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0
349,354,6494.0,2884.0,0.0,0.0,0.0,965.0,2816.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
350,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,356,28538.0,0.0,0.0,0.0,0.0,87717.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
352,357,0.0,13185.0,15591.0,0.0,36206.0,26594.0,49329.0,11402.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0
353,358,22417.0,26679.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
354,359,0.0,47281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
355,360,0.0,31469.0,18981.0,11529.0,67406.0,98334.0,149563.0,73452.0,0.0,5.0,1.0,2.0,4.0,4.0,6.0,4.0
356,361,8660.0,0.0,0.0,0.0,0.0,0.0,30746.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
357,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
358,363,0.0,0.0,119081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
359,364,0.0,0.0,16947.0,0.0,1315.0,0.0,2759.0,5867.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
360,365,13728.0,1133.0,7457.0,3104.0,8597.0,0.0,1014.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0
361,366,2952.0,4430.0,1638.0,0.0,0.0,1609.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
362,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,368,0.0,171715.0,163257.0,224635.0,35195.0,176185.0,123772.0,102669.0,0.0,6.0,5.0,4.0,1.0,6.0,5.0,4.0
364,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,370,18549.0,0.0,3389.0,11795.0,11023.0,0.0,9404.0,5577.0,2.0,0.0,1.0,3.0,2.0,0.0,4.0,2.0
366,371,125340.0,23898.0,0.0,116034.0,115083.0,174715.0,85570.0,152854.0,7.0,3.0,0.0,6.0,19.0,13.0,9.0,5.0
367,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,373,0.0,0.0,22370.0,35296.0,107305.0,71203.0,121521.0,55606.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0
369,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,375,10234.0,25598.0,0.0,905.0,0.0,0.0,0.0,2437.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
371,376,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,377,0.0,84673.0,5084.0,108638.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0
373,378,0.0,0.0,84736.0,0.0,13148.0,63268.0,116452.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0
374,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
