,고객번호,편의품_증감율,편의품_변동율,편_(증감*0.8)+(변동*0.2),편의품CV,선매품_증감율,선매품_변동율,선_(증감*0.8)+(변동*0.2),선매품CV,전문품_증감율,전문품_변동율,전_(증감*0.8)+(변동*0.2),전문품CV,기타_증감율,기타_변동율,기_(증감*0.8)+(변동*0.2),기타CV
192,196,1,5,1.8,0.325881900713109,0,4,0.8,0.4898754787802753,0,4,0.8,1.7815718896807673,-1,5,0.2,0.5505854290794342
193,197,1,7,2.2,0.48569523954457566,1,3,1.4,0.9773828334964988,3,3,3.0,2.6457513110645903,1,11,3.0,1.7413959987422503
194,198,1,3,1.4,0.2724261938489399,1,5,1.8,0.6401066478127834,3,7,3.8,2.3341534328335927,4,6,4.4,1.4610596193097327
195,199,3,9,4.2,0.395891563242429,0,4,0.8,0.9012855847547011,0,6,1.2,2.6457513110645907,0,4,0.8,1.4660036141406885
196,200,-2,6,-0.4,0.27620095430978747,-2,6,-0.4,0.6408223768549866,0,0,0.0,0.0,0,0,0.0,0.0
197,201,0,0,0.0,0.4094600970637385,0,0,0.0,0.43708046061333833,4,10,5.2,2.3245913982732676,2,10,3.6,1.7086635770407066
198,202,1,3,1.4,0.3405410204183288,0,0,0.0,0.18111658398013356,3,3,3.0,1.0849120408122297,0,8,1.6,1.7290991455194462
199,203,1,3,1.4,0.15105545326055175,0,0,0.0,0.27090583478293706,0,0,0.0,0.0,3,7,3.8,0.8656148551332176
200,204,1,5,1.8,0.24363519486845317,0,0,0.0,0.25701308543385426,0,4,0.8,2.645751311064591,3,7,3.8,1.5135300033306405
201,205,-1,3,-0.2,0.2321093795868817,-1,3,-0.2,0.5248554617903993,0,0,0.0,0.0,3,3,3.0,0.7771483677952448
202,206,0,6,1.2,0.18261470481540273,0,4,0.8,0.45452203681607245,0,8,1.6,1.2888146753018384,1,7,2.2,1.476499673386188
203,207,1,3,1.4,0.18703714853012202,1,3,1.4,0.7052065960707689,0,0,0.0,0.0,-1,11,1.4,1.8249148785179605
204,208,0,0,0.0,0.5336243883903191,0,2,0.4,0.8613476947406806,-4,4,-2.4,1.0999806085819985,-2,12,0.8,1.336173591317981
205,209,0,2,0.4,0.5070966183996283,-1,5,0.2,0.5648157749241064,0,6,1.2,1.6741886297702657,-1,3,-0.2,0.5060941104052127
206,210,1,3,1.4,0.2593091979572969,1,3,1.4,0.5430556514064793,0,0,0.0,0.0,0,8,1.6,2.079629169466003
207,211,-2,4,-0.8,0.21859904346727022,2,6,2.8,1.3212470786979216,3,15,5.4,1.498553692268581,1,1,1.0,0.4061521393396484
208,212,0,0,0.0,0.23326083701141098,-1,7,0.6,0.7950614705748005,0,12,2.4,2.491367638560269,0,2,0.4,2.6457513110645907
209,213,0,0,0.0,0.24256455361574686,1,5,1.8,0.6432327997412279,0,0,0.0,0.0,-1,5,0.2,0.6132814185960521
210,214,2,6,2.8,0.2792411454878441,0,6,1.2,0.9012544406313514,0,0,0.0,0.0,-2,4,-0.8,0.7374259915578558
211,215,2,4,2.4,0.25431932187155515,1,1,1.0,0.5236669970090243,-2,2,-1.2,2.0842700195841544,3,5,3.4,1.0196738114356099
212,216,-1,5,0.2,0.14186540993797414,0,4,0.8,0.4577781972081086,0,0,0.0,0.0,1,3,1.4,0.6130870400717224
213,217,1,5,1.8,0.7420619758000503,0,2,0.4,0.3054819921894326,0,0,0.0,0.0,1,7,2.2,1.2754516627182226
214,218,2,8,3.2,0.526409240646988,0,0,0.0,0.47948391154852466,4,6,4.4,0.9266546457435347,1,5,1.8,0.5946562636334748
215,219,0,8,1.6,0.36229927234081893,0,4,0.8,0.5052636887150382,0,6,1.2,2.6457513110645907,1,1,1.0,0.6162131751241339
216,220,0,0,0.0,0.17904723821018675,1,3,1.4,1.056511206973316,0,0,0.0,0.0,0,12,2.4,1.220954065642208
217,221,1,3,1.4,0.18020459049683005,0,2,0.4,0.5207354013521456,0,0,0.0,0.0,1,7,2.2,0.8563797042426939
218,222,0,6,1.2,0.48139927084054507,0,0,0.0,0.5273868634999321,0,8,1.6,1.6318783230102427,2,4,2.4,0.5092923509354597
219,223,1,5,1.8,0.7291764441215931,0,2,0.4,1.0887256190851646,3,3,3.0,2.6457513110645907,2,8,3.2,0.8184126320637475
220,224,0,0,0.0,0.3050989106809091,0,0,0.0,0.441326327655984,0,14,2.8,2.265046320706256,0,0,0.0,0.22684675921156883
221,225,-3,5,-1.4,0.5389771671592982,0,0,0.0,0.39291049055512106,-3,9,-0.6,1.8122048135834106,0,10,2.0,1.1756172752728453
222,226,-1,3,-0.2,0.1717182198097768,0,8,1.6,1.4766939454754562,0,0,0.0,0.0,1,7,2.2,1.756768917198229
223,227,1,5,1.8,0.31057049557891236,0,4,0.8,1.6631957921901641,0,0,0.0,0.0,-2,6,-0.4,1.7086856767841383
224,228,1,5,1.8,0.43347903971111257,0,4,0.8,0.9472831325427287,0,0,0.0,0.0,0,10,2.0,1.797310788029112
225,229,2,4,2.4,0.3153929004505664,0,0,0.0,0.43678145314719513,0,12,2.4,1.3413219065861925,2,8,3.2,1.0034642574240118
226,230,1,3,1.4,0.332785500609311,-1,3,-0.2,0.5207901890260135,3,3,3.0,2.6457513110645907,2,6,2.8,0.8478580165788221
227,231,0,2,0.4,0.10035785072631315,0,6,1.2,1.4999082514273905,0,0,0.0,0.0,0,4,0.8,1.7158278133420477
228,232,2,2,2.0,0.22287896029153675,0,2,0.4,1.4999509089721819,0,0,0.0,0.0,2,2,2.0,2.6457513110645907
229,233,0,2,0.4,0.13480687882050016,1,7,2.2,1.6599094158710268,0,8,1.6,2.6457513110645907,1,9,2.6,1.5518909125319242
230,234,0,6,1.2,0.34135201459291975,1,1,1.0,1.3362235162847513,0,0,0.0,0.0,1,1,1.0,0.5632394458493023
231,235,0,2,0.4,0.3618773884536858,0,4,0.8,0.6003401658236314,0,6,1.2,2.6457513110645907,-3,11,-0.2,1.0465488059291834
232,236,1,5,1.8,0.400173076448645,1,3,1.4,1.8893943788416936,0,0,0.0,0.0,0,0,0.0,0.0
233,237,0,12,2.4,0.7674319064170326,0,4,0.8,0.21643512460794442,0,6,1.2,0.6433549596448446,0,0,0.0,0.32062976213686084
234,238,2,2,2.0,0.25612978602329406,2,10,3.6,1.1596913435239877,0,6,1.2,2.6457513110645903,0,0,0.0,0.0
235,239,2,2,2.0,0.242176008145599,0,0,0.0,0.3611554619292616,0,0,0.0,0.8862201869501345,3,5,3.4,1.2753962598317692
236,240,0,2,0.4,0.5083937755276928,0,4,0.8,0.6729409361000478,0,6,1.2,2.3862970387622346,1,5,1.8,0.809168537317002
237,241,0,4,0.8,0.22087774237624905,0,2,0.4,0.44629984150591856,0,6,1.2,2.64575131106459,0,10,2.0,1.668038301053541
238,242,2,2,2.0,0.3882849107563236,0,2,0.4,0.34570681397545716,0,4,0.8,2.6457513110645903,2,4,2.4,0.6003114310205806
239,243,2,2,2.0,0.3315463510948209,1,3,1.4,0.9471099207294559,0,0,0.0,0.0,1,5,1.8,0.7658962135472596
240,245,0,0,0.0,0.13100266501823016,1,5,1.8,0.9280695414266548,0,0,0.0,0.0,-2,6,-0.4,0.9682315045190539
241,246,0,12,2.4,0.5050546558762539,1,1,1.0,0.5082024768722964,0,14,2.8,2.458323689342074,1,1,1.0,0.5724079905699335
242,247,0,0,0.0,0.14872066117017477,-1,3,-0.2,0.5853764990585724,0,12,2.4,1.3490964284010587,-1,1,-0.6,0.44898344757894243
243,248,2,6,2.8,0.29644476288681587,1,5,1.8,0.46581677881578576,0,0,0.0,0.0,0,8,1.6,0.8888705920313639
244,249,1,9,2.6,0.4258351190671179,0,0,0.0,0.3926958958000746,-4,10,-1.2,2.110220698588767,4,6,4.4,0.6184358484135841
245,250,0,10,2.0,0.5914307855692083,0,0,0.0,0.2567844629988932,1,13,3.4,1.5366940636657447,2,4,2.4,1.1002910514422424
246,251,0,14,2.8,0.6399371605607571,0,0,0.0,0.2648350227328917,3,9,4.2,1.7196697965870122,3,7,3.8,1.208281118565962
247,252,0,0,0.0,0.23146342235697032,-1,3,-0.2,0.5936998428144766,0,0,0.0,0.0,-2,2,-1.2,0.5789973095654455
248,253,1,7,2.2,0.45100790281617126,0,0,0.0,0.5978213490224328,0,6,1.2,1.9123598055376145,1,1,1.0,0.9424041594937363
249,254,-1,5,0.2,1.010050695368577,-1,1,-0.6,0.4390919685764261,0,2,0.4,0.7629973390280848,3,11,4.6,0.9389787893877981
250,255,0,2,0.4,0.1802034323891861,0,0,0.0,0.41064980039731175,-1,3,-0.2,0.7581940482071703,0,0,0.0,0.1883926969597873
251,256,3,5,3.4,0.5326173985237271,0,0,0.0,0.8404419045117192,1,3,1.4,0.645441848953733,2,10,3.6,1.6469322402329607
252,257,-1,3,-0.2,0.13022821217608455,-1,5,0.2,0.7688539978050847,0,0,0.0,0.0,0,2,0.4,0.44833728413494606
253,258,1,3,1.4,0.3865398573594841,1,1,1.0,0.8664384679304675,0,0,0.0,0.725808261254032,4,10,5.2,0.8446272900448462
254,259,-1,1,-0.6,0.2286550889457865,-1,11,1.4,1.0705412250890578,0,10,2.0,2.5403449742093143,2,6,2.8,0.9571626041483219
255,260,-1,3,-0.2,0.2936226612655065,0,2,0.4,0.8949806880852382,0,0,0.0,0.0,3,9,4.2,1.3702864616970054
256,261,-1,3,-0.2,0.279453771791517,-1,7,0.6,0.5042461385215853,0,6,1.2,2.390851309523148,1,3,1.4,0.5529676577491638
257,262,0,0,0.0,0.22661464334335513,0,4,0.8,0.5531802952051609,0,0,0.0,0.0,2,8,3.2,1.136316254391763
258,263,0,4,0.8,0.25119411332519065,0,4,0.8,0.5247707272740554,0,0,0.0,0.0,1,13,3.4,1.319892611968483
259,264,1,1,1.0,0.11390953963506728,1,9,2.6,1.3041301946785078,0,0,0.0,0.0,2,6,2.8,1.3446489819279301
260,265,0,0,0.0,0.6387992696089554,0,0,0.0,0.3794231075212388,0,18,3.6,1.2640395785041632,1,3,1.4,0.8550195269090248
261,266,2,4,2.4,0.4232866354725096,1,3,1.4,0.561741816345508,0,6,1.2,2.290689614003619,3,11,4.6,1.6333888138757633
262,267,0,0,0.0,0.2837683022275734,0,0,0.0,0.5061827400322639,0,6,1.2,0.9522283447785828,0,2,0.4,0.4124784690780105
263,268,0,4,0.8,0.25353295239271356,-1,5,0.2,0.6795975327639866,0,14,2.8,1.344558958869102,-1,5,0.2,0.5890561036179649
264,269,0,0,0.0,0.16635503330868406,-1,1,-0.6,0.4417029943869597,-3,9,-0.6,1.3342703181533653,0,4,0.8,2.6457513110645907
265,270,0,2,0.4,0.17148722095663488,0,2,0.4,0.4900665893787315,0,0,0.0,0.0,2,2,2.0,0.9873112820683071
266,271,-1,5,0.2,0.6153326118502358,0,2,0.4,0.4866896305145367,3,15,5.4,1.3071551663677379,0,8,1.6,0.5889503903623227
267,272,0,2,0.4,0.21673751994113888,1,1,1.0,0.47222536483992084,0,12,2.4,1.7519746620132977,1,1,1.0,0.8907321694292343
268,273,3,7,3.8,0.5502566969483434,0,0,0.0,0.3431717465017792,3,3,3.0,1.0223465407774015,2,2,2.0,0.6267907790385
269,274,1,3,1.4,0.3481689373804029,0,2,0.4,0.9266072780678559,0,0,0.0,0.0,1,3,1.4,0.5543111076075551
270,275,0,0,0.0,0.2749901321264878,1,3,1.4,0.4737279667930338,0,6,1.2,2.447033299135014,1,5,1.8,0.5527638489703974
271,276,0,2,0.4,0.19733094402801463,0,8,1.6,1.611622463747207,0,0,0.0,0.0,0,8,1.6,2.6457513110645903
272,277,1,5,1.8,0.27690487539471254,0,0,0.0,0.4001935871762887,0,10,2.0,2.514759119811055,1,5,1.8,0.5941181731470196
273,278,-1,3,-0.2,0.22016186276523858,-2,4,-0.8,2.2297776293337885,0,0,0.0,0.0,0,4,0.8,2.6457513110645903
274,279,-1,5,0.2,0.4407630040336583,0,2,0.4,0.7116128834752984,0,16,3.2,1.2267856240354114,1,1,1.0,0.47361092031429475
275,280,-1,7,0.6,0.6458297758620115,0,0,0.0,0.5734877488469351,0,10,2.0,1.1526921770641172,0,0,0.0,0.6290515528977711
276,281,0,0,0.0,0.3845337420354132,0,2,0.4,0.5389352547799914,4,4,4.0,2.047720043103145,1,1,1.0,0.5615276045292473
277,282,1,3,1.4,0.4899014530784012,0,0,0.0,0.1663150325542197,3,9,4.2,1.6169984880753725,-1,1,-0.6,0.7890729899833689
278,283,0,2,0.4,0.269713595452841,0,0,0.0,0.35120585674166455,-3,9,-0.6,0.9772472604689179,0,10,2.0,1.200513149517738
279,284,0,0,0.0,0.6032352429578134,1,1,1.0,0.6477560288346532,0,0,0.0,0.0,0,2,0.4,1.8224806724781701
280,285,0,0,0.0,0.17242545404782644,2,2,2.0,0.7508794371523567,0,0,0.0,0.0,2,4,2.4,1.318849426198995
281,286,0,2,0.4,0.2847426412288105,0,6,1.2,0.6800553555285062,2,4,2.4,2.460035682468632,1,5,1.8,0.6610484124156171
282,287,1,1,1.0,0.32812178054052543,1,5,1.8,0.7371254826122208,0,0,0.0,0.0,4,6,4.4,0.7477560121231193
283,288,0,0,0.0,0.27217386673702204,-1,1,-0.6,0.2998813384367262,0,6,1.2,2.6457513110645903,0,0,0.0,0.19178143215242935
284,289,1,5,1.8,0.44155975492481286,0,2,0.4,0.4295242334028336,0,0,0.0,0.0,1,1,1.0,0.4224943509688403
285,290,2,4,2.4,0.41726910621726315,1,3,1.4,0.4616347498146435,0,0,0.0,0.0,4,4,4.0,0.7975127128315981
286,291,2,4,2.4,0.2569656583465706,1,3,1.4,0.7292392662426362,0,0,0.0,0.0,2,8,3.2,1.3163715161641731
287,292,0,0,0.0,0.2079770622487048,0,0,0.0,0.3343983808773591,-1,11,1.4,1.8821360158631166,0,6,1.2,0.9991494384028289
288,293,2,8,3.2,0.33761612474607533,0,0,0.0,0.5292998447314805,0,0,0.0,0.0,-1,5,0.2,1.0373630388087063
289,294,0,2,0.4,0.7516160728795549,0,2,0.4,0.4527537088452217,4,12,5.6,1.152016045335258,1,9,2.6,1.3021310533883343
290,295,0,6,1.2,0.9960153612157112,2,6,2.8,0.8158783354673326,3,9,4.2,1.3926596702382024,0,2,0.4,0.643187180944048
291,296,-2,4,-0.8,0.3818978392320866,-1,1,-0.6,0.7581050324866352,0,6,1.2,2.6457513110645907,4,4,4.0,1.38909545478981
292,297,2,4,2.4,0.27446523849854815,1,3,1.4,0.4600462473425677,0,0,0.0,0.0,3,7,3.8,1.0874032887943876
293,298,3,7,3.8,0.39301332325487787,1,1,1.0,0.5698177147197767,0,8,1.6,0.9474561575050419,4,4,4.0,0.7955272277427972
294,299,1,5,1.8,0.35027173554611685,-2,8,0.0,0.9696839240734744,-3,3,-1.8,2.6457513110645903,2,6,2.8,1.1886356393697994
295,300,0,0,0.0,0.10116673713826695,0,2,0.4,0.4798835263176523,0,0,0.0,0.0,2,4,2.4,0.803439151706052
296,301,-1,5,0.2,0.4741250718710295,-1,3,-0.2,0.8859995844614209,0,8,1.6,0.8694818146996911,2,2,2.0,0.5977620900571249
297,302,1,5,1.8,0.25485529126731593,-1,3,-0.2,0.39927884433240723,0,6,1.2,2.6457513110645903,0,2,0.4,0.4129381026402879
298,303,1,1,1.0,0.12502404847933513,-1,9,1.0,1.4220828005225408,0,0,0.0,0.0,0,8,1.6,0.7306072348418757
299,304,3,5,3.4,1.041528572366831,1,1,1.0,1.2339087254989014,3,3,3.0,2.4036835423930096,2,8,3.2,1.767059975893671
300,305,0,4,0.8,0.6040632092687107,0,0,0.0,0.44232985393366014,3,11,4.6,1.166416685580028,-1,5,0.2,1.7182024011129342
301,306,2,10,3.6,1.0207452852305123,0,0,0.0,0.35372421673769133,3,3,3.0,2.6457513110645907,2,12,4.0,1.7556839306944534
302,307,2,2,2.0,0.2897254005035962,-1,3,-0.2,0.4711193935361073,-3,3,-1.8,0.9390459011832613,0,0,0.0,0.4607867096654089
303,308,0,4,0.8,0.4235047245374277,0,4,0.8,0.6176916944343993,0,6,1.2,2.2510301056903614,-1,11,1.4,2.0896734514600412
304,309,0,0,0.0,0.16026905107775977,0,0,0.0,0.47883612531957676,-3,7,-1.0,1.8888286662396536,3,5,3.4,1.0008204074057594
305,310,2,4,2.4,0.3337144056645287,-1,3,-0.2,0.6902467312075683,0,0,0.0,0.0,1,7,2.2,1.2914610484661797
306,311,-1,5,0.2,0.3343282324754729,0,2,0.4,0.2879354586872192,-3,5,-1.4,0.7345034687556936,0,12,2.4,1.1250157245978483
307,312,1,3,1.4,0.4246378876191298,0,4,0.8,1.1774582711609505,0,0,0.0,0.0,0,14,2.8,1.880408070633941
308,313,-2,2,-1.2,0.28278873995236287,0,0,0.0,0.6518470935693051,0,6,1.2,2.336680428637078,0,0,0.0,0.3979038220244636
309,314,-1,5,0.2,1.1236114527154983,-1,5,0.2,1.0876636848007686,3,3,3.0,1.0583543571754555,0,2,0.4,0.3483909753229337
310,315,1,3,1.4,0.38543828834356014,0,0,0.0,0.4217519220496077,1,9,2.6,1.114625476985181,3,7,3.8,1.3976966674134532
311,316,0,8,1.6,0.6416146817109178,0,4,0.8,0.9822022324272354,0,6,1.2,2.64575131106459,0,0,0.0,0.27577856494546965
312,317,1,3,1.4,0.1241854133124834,1,5,1.8,0.6879885910309289,3,9,4.2,2.4860925135057577,0,4,0.8,0.8177091215435786
313,318,1,7,2.2,0.6384807177480478,0,2,0.4,0.4546174164009323,0,6,1.2,2.590247151867032,0,8,1.6,0.6895594446038741
314,319,0,0,0.0,0.31808446061228934,0,0,0.0,0.2990801401647688,0,12,2.4,1.7221655803377676,0,2,0.4,0.5804463397870474
315,320,0,4,0.8,0.25779839343575656,0,2,0.4,0.48309774011039763,0,6,1.2,2.415269931488407,1,3,1.4,0.5587701366876534
316,321,0,2,0.4,0.4028061075556296,0,0,0.0,0.643211348506309,3,11,4.6,2.491794546310236,0,0,0.0,0.4428199573070221
317,322,0,2,0.4,0.47847446682439965,0,4,0.8,0.4373814253122036,0,0,0.0,0.0,-2,8,0.0,0.9848572911243936
318,323,1,7,2.2,0.32219892905833925,0,0,0.0,0.4873076595436059,-2,16,1.6,1.242132650448262,0,8,1.6,0.8224480439439672
319,324,1,3,1.4,0.3184361527572261,0,0,0.0,0.42576872118852593,3,11,4.6,1.6878501428995376,1,7,2.2,0.6787365793946957
320,325,1,7,2.2,0.6152149307449992,0,4,0.8,0.34214402289166834,-3,3,-1.8,1.0886469490367383,-1,7,0.6,0.7397453571054001
321,326,1,7,2.2,0.3983038499117076,0,4,0.8,0.7262234383124373,0,10,2.0,1.267848549642113,1,1,1.0,0.9421882518147567
322,327,2,4,2.4,0.5339072982052743,0,0,0.0,0.24416608404173862,-3,11,-0.2,1.813686815374711,0,4,0.8,0.726686747299544
323,328,0,2,0.4,1.4854652580439907,0,0,0.0,0.3655965133491012,0,6,1.2,2.6457513110645907,1,5,1.8,1.3562206707993243
324,329,0,4,0.8,0.2886677629243786,0,2,0.4,0.6332239498245048,-3,9,-0.6,1.5049546460367944,-1,3,-0.2,0.679176820974357
325,330,3,3,3.0,1.1063966118216526,1,5,1.8,1.6921317197680472,0,4,0.8,2.6457513110645903,0,6,1.2,1.2051153285809961
326,331,0,2,0.4,0.17018884761986974,0,4,0.8,0.713216868654875,2,2,2.0,2.6457513110645907,0,4,0.8,0.506616290688076
327,332,0,2,0.4,0.21902781655804562,0,0,0.0,0.18702131494104732,-3,9,-0.6,1.108499099702691,-1,5,0.2,0.757391172482022
328,333,0,0,0.0,0.15304442259137374,1,3,1.4,0.6130439676003983,2,6,2.8,2.194886640769722,2,2,2.0,0.6274099145792702
329,334,0,0,0.0,0.46182962913564324,1,3,1.4,0.458383825665515,-3,9,-0.6,1.7778090754943041,0,6,1.2,1.0274252979308245
330,335,1,5,1.8,0.3888506767491401,0,0,0.0,0.4419801971234576,3,5,3.4,1.249736360641243,0,6,1.2,0.7558962028699208
331,336,1,9,2.6,0.5197955409598284,-2,4,-0.8,0.692464452258581,0,0,0.0,0.0,1,11,3.0,0.8440613124460468
332,337,1,5,1.8,0.6231928300578378,0,0,0.0,0.46659555825940846,-3,9,-0.6,2.323608382196194,0,6,1.2,1.3573295615420333
333,338,-1,7,0.6,0.2881598029645997,0,4,0.8,0.46486128411936567,0,0,0.0,0.0,4,8,4.8,0.9628823874718428
334,339,0,0,0.0,0.1660709456259252,0,2,0.4,0.4545794671809573,0,0,0.0,0.0,4,12,5.6,1.394770140669366
335,340,0,2,0.4,0.47003243923209886,-1,1,-0.6,0.32260948897770014,3,9,4.2,2.5570414993923634,-1,1,-0.6,0.4086084183867999
336,341,1,1,1.0,0.909924239002644,1,1,1.0,0.6576135068171464,0,6,1.2,1.0315932568008763,0,2,0.4,0.4550665692991132
337,342,0,2,0.4,0.08918297344132312,0,0,0.0,0.6222377141750007,0,0,0.0,0.0,2,4,2.4,1.396947004460617
338,343,0,6,1.2,0.6205952196755689,0,0,0.0,0.27957342598663554,-3,9,-0.6,1.5119433018139394,0,2,0.4,0.4646946301592188
339,344,0,6,1.2,0.49767519348364275,-1,3,-0.2,0.5892863096782031,0,0,0.0,0.0,-1,5,0.2,1.383110582376223
340,345,0,4,0.8,0.6300237872130134,0,0,0.0,0.5695626063154342,0,8,1.6,1.7357484022438228,1,1,1.0,0.33801085974308637
341,346,2,4,2.4,0.2479409928168982,1,3,1.4,0.6667628751071529,2,2,2.0,2.6457513110645903,1,9,2.6,0.7521226248932512
342,347,1,3,1.4,0.21803989620354794,0,0,0.0,0.29205348977611206,3,13,5.0,1.4807106841895472,-1,9,1.0,1.0615669539992423
343,348,0,4,0.8,0.21331620999650033,1,3,1.4,2.195964982451649,0,0,0.0,0.0,2,4,2.4,1.6178680520109257
344,349,0,2,0.4,0.7969321120848698,-1,3,-0.2,0.4844436742124544,0,6,1.2,1.556374470437878,0,0,0.0,0.6080478737913008
345,350,3,7,3.8,0.5623204561065799,1,3,1.4,0.9981722257714988,3,3,3.0,2.6457513110645907,1,1,1.0,0.7424210290061954
346,351,-3,3,-1.8,0.4841760948423006,-1,3,-0.2,0.5714951754364772,0,12,2.4,1.7437726265504074,-3,7,-1.0,1.2353368317513693
347,352,-1,3,-0.2,0.4254963404748383,0,0,0.0,0.44061927630970155,1,11,3.0,1.2007513357435968,0,6,1.2,0.8531041796494663
348,353,2,6,2.8,0.3671965731184333,0,6,1.2,0.869070135012133,0,0,0.0,0.0,2,8,3.2,1.2629819561597544
349,354,2,6,2.8,0.2849803440483061,1,3,1.4,1.5351777403277616,0,0,0.0,0.0,-1,5,0.2,1.3042488108519306
350,355,0,0,0.0,0.2957371879796114,-1,3,-0.2,1.191997614916919,3,11,4.6,1.9444934905192899,1,3,1.4,0.6801426938361742
351,356,0,0,0.0,0.4429275341400615,0,2,0.4,0.6766206241406977,0,4,0.8,2.6457513110645903,0,0,0.0,0.5047755213571823
352,357,1,3,1.4,0.11798023967430935,0,4,0.8,0.6553154418327551,0,0,0.0,0.0,2,12,4.0,1.7308609971821158
353,358,0,6,1.2,0.9980819774755755,1,1,1.0,0.44152128943312396,3,7,3.8,1.4716202715003286,2,10,3.6,1.5016509943021985
354,359,0,2,0.4,0.25671334965222514,-1,3,-0.2,0.4508003946162249,0,6,1.2,2.6457513110645907,0,2,0.4,0.5625611322677779
355,360,0,2,0.4,0.2957599350112698,1,3,1.4,0.7866366933763816,3,7,3.8,2.2088440518085966,0,10,2.0,0.7428728973979017
356,361,1,5,1.8,0.3529369074964118,0,0,0.0,0.45302436012071,1,3,1.4,0.9669252138853929,1,3,1.4,1.3126677383707495
357,362,1,3,1.4,0.3420483571164453,1,3,1.4,0.7602427594331382,0,0,0.0,0.0,2,8,3.2,1.763927377501295
358,363,-2,4,-0.8,0.8227696386741308,0,2,0.4,0.6954497564256333,1,9,2.6,1.563672510827204,0,4,0.8,0.9329878762140903
359,364,2,4,2.4,0.39980757152167373,2,4,2.4,0.8866824339823444,0,6,1.2,2.645751311064591,3,7,3.8,0.492014036092615
360,365,-1,1,-0.6,0.638157623845118,-1,3,-0.2,0.9098668916740661,3,9,4.2,1.090312806075629,0,6,1.2,0.8558523900681452
361,366,2,4,2.4,0.2539457754834286,0,6,1.2,1.3061622567396145,0,0,0.0,0.0,4,4,4.0,0.8503138644375446
362,367,0,0,0.0,0.32273550972902687,0,4,0.8,0.79007681283376,-3,5,-1.4,0.8157326121038498,0,6,1.2,1.0316453704240818
363,368,1,5,1.8,0.2277348006435114,1,3,1.4,0.5644930624247477,4,10,5.2,2.5485681710230605,0,2,0.4,0.487458274004229
364,369,0,8,1.6,0.9935714671715439,0,0,0.0,0.43788076606859033,0,10,2.0,1.9687865288483961,-2,10,0.4,0.9502127517718044
365,370,2,4,2.4,0.24121190079443913,-1,3,-0.2,0.7945883503262328,0,0,0.0,0.0,0,6,1.2,1.0769229529371704
366,371,1,9,2.6,0.3994159071770345,-1,3,-0.2,0.33625789179102844,0,0,0.0,0.0,2,6,2.8,0.671960749939684
367,372,1,1,1.0,0.15395096735453012,0,4,0.8,1.4241380548128517,0,0,0.0,0.0,3,5,3.4,0.8325962018463621
368,373,3,5,3.4,1.271152461799968,1,5,1.8,0.7737356033114747,1,7,2.2,1.144623041526478,0,4,0.8,0.5337801642639676
369,374,1,5,1.8,0.33997794133261133,0,0,0.0,0.17536178746628828,0,16,3.2,2.047953774117221,0,0,0.0,0.09159354279284146
370,375,1,1,1.0,0.30102062053459394,0,0,0.0,0.39536013575990125,3,5,3.4,1.5489802807025084,0,0,0.0,1.1992398546177832
371,376,1,3,1.4,0.25407219232306794,0,0,0.0,0.0,0,0,0.0,0.0,3,3,3.0,1.6149164927098763
372,377,0,8,1.6,0.431200483604699,0,0,0.0,0.23431222002108176,0,8,1.6,1.3077480209000467,0,0,0.0,0.33470734550513537
373,378,1,5,1.8,0.3576087087650079,0,0,0.0,0.31332320555265514,0,6,1.2,1.119730120290805,0,2,0.4,0.49622635983867547
374,379,1,1,1.0,0.41682320915846843,1,1,1.0,0.3797875610456809,2,12,4.0,2.549334117848007,0,4,0.8,0.9569702189008388
375,380,1,3,1.4,0.21074078523982964,1,7,2.2,1.9088566749916793,0,4,0.8,2.6457513110645907,0,2,0.4,2.6457513110645903
376,381,1,1,1.0,0.36464697398482554,0,2,0.4,0.4452211843948835,3,9,4.2,1.3721318761391517,-2,4,-0.8,0.7957005164276638
377,382,2,6,2.8,0.4400875513795298,-1,5,0.2,0.9151839129958127,-3,11,-0.2,0.8994537640428463,-1,3,-0.2,0.18193186179336895
378,383,1,5,1.8,0.8858946561225074,0,2,0.4,0.4142886028075002,0,6,1.2,1.7479709729656494,0,2,0.4,0.7779268067072203
379,384,2,4,2.4,0.4721559454813613,1,1,1.0,0.6673537338227233,0,0,0.0,0.0,2,4,2.4,1.1992826997041524
380,385,0,2,0.4,0.20894015659849077,1,7,2.2,1.0694938591364713,0,0,0.0,0.0,1,11,3.0,1.1582633479715208
381,386,-1,5,0.2,0.49844320200377695,1,3,1.4,0.6643090814565945,-3,5,-1.4,1.604742944439534,0,4,0.8,0.6079426038373935
382,387,0,0,0.0,0.7470538350483884,0,0,0.0,0.41419187946858854,4,6,4.4,0.7315065064610362,2,4,2.4,0.5746639005849071
383,388,-2,6,-0.4,0.28789260175113585,0,0,0.0,0.6561265956830447,1,1,1.0,0.6423772671105302,0,6,1.2,0.7703425269952717
384,389,0,6,1.2,0.2637891744712962,-1,3,-0.2,0.36982153301404896,0,0,0.0,0.0,1,5,1.8,0.822970884860996
385,390,1,1,1.0,0.16260980248355614,0,4,0.8,0.8715711714869925,0,0,0.0,0.0,-1,1,-0.6,2.6457513110645907
386,391,0,6,1.2,0.8079729449216472,0,4,0.8,0.9403714280968356,-3,11,-0.2,1.0883082396026036,0,2,0.4,0.4217923526718255
