,°í°´¹øÈ£,¼±_ÃÑ±¸¸Å¾×1,¼±_ÃÑ±¸¸Å¾×2,¼±_ÃÑ±¸¸Å¾×3,¼±_ÃÑ±¸¸Å¾×4,¼±_ÃÑ±¸¸Å¾×5,¼±_ÃÑ±¸¸Å¾×6,¼±_ÃÑ±¸¸Å¾×7,¼±_ÃÑ±¸¸Å¾×8,¼±_ÃÑ±¸¸ÅÈ½¼ö1,¼±_ÃÑ±¸¸ÅÈ½¼ö2,¼±_ÃÑ±¸¸ÅÈ½¼ö3,¼±_ÃÑ±¸¸ÅÈ½¼ö4,¼±_ÃÑ±¸¸ÅÈ½¼ö5,¼±_ÃÑ±¸¸ÅÈ½¼ö6,¼±_ÃÑ±¸¸ÅÈ½¼ö7,¼±_ÃÑ±¸¸ÅÈ½¼ö8
163,166,2609065.0,3841961.0,2483047.0,3685814.0,1695379.0,2338753.0,3302950.0,3606799.0,10.0,28.0,24.0,41.0,26.0,25.0,36.0,30.0
164,167,3643385.0,2856995.0,1516327.0,8261313.0,2283321.0,3396927.0,5490288.0,1596780.0,19.0,10.0,7.0,23.0,15.0,10.0,19.0,20.0
165,168,6487307.0,8951337.0,6976804.0,9377815.0,5342925.0,15706678.0,6049336.0,10524682.0,24.0,38.0,29.0,28.0,26.0,56.0,19.0,34.0
166,169,1153902.0,360014.0,68919.0,44341.0,285505.0,284065.0,609909.0,400229.0,9.0,6.0,2.0,3.0,7.0,7.0,5.0,7.0
167,170,45563.0,335089.0,104846.0,186148.0,94056.0,108307.0,406118.0,340492.0,5.0,9.0,5.0,6.0,3.0,2.0,5.0,16.0
168,171,1513064.0,936730.0,3680283.0,1175449.0,771148.0,2831301.0,5041462.0,1580641.0,9.0,11.0,14.0,5.0,10.0,19.0,25.0,13.0
169,172,492765.0,1138122.0,533925.0,611713.0,368588.0,970220.0,643211.0,349830.0,6.0,12.0,7.0,7.0,4.0,10.0,5.0,5.0
170,173,29522.0,245984.0,746350.0,9312.0,22148.0,1394686.0,113748.0,0.0,2.0,3.0,12.0,1.0,2.0,12.0,3.0,0.0
171,175,341704.0,261713.0,299591.0,264093.0,422504.0,406918.0,655960.0,195818.0,37.0,38.0,26.0,59.0,49.0,64.0,53.0,27.0
172,176,27455.0,110013.0,305048.0,10553.0,0.0,489844.0,37841.0,25365.0,2.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0
173,177,9348328.0,17852229.0,6327864.0,11545301.0,13086705.0,8675910.0,7486896.0,12127832.0,37.0,63.0,43.0,56.0,48.0,55.0,35.0,34.0
174,178,1724162.0,454299.0,0.0,2179302.0,617979.0,293284.0,567620.0,578812.0,14.0,7.0,0.0,9.0,8.0,5.0,6.0,8.0
175,179,5005645.0,3101135.0,4373470.0,3541242.0,6276229.0,4837179.0,3301595.0,3754641.0,34.0,20.0,41.0,38.0,34.0,54.0,33.0,34.0
176,180,1802493.0,2435485.0,1418112.0,3386756.0,6404406.0,2721760.0,2498089.0,4710926.0,15.0,24.0,15.0,18.0,20.0,16.0,16.0,23.0
177,181,4620031.0,2928186.0,3258854.0,10735516.0,4018039.0,9471639.0,9404935.0,4951542.0,34.0,24.0,21.0,36.0,27.0,45.0,34.0,35.0
178,182,3868153.0,7579335.0,8859538.0,7482114.0,6481188.0,12727643.0,8881295.0,6175400.0,10.0,27.0,28.0,18.0,14.0,19.0,24.0,20.0
179,183,357800.0,34508.0,226075.0,257705.0,143917.0,261544.0,0.0,163926.0,13.0,3.0,9.0,8.0,9.0,7.0,0.0,7.0
180,184,5226064.0,9543966.0,2017466.0,5130747.0,216411.0,1888017.0,489265.0,2813429.0,29.0,49.0,18.0,37.0,4.0,18.0,13.0,23.0
181,185,16522.0,37701.0,198180.0,300080.0,128441.0,246661.0,372669.0,64115.0,2.0,3.0,7.0,8.0,9.0,12.0,9.0,6.0
182,186,20508775.0,9153449.0,5075813.0,5658138.0,3238840.0,6639956.0,3731108.0,2647586.0,35.0,56.0,16.0,21.0,13.0,18.0,32.0,21.0
183,187,3581007.0,1502833.0,1191981.0,945641.0,442863.0,1442342.0,1235451.0,1404811.0,26.0,19.0,16.0,8.0,7.0,23.0,19.0,11.0
184,188,154300.0,0.0,163822.0,52677.0,0.0,12868.0,77710.0,365940.0,3.0,0.0,6.0,4.0,0.0,2.0,1.0,4.0
185,189,4256816.0,5486548.0,29991848.0,12525462.0,8508726.0,4693119.0,5564899.0,4347994.0,13.0,23.0,33.0,35.0,25.0,28.0,37.0,20.0
186,190,2423728.0,3034223.0,2169515.0,2422837.0,7222475.0,6962129.0,1215550.0,5622918.0,10.0,21.0,15.0,19.0,28.0,38.0,14.0,32.0
187,191,11228091.0,8220614.0,7520082.0,10608607.0,6310208.0,5420014.0,15198146.0,10131350.0,40.0,52.0,43.0,45.0,29.0,46.0,59.0,50.0
188,192,234402.0,2253522.0,1441184.0,708422.0,1048374.0,666857.0,3437476.0,656594.0,7.0,24.0,16.0,12.0,14.0,12.0,26.0,14.0
189,193,124964.0,142873.0,328322.0,113159.0,45714.0,138116.0,270294.0,153432.0,7.0,11.0,10.0,7.0,6.0,6.0,10.0,3.0
190,194,752900.0,671923.0,499036.0,722328.0,554732.0,674930.0,442155.0,756584.0,22.0,22.0,20.0,27.0,18.0,25.0,26.0,18.0
191,195,604801.0,284920.0,421758.0,379115.0,144319.0,241768.0,239076.0,138757.0,21.0,15.0,13.0,18.0,11.0,17.0,15.0,9.0
192,196,1336849.0,4617751.0,1674217.0,2953565.0,2726084.0,2311709.0,1236384.0,2462600.0,22.0,45.0,32.0,26.0,34.0,26.0,25.0,35.0
193,197,2508436.0,4148399.0,2059676.0,12199758.0,5253334.0,28139312.0,26359093.0,10185403.0,43.0,37.0,31.0,53.0,46.0,82.0,46.0,48.0
194,198,324364.0,1994966.0,596878.0,1121534.0,303609.0,1495960.0,1008537.0,1260589.0,12.0,29.0,15.0,23.0,16.0,28.0,20.0,26.0
195,199,227907.0,502681.0,762621.0,2291230.0,364696.0,919103.0,415128.0,1057998.0,4.0,6.0,5.0,18.0,4.0,13.0,4.0,15.0
196,200,581183.0,795225.0,1099304.0,1280634.0,468673.0,1550712.0,0.0,1008010.0,7.0,6.0,10.0,9.0,1.0,5.0,0.0,4.0
197,201,10869067.0,12327756.0,12615789.0,20292133.0,6370700.0,6904234.0,7783436.0,10134567.0,42.0,58.0,42.0,63.0,19.0,34.0,32.0,31.0
198,202,6446998.0,9264421.0,9106717.0,10783305.0,8048573.0,8895093.0,11423871.0,15353066.0,23.0,49.0,39.0,67.0,44.0,71.0,45.0,55.0
199,203,248180.0,168314.0,153993.0,146684.0,167379.0,269909.0,151479.0,123275.0,14.0,14.0,13.0,13.0,10.0,16.0,12.0,7.0
200,204,1980314.0,1975812.0,1918187.0,2417869.0,994366.0,1401014.0,1970562.0,2296947.0,35.0,50.0,38.0,33.0,21.0,31.0,47.0,38.0
201,205,2881906.0,1934606.0,1629070.0,2606057.0,2428115.0,328811.0,822585.0,697948.0,12.0,7.0,11.0,11.0,8.0,7.0,11.0,8.0
202,206,633634.0,356615.0,1168593.0,746752.0,946246.0,259753.0,886412.0,1040233.0,17.0,11.0,20.0,15.0,14.0,6.0,19.0,22.0
203,207,95453.0,32139.0,96260.0,38134.0,0.0,122460.0,147986.0,16525.0,6.0,1.0,3.0,2.0,0.0,8.0,8.0,1.0
204,208,1304365.0,8147264.0,13711374.0,12278334.0,6961474.0,1201236.0,622918.0,0.0,14.0,72.0,56.0,68.0,47.0,5.0,6.0,0.0
205,209,3165883.0,1251825.0,1353171.0,2055243.0,384821.0,3027980.0,1325426.0,382869.0,18.0,20.0,22.0,23.0,12.0,29.0,19.0,12.0
206,210,52942.0,178206.0,180770.0,196170.0,96888.0,33993.0,219165.0,26356.0,5.0,11.0,8.0,7.0,2.0,3.0,8.0,3.0
207,211,372662.0,0.0,604673.0,414508.0,214711.0,1222265.0,3425144.0,2358015.0,7.0,0.0,5.0,7.0,2.0,9.0,20.0,10.0
208,212,1020171.0,274734.0,429418.0,204238.0,0.0,934008.0,450491.0,0.0,6.0,2.0,4.0,3.0,0.0,5.0,7.0,0.0
209,213,2295269.0,1512321.0,317623.0,3523914.0,1707903.0,5055108.0,4725986.0,3992751.0,13.0,12.0,8.0,23.0,26.0,28.0,16.0,23.0
210,214,1134074.0,2045443.0,683873.0,96665.0,774042.0,3717912.0,894844.0,1204158.0,14.0,29.0,10.0,4.0,10.0,15.0,8.0,17.0
211,215,324739.0,491692.0,272702.0,584229.0,442265.0,1128401.0,861194.0,459956.0,11.0,17.0,10.0,23.0,25.0,29.0,29.0,53.0
212,216,430917.0,390299.0,672011.0,114225.0,531803.0,233127.0,512649.0,205735.0,7.0,10.0,10.0,3.0,7.0,6.0,8.0,7.0
213,217,584872.0,577260.0,594609.0,673710.0,616059.0,313038.0,271196.0,784851.0,13.0,11.0,15.0,13.0,11.0,9.0,7.0,11.0
214,218,8511251.0,18484550.0,14661151.0,26956010.0,6755711.0,13002750.0,25226257.0,28171231.0,14.0,54.0,55.0,83.0,23.0,54.0,46.0,82.0
215,219,5043419.0,5876693.0,1264257.0,8617805.0,2616472.0,6124778.0,4078896.0,4045673.0,27.0,23.0,16.0,42.0,17.0,31.0,22.0,31.0
216,220,185396.0,355793.0,172973.0,204061.0,30543.0,599327.0,1284803.0,267537.0,9.0,13.0,7.0,9.0,3.0,20.0,20.0,16.0
217,221,395983.0,213589.0,292733.0,780019.0,639583.0,300470.0,261542.0,166404.0,12.0,8.0,7.0,18.0,16.0,8.0,10.0,17.0
218,222,8192931.0,5028727.0,6865620.0,5378084.0,8406095.0,4895633.0,16865567.0,3925498.0,28.0,41.0,39.0,36.0,37.0,43.0,46.0,34.0
219,223,2951597.0,2265934.0,1699346.0,23798966.0,10632201.0,50127378.0,21289217.0,7344473.0,14.0,15.0,14.0,27.0,17.0,37.0,23.0,33.0
220,224,28494905.0,9906875.0,17757560.0,12200844.0,26500211.0,15681546.0,10008198.0,6144060.0,30.0,40.0,34.0,38.0,38.0,38.0,40.0,38.0
221,225,13888333.0,15253887.0,14941254.0,20199241.0,24474555.0,32165626.0,10818680.0,23745991.0,51.0,77.0,57.0,77.0,83.0,75.0,29.0,93.0
222,226,73676.0,475168.0,67066.0,180897.0,65738.0,1317556.0,34327.0,0.0,5.0,4.0,5.0,3.0,2.0,9.0,2.0,0.0
223,227,0.0,28018.0,0.0,72720.0,13148.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
224,228,196713.0,26783.0,313973.0,7893.0,38836.0,69221.0,229076.0,533418.0,8.0,2.0,10.0,1.0,3.0,8.0,15.0,15.0
225,229,5793252.0,10604288.0,2771736.0,6613749.0,7504744.0,7236884.0,13128068.0,2624197.0,18.0,28.0,21.0,14.0,22.0,18.0,25.0,8.0
226,230,1300113.0,1325113.0,331927.0,395405.0,893068.0,1238876.0,490473.0,441791.0,14.0,10.0,4.0,8.0,10.0,15.0,10.0,11.0
227,231,2952.0,666507.0,1658445.0,370698.0,28115.0,0.0,100122.0,1652.0,1.0,5.0,7.0,7.0,3.0,0.0,2.0,1.0
228,232,44252.0,539527.0,219172.0,19483.0,13512.0,10273.0,62811.0,287449.0,6.0,17.0,5.0,4.0,3.0,2.0,4.0,5.0
229,233,334677.0,0.0,218505.0,296203.0,303407.0,3885304.0,727544.0,1065617.0,2.0,0.0,2.0,3.0,1.0,10.0,2.0,9.0
230,234,826459.0,1455256.0,1649032.0,1428071.0,1942200.0,2138622.0,12699299.0,1118270.0,6.0,13.0,15.0,19.0,10.0,17.0,9.0,9.0
231,235,1565161.0,1935121.0,4815051.0,1974956.0,1721583.0,5141412.0,1466463.0,1283090.0,10.0,19.0,26.0,19.0,8.0,24.0,17.0,12.0
232,236,0.0,0.0,33894.0,0.0,0.0,0.0,14528.0,659504.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0
233,237,3483537.0,3619044.0,2574031.0,3893033.0,2113481.0,3797166.0,4022920.0,11794643.0,25.0,31.0,24.0,24.0,16.0,27.0,25.0,30.0
234,238,0.0,1335249.0,905485.0,3511808.0,136433.0,1290883.0,178675.0,2479.0,0.0,4.0,11.0,9.0,6.0,8.0,5.0,1.0
235,239,22180746.0,24148221.0,8665392.0,15913246.0,12335237.0,25085850.0,14393318.0,19467305.0,26.0,80.0,32.0,29.0,29.0,47.0,21.0,41.0
236,240,2349374.0,3302562.0,893635.0,1319160.0,300574.0,745149.0,2014679.0,1962345.0,43.0,49.0,21.0,17.0,6.0,10.0,25.0,31.0
237,241,6000956.0,2068825.0,7190736.0,9558770.0,12064677.0,11647935.0,6563494.0,7440233.0,27.0,13.0,35.0,43.0,42.0,97.0,30.0,30.0
238,242,232709.0,514053.0,262000.0,505411.0,507499.0,649505.0,618129.0,406344.0,19.0,22.0,16.0,33.0,20.0,36.0,29.0,19.0
239,243,25782.0,97138.0,52649.0,375662.0,100933.0,97367.0,401163.0,517374.0,3.0,5.0,3.0,18.0,6.0,6.0,10.0,17.0
240,245,262497.0,809618.0,724941.0,2879477.0,767843.0,249264.0,1052064.0,339417.0,3.0,11.0,9.0,12.0,7.0,8.0,16.0,10.0
241,246,1755356.0,4154956.0,3440787.0,6838568.0,5191849.0,7769033.0,10181403.0,5763023.0,15.0,21.0,26.0,31.0,25.0,33.0,23.0,47.0
242,247,651937.0,449633.0,691329.0,1386034.0,1499285.0,373602.0,469468.0,63125.0,11.0,4.0,8.0,13.0,16.0,6.0,7.0,3.0
243,248,2150595.0,3706816.0,1491201.0,686554.0,3852955.0,2421634.0,2935740.0,4568136.0,15.0,24.0,18.0,14.0,15.0,31.0,36.0,31.0
244,249,18698103.0,9973906.0,9154148.0,7552041.0,9528347.0,12150337.0,19782244.0,14755735.0,23.0,33.0,34.0,21.0,18.0,35.0,26.0,29.0
245,250,8884917.0,14705798.0,17203773.0,12557187.0,8853845.0,16682613.0,13108250.0,6062058.0,38.0,54.0,46.0,46.0,42.0,59.0,51.0,29.0
246,251,7278053.0,5744112.0,4643410.0,4181316.0,7188416.0,3613318.0,6596836.0,4990527.0,16.0,36.0,21.0,33.0,45.0,28.0,55.0,53.0
247,252,518646.0,667094.0,792505.0,1153640.0,1473120.0,1506370.0,74387.0,1581418.0,7.0,12.0,12.0,14.0,16.0,19.0,3.0,11.0
248,253,16916492.0,8929673.0,4920777.0,5946422.0,4427285.0,3610495.0,8971088.0,8095386.0,32.0,51.0,35.0,26.0,27.0,28.0,25.0,47.0
249,254,3244114.0,6668809.0,7697950.0,3967752.0,4795853.0,2904745.0,2423781.0,4280828.0,16.0,41.0,29.0,30.0,26.0,14.0,11.0,26.0
250,255,14584340.0,15825704.0,6178707.0,15491484.0,7873435.0,7505496.0,7210015.0,5180315.0,48.0,50.0,28.0,32.0,36.0,41.0,37.0,24.0
251,256,9819681.0,27455392.0,50084327.0,9264440.0,7004417.0,12566256.0,12771730.0,32293249.0,19.0,46.0,57.0,26.0,30.0,45.0,42.0,60.0
252,257,558057.0,256081.0,27680.0,956096.0,525199.0,383575.0,129742.0,174088.0,21.0,12.0,3.0,17.0,17.0,13.0,7.0,9.0
253,258,2405060.0,24227095.0,8177284.0,11028907.0,28448580.0,15104392.0,56188155.0,82468732.0,16.0,47.0,21.0,20.0,41.0,33.0,64.0,49.0
254,259,1584221.0,6716389.0,205004.0,3950003.0,270032.0,3275704.0,174339.0,1047461.0,10.0,19.0,7.0,14.0,4.0,19.0,7.0,10.0
255,260,203699.0,443453.0,207941.0,60572.0,6068.0,31313.0,248222.0,424437.0,3.0,12.0,2.0,4.0,1.0,2.0,4.0,8.0
256,261,3728044.0,4522294.0,487060.0,2880657.0,1758699.0,3039549.0,2088082.0,909481.0,25.0,33.0,9.0,20.0,13.0,19.0,23.0,16.0
257,262,2096186.0,4118853.0,1146405.0,1328064.0,1946630.0,4382416.0,1669307.0,661568.0,11.0,44.0,18.0,11.0,15.0,38.0,18.0,18.0
258,263,110066.0,71076.0,118517.0,0.0,69482.0,138761.0,114300.0,159051.0,8.0,3.0,2.0,0.0,5.0,5.0,5.0,8.0
259,264,37394.0,0.0,494856.0,1461541.0,688026.0,0.0,187630.0,13963.0,2.0,0.0,5.0,8.0,5.0,0.0,1.0,1.0
260,265,30760548.0,35509497.0,18275080.0,20496571.0,10977764.0,28776855.0,16870017.0,22736635.0,76.0,91.0,66.0,80.0,37.0,85.0,46.0,48.0
261,266,2379100.0,4841446.0,9095535.0,2079364.0,2968717.0,4175876.0,4010014.0,1625067.0,16.0,30.0,27.0,13.0,12.0,24.0,25.0,17.0
262,267,3016475.0,6752293.0,4276008.0,10679281.0,6296921.0,4149679.0,2870453.0,5155962.0,21.0,48.0,29.0,34.0,34.0,34.0,25.0,27.0
263,268,5541618.0,1592435.0,2332298.0,4907597.0,4494927.0,503261.0,1247524.0,2188101.0,21.0,38.0,30.0,38.0,27.0,13.0,24.0,46.0
264,269,5200811.0,5461393.0,5168592.0,3056951.0,6107594.0,2227423.0,1482218.0,1842016.0,14.0,22.0,21.0,10.0,30.0,13.0,9.0,12.0
265,270,157841.0,154307.0,191277.0,45849.0,287125.0,141228.0,308361.0,139098.0,9.0,8.0,11.0,4.0,11.0,12.0,6.0,5.0
266,271,3126490.0,9293746.0,5771007.0,6568065.0,2622327.0,3278350.0,3938806.0,3739552.0,15.0,45.0,22.0,27.0,12.0,16.0,28.0,18.0
267,272,2173286.0,1889260.0,1199632.0,636127.0,1614569.0,991700.0,2897686.0,1568366.0,23.0,19.0,12.0,15.0,22.0,17.0,13.0,12.0
268,273,5838224.0,10371547.0,3068616.0,5441565.0,6988012.0,6622647.0,6160443.0,5265508.0,22.0,53.0,32.0,47.0,73.0,74.0,61.0,65.0
269,274,6692.0,0.0,0.0,83133.0,62299.0,103481.0,84242.0,36106.0,1.0,0.0,0.0,10.0,4.0,5.0,4.0,5.0
270,275,2009442.0,2298987.0,1079305.0,3629304.0,1754544.0,3125574.0,4799820.0,1702364.0,9.0,26.0,18.0,26.0,17.0,35.0,24.0,28.0
271,276,0.0,0.0,119760.0,0.0,840416.0,466897.0,0.0,17665.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,2.0
272,277,787963.0,2022238.0,1305720.0,1677381.0,1035912.0,2071021.0,764429.0,1350651.0,14.0,36.0,17.0,29.0,15.0,23.0,14.0,24.0
273,278,335729.0,22662.0,4734.0,15342.0,0.0,10274.0,0.0,13881.0,6.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0
274,279,638348.0,3392950.0,3295175.0,1066669.0,750477.0,1832854.0,820706.0,2005974.0,9.0,19.0,28.0,18.0,13.0,18.0,11.0,23.0
275,280,5371285.0,3499777.0,7608184.0,14293137.0,3736831.0,7647237.0,4180392.0,5988282.0,20.0,15.0,26.0,41.0,17.0,32.0,27.0,30.0
276,281,9559739.0,2961818.0,3136528.0,5613415.0,1742546.0,4766917.0,6675848.0,3578419.0,25.0,20.0,19.0,23.0,13.0,21.0,22.0,15.0
277,282,4647435.0,4776594.0,2826240.0,4269760.0,4622055.0,4977793.0,4147882.0,5896256.0,38.0,52.0,34.0,32.0,43.0,44.0,33.0,47.0
278,283,23573577.0,19755065.0,8422055.0,15472771.0,18397722.0,9851218.0,22542441.0,9786181.0,25.0,21.0,25.0,26.0,19.0,26.0,22.0,32.0
279,284,121334.0,29150.0,93548.0,231543.0,322264.0,352029.0,404257.0,189237.0,11.0,5.0,10.0,52.0,73.0,84.0,72.0,45.0
280,285,109427.0,88176.0,253528.0,171071.0,481608.0,182190.0,635642.0,114348.0,8.0,6.0,12.0,10.0,11.0,8.0,28.0,11.0
281,286,2082262.0,1899570.0,434694.0,4193849.0,1364268.0,3509664.0,760518.0,211352.0,11.0,6.0,4.0,15.0,8.0,12.0,8.0,2.0
282,287,440758.0,778592.0,276916.0,35474.0,239894.0,155638.0,683035.0,122201.0,12.0,16.0,5.0,3.0,6.0,7.0,12.0,7.0
283,288,941150.0,654102.0,848373.0,794694.0,567220.0,389046.0,493006.0,818638.0,7.0,11.0,13.0,7.0,3.0,4.0,10.0,11.0
284,289,829363.0,1714064.0,998346.0,375619.0,1372845.0,755570.0,1378661.0,819958.0,11.0,21.0,14.0,8.0,18.0,16.0,19.0,7.0
285,290,128222.0,240526.0,270701.0,416982.0,310234.0,97154.0,398686.0,148623.0,6.0,11.0,12.0,14.0,9.0,5.0,22.0,10.0
286,291,101456.0,42182.0,129363.0,123359.0,0.0,189696.0,267253.0,288934.0,3.0,2.0,5.0,5.0,0.0,9.0,7.0,9.0
287,292,5071822.0,5002511.0,10550072.0,9207253.0,9184231.0,9359604.0,4681565.0,9317749.0,21.0,52.0,57.0,55.0,45.0,52.0,51.0,43.0
288,293,685443.0,646791.0,2427565.0,1202061.0,2652790.0,1204454.0,2094785.0,3545013.0,6.0,13.0,19.0,12.0,9.0,18.0,16.0,34.0
289,294,4006069.0,678672.0,5569910.0,7717080.0,6552883.0,5384619.0,7405472.0,7250664.0,26.0,7.0,45.0,54.0,27.0,32.0,47.0,42.0
290,295,122023.0,2524535.0,3047433.0,1519639.0,7640245.0,3480925.0,1941617.0,1098292.0,2.0,28.0,15.0,22.0,29.0,32.0,21.0,16.0
291,296,15889423.0,8711695.0,3869586.0,3812739.0,5117412.0,15586876.0,1313634.0,5327680.0,68.0,77.0,39.0,42.0,47.0,67.0,18.0,37.0
292,297,2179485.0,6967999.0,9814531.0,6556760.0,2681552.0,5589489.0,5898816.0,13410700.0,5.0,36.0,27.0,32.0,15.0,26.0,24.0,47.0
293,298,2191384.0,7318104.0,5026575.0,10135223.0,13970983.0,17983256.0,8910700.0,15524544.0,6.0,37.0,22.0,27.0,27.0,53.0,32.0,29.0
294,299,3760104.0,1900459.0,1780692.0,0.0,1293020.0,203959.0,474873.0,329016.0,35.0,18.0,18.0,0.0,18.0,7.0,13.0,9.0
295,300,1278649.0,851870.0,372102.0,755627.0,1782119.0,800264.0,775746.0,523284.0,21.0,36.0,22.0,24.0,39.0,32.0,17.0,21.0
296,301,5283690.0,1203400.0,836567.0,2802182.0,6663830.0,1199981.0,804397.0,4140565.0,17.0,16.0,5.0,13.0,19.0,12.0,9.0,13.0
297,302,3405226.0,3801587.0,3281755.0,6211088.0,1628890.0,3547560.0,2642761.0,3477966.0,33.0,31.0,20.0,57.0,16.0,32.0,25.0,37.0
298,303,6192581.0,592341.0,50615.0,418480.0,7724542.0,309370.0,638572.0,53524.0,11.0,9.0,2.0,7.0,12.0,6.0,9.0,6.0
299,304,1937989.0,2809251.0,9939510.0,18747689.0,5113309.0,58584164.0,15110219.0,17701010.0,3.0,7.0,14.0,16.0,6.0,25.0,33.0,16.0
300,305,11296503.0,9834962.0,23236606.0,4468700.0,15117770.0,12282287.0,15334549.0,9625503.0,60.0,90.0,70.0,63.0,69.0,107.0,104.0,53.0
301,306,3829817.0,3256021.0,6764519.0,4041952.0,2922558.0,4743243.0,7071435.0,5204712.0,43.0,48.0,57.0,24.0,31.0,54.0,67.0,51.0
302,307,3851638.0,7543579.0,4624308.0,7546267.0,2479443.0,3540226.0,2492344.0,334460.0,26.0,62.0,26.0,28.0,20.0,20.0,28.0,5.0
303,308,1539407.0,3481784.0,1161127.0,1828167.0,1240692.0,526894.0,989222.0,634445.0,21.0,43.0,17.0,16.0,14.0,6.0,14.0,12.0
304,309,5961808.0,14476204.0,13041749.0,4890518.0,5076333.0,6230329.0,7761044.0,6283225.0,16.0,25.0,18.0,17.0,14.0,24.0,20.0,21.0
305,310,3522327.0,2422229.0,514288.0,538735.0,1559918.0,752624.0,2279491.0,334462.0,14.0,23.0,9.0,9.0,15.0,14.0,24.0,7.0
306,311,3183796.0,5849422.0,2525063.0,3853572.0,4295574.0,4183040.0,2950527.0,2950048.0,29.0,33.0,16.0,36.0,55.0,58.0,24.0,31.0
307,312,27356.0,0.0,0.0,34001.0,33628.0,165248.0,92553.0,3941.0,2.0,0.0,0.0,3.0,1.0,4.0,2.0,2.0
308,313,15078671.0,6877064.0,4222003.0,4068856.0,5692615.0,3222415.0,4570597.0,5837584.0,39.0,28.0,29.0,36.0,19.0,21.0,28.0,19.0
309,314,24778246.0,5483480.0,2405159.0,10099990.0,1970742.0,5400638.0,2261445.0,3357018.0,46.0,46.0,27.0,32.0,27.0,34.0,27.0,39.0
310,315,4893696.0,16741119.0,13252405.0,11844884.0,4968927.0,10621235.0,9217182.0,10054073.0,29.0,64.0,35.0,41.0,36.0,71.0,45.0,47.0
311,316,9646980.0,1243643.0,975521.0,8054217.0,1775257.0,1657420.0,14209011.0,69968027.0,25.0,19.0,16.0,21.0,19.0,31.0,25.0,26.0
312,317,1660447.0,4896958.0,3956703.0,1782273.0,565095.0,847900.0,4324911.0,3605593.0,14.0,17.0,21.0,13.0,9.0,14.0,14.0,21.0
313,318,2710402.0,2202046.0,4077355.0,1466384.0,763595.0,2307795.0,2362768.0,869509.0,22.0,22.0,18.0,14.0,8.0,23.0,21.0,17.0
314,319,9503150.0,7296990.0,6304757.0,3354573.0,7298244.0,4946602.0,7052230.0,3498398.0,29.0,44.0,34.0,20.0,22.0,32.0,30.0,23.0
315,320,2487116.0,1190417.0,1474716.0,897567.0,1417012.0,3275235.0,1402773.0,845820.0,47.0,27.0,28.0,27.0,30.0,42.0,27.0,30.0
316,321,17041231.0,8471616.0,4504140.0,6476120.0,6595018.0,3302648.0,4303534.0,4252043.0,26.0,55.0,35.0,37.0,31.0,30.0,27.0,27.0
317,322,240699.0,705456.0,281944.0,818782.0,399385.0,429687.0,574771.0,672466.0,8.0,10.0,4.0,15.0,7.0,11.0,7.0,12.0
318,323,5920973.0,13397986.0,6178773.0,4275354.0,5281388.0,8919834.0,3856331.0,5970144.0,33.0,79.0,37.0,32.0,41.0,49.0,52.0,61.0
319,324,7633228.0,6308610.0,10868712.0,6981985.0,9836146.0,5188916.0,16570486.0,4944323.0,45.0,55.0,57.0,69.0,74.0,27.0,58.0,41.0
320,325,1896226.0,3457050.0,2036875.0,2321825.0,1066172.0,3177002.0,2523900.0,1255163.0,5.0,25.0,17.0,9.0,7.0,13.0,14.0,8.0
321,326,3161119.0,5211826.0,1858024.0,2374273.0,10234305.0,2639590.0,2784453.0,3631975.0,29.0,44.0,15.0,18.0,44.0,35.0,37.0,38.0
322,327,8809101.0,4196006.0,5459731.0,8637046.0,6956647.0,6274759.0,6883075.0,4291187.0,49.0,25.0,41.0,45.0,35.0,46.0,53.0,32.0
323,328,3392936.0,3817295.0,8086654.0,8011855.0,6799765.0,4213621.0,4480368.0,6912655.0,35.0,60.0,85.0,34.0,56.0,41.0,57.0,37.0
324,329,3359073.0,6502667.0,9957249.0,2235262.0,2130018.0,2991906.0,4163556.0,7980943.0,13.0,18.0,19.0,12.0,11.0,17.0,12.0,28.0
325,330,0.0,0.0,10168.0,0.0,141730.0,25843.0,33225.0,29795.0,0.0,0.0,1.0,0.0,12.0,6.0,4.0,5.0
326,331,195926.0,512469.0,209241.0,81234.0,500927.0,107341.0,157109.0,100388.0,10.0,10.0,6.0,5.0,11.0,7.0,7.0,2.0
327,332,4096170.0,2712731.0,2955476.0,4117727.0,4658240.0,3746498.0,3453908.0,1994188.0,27.0,34.0,37.0,61.0,31.0,52.0,41.0,36.0
328,333,521549.0,1239504.0,1969653.0,1013520.0,1497367.0,3544013.0,1297575.0,1957892.0,8.0,19.0,26.0,15.0,14.0,29.0,18.0,22.0
329,334,1039714.0,4289964.0,2927888.0,2148284.0,3443316.0,4923962.0,5604653.0,7497065.0,21.0,52.0,24.0,21.0,23.0,45.0,49.0,47.0
330,335,5232796.0,11625657.0,18049518.0,8662412.0,12153877.0,12877648.0,4893384.0,17119293.0,30.0,66.0,84.0,52.0,58.0,73.0,37.0,88.0
