,고객번호,편_총구매액1,편_총구매액2,편_총구매액3,편_총구매액4,편_총구매액5,편_총구매액6,편_총구매액7,편_총구매액8,편_총구매횟수1,편_총구매횟수2,편_총구매횟수3,편_총구매횟수4,편_총구매횟수5,편_총구매횟수6,편_총구매횟수7,편_총구매횟수8
171,175,3204097.0,3186517.0,3513500.0,2568001.0,3413970.0,3765847.0,3980810.0,2458142.0,491.0,518.0,539.0,512.0,596.0,602.0,568.0,498.0
172,176,874212.0,826379.0,1382246.0,844850.0,907929.0,916516.0,856971.0,634188.0,116.0,158.0,198.0,166.0,176.0,196.0,161.0,151.0
173,177,994342.0,758173.0,633890.0,188543.0,498525.0,478329.0,580494.0,550422.0,53.0,49.0,25.0,10.0,36.0,24.0,31.0,24.0
174,178,1197799.0,1363364.0,1919414.0,1194030.0,1899675.0,1909712.0,2283392.0,1644126.0,170.0,168.0,169.0,201.0,264.0,315.0,309.0,291.0
175,179,1588049.0,1947307.0,2144432.0,1290045.0,2119093.0,2019285.0,1961470.0,1200233.0,109.0,185.0,116.0,133.0,170.0,171.0,107.0,124.0
176,180,2147147.0,2062440.0,1728744.0,826711.0,1213759.0,2162437.0,1199748.0,1308666.0,77.0,77.0,61.0,40.0,41.0,65.0,53.0,58.0
177,181,799532.0,986104.0,688560.0,819253.0,1002692.0,1321346.0,1137927.0,658523.0,35.0,71.0,52.0,71.0,69.0,74.0,111.0,76.0
178,182,1790185.0,1548865.0,2710629.0,1923854.0,2011900.0,2014000.0,1916180.0,1608681.0,108.0,111.0,165.0,218.0,159.0,169.0,199.0,190.0
179,183,1416749.0,1529731.0,1789513.0,1488583.0,1952957.0,1443729.0,1275889.0,998749.0,233.0,267.0,269.0,311.0,380.0,300.0,249.0,227.0
180,184,534603.0,1888078.0,609540.0,504734.0,835513.0,527818.0,362450.0,362889.0,35.0,65.0,47.0,59.0,42.0,30.0,45.0,38.0
181,185,4162.0,914953.0,1708448.0,1614587.0,1982408.0,1903934.0,1366927.0,213429.0,2.0,131.0,245.0,270.0,237.0,247.0,171.0,46.0
182,186,1137455.0,2947421.0,1916592.0,1274003.0,1967872.0,2349491.0,2535256.0,916671.0,124.0,159.0,120.0,113.0,147.0,248.0,193.0,86.0
183,187,795632.0,542630.0,232427.0,747200.0,1145036.0,725289.0,1879285.0,337678.0,65.0,51.0,22.0,73.0,56.0,65.0,102.0,53.0
184,188,1630278.0,1474719.0,2365837.0,1288578.0,2146181.0,1732023.0,2414618.0,1592493.0,348.0,282.0,386.0,312.0,542.0,359.0,522.0,415.0
185,189,1442030.0,1934037.0,2319774.0,3591448.0,4180959.0,2998133.0,2623892.0,2435083.0,106.0,98.0,125.0,141.0,170.0,149.0,134.0,157.0
186,190,1578008.0,1399842.0,1739146.0,1395194.0,2376366.0,1976903.0,1263752.0,1816689.0,93.0,85.0,124.0,130.0,163.0,162.0,81.0,158.0
187,191,210737.0,475065.0,915235.0,440288.0,1107597.0,745736.0,261634.0,452010.0,8.0,15.0,29.0,9.0,17.0,14.0,7.0,12.0
188,192,180428.0,1396293.0,1532167.0,1190846.0,789635.0,1340093.0,2137722.0,1545206.0,21.0,100.0,127.0,159.0,96.0,147.0,148.0,143.0
189,193,853293.0,1271254.0,1045925.0,898701.0,872085.0,1389020.0,1217284.0,1049477.0,143.0,198.0,141.0,151.0,147.0,179.0,180.0,177.0
190,194,976145.0,1422816.0,1572650.0,936334.0,1129419.0,1506644.0,1673077.0,749300.0,185.0,208.0,289.0,225.0,226.0,276.0,294.0,155.0
191,195,209950.0,253496.0,405637.0,274715.0,533408.0,914028.0,1304337.0,624169.0,50.0,57.0,85.0,59.0,84.0,115.0,121.0,98.0
192,196,1477458.0,1180355.0,1514931.0,1239485.0,1197387.0,975048.0,2391925.0,1081273.0,130.0,118.0,150.0,143.0,143.0,135.0,207.0,168.0
193,197,1261765.0,600297.0,915834.0,421292.0,758269.0,1052921.0,1856139.0,806041.0,178.0,69.0,117.0,58.0,112.0,115.0,150.0,83.0
194,198,580687.0,655495.0,988727.0,381168.0,804997.0,789114.0,732112.0,415883.0,125.0,167.0,168.0,111.0,142.0,156.0,153.0,122.0
195,199,631909.0,2270248.0,1587012.0,831893.0,1800237.0,1351957.0,1887172.0,757142.0,46.0,86.0,106.0,133.0,131.0,170.0,145.0,109.0
196,200,1060468.0,981682.0,1066504.0,629192.0,873156.0,623082.0,524845.0,108310.0,208.0,185.0,175.0,147.0,118.0,117.0,87.0,31.0
197,201,3793367.0,3529271.0,6607346.0,3765693.0,2409963.0,1823683.0,3937012.0,2331798.0,95.0,70.0,90.0,86.0,69.0,76.0,48.0,49.0
198,202,837273.0,780763.0,1351706.0,1484901.0,2101460.0,1228667.0,1284959.0,1512311.0,143.0,122.0,178.0,244.0,193.0,187.0,169.0,165.0
199,203,616755.0,703910.0,880787.0,568282.0,662635.0,639485.0,762254.0,326543.0,126.0,127.0,145.0,137.0,113.0,112.0,130.0,81.0
200,204,1208384.0,1142213.0,984656.0,664186.0,1119653.0,1087822.0,1572769.0,844376.0,191.0,194.0,146.0,117.0,172.0,177.0,262.0,198.0
201,205,1896592.0,1544673.0,1760435.0,1021070.0,1031565.0,1370820.0,1447116.0,1187649.0,216.0,189.0,200.0,159.0,133.0,182.0,194.0,167.0
202,206,1202093.0,1036477.0,1543996.0,991189.0,1510891.0,1118410.0,1431895.0,1027288.0,241.0,267.0,263.0,220.0,244.0,220.0,235.0,235.0
203,207,743773.0,711725.0,1170182.0,1068426.0,878348.0,1071516.0,1053842.0,743848.0,118.0,111.0,168.0,204.0,133.0,167.0,184.0,116.0
204,208,96408.0,302332.0,194475.0,176604.0,304116.0,77410.0,99568.0,120076.0,12.0,16.0,17.0,16.0,37.0,11.0,6.0,31.0
205,209,151623.0,237463.0,474602.0,270698.0,380116.0,704353.0,628386.0,270677.0,30.0,39.0,57.0,44.0,55.0,67.0,77.0,44.0
206,210,409535.0,519957.0,689335.0,634852.0,572610.0,923252.0,749237.0,706204.0,73.0,83.0,116.0,139.0,147.0,195.0,145.0,168.0
207,211,1122512.0,801000.0,937144.0,623146.0,854044.0,940411.0,606431.0,516341.0,61.0,58.0,56.0,55.0,68.0,82.0,58.0,56.0
208,212,1522969.0,2261859.0,2147617.0,2950611.0,1616332.0,1989953.0,1858621.0,1346869.0,191.0,233.0,235.0,250.0,212.0,244.0,207.0,221.0
209,213,2547096.0,2524886.0,2979778.0,2287758.0,3072020.0,3569983.0,4435595.0,2630142.0,452.0,458.0,465.0,486.0,506.0,612.0,591.0,563.0
210,214,907125.0,1030862.0,1573867.0,1071650.0,948515.0,1068472.0,1762907.0,1515864.0,109.0,162.0,182.0,152.0,121.0,92.0,128.0,133.0
211,215,805872.0,1107716.0,1413010.0,825728.0,1381341.0,1088717.0,1579185.0,1123111.0,154.0,206.0,235.0,165.0,221.0,169.0,241.0,239.0
212,216,1092143.0,1014015.0,931699.0,1268974.0,968196.0,1147874.0,827119.0,529737.0,130.0,195.0,151.0,220.0,145.0,164.0,124.0,117.0
213,217,879931.0,782682.0,744295.0,535347.0,200563.0,2442608.0,1183055.0,2573656.0,66.0,61.0,60.0,52.0,27.0,104.0,75.0,81.0
214,218,555046.0,2323610.0,2630959.0,819279.0,1746531.0,1173662.0,1102445.0,654892.0,19.0,58.0,50.0,45.0,38.0,55.0,52.0,54.0
215,219,745186.0,534458.0,1632338.0,1423828.0,1576772.0,1487208.0,1026601.0,493869.0,45.0,37.0,89.0,239.0,187.0,193.0,42.0,73.0
216,220,1905950.0,1860175.0,1784523.0,2207896.0,1673654.0,2753141.0,2209552.0,1776487.0,310.0,299.0,244.0,315.0,239.0,301.0,260.0,288.0
217,221,712366.0,795350.0,1118482.0,799614.0,940655.0,834422.0,1121583.0,900738.0,110.0,119.0,177.0,136.0,146.0,147.0,152.0,188.0
218,222,699390.0,1117006.0,2607532.0,1064101.0,1574834.0,1643713.0,809099.0,647963.0,45.0,41.0,152.0,148.0,144.0,169.0,52.0,77.0
219,223,1059955.0,3355331.0,1265285.0,909047.0,849591.0,4255325.0,4763766.0,586514.0,56.0,47.0,59.0,49.0,45.0,70.0,60.0,38.0
220,224,311423.0,241585.0,153620.0,226301.0,386052.0,235914.0,198576.0,482989.0,45.0,9.0,8.0,17.0,30.0,5.0,6.0,27.0
221,225,1913645.0,2113530.0,1044927.0,620830.0,1033958.0,792246.0,543247.0,1247998.0,48.0,68.0,21.0,32.0,38.0,22.0,16.0,35.0
222,226,1101641.0,1272955.0,1004007.0,1066283.0,834673.0,1033928.0,749134.0,885992.0,122.0,137.0,115.0,108.0,78.0,114.0,84.0,94.0
223,227,589970.0,702985.0,932160.0,1217528.0,626939.0,537807.0,744568.0,411520.0,168.0,183.0,205.0,335.0,175.0,173.0,216.0,145.0
224,228,1207608.0,979092.0,1023852.0,909912.0,1657157.0,1442595.0,2657843.0,1400409.0,152.0,166.0,133.0,143.0,207.0,233.0,357.0,280.0
225,229,1020526.0,1803184.0,2677901.0,1347432.0,2138377.0,1656686.0,2428840.0,774961.0,99.0,118.0,148.0,89.0,118.0,95.0,114.0,60.0
226,230,701375.0,553754.0,843205.0,700715.0,983027.0,1388302.0,1230966.0,609379.0,89.0,61.0,81.0,81.0,97.0,137.0,98.0,91.0
227,231,1143710.0,1011401.0,952941.0,870932.0,1008605.0,1166039.0,1054386.0,732798.0,194.0,214.0,197.0,209.0,220.0,239.0,231.0,209.0
228,232,669835.0,1258948.0,1346949.0,1174537.0,1219222.0,1133143.0,1534218.0,490408.0,259.0,254.0,363.0,279.0,274.0,183.0,287.0,254.0
229,233,1101063.0,1202680.0,1346634.0,1070652.0,1112089.0,1517899.0,1361337.0,841421.0,167.0,171.0,174.0,173.0,155.0,202.0,204.0,161.0
230,234,857498.0,1118795.0,866867.0,1369205.0,1630017.0,1717596.0,691743.0,1000217.0,68.0,98.0,65.0,153.0,161.0,128.0,67.0,116.0
231,235,3490965.0,2191845.0,4115093.0,1061719.0,3989933.0,3430892.0,2776204.0,688314.0,142.0,158.0,129.0,99.0,115.0,151.0,144.0,62.0
232,236,1158365.0,1277648.0,511062.0,764080.0,667454.0,983887.0,1682475.0,995757.0,288.0,278.0,99.0,167.0,139.0,222.0,287.0,252.0
233,237,2355420.0,775712.0,5024792.0,858580.0,6300933.0,992273.0,4391667.0,619762.0,92.0,91.0,154.0,143.0,154.0,135.0,157.0,115.0
234,238,578310.0,1205990.0,1335848.0,1277682.0,1051244.0,1365642.0,1511594.0,744023.0,51.0,113.0,98.0,114.0,103.0,114.0,104.0,75.0
235,239,906151.0,1432684.0,1460199.0,1185737.0,1420433.0,1703709.0,2000383.0,706970.0,37.0,60.0,50.0,51.0,80.0,89.0,82.0,20.0
236,240,421804.0,366060.0,771716.0,264535.0,128878.0,348412.0,415127.0,418265.0,56.0,60.0,97.0,57.0,21.0,54.0,60.0,77.0
237,241,819318.0,667745.0,1051773.0,568238.0,708292.0,915292.0,1006520.0,531317.0,80.0,53.0,67.0,60.0,64.0,74.0,82.0,71.0
238,242,398809.0,465259.0,624057.0,902908.0,887857.0,876685.0,1268389.0,471250.0,85.0,94.0,100.0,165.0,155.0,171.0,192.0,94.0
239,243,637639.0,606640.0,563078.0,552141.0,787015.0,789327.0,1252706.0,686448.0,100.0,122.0,117.0,103.0,122.0,122.0,147.0,141.0
240,245,2191864.0,2093001.0,3089505.0,2533680.0,2560006.0,2620290.0,2734867.0,2080499.0,236.0,250.0,322.0,365.0,343.0,355.0,366.0,322.0
241,246,1608706.0,345821.0,1726279.0,919919.0,2606182.0,1167458.0,2101835.0,518919.0,40.0,23.0,25.0,80.0,86.0,78.0,61.0,15.0
242,247,2008744.0,1777051.0,2476797.0,2071400.0,1637031.0,1721090.0,2177990.0,1198363.0,279.0,233.0,285.0,295.0,225.0,213.0,222.0,184.0
243,248,925060.0,1548545.0,1173897.0,1457287.0,2307071.0,1502583.0,1939481.0,996567.0,117.0,172.0,135.0,250.0,290.0,240.0,222.0,161.0
244,249,879493.0,402710.0,1622895.0,767948.0,862750.0,1560166.0,1102761.0,785109.0,22.0,31.0,58.0,48.0,76.0,57.0,74.0,66.0
245,250,2374456.0,778743.0,2693405.0,602721.0,1436897.0,1715014.0,3815279.0,595513.0,73.0,56.0,63.0,54.0,58.0,97.0,76.0,64.0
246,251,1681143.0,598099.0,1133967.0,341928.0,2629425.0,699738.0,1569435.0,398267.0,115.0,66.0,26.0,47.0,57.0,61.0,66.0,70.0
247,252,284714.0,419659.0,484298.0,394909.0,332580.0,411116.0,240360.0,351264.0,46.0,82.0,80.0,89.0,59.0,76.0,28.0,83.0
248,253,943849.0,703806.0,1637611.0,677560.0,987502.0,344004.0,1256476.0,502588.0,19.0,29.0,41.0,33.0,43.0,19.0,34.0,25.0
249,254,773240.0,667855.0,3483112.0,1175018.0,510334.0,492958.0,446287.0,590064.0,77.0,77.0,123.0,97.0,86.0,60.0,59.0,75.0
250,255,886723.0,1086170.0,1011451.0,789786.0,687628.0,956249.0,685584.0,803546.0,32.0,105.0,75.0,56.0,73.0,49.0,54.0,78.0
251,256,660666.0,1441113.0,1400547.0,827285.0,1516784.0,3093416.0,2458422.0,2207687.0,48.0,91.0,76.0,118.0,80.0,170.0,180.0,183.0
252,257,1625592.0,1379923.0,1626043.0,1216268.0,1174030.0,1313817.0,1471419.0,1317987.0,366.0,341.0,318.0,352.0,273.0,319.0,313.0,364.0
253,258,334404.0,768557.0,857263.0,475164.0,309943.0,624167.0,843581.0,384423.0,48.0,54.0,68.0,45.0,55.0,78.0,63.0,46.0
254,259,2056384.0,1997665.0,2856384.0,2037706.0,2824078.0,2004726.0,1462355.0,1273279.0,361.0,355.0,459.0,441.0,539.0,359.0,273.0,319.0
255,260,1710498.0,1671568.0,1849547.0,1696847.0,929105.0,837466.0,1205746.0,1054312.0,201.0,211.0,220.0,215.0,117.0,126.0,162.0,138.0
256,261,1509697.0,929303.0,1220546.0,1101814.0,677908.0,866074.0,801975.0,561281.0,75.0,47.0,46.0,72.0,46.0,50.0,52.0,56.0
257,262,2737576.0,2060020.0,3169125.0,2086001.0,3277039.0,2235013.0,3567281.0,1104676.0,175.0,216.0,172.0,221.0,228.0,181.0,187.0,123.0
258,263,939172.0,569873.0,1030550.0,568774.0,649376.0,775568.0,984280.0,590514.0,193.0,140.0,172.0,109.0,136.0,135.0,158.0,113.0
259,264,961300.0,1151085.0,1088139.0,1130670.0,1101536.0,1093159.0,1388247.0,899841.0,257.0,315.0,240.0,318.0,273.0,282.0,302.0,221.0
260,265,70812.0,158037.0,232537.0,165349.0,11024.0,345638.0,241012.0,7354.0,7.0,8.0,16.0,16.0,1.0,20.0,12.0,1.0
261,266,714394.0,1152538.0,1248135.0,679447.0,1215883.0,1847080.0,2149954.0,1119085.0,29.0,53.0,67.0,37.0,59.0,118.0,119.0,84.0
262,267,304287.0,500613.0,585216.0,291184.0,500520.0,337141.0,350842.0,635015.0,17.0,26.0,28.0,22.0,44.0,40.0,18.0,20.0
263,268,2420561.0,1037870.0,1425584.0,2170134.0,2053610.0,2024484.0,2000347.0,2086938.0,215.0,103.0,107.0,179.0,198.0,146.0,174.0,273.0
264,269,6105397.0,5629762.0,4769833.0,4842403.0,5840022.0,5311749.0,7572189.0,3354488.0,571.0,617.0,475.0,602.0,691.0,630.0,649.0,487.0
265,270,765358.0,942758.0,1015200.0,793823.0,1020928.0,1264799.0,1021916.0,731792.0,144.0,173.0,150.0,175.0,191.0,226.0,180.0,145.0
266,271,1196249.0,2514547.0,1455461.0,434017.0,682910.0,825227.0,809856.0,864119.0,78.0,153.0,43.0,26.0,30.0,53.0,44.0,68.0
267,272,2071051.0,1403658.0,1553833.0,2099660.0,1839348.0,1683820.0,2626993.0,1403176.0,221.0,167.0,163.0,183.0,234.0,196.0,251.0,152.0
268,273,254893.0,3313271.0,1212818.0,2030779.0,1778852.0,1331143.0,2001668.0,2126295.0,21.0,73.0,87.0,91.0,89.0,98.0,69.0,63.0
269,274,435193.0,585296.0,481103.0,533407.0,802876.0,1076594.0,876079.0,643229.0,102.0,145.0,84.0,153.0,199.0,241.0,155.0,194.0
270,275,4877650.0,4148886.0,6776793.0,3512245.0,3211381.0,4081065.0,3811720.0,3112471.0,282.0,236.0,306.0,311.0,344.0,334.0,327.0,285.0
271,276,809990.0,1376721.0,1234026.0,1273535.0,1354075.0,1375208.0,904842.0,763111.0,250.0,446.0,337.0,442.0,438.0,397.0,375.0,357.0
272,277,602142.0,655650.0,1056044.0,556995.0,607716.0,907333.0,1015574.0,604331.0,118.0,148.0,181.0,124.0,140.0,177.0,184.0,133.0
273,278,693520.0,493146.0,884680.0,677905.0,713910.0,708002.0,454942.0,408761.0,272.0,165.0,277.0,318.0,238.0,271.0,168.0,220.0
274,279,2136287.0,1707989.0,2049346.0,1454917.0,757413.0,504632.0,1231598.0,1505192.0,74.0,76.0,92.0,96.0,52.0,29.0,55.0,48.0
275,280,1074817.0,2441881.0,1601912.0,569862.0,278658.0,1250021.0,690048.0,497476.0,71.0,87.0,53.0,32.0,25.0,55.0,31.0,36.0
276,281,2475329.0,3610023.0,4901729.0,4303911.0,5890546.0,4272409.0,8271613.0,1225540.0,135.0,192.0,132.0,163.0,151.0,192.0,148.0,123.0
277,282,252735.0,897443.0,574278.0,262921.0,543972.0,905490.0,1013917.0,687403.0,26.0,105.0,57.0,31.0,46.0,64.0,51.0,86.0
278,283,695680.0,1005622.0,924499.0,749093.0,1430902.0,1341736.0,1041603.0,788683.0,43.0,55.0,60.0,55.0,78.0,89.0,59.0,56.0
279,284,298067.0,62359.0,118262.0,105638.0,147883.0,91481.0,88510.0,162082.0,52.0,15.0,20.0,38.0,24.0,13.0,13.0,28.0
280,285,349048.0,411199.0,534555.0,464832.0,535886.0,532227.0,380941.0,298978.0,78.0,92.0,98.0,101.0,81.0,112.0,81.0,78.0
281,286,2652346.0,1162321.0,1859393.0,1790518.0,1953743.0,1696449.0,2798590.0,1812423.0,158.0,75.0,103.0,116.0,81.0,135.0,118.0,129.0
282,287,433497.0,646518.0,443725.0,321776.0,572179.0,706404.0,869299.0,366344.0,101.0,120.0,73.0,75.0,96.0,116.0,139.0,100.0
283,288,2124418.0,1614625.0,3508017.0,2790895.0,3454626.0,3606021.0,3574765.0,2165654.0,159.0,188.0,314.0,326.0,315.0,250.0,289.0,257.0
284,289,432034.0,980126.0,1831578.0,1210309.0,1278310.0,771058.0,734801.0,467694.0,32.0,75.0,141.0,118.0,85.0,84.0,85.0,77.0
285,290,561847.0,590617.0,2033596.0,1525456.0,1554310.0,1351098.0,1313900.0,847810.0,88.0,111.0,271.0,293.0,276.0,231.0,200.0,156.0
286,291,924635.0,1473200.0,1511238.0,1353501.0,874918.0,1543168.0,1850268.0,1784936.0,165.0,284.0,238.0,270.0,172.0,253.0,319.0,336.0
287,292,1521631.0,2470264.0,2874865.0,1849503.0,2228589.0,2429200.0,2728008.0,2376914.0,112.0,150.0,150.0,142.0,118.0,140.0,119.0,120.0
288,293,779291.0,1093465.0,1568830.0,691550.0,1419679.0,1005859.0,1742531.0,1045943.0,97.0,152.0,162.0,99.0,159.0,114.0,159.0,115.0
289,294,264592.0,42626.0,329248.0,516057.0,161635.0,937740.0,479884.0,287020.0,16.0,8.0,18.0,32.0,18.0,33.0,15.0,19.0
290,295,33062.0,275837.0,301377.0,1012711.0,739681.0,2314990.0,663011.0,503239.0,6.0,17.0,16.0,44.0,36.0,67.0,38.0,24.0
291,296,2299955.0,2535096.0,3399976.0,1205052.0,2900598.0,2298209.0,1038973.0,1024295.0,150.0,224.0,252.0,176.0,242.0,267.0,123.0,119.0
292,297,766616.0,1397147.0,1144369.0,1058469.0,1619150.0,1311029.0,1840184.0,352264.0,69.0,100.0,56.0,92.0,154.0,113.0,96.0,45.0
293,298,634818.0,2244481.0,1836598.0,1226413.0,945510.0,1486724.0,1983066.0,1342420.0,110.0,183.0,116.0,166.0,71.0,124.0,105.0,77.0
294,299,990764.0,744181.0,2075289.0,1097314.0,1600557.0,1301720.0,1067630.0,969500.0,73.0,62.0,65.0,69.0,128.0,112.0,70.0,68.0
295,300,1907506.0,2032180.0,2028370.0,2104186.0,1716762.0,1954119.0,2385988.0,1717646.0,204.0,255.0,214.0,210.0,228.0,240.0,225.0,200.0
296,301,876440.0,808697.0,1359112.0,624350.0,403813.0,808313.0,293599.0,447765.0,94.0,76.0,102.0,47.0,30.0,76.0,17.0,35.0
297,302,911254.0,1280743.0,1257188.0,1494386.0,622583.0,1309124.0,1118501.0,898617.0,76.0,126.0,112.0,141.0,78.0,126.0,80.0,112.0
298,303,1154924.0,1337786.0,1559803.0,1554971.0,1625078.0,1521600.0,1703669.0,1558456.0,210.0,268.0,242.0,304.0,284.0,262.0,324.0,372.0
299,304,106966.0,128833.0,681623.0,629652.0,637146.0,533221.0,2338130.0,1394287.0,12.0,11.0,48.0,38.0,30.0,30.0,76.0,62.0
300,305,1065191.0,1487844.0,1369563.0,783361.0,3709482.0,2402308.0,1074894.0,455113.0,202.0,192.0,190.0,91.0,87.0,107.0,149.0,69.0
301,306,795298.0,868612.0,3266155.0,669761.0,8105558.0,896967.0,5626624.0,557421.0,78.0,57.0,57.0,62.0,66.0,49.0,64.0,45.0
302,307,803285.0,1434006.0,1675851.0,1774338.0,1826345.0,1583945.0,2385406.0,483463.0,35.0,57.0,71.0,138.0,93.0,102.0,83.0,47.0
303,308,858342.0,2053407.0,2182522.0,1075808.0,1279742.0,927797.0,896724.0,818821.0,73.0,124.0,113.0,81.0,116.0,103.0,81.0,79.0
304,309,2848259.0,2532640.0,3125720.0,2586202.0,2565066.0,2493293.0,3738851.0,1015568.0,83.0,81.0,75.0,68.0,66.0,69.0,76.0,37.0
305,310,885198.0,948852.0,1398391.0,670379.0,1294004.0,1369295.0,1872038.0,743157.0,155.0,144.0,163.0,110.0,201.0,250.0,213.0,136.0
306,311,1101371.0,1498670.0,876206.0,1304381.0,1895412.0,796299.0,890048.0,273858.0,118.0,146.0,93.0,111.0,120.0,57.0,68.0,35.0
307,312,683406.0,1781014.0,2896200.0,2741780.0,2738450.0,2061663.0,1169776.0,328344.0,90.0,181.0,199.0,225.0,202.0,211.0,163.0,78.0
308,313,2439703.0,1633307.0,2062416.0,2082691.0,1675311.0,1893997.0,826407.0,809026.0,253.0,194.0,220.0,274.0,189.0,117.0,94.0,59.0
309,314,8995522.0,1845138.0,2214674.0,1192363.0,847731.0,1574330.0,1237010.0,1730561.0,119.0,86.0,64.0,72.0,77.0,121.0,94.0,116.0
310,315,1456608.0,2599048.0,3268608.0,2135630.0,1509969.0,1576313.0,3667576.0,1900904.0,126.0,132.0,136.0,156.0,104.0,125.0,181.0,215.0
311,316,5008305.0,989503.0,2921833.0,1398910.0,1775227.0,1445091.0,1623687.0,878879.0,175.0,135.0,133.0,153.0,86.0,139.0,113.0,89.0
312,317,1147676.0,1340779.0,1522327.0,1241254.0,1428687.0,1194506.0,1587038.0,575738.0,183.0,204.0,161.0,189.0,155.0,185.0,185.0,109.0
313,318,827177.0,907163.0,1126319.0,2950700.0,552810.0,1064980.0,1208438.0,932913.0,76.0,74.0,73.0,64.0,41.0,79.0,78.0,104.0
314,319,642096.0,507960.0,405658.0,540704.0,304548.0,373291.0,254418.0,405094.0,51.0,33.0,26.0,52.0,23.0,37.0,23.0,28.0
315,320,961650.0,622183.0,905738.0,723589.0,1332168.0,772774.0,997881.0,703890.0,59.0,85.0,70.0,116.0,105.0,97.0,74.0,98.0
316,321,1956251.0,1081282.0,3266209.0,1696133.0,3156390.0,1594628.0,3289965.0,1029582.0,128.0,150.0,210.0,217.0,212.0,145.0,184.0,125.0
317,322,2959242.0,2115095.0,3857114.0,1394159.0,3610620.0,2174104.0,5937968.0,1266295.0,229.0,245.0,238.0,180.0,202.0,262.0,224.0,173.0
318,323,896498.0,1174261.0,1539831.0,857627.0,722159.0,1745792.0,1353540.0,1706350.0,107.0,141.0,132.0,91.0,76.0,86.0,144.0,144.0
319,324,1083120.0,1361216.0,1230260.0,1937455.0,1782092.0,1076653.0,2372139.0,1051117.0,151.0,187.0,76.0,134.0,172.0,126.0,120.0,94.0
320,325,991064.0,1185605.0,2338800.0,443728.0,633203.0,524695.0,1395238.0,1101636.0,69.0,92.0,96.0,52.0,56.0,63.0,80.0,100.0
321,326,920458.0,614134.0,701654.0,746353.0,1776703.0,1035691.0,1068783.0,695377.0,100.0,66.0,84.0,66.0,154.0,135.0,126.0,160.0
322,327,339875.0,442278.0,916712.0,624488.0,472111.0,625632.0,1414521.0,496840.0,33.0,11.0,30.0,50.0,16.0,38.0,35.0,20.0
323,328,109328.0,98682.0,129341.0,31748.0,744966.0,78389.0,13515.0,68263.0,4.0,8.0,8.0,3.0,13.0,5.0,1.0,6.0
324,329,2106520.0,1223988.0,2411197.0,1179692.0,2578996.0,1786403.0,2254203.0,791196.0,173.0,163.0,165.0,141.0,211.0,178.0,156.0,147.0
325,330,107753.0,169677.0,151044.0,66688.0,1827478.0,2109384.0,2456733.0,1125535.0,20.0,43.0,21.0,8.0,313.0,370.0,456.0,276.0
326,331,1365705.0,909301.0,1005596.0,973425.0,923614.0,1246051.0,1258090.0,575386.0,154.0,144.0,151.0,166.0,138.0,190.0,178.0,118.0
327,332,1524653.0,1648553.0,2143602.0,1606995.0,1496936.0,2541951.0,2213272.0,1077034.0,134.0,143.0,194.0,211.0,171.0,196.0,181.0,185.0
328,333,1951144.0,2794159.0,2997560.0,2725050.0,2254057.0,2893043.0,3033947.0,1976312.0,270.0,340.0,324.0,404.0,311.0,364.0,383.0,330.0
329,334,355689.0,398298.0,322039.0,490402.0,65383.0,600503.0,605143.0,504790.0,27.0,45.0,29.0,36.0,8.0,47.0,49.0,52.0
330,335,742196.0,579054.0,878740.0,220746.0,681211.0,860824.0,1124043.0,561868.0,51.0,47.0,60.0,24.0,78.0,65.0,95.0,77.0
331,336,1096451.0,655133.0,851283.0,499177.0,811469.0,656554.0,1938838.0,524245.0,150.0,114.0,138.0,102.0,136.0,109.0,99.0,114.0
332,337,490525.0,1084988.0,1133337.0,1201038.0,2790526.0,2837875.0,922429.0,800281.0,62.0,65.0,73.0,75.0,144.0,137.0,58.0,75.0
333,338,1559865.0,981485.0,1510872.0,724851.0,1790518.0,1428131.0,1100126.0,1328695.0,154.0,149.0,140.0,117.0,146.0,215.0,129.0,216.0
334,339,2262407.0,2257954.0,3100225.0,2077172.0,2295205.0,2882206.0,3009038.0,1712914.0,308.0,313.0,309.0,237.0,312.0,355.0,368.0,300.0
335,340,117734.0,639191.0,403973.0,337761.0,812800.0,491554.0,487038.0,563810.0,8.0,35.0,25.0,26.0,41.0,35.0,34.0,32.0
336,341,1486976.0,2324967.0,2319349.0,15378520.0,7797409.0,5889068.0,2815560.0,1136369.0,33.0,21.0,27.0,57.0,42.0,43.0,39.0,33.0
337,342,1415000.0,1209822.0,1421572.0,1246096.0,1531101.0,1267777.0,1453186.0,794261.0,219.0,178.0,194.0,208.0,252.0,189.0,190.0,153.0
338,343,853506.0,962941.0,775042.0,416048.0,670708.0,2266025.0,811828.0,856416.0,75.0,89.0,59.0,59.0,88.0,124.0,101.0,123.0
339,344,2561104.0,1589036.0,1554376.0,1207885.0,368641.0,833026.0,1739576.0,1075685.0,170.0,161.0,142.0,124.0,32.0,64.0,61.0,92.0
340,345,320992.0,340731.0,133000.0,693032.0,314637.0,932721.0,322729.0,238549.0,38.0,41.0,13.0,50.0,31.0,40.0,27.0,29.0
341,346,518497.0,765844.0,923377.0,763151.0,606268.0,654513.0,1062030.0,1049007.0,58.0,68.0,75.0,81.0,73.0,58.0,93.0,94.0
342,347,591643.0,804173.0,1156830.0,854398.0,673478.0,892509.0,799920.0,788118.0,110.0,159.0,165.0,165.0,118.0,136.0,137.0,97.0
