,고객번호,기_총구매액1,기_총구매액2,기_총구매액3,기_총구매액4,기_총구매액5,기_총구매액6,기_총구매액7,기타_증감율,기타_변동율,기_(증감*0.8)+(변동*0.2)
537,543,3,3,0,0,0,0,0,-3,3,-1.8
538,544,4,3,3,3,3,3,3,-1,1,-0.6
539,545,4,3,4,4,2,1,3,-1,7,0.6
540,546,0,3,2,2,3,1,3,3,9,4.2
541,547,0,0,4,4,3,2,3,3,7,3.8
542,548,4,2,4,3,3,3,4,0,6,1.2
543,549,4,4,3,3,4,3,4,0,4,0.8
544,550,3,4,4,4,3,4,4,1,3,1.4
545,551,1,2,0,2,1,2,2,1,7,2.2
546,552,3,3,3,3,4,4,4,1,1,1
547,553,3,2,3,3,2,2,2,-1,3,-0.2
548,554,0,4,2,4,4,3,3,3,9,4.2
549,555,0,3,0,3,0,1,4,4,16,6.4
550,556,0,0,2,3,2,2,1,1,5,1.8
551,557,0,1,0,0,2,2,2,2,4,2.4
552,558,3,3,3,3,3,4,3,0,2,0.4
553,559,3,3,2,2,4,3,0,-3,7,-1
554,560,4,3,4,2,3,4,4,0,6,1.2
555,561,3,2,0,4,2,3,3,0,10,2
556,562,4,4,3,2,2,2,3,-1,3,-0.2
557,563,3,3,4,3,4,4,4,1,3,1.4
558,564,2,3,3,3,3,4,3,1,3,1.4
559,565,4,4,4,4,4,4,3,-1,1,-0.6
560,566,4,3,4,3,4,4,4,0,4,0.8
561,567,3,3,4,2,3,3,3,0,4,0.8
562,568,0,0,0,0,0,2,1,1,3,1.4
563,569,2,2,3,0,4,3,4,2,10,3.6
564,570,0,0,0,0,0,0,0,0,0,0
565,571,4,3,4,4,4,4,4,0,2,0.4
566,572,3,0,3,3,3,4,4,1,7,2.2
567,573,0,2,3,1,1,4,3,3,9,4.2
568,574,4,4,4,3,4,4,4,0,2,0.4
569,575,2,3,3,2,2,3,4,2,4,2.4
570,576,4,4,4,4,4,4,4,0,0,0
571,577,0,0,0,2,1,3,3,3,5,3.4
572,578,4,4,4,3,4,4,4,0,2,0.4
573,579,0,0,0,0,0,2,0,0,4,0.8
574,580,0,2,3,3,4,4,4,4,4,4
575,581,0,0,0,0,0,0,0,0,0,0
576,582,3,4,0,3,3,3,3,0,8,1.6
577,583,0,0,0,0,0,2,0,0,4,0.8
578,584,4,4,4,3,4,4,4,0,2,0.4
579,585,4,3,3,4,3,4,3,-1,5,0.2
580,586,4,3,4,4,4,4,4,0,2,0.4
581,587,0,4,4,4,4,4,4,4,4,4
582,588,4,3,4,4,3,4,3,-1,5,0.2
583,589,4,0,3,2,2,4,4,0,10,2
584,590,0,0,3,3,0,0,3,3,9,4.2
585,591,0,0,0,0,0,0,0,0,0,0
586,592,0,2,3,0,0,0,0,0,6,1.2
587,593,4,4,4,4,3,4,3,-1,3,-0.2
588,594,4,4,3,3,2,4,4,0,4,0.8
589,595,0,2,2,4,0,1,1,1,9,2.6
590,596,3,0,3,0,4,3,2,-1,15,2.2
591,597,3,2,3,4,4,4,4,1,3,1.4
592,598,2,2,3,2,2,2,2,0,2,0.4
593,599,2,0,2,2,1,2,2,0,6,1.2
594,600,1,3,2,4,3,4,4,3,7,3.8
595,601,4,3,3,2,2,2,2,-2,2,-1.2
596,602,3,2,2,3,4,4,4,1,3,1.4
597,603,3,4,4,3,4,4,3,0,4,0.8
598,604,2,2,2,1,1,0,2,0,4,0.8
599,605,0,0,0,0,0,0,0,0,0,0
600,606,4,4,3,3,3,4,4,0,2,0.4
601,607,3,3,4,3,4,4,3,0,4,0.8
602,608,4,4,4,4,4,4,4,0,0,0
603,609,0,0,0,2,1,2,3,3,5,3.4
604,610,2,3,3,3,4,3,0,-2,6,-0.4
605,611,0,0,0,2,0,0,0,0,4,0.8
606,612,3,4,4,4,3,3,1,-2,4,-0.8
607,613,4,4,3,4,4,4,4,0,2,0.4
608,614,3,2,2,3,2,3,3,0,4,0.8
609,615,4,3,2,3,4,4,3,-1,5,0.2
610,616,0,0,0,3,2,3,2,2,6,2.8
611,617,4,4,3,3,3,4,4,0,2,0.4
612,618,4,3,4,4,4,2,4,0,6,1.2
613,619,0,0,3,4,2,2,0,0,8,1.6
614,620,2,3,1,4,2,3,0,-2,12,0.8
615,621,0,0,1,2,3,3,2,2,4,2.4
616,622,3,2,4,4,4,3,4,1,5,1.8
617,623,2,2,3,3,3,2,3,1,3,1.4
618,624,0,0,0,1,0,2,2,2,4,2.4
619,625,3,4,3,3,4,4,3,0,4,0.8
620,626,0,2,2,3,2,2,1,1,5,1.8
621,627,3,3,3,4,3,4,3,0,4,0.8
622,628,3,2,4,2,2,3,3,0,6,1.2
623,629,3,2,4,3,3,3,4,1,5,1.8
624,630,3,3,4,3,3,0,2,-1,7,0.6
625,631,1,2,0,4,0,0,2,1,13,3.4
626,632,2,3,4,3,3,4,4,2,4,2.4
627,633,2,2,0,3,4,4,4,2,6,2.8
628,634,4,4,4,4,3,3,2,-2,2,-1.2
629,635,2,4,1,3,2,1,3,1,11,3
630,636,3,2,1,2,3,3,3,0,4,0.8
631,637,2,0,4,3,0,3,4,2,14,4.4
632,638,4,2,4,4,4,3,4,0,6,1.2
633,639,3,2,3,2,1,1,2,-1,5,0.2
634,640,2,3,3,4,2,3,4,2,6,2.8
635,641,3,3,4,3,3,4,4,1,3,1.4
636,642,0,0,0,0,3,4,0,0,8,1.6
637,643,4,3,3,3,3,4,4,0,2,0.4
638,644,0,0,0,3,2,2,2,2,4,2.4
639,645,3,4,4,4,4,2,4,1,5,1.8
640,646,0,0,2,2,2,2,1,1,3,1.4
641,647,0,0,0,0,0,0,0,0,0,0
642,648,2,3,2,3,4,3,3,1,5,1.8
643,649,2,3,2,2,3,3,4,2,4,2.4
644,650,2,3,3,4,3,2,2,0,4,0.8
645,651,3,3,3,3,2,3,3,0,2,0.4
646,652,0,4,2,2,3,2,3,3,9,4.2
647,653,0,0,0,2,2,3,0,0,6,1.2
648,654,1,2,4,4,4,0,4,3,11,4.6
649,655,3,2,0,2,3,2,1,-2,8,0
650,656,4,4,4,4,4,2,1,-3,3,-1.8
651,657,3,4,4,4,3,4,4,1,3,1.4
652,658,4,3,3,3,4,4,3,-1,3,-0.2
653,659,2,0,0,0,1,1,0,-2,4,-0.8
654,660,0,0,0,0,0,0,2,2,2,2
655,661,2,3,0,3,2,3,2,0,10,2
656,662,1,4,3,4,2,3,2,1,9,2.6
657,663,0,0,0,0,0,0,0,0,0,0
658,664,4,4,4,4,4,3,4,0,2,0.4
659,665,2,0,1,2,1,1,3,1,7,2.2
660,666,2,0,0,0,0,0,2,0,4,0.8
661,667,3,2,3,3,3,4,2,-1,5,0.2
662,668,0,0,0,0,0,0,0,0,0,0
663,669,0,0,3,2,0,2,2,2,8,3.2
664,670,3,4,4,2,4,3,0,-3,9,-0.6
665,671,2,3,2,3,2,0,1,-1,7,0.6
666,672,3,3,4,4,3,4,4,1,3,1.4
667,673,2,4,4,3,2,3,4,2,6,2.8
668,674,2,3,3,3,4,3,3,1,3,1.4
669,675,3,3,4,3,4,4,3,0,4,0.8
670,676,4,4,4,4,4,0,4,0,8,1.6
671,677,4,2,0,1,3,2,2,-2,8,0
672,678,4,3,4,2,1,2,4,0,8,1.6
673,679,0,0,0,0,2,0,0,0,4,0.8
674,680,1,1,2,2,3,3,4,3,3,3
675,681,4,4,4,4,3,4,4,0,2,0.4
676,682,2,0,0,0,0,2,2,0,4,0.8
677,683,2,2,0,4,4,4,4,2,6,2.8
678,684,2,2,2,2,2,3,1,-1,3,-0.2
679,685,0,0,0,0,0,0,0,0,0,0
680,686,3,3,3,2,3,3,3,0,2,0.4
681,687,0,3,2,4,2,3,2,2,10,3.6
682,688,0,0,2,2,3,3,3,3,3,3
683,689,3,4,3,4,2,2,2,-1,5,0.2
684,690,4,4,4,4,4,4,4,0,0,0
685,691,2,4,4,4,4,4,4,2,2,2
686,692,0,4,2,2,2,1,1,1,7,2.2
687,693,4,4,4,4,4,4,4,0,0,0
688,694,3,2,3,3,2,2,3,0,4,0.8
689,695,0,4,0,0,0,0,1,1,9,2.6
690,696,2,3,3,2,0,1,3,1,7,2.2
691,697,2,4,3,2,3,3,3,1,5,1.8
692,698,2,3,2,0,2,3,3,1,7,2.2
693,699,3,2,2,0,0,2,0,-3,7,-1
694,700,0,0,0,0,0,0,0,0,0,0
695,701,2,0,0,0,4,4,2,0,8,1.6
696,702,0,2,2,3,3,4,3,3,5,3.4
697,703,0,1,3,4,1,3,4,4,10,5.2
698,704,2,0,3,2,0,0,3,1,11,3
699,705,2,2,0,2,3,1,2,0,8,1.6
700,706,2,2,0,2,2,2,1,-1,5,0.2
701,707,0,0,2,0,0,4,3,3,9,4.2
702,708,3,4,0,0,3,2,3,0,10,2
703,709,3,3,3,3,3,3,4,1,1,1
704,710,0,2,2,1,2,2,2,2,4,2.4
705,711,4,4,4,3,4,4,4,0,2,0.4
706,712,2,2,4,3,4,4,4,2,4,2.4
707,713,3,2,4,4,2,3,4,1,7,2.2
708,714,0,0,0,0,2,2,1,1,3,1.4
709,715,3,3,4,3,4,4,4,1,3,1.4
710,716,4,3,4,4,4,3,4,0,4,0.8
711,717,4,4,3,4,3,3,4,0,4,0.8
712,718,2,4,4,3,4,3,3,1,5,1.8
713,719,3,2,3,2,2,2,2,-1,3,-0.2
714,720,2,2,0,0,0,0,1,-1,3,-0.2
715,721,2,0,3,3,3,4,4,2,6,2.8
716,722,0,0,2,2,2,2,3,3,3,3
717,723,4,4,3,1,3,3,2,-2,6,-0.4
718,724,0,0,0,2,2,2,2,2,2,2
719,725,0,1,1,2,3,3,3,3,3,3
720,726,0,0,0,2,3,3,2,2,4,2.4
721,727,2,2,3,3,4,2,3,1,5,1.8
722,728,3,4,3,3,3,3,4,1,3,1.4
723,729,2,2,0,4,0,0,4,2,14,4.4
724,730,3,3,3,3,2,3,3,0,2,0.4
725,731,0,0,2,3,2,3,3,3,5,3.4
726,732,2,0,4,4,4,4,4,2,6,2.8
727,733,4,4,4,4,4,4,4,0,0,0
728,734,1,0,2,2,1,0,2,1,7,2.2
729,735,3,3,4,3,4,4,3,0,4,0.8
730,736,2,0,3,3,4,3,3,1,7,2.2
731,737,0,0,0,2,3,3,3,3,3,3
732,738,2,0,3,2,3,3,3,1,7,2.2
733,739,0,3,0,2,3,2,4,4,12,5.6
734,740,0,0,2,0,0,0,0,0,4,0.8
735,741,0,0,0,0,0,1,2,2,2,2
736,742,2,1,2,2,3,2,0,-2,6,-0.4
737,743,2,4,0,2,3,1,3,1,13,3.4
738,744,2,3,3,2,4,2,2,0,6,1.2
739,745,0,0,0,0,0,0,0,0,0,0
740,746,0,3,2,2,1,2,2,2,6,2.8
741,747,4,4,4,4,4,4,4,0,0,0
742,748,2,0,3,4,2,3,2,0,10,2
743,749,2,2,2,3,3,3,3,1,1,1
744,750,0,0,0,0,2,2,1,1,3,1.4
745,751,0,0,0,0,0,0,0,0,0,0
746,752,2,1,4,2,4,0,4,2,16,4.8
747,753,2,3,2,0,0,1,0,-2,6,-0.4
748,754,4,4,4,4,4,4,3,-1,1,-0.6
749,755,4,4,4,4,4,4,4,0,0,0
750,756,0,4,2,0,2,2,2,2,10,3.6
751,757,4,4,4,4,4,4,4,0,0,0
752,758,1,4,4,3,4,4,4,3,5,3.4
753,759,2,3,2,3,2,3,3,1,5,1.8
754,760,1,2,0,3,1,2,2,1,9,2.6
755,761,0,2,0,0,0,0,0,0,4,0.8
756,762,0,0,0,0,3,0,2,2,8,3.2
757,763,3,2,4,3,4,3,3,0,6,1.2
758,764,2,0,3,3,4,3,3,1,7,2.2
759,765,3,3,3,4,2,3,4,1,5,1.8
760,766,0,3,0,3,4,2,3,3,13,5
761,767,0,0,0,0,0,0,0,0,0,0
762,768,2,2,3,3,3,2,2,0,2,0.4
763,769,3,2,2,2,3,3,4,1,3,1.4
764,770,4,3,3,0,3,1,3,-1,11,1.4
765,771,2,2,3,3,2,3,2,0,4,0.8
766,772,4,4,4,4,4,4,4,0,0,0
767,773,4,4,4,3,4,3,3,-1,3,-0.2
768,774,4,4,4,4,4,4,4,0,0,0
769,775,2,4,4,4,4,4,4,2,2,2
770,776,2,3,3,3,3,2,2,0,2,0.4
771,777,2,3,3,2,2,3,3,1,3,1.4
772,778,0,2,3,3,3,3,3,3,3,3
773,779,4,4,4,4,3,4,4,0,2,0.4
774,780,3,3,3,3,4,4,0,-3,5,-1.4
775,781,3,3,4,4,3,4,2,-1,5,0.2
776,782,0,0,0,0,0,0,0,0,0,0
777,783,3,3,2,4,3,2,4,1,7,2.2
778,784,4,4,4,3,3,4,4,0,2,0.4
779,785,3,0,0,3,2,2,3,0,8,1.6
780,786,4,4,3,0,2,0,3,-1,11,1.4
781,787,1,2,3,4,4,2,0,-1,7,0.6
782,788,1,2,0,2,0,2,2,1,9,2.6
783,789,3,2,2,2,3,2,1,-2,4,-0.8
784,790,0,0,0,1,2,0,1,1,5,1.8
785,791,0,2,0,3,1,2,0,0,12,2.4
786,792,4,4,4,4,4,4,4,0,0,0
787,793,0,0,0,2,1,0,0,0,4,0.8
788,794,3,4,4,3,3,2,3,0,4,0.8
789,795,4,4,4,3,4,4,4,0,2,0.4
790,796,2,2,2,2,2,2,2,0,0,0
791,797,4,4,3,3,4,3,4,0,4,0.8
792,798,0,0,0,0,0,3,0,0,6,1.2
793,799,2,3,2,3,3,2,4,2,6,2.8
794,800,4,3,4,4,3,3,3,-1,3,-0.2
795,801,4,2,4,2,3,2,3,-1,9,1
796,802,3,4,2,1,3,0,2,-1,11,1.4
797,803,2,2,3,2,2,0,2,0,6,1.2
798,804,0,0,0,0,0,0,0,0,0,0
799,805,0,0,2,0,0,0,0,0,4,0.8
800,806,3,2,3,4,3,2,4,1,7,2.2
801,807,3,3,4,3,3,3,3,0,2,0.4
802,808,0,2,0,0,3,4,4,4,8,4.8
803,809,3,3,3,2,4,4,4,1,3,1.4
804,810,3,2,0,2,3,2,2,-1,7,0.6
805,811,0,2,0,3,3,0,3,3,13,5
806,812,1,1,2,2,3,2,4,3,5,3.4
807,813,0,0,0,0,3,0,0,0,6,1.2
808,814,3,2,4,4,3,4,4,1,5,1.8
809,815,3,4,4,3,2,3,3,0,4,0.8
810,816,0,0,0,1,0,0,2,2,4,2.4
811,817,4,4,3,4,4,4,3,-1,3,-0.2
812,818,2,2,3,4,4,3,4,2,4,2.4
813,819,4,2,4,3,3,4,4,0,6,1.2
814,820,1,0,0,2,2,3,4,3,5,3.4
815,821,0,0,0,0,0,0,0,0,0,0
816,822,0,0,2,2,3,2,1,1,5,1.8
817,823,2,4,4,4,4,4,4,2,2,2
818,824,4,3,3,2,3,2,4,0,6,1.2
819,825,4,4,4,4,4,4,2,-2,2,-1.2
820,826,0,0,2,1,2,0,0,0,6,1.2
821,827,4,3,4,4,4,4,3,-1,3,-0.2
822,828,4,4,3,4,4,4,3,-1,3,-0.2
823,829,0,2,2,2,0,2,3,3,7,3.8
824,830,2,3,3,2,1,2,2,0,4,0.8
825,831,0,0,0,0,0,1,0,0,2,0.4
826,832,1,4,0,4,3,2,1,0,14,2.8
827,833,2,3,2,2,2,2,0,-2,4,-0.8
828,834,3,3,3,3,4,4,4,1,1,1
829,835,4,3,4,4,4,4,4,0,2,0.4
830,836,2,0,0,1,1,2,1,-1,5,0.2
831,837,0,3,2,0,0,2,0,0,10,2
832,838,0,1,2,1,0,3,2,2,8,3.2
833,839,3,3,3,3,3,4,3,0,2,0.4
834,840,2,0,0,0,3,2,4,2,8,3.2
835,841,4,2,3,4,3,3,4,0,6,1.2
836,842,3,4,0,2,3,3,3,0,8,1.6
837,843,0,3,2,1,3,1,3,3,11,4.6
838,844,2,4,4,4,3,4,4,2,4,2.4
839,845,3,3,3,3,3,4,4,1,1,1
840,846,3,4,3,3,3,3,4,1,3,1.4
841,847,0,2,4,2,3,0,2,2,12,4
842,848,3,2,4,4,4,4,4,1,3,1.4
843,849,2,0,1,2,2,3,2,0,6,1.2
844,850,2,4,3,4,3,4,4,2,6,2.8
845,851,2,3,2,3,4,2,3,1,7,2.2
846,852,4,4,4,4,3,4,4,0,2,0.4
847,853,0,0,0,1,0,0,3,3,5,3.4
848,854,4,1,4,3,2,2,2,-2,8,0
849,855,2,2,2,3,0,2,3,1,7,2.2
850,856,3,2,2,0,3,3,2,-1,7,0.6
851,857,2,3,2,2,3,4,3,1,5,1.8
852,858,3,4,4,4,4,4,4,1,1,1
853,859,3,4,4,4,4,3,4,1,3,1.4
854,860,0,0,0,2,2,2,2,2,2,2
855,861,4,3,3,3,3,3,3,-1,1,-0.6
856,862,0,0,0,2,2,1,0,0,4,0.8
857,863,4,4,4,4,3,4,4,0,2,0.4
858,864,1,2,2,4,3,4,3,2,6,2.8
859,865,4,4,4,4,4,4,0,-4,4,-2.4
860,866,2,3,3,2,4,3,4,2,6,2.8
861,867,3,0,0,3,4,4,2,-1,9,1
862,868,3,2,3,3,3,3,2,-1,3,-0.2
863,869,3,0,0,0,2,0,0,-3,7,-1
864,870,3,3,3,3,3,4,3,0,2,0.4
865,871,0,0,0,3,1,2,3,3,7,3.8
866,872,2,0,2,2,2,2,3,1,5,1.8
867,873,1,2,2,2,2,1,1,0,2,0.4
868,874,2,0,1,2,2,1,0,-2,6,-0.4
869,875,4,4,4,4,4,4,4,0,0,0
870,876,0,0,0,0,0,0,0,0,0,0
871,877,0,3,2,2,3,3,3,3,5,3.4
872,878,0,3,2,3,4,3,3,3,7,3.8
873,879,3,3,4,3,4,4,4,1,3,1.4
874,880,3,2,3,3,2,2,3,0,4,0.8
875,881,2,0,0,3,0,0,2,0,10,2
876,882,3,3,4,4,4,3,3,0,2,0.4
877,883,4,4,4,3,3,4,4,0,2,0.4
878,884,4,4,4,4,4,3,4,0,2,0.4
879,885,3,2,3,3,1,3,4,1,7,2.2
880,886,4,4,0,2,0,2,1,-3,11,-0.2
881,887,3,4,3,4,2,4,4,1,7,2.2
882,888,3,4,2,3,2,2,3,0,6,1.2
883,889,4,3,3,1,2,4,3,-1,7,0.6
884,890,2,0,0,0,0,3,4,2,6,2.8
885,891,0,0,0,1,1,2,1,1,3,1.4
886,892,0,0,1,1,1,2,1,1,3,1.4
887,893,3,4,4,3,4,4,4,1,3,1.4
888,894,4,4,4,4,4,4,4,0,0,0
889,895,2,2,4,2,0,2,2,0,8,1.6
890,896,2,0,2,0,1,2,1,-1,9,1
891,897,4,4,4,3,4,4,4,0,2,0.4
892,898,1,3,2,2,3,4,4,3,5,3.4
893,899,4,3,2,3,3,3,4,0,4,0.8
894,900,0,2,0,2,3,3,3,3,7,3.8
895,901,0,0,3,0,0,2,0,0,10,2
896,902,0,0,0,0,4,0,0,0,8,1.6
897,903,3,2,4,4,4,4,4,1,3,1.4
898,904,1,4,4,0,2,2,2,1,9,2.6
899,906,1,2,1,2,3,1,4,3,9,4.2
900,907,4,4,3,2,3,4,4,0,4,0.8
901,908,3,3,3,3,3,3,3,0,0,0
902,909,0,0,0,3,1,3,2,2,8,3.2
903,910,0,0,0,1,2,3,0,0,6,1.2
904,911,3,3,3,1,3,4,4,1,5,1.8
905,912,2,4,2,3,4,3,3,1,7,2.2
906,913,3,0,0,3,4,4,4,1,7,2.2
907,914,1,2,1,4,2,1,2,1,9,2.6
908,915,2,2,2,2,4,3,4,2,4,2.4
909,916,4,4,4,4,4,3,4,0,2,0.4
910,917,0,0,0,2,0,0,0,0,4,0.8
911,918,4,3,4,4,4,4,3,-1,3,-0.2
912,919,3,3,4,2,1,2,3,0,6,1.2
913,920,3,3,3,2,2,3,4,1,3,1.4
914,921,2,3,3,3,2,3,4,2,4,2.4
915,922,0,0,0,2,2,4,3,3,5,3.4
916,923,3,3,4,4,3,4,4,1,3,1.4
917,924,2,0,3,3,4,4,4,2,6,2.8
918,925,2,2,3,4,2,2,4,2,6,2.8
919,926,4,4,4,3,3,4,4,0,2,0.4
920,927,3,2,4,4,4,4,4,1,3,1.4
921,928,2,3,4,3,2,3,4,2,6,2.8
922,929,4,2,3,3,4,4,3,-1,5,0.2
923,930,0,0,2,2,3,2,3,3,5,3.4
924,931,4,4,4,3,4,4,4,0,2,0.4
925,932,4,4,3,3,3,3,4,0,2,0.4
926,933,0,0,3,3,2,2,2,2,4,2.4
927,934,4,4,4,4,4,4,4,0,0,0
928,935,3,0,3,0,3,0,2,-1,17,2.6
929,936,3,3,4,3,4,2,3,0,6,1.2
930,937,2,2,2,2,4,3,3,1,3,1.4
931,938,2,0,0,2,1,2,0,-2,8,0
932,939,0,0,4,0,1,0,4,4,14,6
933,940,0,0,4,4,3,3,3,3,5,3.4
934,941,4,4,4,3,3,4,4,0,2,0.4
935,942,0,0,0,0,0,0,0,0,0,0
936,943,3,4,4,4,3,4,4,1,3,1.4
937,944,2,0,2,2,2,0,3,1,9,2.6
938,945,3,3,3,2,1,4,4,1,5,1.8
939,946,2,3,2,3,3,2,3,1,5,1.8
940,947,4,4,4,3,4,3,4,0,4,0.8
941,948,1,3,4,4,4,4,4,3,3,3
942,949,2,0,2,0,0,3,0,-2,12,0.8
943,950,2,2,2,3,4,2,2,0,4,0.8
944,951,4,4,4,4,4,4,4,0,0,0
945,952,3,1,3,3,2,4,4,1,7,2.2
946,953,3,4,4,4,3,4,3,0,4,0.8
947,954,4,3,3,4,2,3,4,0,6,1.2
948,955,4,4,4,4,4,4,4,0,0,0
949,956,2,1,4,2,2,2,4,2,8,3.2
950,957,3,1,4,4,4,3,3,0,6,1.2
951,958,3,3,4,3,3,3,4,1,3,1.4
952,959,4,3,4,4,4,4,3,-1,3,-0.2
953,960,1,0,3,3,3,0,0,-1,7,0.6
954,961,0,2,0,1,2,1,2,2,8,3.2
955,962,2,2,3,0,2,2,3,1,7,2.2
956,963,3,4,3,3,3,4,4,1,3,1.4
957,964,3,2,0,3,2,3,3,0,8,1.6
958,965,0,2,0,1,2,3,4,4,8,4.8
959,966,3,4,4,4,3,3,3,0,2,0.4
960,967,0,0,3,2,0,0,2,2,8,3.2
961,968,3,4,4,4,4,4,4,1,1,1
962,969,3,3,2,4,2,3,3,0,6,1.2
963,970,2,2,3,2,1,2,1,-1,5,0.2
964,971,0,4,0,1,1,2,4,4,12,5.6
965,972,3,3,3,4,3,3,3,0,2,0.4
966,973,3,4,4,4,4,4,4,1,1,1
967,974,3,4,4,3,4,4,4,1,3,1.4
968,975,2,0,4,4,3,4,3,1,9,2.6
969,976,0,0,0,0,0,0,0,0,0,0
970,977,3,4,4,3,3,3,4,1,3,1.4
971,978,4,4,4,4,1,4,4,0,6,1.2
972,979,0,0,2,0,0,0,0,0,4,0.8
973,980,4,4,4,4,4,4,4,0,0,0
974,981,3,3,4,3,4,3,3,0,4,0.8
975,982,2,2,3,2,2,4,2,0,6,1.2
976,983,2,2,0,2,1,2,4,2,8,3.2
977,984,4,3,2,3,3,2,3,-1,5,0.2
978,986,2,4,4,4,3,2,3,1,5,1.8
979,987,0,0,0,0,0,0,0,0,0,0
980,988,0,2,0,2,2,4,0,0,12,2.4
981,989,4,0,3,3,4,3,4,0,10,2
982,990,4,4,4,4,0,4,4,0,8,1.6
983,991,0,0,2,0,2,4,0,0,12,2.4
984,992,3,3,4,3,3,4,4,1,3,1.4
985,993,3,4,4,3,4,4,4,1,3,1.4
986,994,3,3,4,3,4,4,4,1,3,1.4
987,995,0,0,4,0,2,1,3,3,13,5
988,996,4,4,4,4,4,3,4,0,2,0.4
989,997,3,4,3,3,3,4,3,0,4,0.8
990,998,2,4,4,2,4,4,3,1,7,2.2
991,999,4,4,4,3,2,3,4,0,4,0.8
992,1000,2,0,0,1,0,0,0,-2,4,-0.8
993,1001,0,3,4,3,4,0,4,4,14,6
994,1002,4,4,3,4,4,4,4,0,2,0.4
995,1003,0,0,0,0,0,2,0,0,4,0.8
996,1004,2,3,2,3,2,3,3,1,5,1.8
997,1005,4,3,4,4,3,4,4,0,4,0.8
998,1006,0,3,2,3,2,4,4,4,8,4.8
999,1007,2,0,2,0,0,0,0,-2,6,-0.4
1000,1008,3,4,4,4,4,4,3,0,2,0.4
1001,1009,0,2,2,2,3,3,2,2,4,2.4
1002,1010,0,1,2,0,0,0,2,2,6,2.8
1003,1011,2,0,3,3,4,3,4,2,8,3.2
1004,1012,0,0,0,1,0,0,1,1,3,1.4
1005,1013,2,3,4,3,3,4,4,2,4,2.4
1006,1014,4,4,0,4,3,2,4,0,12,2.4
1007,1015,2,2,0,2,1,2,2,0,6,1.2
1008,1016,2,0,3,0,0,0,2,0,10,2
1009,1017,0,3,3,2,1,1,2,2,6,2.8
1010,1018,2,2,2,3,3,4,3,1,3,1.4
1011,1019,0,2,2,1,0,0,0,0,4,0.8
1012,1020,2,2,3,3,3,3,3,1,1,1
1013,1021,2,2,2,2,3,4,4,2,2,2
1014,1022,2,2,3,3,3,3,2,0,2,0.4
1015,1023,0,2,0,2,0,2,3,3,11,4.6
1016,1024,0,0,1,0,2,1,3,3,7,3.8
1017,1025,4,3,3,3,2,3,3,-1,3,-0.2
1018,1026,3,4,3,4,3,3,3,0,4,0.8
1019,1027,2,4,4,2,4,3,4,2,8,3.2
1020,1028,2,3,3,4,2,2,0,-2,6,-0.4
1021,1029,4,4,3,4,4,4,3,-1,3,-0.2
1022,1030,2,1,2,0,1,2,1,-1,7,0.6
1023,1031,0,0,0,0,0,0,0,0,0,0
1024,1032,0,2,2,2,0,0,0,0,4,0.8
1025,1033,3,3,3,4,4,4,4,1,1,1
1026,1034,0,0,0,0,3,0,0,0,6,1.2
1027,1035,3,4,4,4,3,3,4,1,3,1.4
1028,1036,2,2,0,2,0,2,2,0,8,1.6
1029,1037,0,0,0,0,0,0,2,2,2,2
1030,1038,3,3,3,3,4,3,3,0,2,0.4
1031,1039,3,3,2,1,4,4,3,0,6,1.2
1032,1040,4,3,4,4,3,3,3,-1,3,-0.2
1033,1041,0,0,0,2,1,0,0,0,4,0.8
1034,1042,4,4,3,2,3,4,3,-1,5,0.2
1035,1043,2,0,3,1,2,2,2,0,8,1.6
1036,1044,2,0,2,2,0,0,4,2,10,3.6
1037,1045,2,3,3,3,3,3,3,1,1,1
1038,1046,4,4,4,4,3,3,4,0,2,0.4
1039,1047,4,4,3,3,3,3,4,0,2,0.4
1040,1048,0,0,0,4,4,2,0,0,8,1.6
1041,1049,3,2,1,1,1,3,2,-1,5,0.2
1042,1050,4,3,1,0,0,3,3,-1,7,0.6
1043,1051,2,0,0,2,2,4,4,2,6,2.8
1044,1052,1,2,4,4,3,3,3,2,4,2.4
1045,1053,2,2,3,2,2,2,2,0,2,0.4
1046,1054,0,4,2,2,1,0,0,0,8,1.6
1047,1055,4,4,3,4,4,4,4,0,2,0.4
1048,1056,2,2,3,3,2,2,2,0,2,0.4
1049,1057,4,4,3,4,4,4,4,0,2,0.4
1050,1058,4,0,3,2,3,2,2,-2,10,0.4
1051,1059,0,4,0,0,0,3,2,2,12,4
1052,1060,3,2,4,4,4,4,2,-1,5,0.2
1053,1061,0,0,4,4,4,3,4,4,6,4.4
1054,1062,0,0,0,2,0,0,3,3,7,3.8
1055,1063,0,0,0,0,0,0,0,0,0,0
1056,1064,2,2,2,0,2,0,2,0,8,1.6
1057,1065,4,3,4,4,4,4,4,0,2,0.4
1058,1066,3,3,4,1,1,2,2,-1,5,0.2
1059,1068,0,0,0,0,3,0,0,0,6,1.2
1060,1069,2,0,1,3,2,2,2,0,6,1.2
1061,1070,2,0,0,2,3,2,3,1,7,2.2
1062,1071,2,2,3,2,3,3,3,1,3,1.4
1063,1072,3,4,3,3,3,3,4,1,3,1.4
1064,1073,4,4,4,3,4,4,3,-1,3,-0.2
1065,1074,0,0,0,0,0,0,0,0,0,0
1066,1075,0,0,0,0,3,2,2,2,4,2.4
1067,1076,2,2,0,3,2,4,2,0,10,2
