,고객번호,레저취미_총구매액1,레저취미_총구매액2,레저취미_총구매액3,레저취미_총구매액4,레저취미_총구매액5,레저취미_총구매액6,레저취미_총구매액7,레저취미_총구매액8,레저취미_총구매횟수1,레저취미_총구매횟수2,레저취미_총구매횟수3,레저취미_총구매횟수4,레저취미_총구매횟수5,레저취미_총구매횟수6,레저취미_총구매횟수7,레저취미_총구매횟수8
188,192,0.0,0.0,0.0,35473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
189,193,0.0,20602.0,99423.0,52323.0,12136.0,1072.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
190,194,0.0,0.0,0.0,0.0,3034.0,0.0,1126.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
191,195,63963.0,0.0,0.0,0.0,44500.0,26808.0,39644.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
192,196,0.0,0.0,169471.0,72721.0,0.0,0.0,95730.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
193,197,284195.0,0.0,0.0,331853.0,141387.0,1432100.0,1077688.0,2008.0,4.0,0.0,0.0,4.0,9.0,13.0,8.0,1.0
194,198,119070.0,919248.0,180770.0,0.0,88999.0,120788.0,96855.0,48748.0,3.0,9.0,2.0,0.0,2.0,2.0,3.0,2.0
195,199,0.0,0.0,465029.0,0.0,29127.0,77530.0,329760.0,10576.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0
196,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,201,62980.0,147962.0,0.0,748135.0,0.0,0.0,357780.0,119780.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0
198,202,165469.0,154616.0,0.0,778464.0,77824.0,1583503.0,2491556.0,169379.0,1.0,1.0,0.0,3.0,2.0,7.0,3.0,2.0
199,203,29522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,204,49203.0,64484.0,33894.0,19510.0,1011.0,10616.0,23651.0,16360.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
201,205,0.0,0.0,0.0,15608.0,0.0,20460.0,43911.0,117061.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0
202,206,64357.0,0.0,0.0,0.0,99518.0,911.0,1915.0,9088.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0
203,207,16729.0,0.0,0.0,13303.0,0.0,0.0,7771.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
204,208,318834.0,1041005.0,220991.0,403510.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
205,209,0.0,0.0,21466.0,52323.0,0.0,326956.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
206,210,0.0,0.0,0.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207,211,0.0,0.0,0.0,0.0,0.0,0.0,156996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
208,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,213,416806.0,0.0,237983.0,1528727.0,41517.0,2248152.0,2698884.0,2203988.0,2.0,0.0,2.0,4.0,4.0,5.0,5.0,4.0
210,214,389686.0,97858.0,0.0,0.0,100124.0,520729.0,182449.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0
211,215,0.0,18542.0,0.0,76800.0,0.0,58979.0,40657.0,57589.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,5.0
212,216,83645.0,0.0,31635.0,49663.0,0.0,0.0,7647.0,33050.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
213,217,0.0,25752.0,1695.0,87797.0,0.0,57585.0,6532.0,19830.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0
214,218,0.0,0.0,690313.0,200514.0,19216.0,1272117.0,751533.0,142774.0,0.0,0.0,3.0,2.0,1.0,7.0,4.0,1.0
215,219,0.0,0.0,0.0,186146.0,72312.0,54485.0,809982.0,146492.0,0.0,0.0,0.0,6.0,2.0,4.0,10.0,13.0
216,220,30407.0,0.0,86995.0,151116.0,0.0,266582.0,156096.0,162026.0,2.0,0.0,2.0,5.0,0.0,8.0,5.0,9.0
217,221,0.0,0.0,0.0,7893.0,55220.0,0.0,0.0,6279.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0
218,222,48612.0,150722.0,355934.0,39110.0,4468781.0,25629.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0
219,223,36410.0,0.0,190937.0,134799.0,344347.0,2352640.0,1348726.0,1731347.0,1.0,0.0,3.0,1.0,2.0,5.0,4.0,4.0
220,224,0.0,1191603.0,0.0,0.0,0.0,99835.0,557258.0,1271581.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0
221,225,6804762.0,2056493.0,2868088.0,1389298.0,4536644.0,1641999.0,0.0,1380469.0,10.0,10.0,14.0,5.0,10.0,6.0,0.0,3.0
222,226,27534.0,130295.0,0.0,0.0,0.0,0.0,6183.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
223,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,228,63472.0,7211.0,89481.0,0.0,20227.0,2306.0,901.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
225,229,0.0,697235.0,195570.0,1095234.0,807063.0,704550.0,0.0,4957.0,0.0,5.0,4.0,4.0,3.0,3.0,0.0,1.0
226,230,0.0,0.0,0.0,0.0,0.0,72276.0,33787.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
227,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,232,14730.0,12330.0,5638.0,13275.0,13512.0,10273.0,6724.0,4123.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0
229,233,0.0,0.0,0.0,154309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
230,234,0.0,0.0,74703.0,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
231,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
233,237,0.0,246602.0,13558.0,84249.0,208137.0,53617.0,313913.0,22308.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0
234,238,0.0,0.0,0.0,15874.0,20227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
235,239,297283.0,6027336.0,2113103.0,4353452.0,943879.0,2449504.0,475201.0,7876945.0,1.0,13.0,5.0,8.0,2.0,9.0,2.0,10.0
236,240,0.0,113722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
237,241,672651.0,187888.0,258669.0,355533.0,0.0,638204.0,44486.0,4710.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0
238,242,3149.0,3708.0,2938.0,35651.0,51073.0,135114.0,93645.0,6858.0,1.0,1.0,1.0,8.0,11.0,8.0,7.0,2.0
239,243,0.0,40997.0,19094.0,35295.0,0.0,21232.0,11150.0,1140.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0
240,245,0.0,0.0,11298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
241,246,393573.0,1612858.0,544342.0,1879329.0,1057949.0,1307880.0,0.0,1087049.0,2.0,6.0,8.0,10.0,4.0,6.0,0.0,5.0
242,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,248,0.0,0.0,76827.0,1224.0,32363.0,0.0,118029.0,2974.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
244,249,122613.0,1746182.0,900299.0,2737868.0,151805.0,1534219.0,622692.0,2898731.0,1.0,4.0,2.0,7.0,1.0,7.0,2.0,5.0
245,250,1988039.0,4905445.0,3633475.0,5813146.0,854839.0,2020430.0,2486714.0,1296541.0,4.0,12.0,7.0,14.0,4.0,7.0,5.0,5.0
246,251,0.0,32963.0,138063.0,0.0,158561.0,0.0,222046.0,527123.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,1.0
247,252,0.0,402466.0,0.0,0.0,688309.0,59086.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
248,253,1501737.0,1476164.0,985046.0,1494133.0,377438.0,415521.0,553147.0,1386179.0,3.0,8.0,3.0,6.0,4.0,5.0,4.0,5.0
249,254,155746.0,366381.0,16744.0,0.0,0.0,473503.0,0.0,948223.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0
250,255,899426.0,96880.0,644104.0,549812.0,301303.0,0.0,259990.0,435634.0,4.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0
251,256,670594.0,1101450.0,3540537.0,1333162.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0
252,257,32965.0,3296.0,16382.0,17293.0,15980.0,0.0,64871.0,10576.0,5.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0
253,258,0.0,7216652.0,0.0,1423807.0,984051.0,0.0,0.0,233908.0,0.0,13.0,0.0,4.0,3.0,0.0,0.0,1.0
254,259,0.0,0.0,106315.0,0.0,0.0,3196.0,0.0,138370.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0
255,260,77740.0,4017.0,0.0,0.0,0.0,0.0,1464.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
256,261,124385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,262,0.0,0.0,0.0,0.0,0.0,286850.0,232217.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
258,263,1476.0,0.0,0.0,0.0,0.0,0.0,8660.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
259,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,265,2768894.0,3255741.0,2971126.0,1497592.0,2207549.0,816309.0,114481.0,0.0,6.0,13.0,12.0,5.0,5.0,3.0,1.0,0.0
261,266,170783.0,0.0,0.0,0.0,0.0,0.0,441662.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
262,267,0.0,0.0,0.0,0.0,0.0,5619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
263,268,35013.0,256318.0,17625.0,205215.0,11529.0,0.0,61706.0,215310.0,2.0,10.0,5.0,6.0,3.0,0.0,2.0,8.0
264,269,0.0,280070.0,0.0,0.0,0.0,769951.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
265,270,0.0,0.0,37058.0,2661.0,92843.0,80425.0,165555.0,44163.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0
266,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,272,211473.0,61805.0,172861.0,216210.0,135714.0,321595.0,23359.0,122449.0,5.0,1.0,3.0,6.0,10.0,6.0,3.0,2.0
268,273,37394.0,0.0,0.0,0.0,0.0,13940.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
269,274,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
270,275,0.0,8035.0,0.0,0.0,1568.0,13726.0,0.0,32223.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
271,276,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
272,277,111198.0,545193.0,541178.0,0.0,55119.0,681398.0,0.0,196644.0,3.0,6.0,2.0,0.0,2.0,4.0,0.0,2.0
273,278,16895.0,0.0,4734.0,4789.0,0.0,10274.0,0.0,13881.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
274,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,280,261011.0,19572.0,20337.0,1883082.0,0.0,1158364.0,26579.0,155003.0,2.0,1.0,1.0,2.0,0.0,4.0,1.0,2.0
276,281,420381.0,998628.0,1033175.0,1078755.0,616725.0,1807708.0,1633032.0,643946.0,8.0,5.0,4.0,7.0,5.0,6.0,1.0,5.0
277,282,2103367.0,1541485.0,0.0,317665.0,0.0,237202.0,758651.0,618935.0,9.0,11.0,0.0,1.0,0.0,3.0,5.0,5.0
278,283,0.0,0.0,319238.0,3766385.0,0.0,642000.0,288563.0,727940.0,0.0,0.0,2.0,7.0,0.0,1.0,2.0,2.0
279,284,78036.0,8652.0,51971.0,183653.0,299205.0,352029.0,315398.0,167176.0,8.0,2.0,8.0,50.0,71.0,84.0,70.0,43.0
280,285,0.0,0.0,29375.0,13303.0,80908.0,23591.0,0.0,32719.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0
281,286,64062.0,1030910.0,0.0,2758371.0,0.0,2184358.0,464231.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0
282,287,6888.0,76124.0,6779.0,0.0,28115.0,94151.0,62596.0,45361.0,2.0,4.0,1.0,0.0,2.0,3.0,4.0,4.0
283,288,0.0,3399.0,0.0,0.0,1315.0,1394.0,31759.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
284,289,9447.0,3399.0,245056.0,8868.0,27306.0,19838.0,237398.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,0.0
285,290,0.0,0.0,0.0,8948.0,13502.0,4075.0,73543.0,22787.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,4.0
286,291,0.0,0.0,0.0,0.0,0.0,16085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
287,292,0.0,775656.0,33894.0,630186.0,0.0,566346.0,233130.0,0.0,0.0,8.0,1.0,1.0,0.0,3.0,2.0,0.0
288,293,0.0,92708.0,114732.0,0.0,0.0,7131.0,0.0,89440.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0
289,294,418322.0,0.0,0.0,503812.0,0.0,550110.0,344626.0,120466.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0
290,295,0.0,422334.0,2031395.0,87797.0,203485.0,236987.0,457248.0,41312.0,0.0,6.0,5.0,2.0,3.0,5.0,4.0,1.0
291,296,3262262.0,47446.0,1490760.0,0.0,625018.0,0.0,0.0,618224.0,7.0,1.0,7.0,0.0,8.0,0.0,0.0,2.0
292,297,216492.0,639549.0,697272.0,247427.0,0.0,497566.0,421975.0,220564.0,1.0,5.0,3.0,4.0,0.0,4.0,3.0,2.0
293,298,0.0,63659.0,0.0,31394.0,328337.0,404926.0,351406.0,15699.0,0.0,3.0,0.0,2.0,3.0,7.0,4.0,1.0
294,299,21846.0,0.0,46322.0,0.0,0.0,0.0,0.0,5784.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295,300,54024.0,40379.0,95694.0,78928.0,781172.0,230606.0,134360.0,16277.0,2.0,1.0,5.0,2.0,6.0,10.0,4.0,2.0
296,301,0.0,14421.0,0.0,112894.0,0.0,0.0,307460.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
297,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
298,303,0.0,0.0,0.0,0.0,218454.0,0.0,0.0,727.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
299,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,305,650953.0,1128201.0,30392.0,756224.0,1126550.0,329959.0,653246.0,0.0,2.0,9.0,2.0,7.0,5.0,3.0,7.0,0.0
301,306,241389.0,0.0,475615.0,0.0,95624.0,199670.0,447429.0,251011.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,2.0
302,307,0.0,160693.0,50842.0,0.0,183662.0,43751.0,322776.0,14542.0,0.0,1.0,2.0,0.0,2.0,3.0,6.0,1.0
303,308,61307.0,853942.0,78521.0,672222.0,556245.0,106162.0,0.0,48748.0,1.0,11.0,2.0,3.0,6.0,1.0,0.0,1.0
304,309,0.0,0.0,0.0,0.0,0.0,3860.0,88972.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
305,310,0.0,0.0,0.0,64650.0,0.0,18873.0,4280.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
306,311,0.0,0.0,0.0,0.0,0.0,135490.0,176367.0,521975.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
307,312,0.0,0.0,0.0,0.0,33628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
308,313,404605.0,419286.0,454443.0,163107.0,562799.0,444678.0,353974.0,353374.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,1.0
309,314,0.0,36053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
310,315,0.0,799914.0,516119.0,225053.0,620771.0,2114000.0,865485.0,421853.0,0.0,3.0,3.0,2.0,1.0,6.0,7.0,2.0
311,316,0.0,17305.0,6180.0,855131.0,746534.0,76436.0,296086.0,891676.0,0.0,1.0,1.0,4.0,5.0,3.0,3.0,2.0
312,317,0.0,367741.0,182803.0,0.0,0.0,69595.0,0.0,14790.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0
313,318,291674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,319,197943.0,402743.0,522739.0,0.0,35397.0,457890.0,74894.0,527470.0,4.0,2.0,4.0,0.0,1.0,5.0,1.0,1.0
315,320,246015.0,193655.0,143486.0,0.0,0.0,0.0,25903.0,40486.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0
316,321,0.0,288424.0,0.0,281730.0,2609.0,146149.0,145509.0,2305.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
317,322,0.0,0.0,0.0,79913.0,26295.0,30883.0,16105.0,4040.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
318,323,1671201.0,3655870.0,977217.0,604095.0,1583572.0,1720624.0,695481.0,584926.0,4.0,13.0,8.0,6.0,7.0,11.0,11.0,4.0
319,324,708962.0,1153729.0,225441.0,548844.0,1352033.0,902620.0,714627.0,23796.0,9.0,11.0,6.0,7.0,6.0,7.0,5.0,1.0
320,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,326,0.0,166132.0,140322.0,0.0,313824.0,146696.0,95504.0,727.0,0.0,2.0,2.0,0.0,5.0,1.0,3.0,1.0
322,327,1468653.0,2179983.0,1691300.0,2288303.0,1736691.0,1263056.0,607713.0,1245677.0,6.0,5.0,6.0,5.0,6.0,6.0,1.0,4.0
323,328,0.0,365320.0,259472.0,180117.0,14462.0,113668.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0
324,329,75772.0,0.0,0.0,168144.0,7535.0,475337.0,630125.0,460248.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,6.0
325,330,0.0,0.0,0.0,0.0,40048.0,16300.0,33225.0,29795.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0
326,331,0.0,29873.0,0.0,3193.0,0.0,48255.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
327,332,44282.0,169490.0,123149.0,514090.0,146646.0,642375.0,167977.0,126414.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0
328,333,162369.0,135972.0,33894.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
329,334,0.0,316257.0,32764.0,135136.0,1800104.0,48255.0,732049.0,268527.0,0.0,4.0,1.0,1.0,6.0,1.0,4.0,4.0
330,335,0.0,117430.0,590326.0,0.0,130667.0,0.0,0.0,166404.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0
331,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,337,3575024.0,14228543.0,11303620.0,29221649.0,7328042.0,6006770.0,8839164.0,11494109.0,12.0,18.0,18.0,39.0,20.0,22.0,21.0,24.0
333,338,0.0,381544.0,0.0,8780.0,135522.0,41714.0,4527.0,496.0,0.0,5.0,0.0,1.0,4.0,1.0,1.0,1.0
334,339,15744.0,90647.0,342332.0,95689.0,406565.0,504966.0,709390.0,37180.0,2.0,3.0,2.0,3.0,4.0,6.0,7.0,2.0
335,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,341,0.0,0.0,569084.0,28733.0,140578.0,25736.0,234525.0,201354.0,0.0,0.0,3.0,1.0,2.0,1.0,5.0,3.0
337,342,0.0,0.0,21466.0,8869.0,19115.0,0.0,0.0,65273.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
338,343,2417617.0,938461.0,2038920.0,0.0,358415.0,389260.0,53586.0,1011414.0,4.0,3.0,3.0,0.0,3.0,2.0,2.0,6.0
339,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,345,352065.0,0.0,0.0,355.0,0.0,67558.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
341,346,0.0,0.0,44063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
342,347,19681.0,168935.0,72307.0,83700.0,14058.0,10723.0,14190.0,23135.0,3.0,7.0,4.0,8.0,2.0,1.0,2.0,3.0
343,348,0.0,4625.0,0.0,0.0,19216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
344,349,272830.0,665661.0,100553.0,847861.0,468259.0,514240.0,193486.0,112368.0,2.0,9.0,1.0,8.0,8.0,6.0,3.0,1.0
345,350,0.0,101979.0,54570.0,0.0,3034.0,222778.0,45274.0,692668.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,5.0
346,351,7774.0,0.0,48243.0,0.0,0.0,0.0,0.0,5784.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
347,352,362723.0,68501.0,100949.0,106101.0,0.0,0.0,0.0,1727.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0
348,353,0.0,0.0,15817.0,0.0,36469.0,18080.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
349,354,0.0,0.0,0.0,0.0,2791.0,1061617.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
350,355,108837.0,1178420.0,558125.0,1231461.0,817844.0,428936.0,55410.0,0.0,1.0,9.0,5.0,16.0,8.0,1.0,3.0,0.0
351,356,0.0,0.0,67834.0,834566.0,45157.0,902032.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,0.0,0.0
352,357,0.0,70355.0,5536.0,5941.0,12945.0,12868.0,0.0,6610.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0
353,358,35150.0,75866.0,0.0,553226.0,1732009.0,1537458.0,2187539.0,3724425.0,2.0,1.0,0.0,2.0,9.0,14.0,11.0,8.0
354,359,159860.0,139062.0,80217.0,0.0,0.0,241170.0,852927.0,727.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,1.0
355,360,0.0,23692.0,727596.0,21994.0,0.0,65520.0,254246.0,8924.0,0.0,1.0,3.0,1.0,0.0,4.0,8.0,3.0
356,361,1447004.0,0.0,461978.0,613681.0,2260889.0,1145474.0,2657551.0,7624455.0,10.0,0.0,3.0,7.0,3.0,2.0,4.0,26.0
357,362,0.0,185313.0,79087.0,62079.0,2630.0,0.0,43923.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
358,363,2092122.0,3431773.0,598708.0,168410.0,3790019.0,1162503.0,801696.0,817975.0,3.0,22.0,4.0,1.0,4.0,9.0,5.0,1.0
359,364,0.0,80347.0,286972.0,0.0,22251.0,0.0,55185.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0
360,365,1265497.0,134004.0,73437.0,81845.0,96583.0,80854.0,66900.0,43129.0,11.0,12.0,5.0,8.0,8.0,8.0,6.0,5.0
361,366,0.0,0.0,45192.0,141716.0,0.0,0.0,2140.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
362,367,0.0,0.0,3378.0,0.0,0.0,18219.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
363,368,0.0,98475.0,20246.0,14172.0,11206.0,282326.0,108287.0,978018.0,0.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0
364,369,2445270.0,801880.0,0.0,304105.0,1345954.0,726747.0,445694.0,1537653.0,7.0,8.0,0.0,1.0,2.0,3.0,3.0,8.0
365,370,14564.0,40174.0,0.0,45186.0,860.0,45360.0,39193.0,19003.0,1.0,2.0,0.0,7.0,1.0,1.0,2.0,4.0
366,371,98110.0,18542.0,16156.0,9223.0,95866.0,40857.0,51344.0,6362.0,2.0,1.0,3.0,2.0,4.0,6.0,5.0,3.0
367,372,0.0,77256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
368,373,0.0,0.0,21466.0,67843.0,1517.0,58014.0,21286.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
369,374,679983.0,0.0,446929.0,617557.0,913134.0,1865304.0,758065.0,697798.0,5.0,0.0,3.0,3.0,2.0,9.0,6.0,4.0
370,375,0.0,0.0,0.0,3707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
371,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,377,299153.0,0.0,94452.0,279140.0,406606.0,341165.0,0.0,635543.0,1.0,0.0,2.0,3.0,1.0,4.0,0.0,6.0
373,378,888110.0,0.0,57056.0,255373.0,0.0,564683.0,55185.0,0.0,2.0,0.0,2.0,2.0,0.0,9.0,1.0,0.0
374,379,0.0,0.0,0.0,0.0,187748.0,0.0,66448.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
375,380,0.0,0.0,0.0,0.0,0.0,0.0,5158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
