,고객번호,전자제품_총구매액1,전자제품_총구매액2,전자제품_총구매액3,전자제품_총구매액4,전자제품_총구매액5,전자제품_총구매액6,전자제품_총구매액7,전자제품_총구매액8,전자제품_총구매횟수1,전자제품_총구매횟수2,전자제품_총구매횟수3,전자제품_총구매횟수4,전자제품_총구매횟수5,전자제품_총구매횟수6,전자제품_총구매횟수7,전자제품_총구매횟수8
192,196,0.0,50165.0,0.0,0.0,118531.0,0.0,184701.0,12311.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
193,197,109230.0,0.0,0.0,3062511.0,0.0,10723.0,0.0,22308.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
194,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,199,0.0,0.0,0.0,278467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
196,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,201,0.0,1083651.0,2259616.0,4021651.0,0.0,0.0,381792.0,115591.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0
198,202,0.0,0.0,1559136.0,0.0,100327.0,3753.0,0.0,139468.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0
199,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,205,49105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,209,0.0,62835.0,16947.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
206,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,213,24503.0,0.0,0.0,0.0,0.0,0.0,0.0,16360.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,214,0.0,0.0,0.0,0.0,0.0,159242.0,0.0,122284.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
211,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,217,0.0,0.0,0.0,0.0,59670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
214,218,0.0,118460.0,1731544.0,5645156.0,0.0,1229278.0,5080982.0,3419550.0,0.0,2.0,1.0,4.0,0.0,4.0,5.0,1.0
215,219,1426881.0,0.0,0.0,0.0,0.0,32170.0,10136.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
216,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,222,0.0,0.0,0.0,0.0,0.0,0.0,43923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
219,223,0.0,101979.0,0.0,6989156.0,0.0,1072341.0,4468189.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0
220,224,392638.0,238980.0,56603.0,546779.0,14941886.0,0.0,0.0,90886.0,1.0,4.0,1.0,1.0,8.0,0.0,0.0,1.0
221,225,2774445.0,2657622.0,626253.0,7304869.0,4778092.0,20969427.0,8165498.0,3314634.0,12.0,7.0,4.0,5.0,14.0,13.0,5.0,3.0
222,226,13285.0,56861.0,0.0,40794.0,49556.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
223,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,229,0.0,646688.0,0.0,0.0,85965.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
226,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,232,0.0,33890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229,233,0.0,0.0,0.0,0.0,0.0,58979.0,106992.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
230,234,0.0,0.0,62139.0,0.0,3540.0,0.0,11103151.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
231,235,0.0,155337.0,460962.0,0.0,0.0,0.0,0.0,115095.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
232,236,0.0,0.0,0.0,0.0,0.0,0.0,14528.0,16360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
233,237,62783.0,0.0,0.0,0.0,0.0,0.0,44824.0,1830034.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
234,238,0.0,0.0,33894.0,0.0,0.0,106162.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
235,239,0.0,835812.0,111851.0,0.0,0.0,857872.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0
236,240,0.0,0.0,0.0,0.0,0.0,0.0,179070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237,241,0.0,0.0,0.0,0.0,1461714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
238,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,245,0.0,0.0,0.0,73164.0,323634.0,12761.0,0.0,34867.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0
241,246,0.0,338898.0,0.0,0.0,145635.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
242,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,248,2952.0,3605.0,0.0,113515.0,0.0,13404.0,369403.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
244,249,4226025.0,515043.0,148005.0,52323.0,2334818.0,860339.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0
245,250,0.0,0.0,2632228.0,0.0,0.0,143694.0,0.0,128067.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
246,251,15253.0,1615227.0,0.0,0.0,0.0,0.0,213984.0,40485.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
247,252,0.0,0.0,145745.0,0.0,0.0,16085.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
248,253,9308003.0,0.0,606707.0,0.0,70289.0,0.0,180197.0,103280.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0
249,254,87581.0,0.0,117500.0,157014.0,0.0,0.0,0.0,163595.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0
250,255,57862.0,10719079.0,0.0,5918390.0,979903.0,622022.0,43923.0,0.0,1.0,8.0,0.0,2.0,4.0,1.0,1.0,0.0
251,256,0.0,14838393.0,31125091.0,0.0,163841.0,1072341.0,0.0,19039491.0,0.0,4.0,9.0,0.0,3.0,1.0,0.0,10.0
252,257,0.0,0.0,0.0,0.0,0.0,0.0,33562.0,8262.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
253,258,0.0,76226.0,0.0,0.0,0.0,0.0,0.0,294140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
254,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,260,0.0,0.0,0.0,0.0,0.0,31313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
256,261,0.0,0.0,0.0,0.0,0.0,0.0,552978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
257,262,0.0,0.0,0.0,0.0,0.0,117958.0,0.0,23135.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
258,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,265,0.0,306966.0,3917498.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
261,266,0.0,202514.0,0.0,0.0,1767427.0,0.0,88972.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0
262,267,69277.0,261539.0,0.0,318374.0,1512889.0,446630.0,130192.0,41312.0,1.0,3.0,0.0,2.0,4.0,2.0,4.0,2.0
263,268,77986.0,28894.0,262116.0,957783.0,142298.0,34851.0,0.0,9419.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0
264,269,0.0,0.0,0.0,0.0,0.0,0.0,77259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
265,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,271,0.0,835400.0,3121774.0,0.0,6068.0,23270.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
267,272,0.0,20396.0,0.0,5321.0,35397.0,0.0,1959098.0,16525.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
268,273,4526654.0,5613970.0,0.0,916102.0,0.0,112596.0,0.0,353630.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0
269,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,275,0.0,0.0,0.0,0.0,0.0,0.0,131758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
271,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
272,277,0.0,0.0,0.0,0.0,0.0,0.0,87846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
273,278,0.0,0.0,0.0,10553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
274,279,0.0,638962.0,0.0,0.0,140832.0,819375.0,20273.0,39991.0,0.0,3.0,0.0,0.0,5.0,8.0,5.0,5.0
275,280,0.0,0.0,0.0,0.0,0.0,374248.0,0.0,1419310.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
276,281,6415057.0,563663.0,0.0,3079628.0,0.0,0.0,94265.0,110137.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
277,282,0.0,0.0,0.0,0.0,0.0,134043.0,0.0,32719.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
278,283,0.0,0.0,0.0,301524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
279,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,285,0.0,0.0,0.0,0.0,0.0,0.0,50680.0,16524.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
281,286,0.0,0.0,34346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,287,43298.0,0.0,0.0,0.0,0.0,0.0,5969.0,1818.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
283,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,289,0.0,0.0,0.0,35296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,291,29423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,292,0.0,0.0,39317.0,0.0,0.0,93830.0,13402.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
288,293,0.0,10301.0,0.0,0.0,0.0,0.0,532593.0,85102.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0
289,294,116414.0,0.0,0.0,26605.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
290,295,0.0,56655.0,0.0,33700.0,0.0,52545.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
291,296,0.0,0.0,5649.0,4434.0,0.0,5218437.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0
292,297,426096.0,0.0,3184364.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
293,298,0.0,1724994.0,600832.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
294,299,0.0,678827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,301,0.0,116451.0,0.0,196701.0,328388.0,129753.0,29282.0,566799.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,3.0
297,302,0.0,435726.0,0.0,0.0,14057.0,0.0,5068.0,3718.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0
298,303,5549659.0,0.0,0.0,0.0,7027210.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
299,304,0.0,2101376.0,8093326.0,709469.0,566360.0,29890422.0,5518917.0,5036744.0,0.0,2.0,8.0,1.0,2.0,11.0,9.0,3.0
300,305,7140256.0,503712.0,12251642.0,10553.0,15170.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
301,306,0.0,0.0,0.0,251861.0,0.0,0.0,0.0,378417.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
302,307,24355.0,0.0,0.0,0.0,0.0,0.0,121633.0,32223.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
303,308,8364.0,0.0,0.0,0.0,0.0,0.0,0.0,5775.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304,309,0.0,7986640.0,0.0,0.0,0.0,1093787.0,2709256.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0
305,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,311,0.0,0.0,0.0,548952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
307,312,27356.0,0.0,0.0,0.0,13047.0,11689.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
308,313,10292234.0,0.0,1202003.0,80702.0,0.0,1081992.0,200469.0,85598.0,9.0,0.0,4.0,1.0,0.0,3.0,1.0,2.0
309,314,16837187.0,0.0,0.0,361829.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
310,315,580593.0,132881.0,9840451.0,48776.0,99416.0,427864.0,0.0,56845.0,1.0,1.0,7.0,1.0,2.0,2.0,0.0,2.0
311,316,8340451.0,16378.0,292620.0,6021617.0,0.0,116778.0,11361397.0,67330041.0,9.0,1.0,2.0,1.0,0.0,2.0,1.0,12.0
312,317,0.0,3502293.0,0.0,10199.0,39443.0,0.0,12952.0,12476.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
313,318,29522.0,106923.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
314,319,2804558.0,0.0,393173.0,0.0,0.0,47183.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315,320,0.0,0.0,0.0,0.0,0.0,1040170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
316,321,4532559.0,0.0,0.0,0.0,0.0,0.0,0.0,24788.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
317,322,9841.0,0.0,0.0,0.0,39443.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
318,323,0.0,0.0,0.0,0.0,0.0,2573618.0,22412.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
319,324,771499.0,42646.0,0.0,36360.0,496576.0,1903404.0,7454509.0,55358.0,1.0,1.0,0.0,1.0,5.0,2.0,4.0,1.0
320,325,0.0,0.0,0.0,0.0,403531.0,147983.0,0.0,9915.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
321,326,0.0,30903.0,33216.0,0.0,0.0,0.0,0.0,16442.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
322,327,0.0,0.0,179640.0,0.0,120351.0,41821.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
323,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,329,275535.0,0.0,0.0,0.0,0.0,41821.0,561988.0,386679.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
325,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,331,0.0,0.0,0.0,8868.0,20227.0,5362.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
327,332,0.0,51504.0,149135.0,0.0,0.0,96511.0,404316.0,8262.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
328,333,0.0,0.0,0.0,3813.0,0.0,36460.0,133796.0,48583.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
329,334,0.0,0.0,0.0,0.0,49556.0,136723.0,134021.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
330,335,0.0,0.0,0.0,0.0,0.0,564052.0,0.0,652728.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
331,336,39362.0,62732.0,0.0,0.0,0.0,47183.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
332,337,61700.0,0.0,0.0,0.0,3041048.0,2184359.0,1301920.0,1235415.0,1.0,0.0,0.0,0.0,2.0,14.0,3.0,2.0
333,338,76757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,339,90533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,340,558943.0,0.0,1864184.0,96133.0,324241.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
336,341,632256.0,0.0,4267683.0,1114043.0,7985521.0,1319731.0,8901374.0,106007.0,5.0,0.0,5.0,4.0,5.0,7.0,16.0,2.0
337,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,343,0.0,0.0,128798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
339,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,345,0.0,0.0,9038.0,0.0,42174.0,0.0,0.0,114764.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
341,346,19484.0,194428.0,0.0,0.0,0.0,0.0,63981.0,1140208.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
342,347,0.0,0.0,0.0,0.0,291068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
343,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,349,0.0,84158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
345,350,0.0,10301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
346,351,29226.0,83437.0,37284.0,95778.0,159188.0,64340.0,55861.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0
347,352,569768.0,0.0,178961.0,885506.0,449953.0,166212.0,0.0,40899.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0
348,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,355,0.0,0.0,249688.0,20397.0,5384463.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
351,356,24601.0,0.0,850530.0,2825017.0,99113.0,0.0,0.0,32884.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
352,357,0.0,0.0,91176.0,4762.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
353,358,0.0,0.0,0.0,5360037.0,198226.0,0.0,246644.0,180120.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0
354,359,38378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,360,0.0,0.0,0.0,0.0,0.0,0.0,97532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
356,361,0.0,0.0,83606.0,0.0,0.0,0.0,3752538.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
357,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,363,6609209.0,959012.0,0.0,31039.0,40454.0,10088849.0,1439320.0,720397.0,6.0,4.0,0.0,1.0,1.0,4.0,2.0,2.0
359,364,0.0,28379.0,137893.0,0.0,136179.0,85358.0,126926.0,110634.0,0.0,2.0,1.0,0.0,5.0,2.0,4.0,5.0
360,365,8477538.0,12071116.0,640037.0,0.0,0.0,0.0,0.0,1652475.0,8.0,11.0,3.0,0.0,0.0,0.0,0.0,2.0
361,366,80693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,367,4122748.0,61187.0,128685.0,78042.0,141944.0,138654.0,1832261.0,152358.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0
363,368,29522.0,0.0,0.0,0.0,15170.0,59086.0,0.0,2218449.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
364,369,204684.0,0.0,248558.0,0.0,69784.0,0.0,489910.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
365,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,373,0.0,0.0,107512.0,17559.0,0.0,271839.0,44599.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0
369,374,0.0,0.0,0.0,538220.0,646157.0,1081777.0,30859.0,160951.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0
370,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,377,1695035.0,3739213.0,44966.0,0.0,0.0,58979.0,1166548.0,288357.0,5.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0
373,378,643965.0,545946.0,202236.0,87797.0,392406.0,1713600.0,0.0,7190995.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,13.0
374,379,0.0,1066964.0,0.0,0.0,0.0,90077.0,69331.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
375,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,381,0.0,216988.0,429327.0,0.0,2065423.0,0.0,0.0,60233.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0
377,382,0.0,0.0,0.0,0.0,46219.0,1007624.0,75457.0,3292888.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0
378,383,0.0,1791320.0,144615.0,0.0,0.0,0.0,2279488.0,164421.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0
379,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,386,0.0,0.0,0.0,0.0,0.0,1949515.0,0.0,6940479.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
382,387,0.0,0.0,0.0,0.0,0.0,0.0,2927745.0,177972.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
383,388,76757.0,525344.0,27115.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
384,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
