,°í°´¹øÈ£,°¡±¸·ù_ÃÑ±¸¸Å¾×1,°¡±¸·ù_ÃÑ±¸¸Å¾×2,°¡±¸·ù_ÃÑ±¸¸Å¾×3,°¡±¸·ù_ÃÑ±¸¸Å¾×4,°¡±¸·ù_ÃÑ±¸¸Å¾×5,°¡±¸·ù_ÃÑ±¸¸Å¾×6,°¡±¸·ù_ÃÑ±¸¸Å¾×7,°¡±¸·ù_ÃÑ±¸¸Å¾×8,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö1,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö2,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö3,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö4,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö5,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö6,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö7,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö8
969,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,977,0.0,935525.0,75132.0,139012.0,28824.0,882215.0,365912.0,37181.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
971,978,0.0,2730758.0,1005303.0,0.0,953709.0,3024001.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
972,979,0.0,0.0,0.0,8780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
973,980,0.0,0.0,0.0,0.0,0.0,0.0,22525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
974,981,0.0,235890.0,66659.0,0.0,0.0,0.0,6645.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
975,982,0.0,95798.0,88125.0,69173.0,0.0,6822446.0,11360540.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0
976,983,14761.0,0.0,11185.0,12327.0,0.0,0.0,0.0,11485.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
977,984,6015285.0,72106.0,72308.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
978,986,59536.0,489858.0,38018.0,13036.0,370308.0,316555.0,14131436.0,464180.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0
979,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,988,34442.0,0.0,0.0,44253.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
981,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,990,0.0,1360229.0,94418.0,0.0,4462966.0,7732638.0,133019.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0
983,991,0.0,0.0,2191828.0,2406031.0,0.0,33779.0,161332.0,87912.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0
984,992,359918.0,98703.0,364239.0,8868.0,49556.0,143511.0,735540.0,1324873.0,2.0,2.0,5.0,1.0,1.0,3.0,6.0,10.0
985,993,0.0,0.0,851142.0,0.0,303407.0,34315.0,0.0,169544.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
986,994,43003.0,673441.0,152998.0,418879.0,78583.0,2927865.0,0.0,0.0,1.0,6.0,2.0,7.0,2.0,3.0,0.0,0.0
987,995,0.0,28739.0,55812.0,1756.0,820412.0,15871.0,11150.0,19631.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0
988,996,0.0,0.0,133318.0,1429819.0,220436.0,0.0,460628.0,184251.0,0.0,0.0,2.0,5.0,2.0,0.0,2.0,2.0
989,997,737599.0,234860.0,698708.0,871050.0,11875625.0,6720606.0,1352567.0,566997.0,1.0,1.0,4.0,5.0,22.0,7.0,4.0,4.0
990,998,0.0,0.0,2678210.0,0.0,0.0,0.0,0.0,39659.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
991,999,122023.0,242688.0,355889.0,1271723.0,0.0,90666.0,10372523.0,1048662.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,6.0
992,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,1001,394114.0,181058.0,590020.0,221683.0,970266.0,31527.0,326652.0,192678.0,3.0,1.0,7.0,5.0,6.0,1.0,3.0,3.0
994,1002,568734.0,7603376.0,4673361.0,2249460.0,23059.0,5239423.0,9564115.0,228538.0,5.0,2.0,10.0,1.0,1.0,8.0,8.0,2.0
995,1003,0.0,0.0,0.0,0.0,19216.0,0.0,61943.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
996,1004,0.0,0.0,0.0,192930.0,0.0,139565.0,16049.0,247045.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0
997,1005,97421.0,138083.0,965986.0,165838.0,0.0,119190.0,55185.0,0.0,1.0,2.0,3.0,4.0,0.0,2.0,1.0,0.0
998,1006,0.0,0.0,0.0,95778.0,87988.0,78066.0,372557.0,81798.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0
999,1007,0.0,0.0,0.0,70060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000,1008,0.0,0.0,0.0,51259.0,0.0,0.0,0.0,207220.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
1001,1009,0.0,0.0,0.0,0.0,6675.0,5887.0,0.0,18425.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1002,1010,0.0,58704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,1011,0.0,0.0,0.0,0.0,88393.0,226157.0,74894.0,1162475.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
1004,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,1013,0.0,1548117.0,42933.0,0.0,0.0,0.0,83454.0,74568.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0
1006,1014,12793.0,0.0,0.0,0.0,0.0,132434.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1007,1015,0.0,0.0,0.0,0.0,0.0,31098.0,131769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1008,1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,1017,18697.0,0.0,107671.0,171869.0,20227.0,0.0,145059.0,81798.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0
1010,1018,241192.0,309748.0,0.0,0.0,80909.0,0.0,77709.0,89978.0,2.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0
1011,1019,0.0,133911.0,439100.0,215501.0,92033.0,95868.0,43923.0,171857.0,0.0,1.0,8.0,2.0,2.0,4.0,2.0,2.0
1012,1020,0.0,90647.0,0.0,0.0,0.0,0.0,56311.0,190035.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
1013,1021,0.0,0.0,0.0,0.0,0.0,0.0,77485.0,49409.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1014,1022,0.0,230740.0,145745.0,454947.0,0.0,32170.0,22525.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
1015,1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,1024,239125.0,0.0,157043.0,0.0,12328.0,0.0,336742.0,5536.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
1017,1025,251416.0,299446.0,500618.0,0.0,0.0,0.0,102712.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
1018,1026,0.0,0.0,0.0,78042.0,310203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1019,1027,0.0,359294.0,0.0,111209.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
1020,1028,0.0,0.0,88124.0,49707.0,30341.0,38894.0,72270.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0
1021,1029,0.0,4532.0,0.0,17737.0,51781.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1022,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,1032,0.0,0.0,0.0,79815.0,2504777.0,1928552.0,3473347.0,332148.0,0.0,0.0,0.0,3.0,2.0,8.0,8.0,5.0
1025,1033,0.0,1333962.0,0.0,82564.0,759579.0,649838.0,38630.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0
1026,1034,0.0,0.0,33781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1027,1035,0.0,11331.0,21466.0,0.0,4956.0,0.0,0.0,5701.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1028,1036,0.0,91678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,1038,147608.0,291617.0,402777.0,0.0,404796.0,20374.0,66448.0,102949.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0
1031,1039,1332510.0,77700.0,544478.0,459426.0,768074.0,6368684.0,193115.0,109105.0,5.0,3.0,5.0,3.0,4.0,12.0,5.0,2.0
1032,1040,93485.0,199435.0,10177619.0,390917.0,576473.0,2703693.0,0.0,2733111.0,1.0,2.0,10.0,3.0,1.0,3.0,0.0,9.0
1033,1041,0.0,0.0,0.0,0.0,14058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1034,1042,5904.0,0.0,72308.0,87797.0,111452.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
1035,1043,0.0,0.0,0.0,0.0,0.0,200528.0,126250.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
1036,1044,0.0,0.0,74059.0,61192.0,3586221.0,0.0,0.0,15699.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
1037,1045,425112.0,0.0,539879.0,0.0,0.0,0.0,0.0,155415.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1038,1046,0.0,878766.0,135576.0,251906.0,0.0,122246.0,112341.0,0.0,0.0,5.0,3.0,1.0,0.0,2.0,1.0,0.0
1039,1047,9841.0,10338421.0,1090491.0,793958.0,508925.0,0.0,52426.0,161695.0,1.0,15.0,4.0,5.0,4.0,0.0,1.0,1.0
1040,1048,0.0,0.0,0.0,26339.0,31646.0,191305.0,38067.0,12393.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,3.0
1041,1049,0.0,106469.0,0.0,0.0,0.0,0.0,192585.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1042,1050,15745.0,0.0,5536.0,0.0,6776.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1043,1051,42314.0,11228.0,110722.0,1109.0,180022.0,51150.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0
1044,1052,0.0,0.0,0.0,0.0,149580.0,0.0,16240.0,12146.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
1045,1053,0.0,155883.0,103547.0,83407.0,342040.0,0.0,112341.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0
1046,1054,19681.0,25236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,1055,0.0,0.0,206641.0,7627.0,0.0,0.0,10361.0,4040.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
1048,1056,0.0,118357.0,0.0,407589.0,146141.0,568662.0,0.0,161943.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0
1049,1057,0.0,430215.0,2031001.0,0.0,0.0,30562.0,0.0,1682015.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,7.0
1050,1058,0.0,270769.0,0.0,35473.0,25284.0,265888.0,0.0,84772.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0
1051,1059,0.0,143388.0,0.0,0.0,0.0,0.0,150971.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1052,1060,0.0,0.0,0.0,188364.0,14058.0,76243.0,35814.0,406839.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0
1053,1061,0.0,0.0,0.0,0.0,872205.0,3024644.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0
1054,1062,75723.0,36877.0,430400.0,435063.0,76863.0,0.0,361632.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0
1055,1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,1064,85022.0,35229.0,89933.0,663743.0,1207843.0,10691.0,304701.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0
1057,1065,0.0,116400.0,0.0,0.0,0.0,3174878.0,69714.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0
1058,1066,88811.0,446234.0,0.0,358902.0,0.0,100854.0,569196.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0
1059,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,1069,18697.0,3525119.0,6531025.0,302899.0,60530.0,2882987.0,0.0,1038804.0,1.0,4.0,7.0,5.0,1.0,4.0,0.0,7.0
1061,1070,16532.0,0.0,0.0,0.0,32262.0,0.0,0.0,24705.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1062,1071,0.0,60775.0,312957.0,0.0,334051.0,543140.0,1258752.0,339420.0,0.0,1.0,2.0,0.0,4.0,4.0,8.0,4.0
1063,1072,0.0,0.0,0.0,0.0,132589.0,0.0,114481.0,83987.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1064,1073,0.0,0.0,0.0,25718.0,0.0,40749.0,0.0,1062542.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1065,1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,1076,38181.0,50474.0,136311.0,78929.0,0.0,26809.0,111497.0,23961.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0
1068,1077,927472.0,15451.0,85865.0,43455.0,202776.0,0.0,197765.0,84276.0,5.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0
1069,1078,0.0,0.0,16495.0,0.0,16991.0,139404.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
1070,1079,104703.0,367947.0,213195.0,250088.0,33375.0,194308.0,120506.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0
1071,1080,0.0,0.0,0.0,34587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1072,1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,1082,130879.0,0.0,0.0,0.0,0.0,0.0,0.0,8097.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1074,1083,0.0,0.0,164726.0,0.0,0.0,0.0,0.0,24705.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1075,1084,0.0,112074.0,123036.0,49707.0,0.0,26079.0,255203.0,119309.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0
1076,1085,741634.0,715921.0,431790.0,136466.0,269982.0,587525.0,1062597.0,409020.0,3.0,6.0,3.0,4.0,1.0,5.0,3.0,3.0
1077,1086,115726.0,188299.0,55361.0,818461.0,0.0,0.0,0.0,159464.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0
1078,1087,1607955.0,1113173.0,4228873.0,0.0,0.0,0.0,1102262.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0
1079,1088,0.0,1441450.0,228402.0,1312331.0,3559521.0,1500312.0,1048293.0,560825.0,0.0,6.0,1.0,3.0,6.0,3.0,6.0,2.0
1080,1089,0.0,0.0,0.0,0.0,0.0,0.0,16837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1081,1090,2746923.0,239289.0,172521.0,34587.0,1007817.0,1157152.0,84523.0,10695193.0,8.0,5.0,2.0,1.0,3.0,6.0,1.0,7.0
1082,1091,0.0,0.0,0.0,4475861.0,1141711.0,399340.0,0.0,7849.0,0.0,0.0,0.0,7.0,10.0,2.0,0.0,1.0
1083,1092,1579340.0,0.0,98745.0,0.0,115295.0,134268.0,22074.0,4472490.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0
1084,1094,0.0,0.0,101683.0,0.0,20126.0,0.0,0.0,62009.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
1085,1095,0.0,137001.0,574225.0,257182.0,0.0,0.0,1165185.0,65066.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0
1086,1096,0.0,0.0,0.0,0.0,0.0,0.0,9122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1087,1097,0.0,0.0,0.0,25718.0,14058.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1088,1098,0.0,0.0,233983.0,581888.0,1023817.0,0.0,0.0,143766.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,4.0
1089,1099,0.0,0.0,0.0,39908.0,0.0,0.0,148775.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
1090,1100,368726.0,0.0,22483.0,17737.0,40050.0,0.0,0.0,1321030.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
1091,1101,78724.0,0.0,72308.0,1281744.0,0.0,224119.0,16556.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1092,1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,1103,0.0,134653.0,73844.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1094,1104,1305448.0,0.0,0.0,0.0,0.0,3630946.0,42797.0,206559.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1095,1105,220232.0,154812.0,141677.0,1770037.0,20126.0,113668.0,0.0,192018.0,2.0,2.0,2.0,8.0,1.0,1.0,0.0,2.0
1096,1106,14731.0,0.0,0.0,0.0,90719.0,44609.0,56086.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
1097,1107,0.0,0.0,455426.0,1082827.0,0.0,0.0,55185.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
1098,1108,0.0,0.0,0.0,58975.0,1004986.0,0.0,328466.0,39246.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0
1099,1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1101,1111,88762.0,277525.0,763977.0,0.0,0.0,66217.0,25678.0,21978.0,3.0,4.0,9.0,0.0,0.0,1.0,1.0,1.0
1102,1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,1114,157252.0,30800.0,48469.0,271905.0,86167.0,35065.0,819118.0,96092.0,1.0,1.0,2.0,7.0,4.0,3.0,12.0,7.0
1105,1115,0.0,143182.0,0.0,192799.0,59670.0,437365.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,0.0,0.0
1106,1116,0.0,0.0,0.0,0.0,0.0,7185.0,0.0,31397.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1107,1117,0.0,0.0,11863.0,70770.0,80706.0,5369315.0,41727.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0
1108,1118,0.0,2060.0,1355770.0,3412102.0,0.0,12978861.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
1109,1119,984055.0,0.0,0.0,96044.0,0.0,0.0,365912.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1110,1120,0.0,15039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,1122,0.0,0.0,8925.0,6829.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1112,1123,9841.0,4126217.0,11524.0,7361.0,0.0,0.0,0.0,92307.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0
1113,1124,118087.0,0.0,187854.0,0.0,0.0,49938.0,68475.0,49739.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0
1114,1125,6987.0,0.0,6666.0,0.0,301991.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1115,1126,1686277.0,3804161.0,0.0,1111667.0,348969.0,69476.0,0.0,1475041.0,1.0,5.0,0.0,3.0,3.0,2.0,0.0,3.0
1116,1127,75772.0,7108.0,0.0,0.0,1617199.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1117,1128,0.0,0.0,90294.0,0.0,49556.0,950040.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1118,1129,6229315.0,2543334.0,842894.0,208096.0,3355075.0,1020761.0,960449.0,110716.0,14.0,5.0,6.0,2.0,1.0,5.0,5.0,1.0
1119,1130,118972.0,651426.0,0.0,0.0,0.0,481781.0,26185.0,75303.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0
1120,1131,0.0,273107.0,0.0,0.0,0.0,0.0,466270.0,392149.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0
1121,1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,1133,0.0,247581.0,0.0,80879.0,0.0,1770702.0,0.0,1921664.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0
1123,1134,6888.0,0.0,0.0,0.0,0.0,0.0,0.0,273567.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1124,1135,0.0,51504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,1136,0.0,0.0,0.0,0.0,523883.0,0.0,0.0,14872.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1126,1137,0.0,14421.0,0.0,0.0,64727.0,0.0,0.0,18177.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1127,1138,0.0,1819049.0,1551769.0,110872.0,2024735.0,1270551.0,1815650.0,9914.0,0.0,4.0,7.0,1.0,10.0,6.0,5.0,2.0
1128,1139,28439.0,7726.0,25534.0,501506.0,0.0,0.0,272660.0,545111.0,2.0,1.0,1.0,5.0,0.0,0.0,3.0,3.0
1129,1140,0.0,0.0,0.0,0.0,54613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1130,1141,241978.0,80141.0,787387.0,19067.0,164346.0,185515.0,0.0,0.0,4.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0
1131,1142,923930.0,245624.0,273696.0,0.0,0.0,0.0,0.0,132198.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
1132,1143,0.0,16275.0,0.0,30330.0,92033.0,0.0,0.0,10658.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0
1133,1144,0.0,0.0,338094.0,0.0,0.0,0.0,9348.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
1134,1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,1147,0.0,57736.0,0.0,0.0,245962.0,354516.0,140373.0,214284.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
1137,1148,0.0,0.0,0.0,26605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1138,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,1150,700646.0,596936.0,0.0,84249.0,172942.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0
1140,1151,0.0,0.0,74059.0,41282.0,518421.0,10706035.0,1040635.0,81798.0,0.0,0.0,1.0,1.0,4.0,13.0,2.0,1.0
1141,1152,982677.0,0.0,22483.0,596752.0,5552.0,22412.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
1142,1153,328675.0,740994.0,88125.0,2082201.0,49557.0,0.0,0.0,77666.0,3.0,4.0,1.0,8.0,2.0,0.0,0.0,2.0
1143,1154,0.0,0.0,135238.0,0.0,0.0,0.0,203847.0,322026.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
1144,1155,0.0,381276.0,133012.0,0.0,287418.0,0.0,271139.0,504211.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,3.0
1145,1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,1157,1143886.0,706949.0,409995.0,286112.0,95118.0,122654.0,875417.0,253209.0,12.0,8.0,4.0,3.0,1.0,1.0,3.0,3.0
1147,1158,0.0,0.0,0.0,69173.0,15272.0,0.0,50680.0,1554979.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0
1148,1159,0.0,0.0,0.0,0.0,14159.0,0.0,28831.0,5536.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1149,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,1161,0.0,412241.0,0.0,83407.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
