고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감
1043,1,-1,-1,1,0
1044,0,0,0,0,0
1045,0,0,0,0,0
1046,-1,0,-1,1,-1
1047,-1,0,0,1,-1
1048,0,0,0,-1,1
1049,1,0,0,0,0
1050,1,0,0,0,0
1051,2,-2,1,0,-1
1052,0,1,-1,3,-1
1053,-1,0,0,0,1
1054,-1,2,-1,1,-1
1055,3,2,0,-4,3
1056,1,-1,1,-1,1
1057,0,0,0,0,0
1058,0,0,-1,0,1
1059,-1,-1,3,-1,0
1060,0,0,-1,1,-2
1061,-2,-1,1,0,-2
1062,2,-2,2,-1,1
1063,-1,0,0,0,1
1064,3,-2,-1,0,2
1065,-1,1,0,1,-2
1066,-1,1,0,-1,1
1068,-4,3,-1,2,0
1069,0,0,0,2,-2
1070,0,1,-1,0,1
1071,2,-1,1,-1,1
1072,1,0,0,-2,4
1073,0,-1,0,1,0
1074,2,-1,1,0,-5
1075,0,0,0,-1,0
1076,1,-2,0,0,0
1077,0,-1,1,0,-1
1078,0,0,1,-1,0
1079,-1,3,1,-2,1
1080,0,-1,1,0,0
1081,2,0,0,0,1
1082,0,-1,1,1,-1
1083,-1,1,0,1,-3
1084,0,0,0,0,0
1085,1,0,0,0,-1
1086,-1,1,-1,1,0
1087,0,-1,2,-1,1
1088,0,0,0,0,0
1089,0,0,0,0,0
1090,0,1,-1,0,1
1091,0,0,-2,0,1
1092,0,0,0,0,0
1094,-1,-1,2,0,-1
1095,1,1,-1,0,0
1096,1,0,-1,0,0
1097,-2,2,0,2,-3
1098,0,0,0,0,0
1099,1,0,0,2,-2
1100,1,-2,2,0,-1
1101,-1,0,-1,0,1
1102,0,-1,1,0,0
1103,1,0,0,1,-1
1104,0,0,-1,1,-1
1105,0,0,0,1,0
1106,0,-2,3,-3,2
1107,-1,0,0,0,0
1108,0,0,0,0,0
1109,-1,2,0,-1,2
1110,1,0,-1,1,-1
1111,0,0,0,3,-3
1112,1,0,0,0,0
1113,0,1,1,-1,1
1114,0,0,0,0,0
1115,1,-1,1,0,0
1116,0,-1,1,0,0
1117,1,-1,0,0,0
1118,0,-4,0,4,-3
1119,2,-2,1,0,0
1120,0,-2,0,0,0
1122,0,0,0,-1,0
1123,-3,5,-1,0,0
1124,0,0,-1,2,0
1125,-1,1,-3,0,1
1126,0,1,-1,1,-1
1127,1,-1,0,0,0
1128,1,-1,0,2,1
1129,0,0,1,-1,2
1130,-1,0,0,0,0
1131,1,1,-1,0,-1
1132,0,-3,-2,5,-6
1133,0,0,0,0,0
1134,0,0,-1,0,0
1135,-1,-2,2,-2,1
1136,0,-4,3,0,1
1137,0,0,0,0,-1
1138,0,0,0,0,0
1139,1,0,-2,0,1
1140,0,1,-1,-2,1
1141,0,0,0,0,0
1142,0,0,1,-1,1
1143,0,-1,-1,-1,1
1144,0,-1,1,0,1
1145,0,0,0,-1,1
1146,-1,2,-2,0,-1
1147,0,0,0,0,0
1148,-1,3,-1,0,0
1149,0,-2,2,0,0
1150,0,-1,1,0,-1
1151,1,-1,-2,1,-2
1152,-1,2,-1,-1,1
1153,0,0,-1,1,1
1154,0,0,-1,2,-2
1155,0,0,0,0,0
1156,0,-1,0,2,0
1157,0,0,1,-1,0
1158,0,4,-1,1,-3
1159,0,-1,1,0,0
1160,0,-1,0,-1,2
1161,0,-2,-1,0,0
1162,0,1,-1,1,1
1163,0,0,0,0,0
1164,1,1,-1,0,0
1165,-1,4,-4,1,1
1166,3,-3,1,0,0
1167,1,-2,1,-1,1
1168,0,-1,1,-2,0
1169,0,0,0,0,0
1170,2,-1,1,-1,0
1172,0,-1,0,0,-1
1173,0,0,0,0,0
1174,0,-2,2,-1,-1
1175,0,0,-2,4,-1
1176,1,-1,1,-2,1
1177,-1,1,1,0,0
1178,0,0,0,0,0
1179,1,0,0,-1,1
1180,-1,1,1,0,-1
1181,0,1,-2,2,-1
1182,1,0,1,-2,1
1183,0,0,0,0,0
1184,0,-1,-1,3,0
1185,0,-1,-3,3,-1
1186,0,0,1,-1,0
1187,-1,-1,1,0,0
1188,-2,2,0,0,0
1189,-2,0,4,-3,1
1190,1,2,-2,1,-1
1191,2,1,0,-1,-1
1192,0,-1,0,0,0
1193,1,-1,0,0,1
1194,-2,0,0,1,0
1195,0,0,0,0,0
1196,0,0,1,2,-2
1197,-1,0,0,2,-1
1198,2,-2,2,-2,2
1199,0,0,0,0,0
1200,1,0,-1,2,-1
1201,0,1,0,-1,1
1202,1,0,0,0,0
1203,-1,0,0,0,1
1204,1,-1,1,0,-1
1205,1,-1,-1,1,-1
1206,0,0,-1,0,0
1207,-1,0,0,0,0
1209,1,0,1,-1,0
1210,-1,3,-1,-2,0
1211,0,0,0,-2,2
1212,1,0,0,-1,0
1213,-2,1,0,-1,0
1214,0,0,1,1,-2
1215,3,0,-1,-1,-1
1216,0,-1,0,1,1
1217,0,0,0,1,-1
1218,2,-1,-1,0,0
1219,-1,-1,2,-1,2
1220,-1,1,-1,0,0
1221,-1,-1,1,0,0
1222,0,0,1,0,-1
1223,-1,-3,1,3,0
1224,0,0,0,0,0
1225,1,1,-1,2,-2
1226,0,-1,2,-1,1
1227,0,-1,0,-1,0
1228,-1,1,-2,1,0
1229,2,-1,2,-2,1
1230,-2,2,0,0,0
1231,0,1,0,0,-1
1232,1,-1,2,-2,-1
1233,0,0,0,0,0
1234,3,-1,0,1,-2
1235,0,0,-1,-1,0
1236,1,0,2,-2,2
1237,-2,-1,0,2,0
1238,0,0,0,0,0
1239,0,0,0,0,-2
1240,0,1,-1,0,1
1241,3,-1,-1,1,0
1242,0,0,0,0,-1
1243,-1,0,0,0,0
1244,-1,1,-1,0,-1
1245,0,0,0,0,0
1246,0,0,0,0,0
1247,2,2,-3,2,0
1248,-2,2,1,-2,3
1249,-1,1,0,-1,0
1250,0,0,-1,3,-1
1251,1,-1,1,-1,0
1252,0,1,-1,2,-3
1253,0,0,0,0,0
1254,1,2,0,0,-1
1255,-1,0,0,0,0
1256,0,0,-4,1,0
1257,0,2,-2,1,1
1258,-1,-1,1,1,-1
1259,0,-1,1,0,-1
1260,1,-1,-1,1,0
1261,0,-2,1,-1,0
1263,0,0,1,-1,0
1264,0,1,0,0,-1
1265,-1,-1,0,-1,2
1266,0,0,1,-1,0
1267,0,-1,0,-1,1
1268,-2,2,-2,1,0
1269,1,-1,-2,3,0
1270,0,2,-2,2,-1
1271,-1,1,0,-2,0
1272,1,1,-1,0,-1
1273,0,0,0,0,1
1274,0,1,-1,0,0
1275,0,1,-2,1,-1
1276,-1,0,1,0,0
1277,1,-1,1,-1,-1
1278,1,-1,-1,0,1
1279,6,-3,-1,-1,0
1280,-1,0,2,-2,1
1281,0,0,0,0,0
1282,-2,0,0,1,0
1283,0,0,1,-1,0
1284,1,0,0,-1,0
1285,-1,0,0,1,-1
1286,0,-1,1,0,0
1287,0,1,-1,-2,2
1288,0,0,0,0,0
1289,0,0,0,0,0
1290,-1,0,-1,2,-2
1291,0,0,0,0,0
1292,1,-1,3,-1,0
1293,0,-2,3,-1,0
1294,-1,1,0,1,0
1295,0,0,0,0,0
1296,-1,0,-1,3,-2
1297,0,0,-1,0,0
1298,-1,0,0,0,2
1299,1,1,-1,-1,2
1300,-1,-1,1,0,1
1301,2,-2,-1,0,2
1302,-1,1,0,0,-1
1303,1,-1,-1,2,-3
1304,-1,0,0,0,1
1305,2,-1,1,-1,2
1306,1,1,0,0,0
1307,1,0,-2,0,1
1308,0,1,1,-1,-1
1309,-1,0,2,-2,2
1310,-2,1,0,1,0
1311,1,-1,1,-1,1
1312,-1,0,2,-2,1
1313,0,0,1,-1,0
1314,-1,-3,4,-5,1
1315,-1,0,0,1,-2
1316,0,0,0,0,1
1317,1,-1,0,0,0
1318,0,1,0,-2,2
1319,2,0,-2,1,0
1320,-1,0,1,-1,1
1321,-3,2,3,-3,2
1322,0,0,1,0,-1
1323,-1,0,1,0,-2
1324,-1,1,1,-1,0
1325,4,-1,0,-1,0
1326,-1,1,1,-1,0
1327,0,0,1,0,-1
1328,2,0,-1,0,1
1329,-2,1,0,0,0
1331,0,0,0,0,0
1332,3,-2,-2,3,0
1333,0,-2,0,-1,1
1334,0,0,0,0,2
1335,0,0,0,0,0
1336,2,-1,0,-1,1
1337,-1,0,1,0,-1
1338,0,-1,1,0,0
1339,0,1,1,0,-2
1340,0,0,1,-1,0
1341,0,-1,1,-1,0
1342,1,-1,2,-1,0
1343,1,-1,0,1,-1
1344,0,0,-1,1,-1
1345,0,-1,-1,0,2
1346,0,1,0,-1,1
1347,-1,0,0,0,0
1348,0,0,0,0,0
1349,-1,0,1,-1,-1
1350,-1,0,0,1,0
1351,-2,1,0,0,0
1352,0,1,0,-1,0
1353,1,-1,1,-1,1
1354,0,1,-1,1,1
1355,0,0,0,0,0
1356,0,-2,0,2,-1
1357,-2,1,0,-1,1
1358,-1,1,1,-2,2
1359,0,0,0,-1,1
1360,0,0,0,-1,-1
1361,-2,1,0,2,-2
1362,-1,-1,1,1,0
1363,0,2,-1,1,2
1364,0,-1,2,-1,1
1365,1,0,-1,1,0
1366,-1,1,-1,0,0
1367,-3,0,0,0,1
1368,-1,0,2,-1,0
1369,1,0,-2,2,1
1370,1,1,-2,2,-1
1371,1,-2,-1,2,-1
1372,-1,1,0,-1,1
1373,1,-1,0,1,-3
1374,0,1,-2,-1,0
1375,0,1,-1,1,-1
1376,0,-2,2,-1,0
1377,1,-1,-1,1,2
1378,0,0,0,0,0
1380,1,-1,1,0,-1
1381,-1,-1,0,1,0
1382,-1,0,-1,-1,0
1383,0,0,1,-2,4
1384,2,-2,1,0,-1
1385,-1,1,0,-1,1
1386,0,0,-1,1,0
1387,2,-1,-1,0,-2
1388,0,1,1,-3,1
1389,-1,1,-4,2,2
1390,1,1,0,-2,1
1391,0,0,0,0,0
1392,0,-1,1,-2,3
1393,0,-1,0,4,5
1394,-7,0,1,-1,0
1395,-1,1,1,-1,0
1396,-1,0,1,0,0
1397,0,0,-1,1,0
1398,0,1,0,0,0
1399,2,0,-1,0,0
1400,-1,0,1,-2,0
1401,2,-2,1,1,-1
1402,-3,2,-2,2,1
1403,0,1,0,2,-1
1404,0,1,0,0,0
1405,-1,-2,1,1,0
1406,0,0,0,0,0
1407,0,0,0,0,0
1408,0,0,0,0,0
1409,0,-1,0,0,0
1410,1,0,-1,1,1
1411,0,0,0,1,-1
1412,1,-1,1,0,-1
1413,0,0,0,0,0
1414,-1,1,0,-1,-1
1415,0,1,-1,1,0
1416,0,-3,3,0,0
1417,0,-1,1,0,0
1418,0,2,-1,2,-1
1419,0,0,-1,0,1
1420,1,-1,1,-1,1
1421,0,0,0,1,-1
1422,-1,0,0,0,0
1423,0,1,-1,0,1
1424,1,1,0,-2,3
1425,-2,-1,2,0,-1
1426,0,-1,1,0,0
1427,2,-1,0,1,-1
1428,0,0,1,-1,1
1429,1,-1,1,0,0
1430,0,0,0,-2,0
1431,1,0,2,-1,0
1432,0,0,0,0,-3
1433,1,-1,-1,2,4
1434,-1,0,2,-1,-1
1435,-1,1,-1,1,0
1436,-1,1,-1,0,-1
1437,0,0,0,1,-1
1438,0,-1,0,1,0
1439,2,0,1,0,-1
1440,-2,0,1,-1,0
1441,0,0,-2,2,-1
1442,0,1,-1,1,-1
1443,0,0,0,0,0
1444,0,0,0,2,-1
1445,0,-1,1,0,0
1446,0,1,-1,0,0
1447,1,1,-2,-1,2
1448,0,-1,-2,1,1
1449,0,0,0,1,0
1450,-1,0,0,0,0
1451,1,-1,1,-1,0
1452,0,-1,1,0,0
1453,0,-4,2,1,-1
1454,-1,1,-1,1,0
1455,0,1,-1,2,-1
1456,-4,3,-2,-2,3
1457,3,-3,1,1,-1
1458,-2,0,0,0,0
1459,0,0,0,1,0
1460,0,1,0,-1,0
1461,-1,2,-1,0,-1
1462,0,0,0,1,0
1463,2,-1,0,-1,2
1464,1,1,0,0,0
1465,0,0,1,1,-3
1466,0,0,1,0,0
1467,1,1,-1,0,1
1468,-1,0,-1,2,0
1469,1,-1,-1,2,0
1470,0,0,-1,-1,1
1471,1,-1,1,1,-2
1472,-1,-1,0,-1,0
1473,-1,1,0,0,0
1474,0,0,0,-1,-1
1475,0,1,0,0,0
1476,0,0,0,0,0
1477,1,-1,0,0,-2
1478,-2,0,3,0,-2
1479,-1,1,-1,2,-2
1480,0,-1,0,1,0
1481,-1,-1,1,-1,2
1482,-1,2,0,-1,0
1483,1,0,1,0,0
1484,-2,2,-1,0,1
1485,-1,1,-2,2,-1
1486,1,-1,1,-1,1
1487,0,-1,1,-3,1
1488,-4,5,-3,-1,2
1489,-1,1,0,0,-1
1490,2,0,0,0,-1
1491,1,-1,0,0,-1
1492,-1,0,0,0,0
1493,1,0,-1,1,-2
1494,-1,0,0,0,0
1495,0,0,2,-3,2
1496,0,-1,2,1,0
1497,1,0,-1,1,0
1498,-1,-1,1,-1,0
1499,2,0,0,0,1
1500,-1,0,1,0,0
1501,1,0,0,0,1
1502,-1,1,1,0,1
1503,0,0,0,0,0
1504,0,0,0,0,0
1505,0,0,1,1,-2
1506,-1,2,0,0,0
1507,1,-1,-2,0,1
1508,1,2,2,0,0
1509,0,0,0,0,-1
1510,-4,2,1,-2,0
1511,-2,4,-2,-1,2
1512,1,0,-1,0,0
1513,-2,3,-1,2,-1
1514,0,2,-1,1,-1
1515,0,2,-1,2,-1
1516,0,1,-1,0,0
1517,-2,0,0,1,-1
1518,0,0,0,0,0
1519,0,0,0,0,0
1520,1,0,-2,3,0
1521,1,0,0,-1,2
1522,0,0,-2,1,1
1523,-1,0,1,-1,0
1524,0,2,-3,2,-2
1525,1,-1,1,0,0
1526,2,-2,2,0,-2
1527,1,0,-1,2,-3
1528,0,0,-1,2,-1
1529,0,0,0,0,0
1530,0,0,1,-1,1
1531,0,-1,0,1,0
1532,1,0,0,0,1
1533,0,0,-1,1,-1
1534,0,0,0,0,0
1535,2,0,0,0,0
1536,1,-1,0,-1,0
1537,-1,2,-2,1,-1
1538,-1,2,-2,1,0
1539,2,1,-1,0,-1
1540,-1,-1,-1,1,1
1541,-3,4,0,-1,0
1542,-1,-1,-3,1,1
1543,1,-1,0,-3,5
1544,0,0,0,0,0
1545,0,-1,0,0,2
1546,-1,0,0,0,1
1547,-2,-1,1,1,0
1548,1,0,0,2,-1
1549,-1,0,-2,2,-1
1550,1,0,0,-1,1
1551,1,-1,-1,0,2
1552,2,0,0,-3,-2
1553,-1,1,1,0,0
1554,-1,0,1,0,-1
1555,1,1,0,1,-1
1556,2,-3,0,-1,1
1557,0,0,0,0,0
1558,-1,1,-2,1,-1
1559,2,-1,1,0,-2
1560,0,0,-1,1,0
1561,0,0,0,0,0
1562,1,-1,0,0,0
1563,0,0,0,0,0
1564,0,0,-1,3,-2
1565,0,1,-2,1,-1
1566,-1,1,0,1,-1
1567,0,0,1,0,-3
1568,-1,0,0,1,-1
1569,0,-1,1,-1,0
1570,-1,0,-1,1,0
1571,0,0,0,0,0
1572,-1,1,0,0,0
1573,0,1,-1,-1,1
1574,-1,-1,1,1,0
1575,-2,0,0,0,-2
1576,-1,0,0,0,0
1577,1,0,0,-1,1
1578,0,0,1,-3,2
1579,0,0,0,0,0
1580,-1,0,1,-3,2
1581,1,-1,0,0,0
1582,1,0,0,-2,1
1583,2,-1,0,-1,1
1584,0,1,0,-1,1
1585,0,0,1,-1,0
1586,-3,2,-1,-2,1
1587,1,0,1,-1,1
1588,-2,2,0,0,0
1589,1,-1,-1,0,1
1590,0,1,0,1,-3
1591,-2,1,-1,1,0
1592,0,1,-2,1,-1
1593,-1,2,0,-1,2
1594,-1,1,-1,0,1
1595,1,0,0,0,0
1596,0,0,0,0,1
1597,0,0,1,0,-1
1598,0,0,-3,2,-2
1599,1,-1,0,2,-1
1600,1,0,0,0,-1
1601,0,0,0,0,0
1602,-1,0,0,0,0
1603,0,0,0,0,0
1604,-1,0,0,0,0
1605,-1,0,1,-1,1
1606,0,0,-1,0,0
1607,0,0,0,0,0
1608,-2,0,0,1,1
1609,0,0,1,-1,0
1610,-1,1,1,-1,0
1611,-2,0,0,1,0
1612,1,-1,-1,1,0
1613,1,-1,0,2,-1
1614,0,0,0,1,-1
1615,1,0,0,1,-1
1616,-1,2,-1,0,0
1617,0,0,0,0,0
1618,0,0,0,0,0
1619,0,0,0,-2,1
1620,0,-1,2,1,-1
1621,0,0,-1,0,0
1622,-1,0,-1,0,0
1623,0,0,0,-1,0
1624,0,1,-1,2,0
1625,-1,1,-2,2,0
1626,-1,1,0,2,-1
1627,-1,0,1,-1,0
1628,-1,1,-1,0,1
1629,0,-1,-1,-2,2
1630,0,0,0,0,2
1631,0,-2,2,-1,-1
1632,-1,1,1,1,0
1633,-1,0,1,1,0
1635,0,1,0,1,0
1636,-1,1,0,-1,1
1637,0,0,1,0,-1
1638,0,0,0,0,0
1639,0,1,-1,0,0
1640,0,1,-1,0,1
1641,0,0,0,0,0
1642,-1,1,0,0,-1
1644,2,0,0,0,0
1645,-1,1,0,0,0
1646,0,-2,1,1,-2
1647,0,0,-1,2,-1
1648,1,-1,0,0,0
1649,1,0,-1,1,0
1650,0,-1,1,-1,0
1651,-2,0,-1,1,-2
1652,-1,1,-1,2,0
1653,1,-1,-1,1,-1
1654,0,0,1,-1,-2
1655,0,0,0,1,-1
1656,-4,-1,4,1,0
1657,0,0,1,-1,0
1658,-1,1,-2,1,-1
1659,0,0,1,0,0
1660,-1,2,-1,0,0
1661,2,-1,-1,1,-2
1662,1,0,1,-1,-1
1663,2,-1,0,-3,3
1664,-2,0,0,0,0
1665,0,1,-1,0,-2
1666,1,0,-2,2,-1
1667,1,-2,1,0,1
1668,0,-1,1,0,0
1669,-1,0,1,-2,3
1670,-1,1,0,0,0
1671,2,-1,-1,0,1
1672,0,0,0,0,0
1673,0,-1,1,0,-1
1674,0,-2,1,0,2
1675,1,0,0,-1,0
1676,2,-1,-1,0,-1
1677,0,0,-2,0,2
1678,-1,1,-1,0,-1
1679,0,0,-1,1,-1
1680,-2,1,0,0,1
1681,1,0,0,-1,0
1682,-1,0,0,1,-1
1683,1,0,-1,0,0
1684,1,-1,1,0,0
1685,0,-1,1,0,1
1687,3,-2,-1,2,1
1688,-1,0,0,-1,2
1689,-2,0,1,-1,1
1690,0,1,-1,0,0
1691,0,0,1,1,-1
1692,1,0,-3,1,0
1693,0,0,0,0,0
1694,0,-1,2,0,0
1695,1,1,0,-2,1
1696,1,0,0,-1,1
1697,-2,1,-2,1,1
1698,-1,-1,-1,0,0
1699,-1,0,0,-1,2
1700,0,0,0,-1,1
1701,0,0,1,1,0
1702,0,0,0,0,0
1703,0,-1,0,-1,1
1704,0,0,-1,0,0
1705,-1,1,0,-1,0
1706,1,0,1,0,0
1707,-1,1,-1,-1,2
1708,0,1,-2,2,-1
1709,0,-1,1,0,0
1710,0,0,0,0,0
1711,-2,1,-1,3,-2
1712,1,0,0,0,0
1713,0,0,1,-1,2
1714,0,-1,0,1,-1
1715,-1,1,0,-1,1
1716,0,0,1,-1,0
1717,1,1,0,0,-1
1718,0,0,0,0,0
1719,0,0,-1,0,0
1720,1,1,-3,-1,2
1721,-1,1,0,1,-1
1722,1,-1,1,0,0
1723,0,0,0,0,0
1724,0,-1,-1,4,-1
1725,0,1,-1,0,0
1726,-1,0,-1,2,-3
1727,-1,1,0,0,0
1728,0,0,0,0,0
1729,1,-1,0,-1,0
1730,2,-2,2,-1,0
1731,0,-1,1,-1,1
1732,1,-2,2,1,-1
1733,0,0,0,0,0
1734,0,1,-1,1,0
1735,0,0,-1,0,1
1736,0,0,1,0,-1
1737,1,-1,0,1,-1
1738,0,0,1,-1,0
1739,1,-1,0,0,0
1740,2,-4,1,4,-5
1741,0,-3,1,1,-2
1742,0,0,0,0,-1
1743,0,0,3,-3,2
1744,0,-1,0,1,1
1745,1,-1,1,0,0
1746,0,1,0,0,-1
1747,-1,2,-1,1,0
1748,0,0,0,0,-1
1749,1,-1,-1,3,-1
1750,-1,-3,5,1,-1
1751,0,0,-1,0,4
1752,0,-1,1,1,1
1753,0,0,0,1,0
1754,0,0,0,0,0
1755,2,-2,2,-1,-1
1756,0,-1,-1,2,1
1757,-3,4,-1,1,0
1758,0,1,0,0,0
1759,1,0,0,0,0
1760,1,0,0,-1,1
1762,-1,0,0,-1,1
1763,1,-1,0,0,1
1764,0,0,1,-1,1
1765,0,0,0,1,-1
1766,0,0,0,0,0
1767,-1,1,0,-1,-1
1768,-2,-1,3,-3,1
1769,1,0,0,-3,0
1770,0,0,0,0,0
1771,4,-3,4,-1,0
1772,1,-2,0,1,-1
1773,-4,2,2,-1,2
1774,0,0,0,0,-1
1775,1,-5,1,2,1
1776,-1,1,-1,-1,1
1777,-2,1,-1,1,-1
1778,0,0,-1,1,0
1779,2,0,0,-1,0
1780,0,0,0,0,0
1781,-2,0,1,-1,0
1782,0,1,-1,1,-1
1783,-2,0,1,0,1
1784,0,0,0,0,0
1785,0,0,0,0,0
1786,-2,0,1,-1,0
1787,-1,1,0,0,1
1788,1,0,0,0,1
1789,0,1,0,3,-8
1790,1,0,0,0,1
1791,0,0,0,0,0
1792,0,1,0,0,0
1793,2,-1,1,0,-3
1794,-1,1,2,-1,-2
1795,1,0,0,0,0
1796,0,0,0,0,0
1797,0,0,-1,0,0
1798,-1,0,0,0,1
1799,1,0,-1,1,0
1800,-1,0,-2,3,0
1801,-2,2,-1,0,1
1802,2,-2,2,-2,1
1803,0,0,0,0,0
1804,-1,-1,0,0,0
1805,2,0,-3,3,1
1806,0,0,0,-1,1
1807,-1,1,0,0,0
1808,-2,0,0,-1,0
1809,0,1,1,0,0
1810,2,-1,0,3,-3
1811,0,0,0,0,0
1812,-2,1,-1,-1,1
1813,0,0,-1,1,-1
1814,0,-1,0,0,0
1815,-1,1,0,-1,1
1816,-1,-1,1,-1,1
1817,0,-1,0,-1,1
1818,0,0,1,-1,0
1819,1,-1,-3,3,1
1820,4,1,-1,-1,2
1821,-1,1,-1,2,-1
1822,1,-1,0,0,1
1823,0,1,0,-1,0
1824,3,-2,2,-2,1
1825,0,0,1,-1,1
1826,0,-1,0,0,1
1827,-2,1,-1,3,-1
1828,-1,1,0,0,0
1829,0,0,0,0,-1
1830,0,0,1,-2,1
1831,1,1,0,0,-2
1832,0,0,0,0,0
1833,0,1,-1,0,0
1834,0,1,-1,-1,0
1835,0,0,-1,1,1
1836,-1,0,0,-1,0
1837,0,-1,1,0,1
1838,0,2,0,1,-3
1839,1,-1,2,-2,1
1840,1,0,1,0,-1
1841,-1,0,1,0,-1
1842,0,0,0,0,0
1843,0,0,0,0,0
1844,0,0,0,0,0
1845,-1,-1,2,-1,1
1846,1,-1,-1,0,1
1847,-1,0,-1,2,-1
1848,-1,0,1,-1,1
1849,1,-2,2,0,-1
1850,0,1,-1,0,-1
1851,1,0,-2,0,0
1852,0,2,-1,-1,0
1853,1,0,0,-1,2
1854,-1,0,2,-2,1
1855,2,0,0,0,0
1856,0,0,0,1,-1
1857,0,-1,1,-1,-1
1858,4,0,-2,1,-2
1859,-1,0,-1,0,1
1860,1,3,-2,2,-1
1861,-1,-1,1,0,-1
1862,-1,-1,1,0,-1
1863,0,0,0,0,1
1864,0,2,-2,0,1
1865,2,0,-1,-1,0
1866,-2,-1,2,1,-2
1867,0,0,1,-1,1
1868,1,0,-3,-1,1
1869,-1,-1,2,0,-1
1870,0,0,0,0,0
1871,1,3,-2,0,1
1872,0,1,0,1,-1
1873,0,-3,2,2,-1
1874,1,-1,0,0,2
1876,-1,1,-1,0,2
1877,0,0,1,1,1
1878,0,1,0,-2,0
1879,0,-1,0,1,0
1880,0,0,0,0,0
1882,-2,1,1,1,-1
1883,4,1,0,-1,0
1884,1,0,-1,1,0
1885,1,-1,1,0,0
1886,1,1,0,-1,1
1887,-1,0,0,1,-1
1888,-1,2,-3,1,-1
1889,1,0,0,0,0
1890,2,1,-1,0,1
1891,1,-2,-1,1,0
1892,-3,2,-1,-1,-2
1893,0,0,0,0,0
1894,-1,1,0,-1,0
1895,0,1,-1,1,-1
1896,1,-2,1,0,0
1897,-1,1,0,-1,0
1898,-1,0,0,0,0
1899,-1,0,1,-2,-1
1900,0,0,1,-1,1
1901,-1,0,1,-1,0
1902,0,0,1,-1,1
1903,0,1,-2,3,-4
1904,3,-1,-1,2,1
1905,-2,2,-2,1,0
1906,-1,2,-4,2,1
1907,0,0,0,0,0
1908,-1,1,1,-3,2
1909,0,1,0,-1,0
1910,1,1,0,-1,1
1911,-2,1,1,-1,-1
1912,0,1,-1,0,0
1913,1,0,-1,3,-2
1914,-1,1,1,-1,0
1915,1,0,0,-4,5
1916,0,1,0,0,-1
1917,-1,1,1,-1,0
1918,0,0,0,0,0
1919,1,0,1,-1,1
1920,1,-1,-1,1,0
1921,5,0,1,-4,3
1922,0,-1,2,-2,0
1923,-1,0,1,0,4
1924,0,-1,1,-1,0
1925,-1,0,0,2,-1
1926,-2,0,1,0,0
1928,0,1,-1,-1,0
1929,5,1,2,0,-1
1930,-1,-1,1,1,0
1931,1,0,0,0,0
1932,-1,0,1,1,-1
1933,1,0,-1,1,0
1934,0,0,0,1,-1
1935,1,1,-1,0,1
1936,-1,0,0,0,1
1937,1,-1,0,0,1
1938,0,1,0,0,-1
1939,1,0,-1,1,-1
1940,-2,2,0,0,1
1941,0,1,-2,2,-1
1942,-1,1,0,-1,0
1943,0,-1,1,0,0
1944,-1,0,1,-1,1
1945,-1,-2,2,0,-1
1946,-3,2,-1,-1,1
1947,-2,0,0,0,0
1948,0,-1,0,0,1
1949,0,-1,1,1,-2
1950,0,-1,-1,2,0
1951,0,0,0,-1,1
1952,1,-1,1,0,0
1953,0,0,0,0,1
1954,0,0,0,0,0
1955,0,1,-3,-2,1
1956,0,0,0,0,1
1957,3,-2,1,-1,0
1958,1,-1,0,1,3
1959,1,-1,-1,1,1
1960,-1,2,-2,1,0
1961,4,-3,3,-6,7
1962,-1,0,1,0,-1
1963,-1,1,-2,2,0
1964,1,0,1,-1,0
1965,1,-1,1,-1,1
1966,2,0,1,-1,0
1967,0,0,-1,0,-1
1968,-2,0,0,0,0
1969,0,-1,-1,1,-1
1970,-3,3,-1,0,1
1971,0,0,0,0,1
1972,1,0,0,1,-1
1973,0,0,1,-2,0
1974,0,1,0,0,-1
1975,1,1,-2,0,-1
1976,0,1,-1,0,0
1977,0,1,-2,0,1
1978,1,0,0,-1,0
1979,0,-1,1,-1,0
1980,0,0,0,0,1
1981,0,0,0,0,-1
1982,0,0,-1,2,-3
1983,2,-1,0,1,-2
1984,0,0,0,0,0
1985,0,0,0,1,-1
1986,0,-1,1,0,0
1987,0,-2,-1,2,-1
1988,0,-1,1,0,0
1989,0,0,-1,0,2
1990,0,1,0,-1,0
1991,-1,0,2,0,1
1992,0,0,0,0,0
1993,2,-1,0,0,0
1994,-1,-1,2,-1,0
1995,1,3,-2,0,-1
1996,1,-1,1,0,-1
1997,0,1,0,0,0
1998,2,-1,-2,1,-1
1999,0,0,0,0,0
2000,0,0,0,0,0
2001,-1,0,0,0,-1
2002,0,0,0,1,-1
2003,-1,0,-1,0,0
2004,1,0,1,1,0
2005,-1,0,1,-2,2
2006,-1,1,-1,0,0
2007,-1,1,-1,0,0
2008,-1,0,-2,0,0
2009,0,0,0,0,0
2010,0,0,-1,1,-1
2011,-3,3,-3,1,0
2012,1,0,-1,-2,2
2013,0,-1,0,0,0
2014,2,-2,0,1,1
2015,-1,0,0,0,-3
2016,0,0,0,0,0
2017,-1,0,1,0,-1
2018,3,0,-2,0,2
2020,-1,2,0,-1,0
2021,0,-1,-1,2,-2
2022,2,-1,-1,1,-1
2023,-1,0,0,0,1
2024,0,-1,3,-4,1
2025,0,0,0,0,0
2026,-1,1,1,0,-1
