고객번호,분기증감율,분기변동율,분기변동계수
1182,0,14,4.672839506
1183,1,3,11.79710145
1184,-3,9,3.56875
1185,-2,8,4.651162791
1186,2,6,5.784810127
1187,1,11,2.364238411
1188,-2,2,8.542056075
1189,-5,15,1.514588859
1190,0,4,9.778947368
1191,-1,13,2.234693878
1192,3,11,2.764150943
1193,0,6,5.594202899
1194,-3,7,2.063063063
1195,3,7,7.607476636
1196,0,6,5.4
1197,0,6,1.738317757
1198,1,9,3.488888889
1199,-4,4,3.066666667
1200,2,2,1.697368421
1201,-1,3,9.612244898
1202,3,5,4.247933884
1203,0,2,2.962264151
1204,0,4,11.46052632
1205,5,11,3.257281553
1206,-3,3,3.920353982
1207,-4,6,1.273972603
1209,1,3,6.896551724
1210,-3,9,3.681818182
1211,1,3,3.448275862
1212,-1,3,2.632653061
1213,-6,8,3.231155779
1214,0,8,1.14
1215,2,8,3.27388535
1216,-1,13,3.009803922
1217,1,13,5.013245033
1218,0,4,1.602040816
1219,-2,10,2.05625
1220,0,2,7.526315789
1221,-4,8,3.7
1222,8,8,0.892361111
1223,-1,7,8.744897959
1224,-2,4,2.695652174
1225,4,8,5.383561644
1226,1,9,2.62244898
1227,-1,7,2
1228,1,11,3.59602649
1229,0,8,1.602040816
1230,1,7,2.62244898
1231,0,2,12.13207547
1232,1,7,3.253164557
1233,0,0,0
1234,3,11,3.857142857
1235,0,4,3.177777778
1236,1,11,3.56875
1237,1,9,5.822222222
1238,0,0,0
1239,1,11,3.732484076
1240,-1,9,3.864864865
1241,3,9,3.629834254
1242,-1,3,5.172413793
1243,1,1,2.698113208
1244,0,6,5.784810127
1245,1,3,4.58490566
1246,1,1,2.632653061
1247,2,22,1.474193548
1248,-1,9,8.542056075
1249,0,6,9.844444444
1250,-1,5,6.575221239
1251,2,4,7.345794393
1252,1,7,6.007246377
1253,1,3,13.79310345
1254,0,12,1.5
1255,-3,5,1.389380531
1256,-5,5,4.76344086
1257,-1,9,2.62244898
1258,0,8,7.933333333
1259,-4,10,1.5
1260,-1,7,5.540816327
1261,-1,9,5.282608696
1263,0,8,1.540540541
1264,1,3,3.489795918
1265,-3,9,4.598870056
1266,0,4,2.632653061
1267,2,10,3.520547945
1268,-2,22,1.193979933
1269,0,22,2.167315175
1270,0,8,5.217391304
1271,-1,5,2.43902439
1272,0,4,2.25
1273,2,4,2.25
1274,2,6,2.479591837
1275,-1,5,2.25
1276,0,2,17.7755102
1277,0,2,3
1278,0,4,15.51724138
1279,-1,17,1.33836858
1280,1,7,8.280373832
1281,1,5,6.086956522
1282,-1,3,2.632653061
1283,0,6,2.695652174
1284,0,6,1.537190083
1285,0,4,2.698113208
1286,1,3,19.81632653
1287,-1,7,3.463157895
1288,0,0,0
1289,0,0,0
1290,-1,5,1.987341772
1291,0,2,3
1292,-2,6,2.410526316
1293,1,9,2.963963964
1294,2,8,3.135514019
1295,0,0,0
1296,-3,17,1.224489796
1297,-1,11,4.557971014
1298,0,10,1.8
1299,4,12,3.727777778
1300,-2,4,8.492753623
1301,1,7,1.8
1302,0,8,2.377777778
1303,0,2,19.81632653
1304,-1,5,6.672897196
1305,0,14,1.960784314
1306,0,6,3.833333333
1307,-1,5,3.768
1308,-1,7,1.768595041
1309,1,15,4.598870056
1310,1,3,2.695652174
1311,0,4,2.962264151
1312,1,9,2.023622047
1313,0,18,0.833846154
1314,-5,19,1.805460751
1315,-1,5,3.253164557
1316,0,0,0
1317,1,3,2.698113208
1318,1,5,8.492753623
1319,-1,11,5.290123457
1320,2,4,6.945945946
1321,-1,7,8.345132743
1322,3,11,5.173228346
1323,2,8,3.990196078
1324,0,6,11.46052632
1325,0,10,3.257281553
1326,-1,9,4.651162791
1327,0,4,2.695652174
1328,1,5,4.550724638
1329,1,9,1.963768116
1331,4,6,2.798994975
1332,-1,11,3.164285714
1333,-1,11,3.661538462
1334,1,3,1.810126582
1335,3,3,3.159292035
1336,0,6,4.341772152
1337,-1,1,10.89473684
1338,3,3,8.726315789
1339,-2,2,12.11392405
1340,-1,3,3.489795918
1341,-1,5,3.101449275
1342,2,22,2.856521739
1343,-2,6,2
1344,0,4,2.698113208
1345,-2,8,1.550387597
1346,0,4,4.144927536
1347,0,4,2.698113208
1348,0,0,0
1349,0,2,3
1350,0,12,4.535294118
1351,-1,5,6.197368421
1352,0,4,10.34782609
1353,1,7,4.881578947
1354,-2,10,4.205479452
1355,1,3,3.448275862
1356,-1,5,3.013157895
1357,4,10,3.488095238
1358,0,6,4.288888889
1359,1,7,5.666666667
1360,-1,3,2.377777778
1361,0,26,3.377593361
1362,-2,8,5.173228346
1363,3,3,4.275590551
1364,-3,19,1.360544218
1365,0,4,2.632653061
1366,0,14,2.26984127
1367,-3,11,1.702380952
1368,-2,6,6
1369,1,5,12.22368421
1370,0,6,3.565789474
1371,-2,8,6.727272727
1372,2,6,4.347826087
1373,3,19,2.990697674
1374,-3,7,4.55625
1375,0,6,1.810126582
1376,-5,13,2.403846154
1377,-1,7,4.288888889
1378,0,0,0
1380,3,9,6.567567568
1381,-1,5,2.25
1382,-2,6,2.410526316
1383,6,14,1.878289474
1384,-3,9,3.413043478
1385,0,4,4.849056604
1386,-1,9,3.661538462
1387,1,5,6.727272727
1388,0,6,5.784810127
1389,0,14,2.523529412
1390,0,4,8.280373832
1391,0,0,0
1392,2,4,7.460176991
1393,0,2,19.81632653
1394,-9,11,0.723214286
1395,1,9,2.770588235
1396,-1,1,5.631578947
1397,0,0,0
1398,4,6,5.307142857
1399,2,10,3.27388535
1400,-2,4,8.115789474
1401,2,8,7.846846847
1402,-1,9,6.956521739
1403,2,10,1.806666667
1404,0,4,4.881578947
1405,0,4,12.84057971
1406,0,0,0
1407,0,0,0
1408,0,0,0
1409,0,4,4.849056604
1410,0,8,8
1411,0,0,0
1412,0,6,4.550724638
1413,0,4,4.673469388
1414,1,7,4.520408163
1415,1,5,2.25
1416,-1,7,9.778947368
1417,0,4,2.962264151
1418,3,5,3.413043478
1419,-1,3,6.714285714
1420,0,8,3.253164557
1421,0,0,0
1422,-1,3,2.962264151
1423,3,5,3.978571429
1424,0,12,2.688405797
1425,5,11,1.668831169
1426,-1,7,3.5
1427,2,10,6.748031496
1428,1,11,6.021428571
1429,-4,14,3.657004831
1430,1,5,3.565789474
1431,2,16,3.156976744
1432,2,10,7.846846847
1433,8,10,1.192405063
1434,-2,6,2.274336283
1435,2,6,7.607476636
1436,-4,4,2.55
1437,1,5,4.881578947
1438,0,4,2.632653061
1439,-1,13,2.58302583
1440,-1,3,2.698113208
1441,-1,1,2.698113208
1442,2,4,2.25
1443,0,2,3
1444,0,8,7.933333333
1445,-1,3,2.962264151
1446,0,2,2.632653061
1447,2,8,2.363636364
1448,1,13,2.527075812
1449,1,3,1.987341772
1450,-4,4,1.039735099
1451,0,6,4.881578947
1452,-1,3,3.489795918
1453,-4,18,2.171102662
1454,1,3,4.518987342
1455,1,7,1.913385827
1456,-5,15,2.347031963
1457,0,18,1.339285714
1458,1,9,1.5
1459,0,4,2.410526316
1460,0,0,0
1461,0,0,0
1462,0,6,2.410526316
1463,5,7,4.369426752
1464,-5,11,1.766784452
1465,-1,5,2
1466,0,6,9.756097561
1467,1,3,4.849056604
1468,1,7,6.086956522
1469,-3,7,6.727272727
1470,-4,8,2.219178082
1471,-1,11,1.412790698
1472,-1,1,3
1473,1,9,3.727777778
1474,0,2,19.81632653
1475,-4,12,4.283333333
1476,2,4,2.066666667
1477,2,18,3.657004831
1478,-3,11,4.19375
1479,0,12,3.190082645
1480,0,4,2.695652174
1481,1,7,5.607594937
1482,0,12,1.935294118
1483,2,12,3.278688525
1484,2,10,3.520547945
1485,-4,10,3.727777778
1486,3,13,2.933774834
1487,-6,8,3.839622642
1488,-1,17,4.030769231
1489,-1,9,2.023622047
1490,7,13,2.056768559
1491,0,16,2.588477366
1492,-1,7,2.25
1493,-1,9,6.511111111
1494,-1,3,1.810126582
1495,-4,14,3.260273973
1496,-6,8,4.188481675
1497,0,6,4.288888889
1498,-1,3,5.172413793
1499,4,10,2.933774834
1500,0,4,16.16981132
1501,0,4,1.8
1502,-3,17,1.700680272
1503,1,9,7.933333333
1504,0,0,0
1505,2,8,4.275590551
1506,0,8,4.083333333
1507,1,5,5.568421053
1508,-5,7,2.45703125
1509,1,5,7.043478261
1510,-1,11,3.520547945
1511,2,12,4.046242775
1512,0,4,2.695652174
1513,0,10,3.03539823
1514,1,7,3.658536585
1515,4,10,2.614379085
1516,0,0,0
1517,-1,5,1.987341772
1518,4,10,1.433789954
1519,0,6,2.25
1520,3,5,6.495867769
1521,5,9,1.368686869
1522,-1,3,18.95918367
1523,0,2,3
1524,0,12,1.184713376
1525,0,6,7.673684211
1526,0,8,1.738317757
1527,-1,9,6.086956522
1528,1,7,5.307142857
1529,-2,6,6.960526316
1530,-2,6,4.87804878
1531,-3,7,5.832
1532,2,2,8.828947368
1533,2,6,3.253164557
1534,1,3,3.013157895
1535,1,5,10.97560976
1536,0,6,4.881578947
1537,2,4,4.144927536
1538,0,2,3
1539,3,13,4.01369863
1540,-3,9,3.688741722
1541,0,4,6.672897196
1542,-4,6,1.735714286
1543,0,4,12.77631579
1544,-4,6,5.123529412
1545,-1,5,1.987341772
1546,1,11,4.678571429
1547,1,5,6
1548,1,11,1.570680628
1549,-1,7,8.744897959
1550,0,2,2.698113208
1551,0,6,5.683673469
1552,1,13,3.132420091
1553,-2,4,9.844444444
1554,0,4,3.448275862
1555,-1,7,5.368
1556,1,9,3.598425197
1557,0,4,8.620689655
1558,-4,12,2.798994975
1559,3,11,4.232
1560,1,3,17.79245283
1561,1,3,2.632653061
1562,1,3,6.896551724
1563,0,2,3.489795918
1564,-1,9,7.345794393
1565,-1,9,5.032
1566,0,2,4.894736842
1567,-2,10,3.067484663
1568,0,6,5.217391304
1569,-2,4,2.695652174
1570,-2,2,4.518987342
1571,-1,1,3.489795918
1572,-2,8,5.666666667
1573,0,6,7.063157895
1574,-4,12,3.661538462
1575,-5,15,1.765432099
1576,-8,8,0.708609272
1577,1,3,2.25
1578,1,15,2.903954802
1579,0,4,2.632653061
1580,2,12,5.14
1581,-3,7,3.238372093
1582,2,8,4.243243243
1583,2,10,3.432
1584,1,3,4.849056604
1585,1,3,2.632653061
1586,0,10,7.32231405
1587,2,4,2.066666667
1588,-5,15,2.286407767
1589,0,4,1.810126582
1590,-1,13,4.81875
1591,0,6,4.568
1592,-1,9,3.488888889
1593,1,9,3.47826087
1594,-1,5,2.25
1595,1,1,25.94736842
1596,0,4,1.697368421
1597,2,6,4.881578947
1598,-1,5,4.765765766
1599,1,5,2.695652174
1600,2,8,5.586956522
1601,0,4,3.448275862
1602,0,4,6
1603,0,4,1.697368421
1604,-2,6,4.862318841
1605,-2,10,2.45
1606,1,5,2.479591837
1607,0,0,0
1608,-3,5,6.010526316
1609,1,5,2.25
1610,1,7,10.15555556
1611,-2,2,8.492753623
1612,3,11,3.984210526
1613,0,8,3.5
1614,-1,9,7.607476636
1615,0,2,3
1616,-1,5,2.695652174
1617,0,2,3
1618,0,0,0
1619,0,4,3.905263158
1620,2,14,2.082524272
1621,-1,5,6.471698113
1622,-4,8,3.921568627
1623,-2,6,6.632
1624,8,12,1.756923077
1625,2,12,3.807407407
1626,2,6,6.575221239
1627,2,6,7.468468468
1628,-4,4,1.363057325
1629,-5,7,2.795652174
1630,0,0,0
1631,-3,11,2.26984127
1632,-2,8,4.805309735
1633,1,5,5.173228346
1635,1,11,1.73364486
1636,-3,5,6.567567568
1637,2,6,2
1638,1,3,2.632653061
1639,0,12,2.76344086
1640,0,6,2.066666667
1641,0,0,0
1642,0,2,4.849056604
1644,1,3,4.328947368
1645,1,1,18.05660377
1646,-2,4,1.987341772
1647,7,11,1.731060606
1648,1,5,3.463157895
1649,2,10,4.692857143
1650,-1,15,3.494444444
1651,1,9,4.651162791
1652,0,2,2.632653061
1653,-3,7,1.963768116
1654,3,9,2.608695652
1655,0,8,5.669421488
1656,-2,14,2.803703704
1657,1,9,3.095541401
1658,-2,16,2.131221719
1659,0,0,0
1660,-4,6,6.748031496
1661,-2,8,6.575221239
1662,0,4,1.987341772
1663,1,7,3.075949367
1664,2,2,1.810126582
1665,3,11,3.664921466
1666,-4,6,2.193333333
1667,0,6,4.6
1668,-1,5,1.987341772
1669,0,8,4.692857143
1670,1,7,4.347826087
1671,1,7,2.25
1672,0,0,0
1673,-1,7,2.479591837
1674,3,15,1.890410959
1675,-2,2,2.410526316
1676,0,6,4.765765766
1677,2,8,2.798941799
1678,-2,6,2.066666667
1679,0,4,4.58490566
1680,-1,11,3.552486188
1681,0,6,2.43902439
1682,1,9,1.465753425
1683,3,7,2.811023622
1684,1,3,3.448275862
1685,0,2,3.489795918
1687,1,15,2.403846154
1688,0,2,3
1689,0,8,6.945945946
1690,0,4,7.724489796
1691,7,11,0.945525292
1692,-3,11,1.820754717
1693,0,6,7.043478261
1694,-2,4,6.873417722
1695,0,6,2.066666667
1696,0,4,3.448275862
1697,-3,7,5.666666667
1698,-6,6,3.70754717
1699,0,2,3
1700,2,4,10.84810127
1701,1,7,6.945945946
1702,0,0,0
1703,0,10,5.832
1704,-1,3,8.898550725
1705,1,15,2.857894737
1706,4,6,5.22875817
1707,0,10,2.968
1708,-1,5,6
1709,3,11,2
1710,1,7,8.276315789
1711,0,4,10.67088608
1712,-2,2,12.77631579
1713,1,7,2.377777778
1714,-1,5,7.449275362
1715,1,11,5.282608696
1716,1,7,3.463157895
1717,1,9,8.542056075
1718,-2,2,4.87804878
1719,-2,8,5.738317757
1720,2,8,7.32231405
1721,2,6,7.673684211
1722,-1,7,3.488888889
1723,-1,1,3
1724,0,16,3.265306122
1725,0,2,2.632653061
1726,0,6,6.968
1727,3,5,6
1728,-1,1,3
1729,1,7,5.074380165
1730,-6,12,2.597402597
1731,-2,6,2
1732,0,12,2.590697674
1733,0,0,0
1734,0,2,18.78947368
1735,-1,3,6
1736,2,2,3.565789474
1737,0,10,7.846846847
1738,0,0,0
1739,-6,8,1.241545894
1740,3,25,2.325581395
1741,-6,6,1.224489796
1742,0,6,7.933333333
1743,0,8,8.602040816
1744,0,6,6.621052632
1745,0,2,3
1746,6,8,2.77184466
1747,1,3,2.695652174
1748,-1,3,2.962264151
1749,1,15,2.331578947
1750,1,13,3.681818182
1751,2,10,4.920529801
1752,8,10,1.192405063
1753,-3,5,3.066666667
1754,0,0,0
1755,-1,9,7.460176991
1756,0,6,2.377777778
1757,0,10,6.382978723
1758,1,7,6.56122449
1759,1,5,5.4
1760,1,3,2.962264151
1762,-1,5,5.960629921
1763,-1,1,7.526315789
1764,3,5,3.768
1765,0,6,6.704081633
1766,0,0,0
1767,-1,7,8
1768,-4,14,4.624277457
1769,-3,9,2.751851852
1770,-1,3,2.698113208
1771,6,12,2.076363636
1772,0,6,9
1773,-3,3,7.553719008
1774,1,1,16.16981132
1775,-2,14,2.732240437
1776,-3,9,4.692857143
1777,-1,21,1.176029963
1778,-3,5,7.468468468
1779,-3,11,2.45703125
1780,0,0,0
1781,1,5,1.987341772
1782,0,4,1.987341772
1783,1,9,1.821656051
1784,0,0,0
1785,2,2,1.697368421
1786,-1,5,2.25
1787,-1,7,8.536585366
1788,0,4,4.673469388
1789,0,14,2.056768559
1790,2,4,7.050632911
1791,1,3,2.632653061
1792,1,3,4.58490566
1793,-2,12,2.488054608
1794,-6,14,1.678030303
1795,6,6,2.123076923
1796,2,2,1.697368421
1797,1,13,4.350993377
1798,-2,2,1.697368421
1799,1,5,10.90789474
1800,-1,11,5.288888889
1801,-1,9,1.701986755
1802,4,22,2.521008403
1803,0,4,2.632653061
1804,-1,5,3.253164557
1805,3,9,4.046242775
1806,0,6,7
1807,0,4,7.043478261
1808,-6,8,1.537383178
1809,1,15,1.514588859
1810,3,7,2.859259259
1811,1,1,25.94736842
1812,-1,1,3
1813,-1,3,6.714285714
1814,3,3,7.724489796
1815,2,4,2.25
1816,-1,13,2.023622047
1817,-5,7,3.384210526
1818,2,10,3.680981595
1819,-2,8,5.586956522
1820,7,11,2.888501742
1821,4,26,1.843205575
1822,-1,5,12.84057971
1823,2,2,3.253164557
1824,4,6,3.681818182
1825,0,0,0
1826,-1,3,1.810126582
1827,0,2,19.81632653
1828,1,3,2.698113208
1829,1,5,2.695652174
1830,-3,19,2.215189873
1831,4,6,6.260273973
1832,-1,3,15.90566038
1833,1,5,7.043478261
1834,2,8,2.274336283
1835,3,11,2.690821256
1836,0,6,6.960526316
1837,0,2,7.526315789
1838,5,15,1.986547085
1839,1,21,3.240740741
1840,3,7,5.960629921
1841,0,4,5.172413793
1842,0,0,0
1843,0,2,3
1844,-1,5,2.066666667
1845,-4,10,3.56875
1846,-1,5,9.582278481
1847,-3,7,2.672897196
1848,1,5,8.115789474
1849,-1,7,7.724489796
1850,2,2,11.93670886
1851,-2,10,3.095541401
1852,1,7,1.540540541
1853,4,6,6.260273973
1854,0,8,4.92920354
1855,2,8,5.4
1856,0,6,1.768595041
1857,-1,7,2.811023622
1858,-1,17,3.173913043
1859,1,5,8.276315789
1860,2,8,7.581632653
1861,-2,6,3.658536585
1862,1,7,2.479591837
1863,-1,5,8.492753623
1864,0,2,3
1865,1,5,5.594202899
1866,-2,8,4.243243243
1867,1,9,5.690265487
1868,0,8,4.473333333
1869,0,6,4.550724638
1870,0,2,3
1871,0,16,3.141361257
1872,2,4,1.810126582
1873,0,12,2.931578947
1874,1,7,2.688405797
1876,0,6,7.584070796
1877,0,10,2.45398773
1878,-2,6,2.45
1879,0,4,2.377777778
1880,0,0,0
1882,1,5,5.476635514
1883,0,2,19.81632653
1884,1,3,17.79245283
1885,0,2,8.263157895
1886,2,4,3.488888889
1887,-1,3,10.34782609
1888,-4,10,1.586419753
1889,0,6,2.43902439
1890,-6,10,3.657004831
1891,0,4,10.90789474
1892,0,14,4.608465608
1893,2,4,8.115789474
1894,-2,10,2.118518519
1895,2,4,1.8
1896,-2,4,2.377777778
1897,-1,5,9.592105263
1898,-2,2,1.810126582
1899,-1,9,2.700787402
1900,0,10,1.8
1901,1,7,2.410526316
1902,2,6,3.598425197
1903,2,10,3.878571429
1904,-6,10,1.916107383
1905,2,6,4.765765766
1906,-5,13,3.367924528
1907,0,0,0
1908,-1,7,2.377777778
1909,2,6,2.066666667
1910,-1,5,4.87804878
1911,-1,3,4.673469388
1912,3,5,8.280373832
1913,1,13,1.092896175
1914,-1,7,7.607476636
1915,0,14,3.23828125
1916,3,11,4.205479452
1917,2,8,3.6
1918,0,4,4.673469388
1919,0,2,17.79245283
1920,2,8,2.441441441
1921,1,17,2.84765625
1922,0,2,3
1923,0,14,1.989547038
1924,1,5,2.25
1925,-1,7,1.418439716
1926,-1,7,2.023622047
1928,2,14,2.060465116
1929,5,17,2.556420233
1930,1,5,2.441441441
1931,3,5,7.460176991
1932,-2,8,2.168
1933,1,3,10.34782609
1934,0,6,2.695652174
1935,-2,2,5.607594937
1936,3,5,4.258278146
1937,5,11,1.596730245
1938,-1,5,2.43902439
1939,0,0,0
1940,0,12,5.586956522
1941,1,7,2
1942,1,5,8.898550725
1943,0,6,5.784810127
1944,-1,7,3.658536585
1945,-2,4,2.25
1946,2,6,3.342342342
1947,-2,6,5.383561644
1948,0,2,8.622641509
1949,-4,12,3.589371981
1950,3,11,5.282608696
1951,-4,10,2.299625468
1952,-1,5,4.518987342
1953,0,6,2.43902439
1954,-1,5,1.810126582
1955,-7,9,2.287581699
1956,1,1,2.632653061
1957,0,6,2.25
1958,3,13,1.83984375
1959,-2,8,5.690265487
1960,-2,4,10.84810127
1961,3,21,1.869198312
1962,-1,5,8.316455696
1963,2,8,2.963963964
1964,5,9,3.30625
1965,0,12,1.609271523
1966,2,10,4.25
1967,-2,4,8.280373832
1968,0,10,1.960784314
1969,-2,10,2.635897436
1970,-2,8,7.826086957
1971,0,2,4.894736842
1972,-1,5,7.513157895
1973,3,9,3.47826087
1974,0,2,4.894736842
1975,-5,5,4.306532663
1976,1,3,2.632653061
1977,0,8,8.744897959
1978,0,2,12.83673469
1979,-2,4,3.100775194
1980,1,7,3.546099291
1981,-1,7,3.013157895
1982,-1,5,4.288888889
1983,2,10,4.575163399
1984,1,5,2.25
1985,0,6,4.328947368
1986,-1,7,8.744897959
1987,0,8,2.441441441
1988,0,4,2.698113208
1989,0,4,2.695652174
1990,2,8,1.739130435
1991,1,5,7.846846847
1992,0,0,0
1993,2,6,2.43902439
1994,-1,9,4.805309735
1995,0,12,2.082524272
1996,1,11,1.537383178
1997,1,1,12.78947368
1998,1,11,1.768595041
1999,1,9,2.820987654
2000,2,6,8.733333333
2001,-1,7,3.869158879
2002,0,0,0
2003,0,2,23.31578947
2004,6,8,1.869158879
2005,-1,9,9.844444444
2006,0,2,2.632653061
2007,0,4,2.632653061
2008,2,6,1.307189542
2009,0,0,0
2010,-1,3,2.698113208
2011,0,12,5.44375
2012,0,10,3.095541401
2013,-1,1,2.632653061
2014,3,7,6.727272727
2015,1,7,4.347826087
2016,-1,1,3
2017,-1,1,3
2018,2,12,3.59602649
2020,-2,8,4.385826772
2021,2,6,6
2022,0,6,6
2023,0,2,3
2024,-1,9,3.190082645
2025,0,0,0
2026,0,8,2.745762712
2027,4,6,1.65942029
2028,-5,5,4.624277457
2029,1,3,2.632653061
2030,2,14,3.738372093
2031,3,9,6.637795276
2032,-2,6,6.010526316
2033,0,6,6.621052632
2034,2,8,3.905263158
2035,0,4,2.632653061
2036,1,3,3.448275862
2037,-1,3,4.58490566
2038,0,8,1.768595041
2039,-1,9,4.803738318
2040,5,7,2.075268817
2041,-3,9,3.278688525
2042,7,9,2.597402597
2043,1,11,2.77184466
2044,-1,1,25.94736842
2045,0,6,2.695652174
2046,0,0,0
2047,0,4,10.97560976
2048,-1,5,8.733333333
2049,1,1,3
2050,0,0,0
2051,0,2,2.632653061
2052,-3,5,2.441441441
2053,1,7,5.900826446
2054,1,3,2.698113208
2055,-2,6,6.822222222
2056,5,9,1.466666667
2057,0,0,0
2058,2,6,1.738317757
2059,5,11,4.81875
2060,-3,17,1.600896861
2061,2,6,7.673684211
2062,0,4,2.695652174
2063,2,12,3.825136612
2064,0,0,0
2065,0,6,7.553719008
2066,3,11,3.825136612
2067,-1,1,3
2068,0,6,4.881578947
2069,-1,9,3.351851852
2070,1,3,1.810126582
2071,0,6,2.25
2072,-1,13,2.668224299
2073,-1,5,3.177777778
2074,-2,4,3.253164557
2075,-1,15,5.806666667
2076,0,8,2.410526316
2077,0,4,6.097560976
2078,6,16,1.842767296
2079,4,12,3.172222222
2080,3,17,2.166666667
2081,3,3,3.03539823
2082,-2,6,8.726315789
2083,3,13,3.70754717
2084,0,4,8.898550725
2085,0,2,2.632653061
2086,-1,3,10.67088608
2087,2,18,2.504273504
2088,0,8,4
2089,1,5,2.698113208
2090,1,3,3.448275862
2091,1,3,2.698113208
2092,1,11,2.310043668
2093,0,4,3.448275862
2094,-2,12,6.02962963
2095,1,11,1.913385827
2096,0,4,7.607476636
2097,3,7,1.768595041
2098,1,11,2.636942675
2099,2,12,1.723735409
2100,0,6,4.881578947
2101,0,2,23.31578947
2102,0,10,3.14
2103,2,4,6.960526316
2104,1,5,8.316455696
2105,1,5,3.101449275
2106,1,15,4.083333333
2107,1,5,4.957894737
2108,-1,1,3
2109,-1,15,1.615819209
2110,0,4,3.075949367
2111,2,12,3.680981595
2112,0,0,0
2113,1,11,5.383561644
2114,1,7,1.701986755
2115,2,12,4.19375
2116,3,9,3.27388535
2117,2,10,2.55
2118,-1,11,5.173228346
2119,-3,29,1.178571429
2120,0,18,2.082524272
2121,-1,5,2.43902439
2122,0,2,4.894736842
2123,5,7,2.364238411
2124,-1,5,1.987341772
2125,0,6,3.607476636
2126,0,2,3
2127,3,9,5.960629921
2128,0,2,3
2129,2,4,6.56122449
2130,3,11,3.301507538
2131,-2,18,2.817204301
2132,-1,13,5.288888889
2133,1,5,3.565789474
2134,2,6,3.488188976
2135,-1,5,7.063157895
2136,2,18,1.873362445
2137,1,3,5.172413793
2138,0,2,3
2139,2,6,2
2140,-1,3,13.79310345
2141,-3,11,4.55625
2142,5,9,4.186868687
2143,0,4,2.962264151
2144,-4,12,1.962962963
2145,-1,5,2.698113208
2146,1,11,4.55625
2147,1,3,2.698113208
2148,-1,3,3.448275862
2149,-5,7,4.083333333
2150,6,8,2.207729469
2151,0,2,10.50943396
2152,0,4,1.8
2153,1,11,6.575221239
2154,2,4,3.253164557
2155,1,19,3.230434783
2156,1,1,3
2157,0,4,6.873417722
2158,2,4,3.253164557
2159,-1,19,1.266211604
2160,1,11,3.328767123
2161,0,6,3.342342342
2162,0,6,2.063063063
2163,0,8,5.738317757
2164,-1,5,4.347826087
2165,0,12,4.236180905
2166,-1,7,5.683673469
2167,-1,5,6.010526316
2168,0,4,1.810126582
2169,3,11,2.764150943
2170,-1,7,2.643835616
2171,4,10,1.702380952
2172,-3,11,1.342541436
2173,1,9,5.960629921
2174,1,7,7.317073171
2175,-4,8,4.920529801
2176,0,8,3.857142857
2177,0,4,4.58490566
2178,-2,8,1.047120419
2179,-1,5,1.810126582
2180,-1,5,5.594202899
2181,-2,6,2.62244898
2182,-2,10,4.598870056
2183,-3,5,3.878571429
2184,0,0,0
2185,1,3,3.489795918
2186,1,9,2.364238411
2187,0,0,0
2188,0,6,8.828947368
2189,-1,17,2.671717172
2190,-5,9,3.358823529
2191,-1,5,8.139240506
2192,-4,8,3.267973856
2193,4,8,4.890410959
2195,-1,9,1.768595041
2196,-5,15,2.884615385
2197,1,7,3.463157895
2198,3,15,2.349794239
2199,-1,9,2.672897196
2200,1,17,2.299625468
2201,-1,5,10.14473684
2202,0,0,0
2203,1,5,5.666666667
2204,-1,9,8.726315789
2205,0,4,1.810126582
2206,-1,5,3.013157895
2207,0,4,1.810126582
2208,1,3,17.7755102
2209,5,9,1.69375
2210,3,9,3.173913043
2211,-1,5,8.744897959
2212,1,5,8.726315789
2213,1,3,11.46052632
