고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감,6_7기증감
894,0,1,-1,-1,0,1
895,3,-4,1,0,0,-1
896,-1,1,-1,1,0,-1
897,0,0,0,0,0,0
898,-2,-3,4,-1,0,-1
899,0,1,-1,1,-1,0
900,-2,1,-1,1,-1,0
901,3,1,0,0,0,-6
902,1,-2,2,-2,0,1
903,2,-2,0,1,0,-1
904,1,-1,1,-2,1,-1
906,0,1,-1,1,-1,-1
907,0,-1,0,2,0,-1
908,0,-1,2,-1,1,1
909,1,0,1,0,0,0
910,0,1,-1,0,-1,1
911,0,1,0,-1,1,-1
912,0,-1,0,0,1,-1
913,0,-1,0,0,1,1
914,0,-1,1,1,-1,-1
915,2,0,-1,-1,0,-1
916,-2,1,-1,0,0,0
917,2,2,0,0,-1,-2
918,0,0,0,0,0,0
919,1,1,-2,1,-1,0
920,2,0,0,1,-1,-1
921,2,-1,-1,1,2,-1
922,-1,2,0,-1,0,0
923,0,1,-3,1,0,1
924,0,0,0,0,0,1
925,1,2,-2,3,-3,-1
926,0,-1,1,-1,0,-1
927,0,-1,0,0,0,0
928,-1,0,0,0,0,0
929,1,0,-1,1,0,0
930,0,0,0,1,1,-1
931,0,0,-1,1,0,-1
932,-1,0,2,-1,0,0
933,-1,-1,-1,3,-1,-1
934,0,0,-1,1,1,-2
935,1,-1,1,-2,1,0
936,0,0,0,0,0,0
937,0,-1,0,1,0,-1
938,1,0,-2,0,0,0
939,-1,0,1,-1,0,0
940,2,3,0,-1,1,0
941,-1,0,0,0,0,1
942,0,0,0,0,-2,1
943,-1,0,0,1,0,-1
944,2,0,-1,-1,2,-1
945,1,0,-1,2,-1,0
946,0,1,-1,0,0,0
947,0,0,0,0,0,0
948,0,1,-1,1,-1,-2
949,1,0,0,0,-1,1
950,1,-2,0,1,-2,0
951,2,0,0,1,-1,0
952,0,-1,0,0,-1,1
953,-2,0,1,0,-1,0
954,0,0,-1,1,0,0
955,0,-1,0,0,0,1
956,0,2,1,-1,-1,1
957,0,1,0,0,-1,0
958,0,-1,0,1,0,-1
959,1,0,0,0,0,-1
960,0,0,-1,0,-2,7
961,-1,0,1,0,0,-1
962,0,0,0,0,0,0
963,-1,2,0,0,-1,2
964,0,0,0,0,0,0
965,0,-1,0,0,0,1
966,0,0,0,2,-2,1
967,0,0,-1,-4,5,0
968,1,-1,1,0,0,0
969,-1,2,-2,0,0,0
970,1,-1,1,1,0,-2
971,0,0,0,0,0,0
972,1,1,-2,1,0,-1
973,0,0,0,-1,0,1
974,0,1,0,-1,0,1
975,1,-2,-1,0,1,4
976,-1,1,0,1,0,0
977,0,0,1,-1,0,0
978,0,0,0,0,0,0
979,0,0,1,-1,1,-1
980,0,0,-1,1,0,0
981,-1,1,1,-2,0,-1
982,-1,1,-1,0,-1,0
983,0,2,-2,0,1,0
984,1,0,0,0,0,1
986,0,0,0,0,0,-2
987,0,0,-1,1,0,0
988,-1,1,0,0,-1,0
989,0,0,0,0,1,-1
990,0,-1,1,-1,0,2
991,0,-1,0,1,0,-1
992,-1,2,-1,-1,0,0
993,0,0,0,0,0,0
994,0,-1,0,2,-3,3
995,0,0,0,-1,2,-1
996,0,0,-1,0,-1,0
997,-1,0,0,-1,1,0
998,-1,-1,1,0,-1,0
999,0,-1,0,-1,1,-1
1000,1,0,0,0,-1,1
1001,1,-2,2,-2,1,-1
1002,-1,0,0,1,0,-1
1003,-1,0,0,2,-3,0
1004,1,-1,2,-1,0,1
1005,0,-1,1,-1,1,1
1006,1,-1,-2,1,-1,1
1007,-4,2,1,0,3,-3
1008,0,0,0,0,1,-1
1009,-1,1,1,-3,1,1
1010,1,0,-2,2,-1,1
1011,0,0,0,0,0,0
1012,4,-1,-2,2,-1,-2
1013,-1,1,-1,0,0,0
1014,1,-1,1,-1,1,-1
1015,0,0,0,0,0,0
1016,0,1,-1,2,1,0
1017,2,1,-1,-2,2,1
1018,0,1,-1,1,0,0
1019,1,-1,0,0,0,0
1020,2,1,0,-2,1,1
1021,0,1,0,1,0,-2
1022,-1,2,-2,2,-1,2
1023,6,-5,3,3,-2,0
1024,-2,1,1,-2,0,2
1025,-1,0,-1,1,-1,0
1026,-1,0,1,-1,1,0
1027,1,-1,1,0,0,-1
1028,1,-1,1,0,0,0
1029,-2,1,1,-3,2,0
1030,0,0,-1,2,-1,1
1031,0,0,0,-1,1,0
1032,0,0,0,-2,1,0
1033,-1,1,-1,1,0,0
1034,1,-2,0,0,1,-1
1035,-3,2,1,1,-2,1
1036,2,-1,0,-1,0,1
1037,0,0,1,-4,3,0
1038,1,-1,1,-1,0,2
1039,0,1,0,0,0,1
1040,-1,0,0,0,0,0
1041,1,-1,1,-1,0,-1
1042,0,0,0,-1,2,0
1043,1,-1,-1,1,0,0
1044,0,0,0,0,0,0
1045,0,0,0,0,0,1
1046,-1,0,-1,1,-1,1
1047,-1,0,0,1,-1,0
1048,0,0,0,-1,1,1
1049,1,0,0,0,0,1
1050,1,0,0,0,0,0
1051,2,-2,1,0,-1,0
1052,0,1,-1,3,-1,-1
1053,-1,0,0,0,1,-1
1054,-1,2,-1,1,-1,0
1055,3,2,0,-4,3,-1
1056,1,-1,1,-1,1,-2
1057,0,0,0,0,0,0
1058,0,0,-1,0,1,0
1059,-1,-1,3,-1,0,-1
1060,0,0,-1,1,-2,1
1061,-2,-1,1,0,-2,2
1062,2,-2,2,-1,1,-2
1063,-1,0,0,0,1,0
1064,3,-2,-1,0,2,-1
1065,-1,1,0,1,-2,2
1066,-1,1,0,-1,1,-1
1068,-4,3,-1,2,0,0
1069,0,0,0,2,-2,1
1070,0,1,-1,0,1,0
1071,2,-1,1,-1,1,-1
1072,1,0,0,-2,4,-1
1073,0,-1,0,1,0,0
1074,2,-1,1,0,-5,1
1075,0,0,0,-1,0,0
1076,1,-2,0,0,0,0
1077,0,-1,1,0,-1,1
1078,0,0,1,-1,0,2
1079,-1,3,1,-2,1,1
1080,0,-1,1,0,0,0
1081,2,0,0,0,1,-1
1082,0,-1,1,1,-1,0
1083,-1,1,0,1,-3,3
1084,0,0,0,0,0,0
1085,1,0,0,0,-1,1
1086,-1,1,-1,1,0,-1
1087,0,-1,2,-1,1,-2
1088,0,0,0,0,0,0
1089,0,0,0,0,0,0
1090,0,1,-1,0,1,1
1091,0,0,-2,0,1,1
1092,0,0,0,0,0,0
1094,-1,-1,2,0,-1,0
1095,1,1,-1,0,0,0
1096,1,-1,0,0,0,1
1097,-2,2,0,2,-3,-2
1098,0,0,0,0,0,1
1099,1,0,0,2,-2,1
1100,1,-2,2,0,-1,0
1101,-1,0,-1,0,1,1
1102,0,-1,1,0,0,0
1103,1,0,0,1,-1,0
1104,0,0,-1,1,-1,1
1105,0,0,0,1,0,-1
1106,0,-2,3,-3,2,1
1107,-1,0,0,0,0,0
1108,0,0,0,0,0,0
1109,-1,2,0,-1,2,0
1110,1,0,-1,1,-1,1
1111,0,0,0,3,-3,0
1112,1,0,0,0,0,0
1113,0,1,1,-1,1,-2
1114,0,0,0,0,0,-1
1115,1,-1,1,0,0,-1
1116,0,-1,1,0,0,0
1117,1,-1,0,0,0,2
1118,0,-4,0,4,-3,2
1119,2,-2,1,0,0,-1
1120,0,-2,0,0,0,1
1122,0,0,0,-1,0,3
1123,-3,5,-1,0,0,3
1124,0,0,-1,2,0,-1
1125,-1,1,-3,0,1,-3
1126,0,1,-1,1,-1,0
1127,1,-1,0,0,0,0
1128,1,-1,0,2,1,0
1129,0,0,1,-1,2,-2
1130,-1,0,0,0,0,0
1131,1,1,-1,0,-1,0
1132,0,-3,-2,5,-6,6
1133,0,0,0,0,0,0
1134,0,0,-1,0,0,0
1135,-1,-2,2,-2,1,-1
1136,0,-4,3,0,1,-1
1137,0,0,0,0,-1,1
1138,0,0,0,0,0,0
1139,1,0,-2,0,1,1
1140,0,1,-1,-2,1,1
1141,0,0,0,0,0,1
1142,0,0,1,-1,1,0
1143,0,-1,-1,-1,1,1
1144,0,-1,1,0,1,2
1145,0,0,0,-1,1,0
1146,-1,2,-2,0,-1,1
1147,0,0,0,0,0,0
1148,-1,3,-1,0,0,0
1149,0,-2,2,0,0,0
1150,0,-1,1,0,-1,0
1151,1,-1,-2,1,-2,1
1152,-1,2,-1,-1,1,0
1153,0,0,-1,1,1,0
1154,0,0,-1,2,-2,1
1155,0,0,0,0,0,0
1156,0,-1,0,2,0,0
1157,0,0,1,-1,0,0
1158,0,4,-1,1,-3,-1
1159,0,-1,1,0,0,-1
1160,0,-1,0,-1,2,-1
1161,0,-2,-1,0,0,2
1162,0,1,-1,1,1,-1
1163,0,0,0,0,0,1
1164,1,1,-1,0,0,0
1165,-1,4,-4,1,1,0
1166,3,-3,1,0,0,0
1167,1,-2,1,-1,1,0
1168,0,-1,1,-2,0,0
1169,0,0,0,0,0,-1
1170,2,-1,1,-1,0,0
1172,0,-1,0,0,-1,1
1173,0,0,0,0,0,0
1174,0,-2,2,-1,-1,1
1175,0,0,-2,4,-1,0
1176,1,-1,1,-2,1,0
1177,-1,1,1,0,0,0
1178,0,0,0,0,0,0
1179,1,0,0,-1,1,-1
1180,-1,1,1,0,-1,0
1181,0,1,-2,2,-1,-1
1182,1,0,1,-2,1,-1
1183,0,0,0,0,0,0
1184,0,-1,-1,3,0,0
1185,0,-1,-3,3,-1,-1
1186,0,0,1,-1,0,1
1187,-1,-1,1,0,0,1
1188,-2,2,0,0,0,0
1189,-2,0,4,-3,1,-2
1190,1,2,-2,1,-1,1
1191,2,1,0,-1,-1,-2
1192,0,-1,0,0,0,5
1193,1,-1,0,0,1,-1
1194,-2,0,0,1,0,-1
1195,0,0,0,0,0,0
1196,0,0,1,2,-2,1
1197,-1,0,0,2,-1,0
1198,2,-2,2,-2,2,-1
1199,0,0,0,0,0,-1
1200,1,0,-1,2,-1,1
1201,0,1,0,-1,1,-1
1202,1,0,0,0,0,0
1203,-1,0,0,0,1,-1
1204,1,-1,1,0,-1,1
1205,1,-1,-1,1,-1,3
1206,0,0,-1,0,0,-1
1207,-1,0,0,0,0,0
1209,1,0,1,-1,0,1
1210,-1,3,-1,-2,0,0
1211,0,0,0,-2,2,0
1212,1,0,0,-1,0,1
1213,-2,1,0,-1,0,-2
1214,0,0,1,1,-2,0
1215,3,0,-1,-1,-1,2
1216,0,-1,0,1,1,-2
1217,0,0,0,1,-1,0
1218,2,-1,-1,0,0,1
1219,-1,-1,2,-1,2,-1
1220,-1,1,-1,0,0,1
1221,-1,-1,1,0,0,-1
1222,0,0,1,0,-1,2
1223,-1,-3,1,3,0,-2
1224,0,0,0,0,0,0
1225,1,1,-1,2,-2,1
1226,0,-1,2,-1,1,-1
1227,0,-1,0,-1,0,0
1228,-1,1,-2,1,0,-1
1229,2,-1,2,-2,1,-2
1230,-2,2,0,0,0,0
1231,0,1,0,0,-1,2
1232,1,-1,2,-2,-1,2
1233,0,0,0,0,0,0
1234,3,-1,0,1,-2,2
1235,0,0,-1,-1,0,1
1236,1,0,2,-2,2,0
1237,-2,-1,0,2,0,-1
1238,0,0,0,0,0,0
1239,0,0,0,0,-2,2
1240,0,1,-1,0,1,-2
1241,3,-1,-1,1,0,-1
1242,0,0,0,0,-1,1
1243,-1,0,0,0,0,0
1244,-1,1,-1,0,-1,0
1245,0,0,0,0,0,1
1246,0,0,0,0,0,0
1247,2,2,-3,2,0,-1
1248,-2,2,1,-2,3,-2
1249,-1,1,0,-1,0,-1
1250,0,0,-1,3,-1,-1
1251,1,-1,1,-1,0,-1
1252,0,1,-1,2,-3,2
1253,0,0,0,0,0,0
1254,1,2,0,0,-1,0
1255,-1,0,0,0,0,0
1256,0,0,-4,1,0,-1
1257,0,2,-2,1,1,-1
1258,-1,-1,1,1,-1,1
1259,0,-1,1,0,-1,0
1260,1,-1,-1,1,0,-1
1261,0,-2,1,-1,0,0
1263,0,0,1,-1,0,0
1264,0,1,0,0,-1,1
1265,-1,-1,0,-1,2,-1
1266,0,0,1,-1,0,1
1267,0,-1,0,-1,1,0
1268,-2,2,-2,1,0,-1
1269,1,-1,-2,3,0,-1
1270,0,2,-2,2,-1,0
1271,-1,1,0,-2,0,1
1272,1,1,-1,0,-1,0
1273,0,0,0,0,1,0
1274,0,1,-1,0,0,1
1275,0,1,-2,1,-1,0
1276,-1,0,1,0,0,0
1277,1,-1,1,-1,-1,0
1278,1,-1,-1,0,1,-1
1279,6,-3,-1,-1,0,-1
1280,-1,0,2,-2,1,2
1281,0,0,0,0,0,0
1282,-2,0,0,1,0,-2
1283,0,0,1,-1,0,-1
1284,1,0,0,-1,0,-1
1285,-1,0,0,1,-1,0
1286,0,-1,1,0,0,0
1287,0,1,-1,-2,2,0
1288,0,0,0,0,0,0
1289,0,0,0,0,0,0
1290,-1,0,-1,2,-2,1
1291,0,0,0,0,0,0
1292,1,-1,3,-1,0,-1
1293,0,-2,3,-1,0,0
1294,-1,1,0,1,0,-1
1295,0,0,0,0,0,0
1296,-1,0,-1,3,-2,-1
1297,0,0,-1,0,0,2
1298,-1,0,0,0,2,-3
1299,1,1,-1,-1,2,0
1300,-1,-1,1,0,1,-2
1301,2,-2,-1,0,2,-2
1302,-1,1,0,0,-1,2
1303,1,-1,-1,2,-3,4
1304,-1,0,0,0,1,0
1305,2,-1,1,-1,2,-3
1306,1,1,0,0,0,-1
1307,1,0,-2,0,1,1
1308,0,1,1,-1,-1,1
1309,-1,0,2,-2,2,1
1310,-2,1,0,1,0,0
1311,1,-1,1,-1,1,-2
1312,-1,0,2,-2,1,0
1313,0,0,1,-1,0,0
1314,-1,-3,4,-5,1,3
1315,-1,0,0,1,-2,1
1316,0,0,0,0,1,-1
1317,1,-1,0,0,0,0
1318,0,1,0,-2,2,0
1319,2,0,-2,1,0,-3
1320,-1,0,1,-1,1,0
1321,-3,2,3,-3,2,-1
1322,0,0,1,0,-1,1
1323,-1,0,1,0,-2,1
1324,-1,1,1,-1,0,0
1325,4,-1,0,-1,0,0
1326,-1,1,1,-1,0,-2
1327,0,0,1,0,-1,0
1328,2,0,-1,0,1,1
1329,-2,1,0,0,0,1
1331,0,0,0,0,0,0
1332,3,-2,-2,3,0,0
1333,0,-2,0,-1,1,0
1334,0,0,0,0,2,-2
1335,0,0,0,0,0,0
1336,2,-1,0,-1,1,0
1337,-1,0,1,0,-1,0
1338,0,-1,1,0,0,-1
1339,0,1,1,0,-2,0
1340,0,0,1,-1,0,0
1341,0,-1,1,-1,0,-1
1342,1,-1,2,-1,0,0
1343,1,-1,0,1,-1,0
1344,0,0,-1,1,-1,1
1345,0,-1,-1,0,2,-2
1346,0,1,0,-1,1,1
1347,-1,0,0,0,0,0
1348,0,0,0,0,0,0
1349,-1,0,1,-1,-1,1
1350,-1,0,0,1,0,-1
1351,-2,1,0,0,0,0
1352,0,1,0,-1,0,0
1353,1,-1,1,-1,1,0
1354,0,1,-1,1,1,-1
1355,0,0,0,0,0,0
1356,0,-2,0,2,-1,0
1357,-2,1,0,-1,1,1
1358,-1,1,1,-2,2,0
1359,0,0,0,-1,1,3
1360,0,0,0,-1,-1,0
1361,-2,1,0,2,-2,5
1362,-1,-1,1,1,0,-2
1363,0,2,-1,1,2,0
1364,0,-1,2,-1,1,-3
1365,1,0,-1,1,0,0
1366,-1,1,-1,0,0,1
1367,-3,0,0,0,1,0
1368,-1,0,2,-1,0,-1
1369,1,0,-2,2,1,-2
1370,1,1,-2,2,-1,0
1371,1,-2,-1,2,-1,-1
1372,-1,1,0,-1,1,0
1373,1,-1,0,1,-3,4
1374,0,1,-2,-1,0,1
1375,0,1,-1,1,-1,0
1376,0,-2,2,-1,0,0
1377,1,-1,-1,1,2,-2
1378,0,0,0,0,0,0
1380,1,-1,1,0,-1,1
1381,-1,-1,0,1,0,-1
1382,-1,0,-1,-1,0,1
1383,0,0,1,-2,4,-2
1384,2,-2,1,0,-1,-2
1385,-1,1,0,-1,1,0
1386,0,0,-1,1,0,0
1387,2,-1,-1,0,-2,2
1388,0,1,1,-3,1,0
1389,-1,1,-4,2,2,0
1390,1,1,0,-2,1,-1
1391,0,0,0,0,0,0
1392,0,-1,1,-2,3,0
1393,0,-1,0,4,5,0
1394,-7,0,1,-1,0,0
1395,-1,1,1,-1,0,1
1396,-1,0,1,0,0,0
1397,0,0,-1,1,0,0
1398,0,1,0,0,0,-2
1399,2,0,-1,0,0,1
1400,-1,0,1,-2,0,2
1401,2,-2,1,1,-1,0
1402,-3,2,-2,2,1,1
1403,0,1,0,2,-1,0
1404,0,1,0,0,0,-1
1405,-1,-2,1,1,0,-3
1406,0,0,0,0,0,0
1407,0,0,0,0,0,0
1408,0,0,0,0,0,0
1409,0,-1,0,0,0,-1
1410,1,0,-1,1,1,0
1411,0,0,0,1,-1,0
1412,1,-1,1,0,-1,0
1413,0,0,0,0,0,0
1414,-1,1,0,-1,-1,2
1415,0,1,-1,1,0,0
1416,0,-3,3,0,0,0
1417,0,-1,1,0,0,-1
1418,0,2,-1,2,-1,0
1419,0,0,-1,0,1,0
1420,1,-1,1,-1,1,-1
1421,0,0,0,1,-1,1
1422,-1,0,0,0,0,0
1423,0,1,-1,0,1,1
1424,1,1,0,-2,3,-1
1425,-2,-1,2,0,-1,2
1426,0,-1,1,0,0,-1
1427,2,-1,0,1,-1,1
1428,0,0,1,-1,1,0
1429,1,-1,1,0,0,-3
1430,0,0,0,-2,0,1
1431,1,0,2,-1,0,0
1432,0,0,0,0,-3,4
1433,1,-1,-1,2,4,0
1434,-1,0,2,-1,-1,-1
1435,-1,1,-1,1,0,0
1436,-1,1,-1,0,-1,0
1437,0,0,0,1,-1,1
1438,0,-1,0,1,0,0
1439,2,0,1,0,-1,-2
1440,-2,0,1,-1,0,0
1441,0,0,-2,2,-1,0
1442,0,1,-1,1,-1,0
1443,0,0,0,0,0,0
1444,0,0,0,2,-1,1
1445,0,-1,1,0,0,0
1446,0,1,-1,0,0,0
1447,1,1,-2,-1,2,1
1448,0,-1,-2,1,1,1
1449,0,0,0,1,0,-1
1450,-1,0,0,0,0,0
1451,1,-1,1,-1,0,0
1452,0,-1,1,0,0,0
1453,0,-4,2,1,-1,0
1454,-1,1,-1,1,0,0
1455,0,1,-1,2,-1,0
1456,-4,3,-2,-2,3,1
1457,3,-3,1,1,-1,-1
1458,-2,0,0,0,0,1
1459,0,0,0,1,0,-1
1460,0,1,0,-1,0,1
1461,-1,2,-1,0,-1,2
1462,0,0,0,1,0,-1
1463,2,-1,0,-1,2,0
1464,1,1,0,0,0,0
1465,0,0,1,1,-3,0
1466,0,0,1,0,0,-1
1467,1,1,-1,0,1,-1
1468,-1,0,-1,2,0,0
1469,1,-1,-1,2,0,-1
1470,0,0,-1,-1,1,0
1471,1,-1,1,1,-2,0
1472,-1,-1,0,-1,0,1
1473,-1,1,0,0,0,0
1474,0,0,0,-1,-1,2
1475,0,1,0,0,0,0
1476,0,0,0,0,0,0
1477,1,-1,0,0,-2,0
1478,-2,0,3,0,-2,0
1479,-1,1,-1,2,-2,0
1480,0,-1,0,1,0,0
1481,-1,-1,1,-1,2,0
1482,-1,2,0,-1,0,1
1483,1,0,1,0,0,-1
1484,-2,2,-1,0,1,-1
1485,-1,1,-2,2,-1,2
1486,1,-1,1,-1,1,-1
1487,0,-1,1,-3,1,-2
1488,-4,5,-3,-1,2,2
1489,-1,1,0,0,-1,0
1490,2,0,0,0,-1,3
1491,1,-1,0,0,-1,3
1492,-1,0,0,0,0,1
1493,1,0,-1,1,-2,1
1494,-1,0,0,0,0,0
1495,0,0,2,-3,2,-3
1496,0,-1,2,1,0,-4
1497,1,0,-1,1,0,-1
1498,-1,-1,1,-1,0,0
1499,2,0,0,0,1,0
1500,-1,0,1,0,0,0
1501,1,0,0,0,1,-2
1502,-1,1,1,0,1,-1
1503,0,0,0,0,0,1
1504,0,0,0,0,0,0
1505,1,0,1,1,-2,1
1506,-1,2,0,0,0,-2
1507,1,-1,-2,0,1,1
1508,1,2,2,0,0,-1
1509,0,0,0,0,-1,2
1510,-4,2,1,-2,0,2
1511,-2,4,-2,-1,2,-1
1512,1,0,-1,0,0,0
1513,-2,3,-1,2,-1,-1
1514,0,2,-1,1,-1,0
1515,0,2,-1,2,-1,1
1516,0,1,-1,0,0,0
1517,-2,0,0,1,-1,1
1518,0,0,0,0,0,1
1519,0,0,0,0,0,0
1520,1,0,-2,3,0,0
1521,1,0,0,-1,2,0
1522,0,0,-2,1,1,-1
1523,-1,0,1,-1,0,0
1524,0,2,-3,2,-2,0
1525,1,-1,1,0,0,0
1526,2,-2,2,0,-2,0
1527,0,1,-1,2,-3,2
1528,0,0,-1,2,-1,1
1529,0,0,0,0,0,0
1530,0,0,1,-1,1,-1
1531,0,-1,0,1,0,-2
1532,1,0,0,0,1,-1
1533,0,0,-1,1,-1,0
1534,0,0,0,0,0,0
1535,2,0,0,0,0,-2
1536,1,-1,0,-1,0,2
1537,-1,2,-2,1,-1,1
1538,-1,2,-2,1,0,0
1539,2,1,-1,0,-1,2
1540,-1,-1,-1,1,1,-1
1541,-3,4,0,-1,0,-1
1542,-1,-1,-3,1,1,-1
1543,1,-1,0,-3,5,-2
1544,0,0,0,0,0,-2
1545,0,-1,0,0,2,-2
1546,-1,0,0,0,1,-2
1547,-2,-1,1,1,0,0
1548,1,0,0,2,-1,0
1549,-1,0,-2,2,-1,-1
1550,1,0,0,-1,1,-1
1551,1,-1,-1,0,2,-1
1552,2,0,0,-3,-2,5
1553,-1,1,1,0,0,-2
1554,-1,0,1,0,-1,1
1555,1,1,0,1,-1,-1
1556,2,-3,0,-1,1,0
1557,0,0,0,0,0,1
1558,-1,1,-2,1,-1,1
1559,2,-1,1,0,-2,-1
1560,0,0,-1,1,0,0
1561,0,0,0,0,0,0
1562,1,-1,0,0,0,0
1563,0,0,0,0,0,0
1564,0,0,-1,3,-2,1
1565,0,1,-2,1,-1,0
1566,-1,1,0,1,-1,0
1567,0,0,1,0,-3,2
1568,-1,0,0,1,-1,1
1569,0,-1,1,-1,0,0
1570,-1,0,-1,1,0,1
1571,0,0,0,0,0,0
1572,-1,1,0,0,0,-2
1573,0,1,-1,-1,1,-1
1574,-1,-1,1,1,0,0
1575,-2,0,0,0,-2,2
1576,-1,0,0,0,0,1
1577,1,0,0,-1,1,0
1578,0,0,1,-3,2,1
1579,0,0,0,0,0,0
1580,-1,0,1,-3,2,-1
1581,1,-1,0,0,0,0
1582,1,0,0,-2,1,0
1583,2,-1,0,-1,1,1
1584,0,1,0,-1,1,0
1585,0,0,1,-1,0,0
1586,-3,2,-1,-2,1,2
1587,1,0,1,-1,1,0
1588,-2,2,0,0,0,0
1589,1,-1,-1,0,1,-1
1590,0,1,0,1,-3,1
1591,-2,1,-1,1,0,1
1592,0,1,-2,1,-1,1
1593,-1,2,0,-1,2,0
1594,-1,1,-1,0,1,0
1595,1,0,0,0,0,0
1596,0,0,0,0,1,0
1597,0,0,1,0,-1,1
1598,0,0,-3,2,-2,1
1599,1,-1,0,2,-1,0
1600,1,0,0,0,-1,1
1601,0,0,0,0,0,0
1602,-1,0,0,0,0,0
1603,0,0,0,0,0,0
1604,-1,0,0,0,0,0
1605,-1,0,1,-1,1,0
1606,0,0,-1,0,0,2
1607,0,0,0,0,0,0
1608,-2,0,0,1,1,-2
1609,0,0,1,-1,0,0
1610,-1,1,1,-1,0,0
1611,-2,0,0,1,0,1
1612,1,-1,-1,1,0,-1
1613,1,-1,0,2,-1,0
1614,0,0,0,1,-1,0
1615,1,0,0,1,-1,0
1616,-1,2,-1,0,0,0
1617,0,0,0,0,0,0
1618,0,0,0,0,0,0
1619,0,0,0,-2,1,-1
1620,0,-1,2,1,-1,0
1621,0,0,-1,0,0,-1
1622,-1,0,-1,0,0,-1
1623,0,0,0,-1,0,0
1624,0,1,-1,2,0,0
1625,-1,1,-2,2,0,0
1626,-1,1,0,2,-1,0
1627,-1,0,1,-1,0,0
1628,-1,1,-1,0,1,-1
1629,0,-1,-1,-2,2,0
1630,0,0,0,0,2,-1
1631,0,-2,2,-1,-1,1
1632,-1,1,1,1,0,-3
1633,-1,0,1,1,0,0
1635,0,1,0,1,0,-1
1636,-1,1,0,-1,1,0
1637,0,0,1,0,-1,1
1638,0,0,0,0,0,1
1639,0,1,-1,0,0,2
1640,0,1,-1,0,1,-1
1641,0,0,0,0,0,0
1642,-1,1,0,0,-1,0
1644,2,0,0,0,0,0
1645,-1,1,0,0,0,0
1646,0,-2,1,1,-2,0
1647,0,0,-1,2,-1,2
1648,1,-1,0,0,0,0
1649,1,0,-1,1,0,0
1650,0,-1,1,-1,0,1
1651,-2,0,-1,1,-2,0
1652,-1,1,-1,2,0,0
1653,1,-1,-1,1,-1,1
1654,0,0,1,-1,-2,2
1655,0,0,0,1,-1,0
1656,-4,-1,4,1,0,-2
1657,0,0,1,-1,0,-1
1658,-1,1,-2,1,-1,2
1659,0,0,1,0,0,-1
1660,-1,2,-1,0,0,-1
1661,2,-1,-1,1,-2,2
1662,1,0,1,-1,-1,1
1663,2,-1,0,-3,3,0
1664,-2,0,0,0,0,0
1665,0,1,-1,0,-2,2
1666,1,0,-2,2,-1,0
1667,1,-2,1,0,1,-1
1668,0,-1,1,0,0,0
1669,-1,0,1,-2,3,0
1670,-1,1,0,0,0,1
1671,2,-1,-1,0,1,-1
1672,0,0,0,0,0,0
1673,0,-1,1,0,-1,1
1674,0,-2,1,0,2,-1
1675,1,0,0,-1,0,0
1676,2,-1,-1,0,-1,1
1677,0,0,-2,0,2,1
1678,-1,1,-1,0,-1,0
1679,0,-1,0,1,-1,1
1680,-2,1,0,0,1,-1
1681,1,0,0,-1,0,1
1682,-1,0,0,1,-1,0
1683,1,0,-1,0,0,2
1684,1,-1,1,0,0,0
1685,0,-1,1,0,1,0
1687,3,-2,-1,2,1,-1
1688,-1,0,0,-1,2,0
1689,-2,0,1,-1,1,-2
1690,0,1,-1,0,0,0
1691,0,0,1,1,-1,1
1692,1,0,-3,1,0,-2
1693,0,0,0,0,0,0
1694,0,-1,2,0,0,-1
1695,1,1,0,-2,1,-1
1696,1,0,0,-1,1,0
1697,-2,1,-2,1,1,-3
1698,-1,-1,-1,0,0,1
1699,-1,0,0,-1,2,1
1700,0,0,0,-1,1,0
1701,0,0,1,1,0,0
1702,0,0,0,0,0,0
1703,0,-1,0,-1,1,-1
1704,0,0,-1,0,0,1
1705,-1,1,0,-1,0,1
1706,1,0,1,0,0,0
1707,-1,1,-1,-1,2,1
1708,0,1,-2,2,-1,1
1709,0,-1,1,0,0,1
1710,0,0,0,0,0,0
1711,-2,1,-1,3,-2,1
1712,1,0,0,0,0,-2
1713,0,0,1,-1,2,-1
1714,0,-1,0,1,-1,0
1715,-1,1,0,-1,1,-1
1716,0,0,1,-1,0,1
1717,1,1,0,0,-1,-1
1718,0,0,0,0,0,0
1719,0,0,-1,0,0,0
1720,1,1,-3,-1,2,1
1721,-1,1,0,1,-1,2
1722,1,-1,1,0,0,0
1723,0,0,0,0,0,0
1724,0,-1,-1,4,-1,-1
1725,0,1,-1,0,0,0
1726,-1,0,-1,2,-3,2
1727,-1,1,0,0,0,1
1728,0,0,0,0,0,0
1729,1,-1,0,-1,0,0
1730,2,-2,2,-1,0,-4
1731,0,-1,1,-1,1,0
1732,1,-2,2,1,-1,-1
1733,0,0,0,0,0,0
1734,0,1,-1,1,0,0
1735,0,0,-1,0,1,-1
1736,0,0,1,0,-1,2
1737,1,-1,0,1,-1,-1
1738,0,0,1,-1,0,1
1739,1,-1,0,0,0,0
1740,2,-4,1,4,-5,4
1741,0,-3,1,1,-2,0
1742,0,0,0,0,-1,1
1743,0,0,3,-3,2,-1
1744,0,-1,0,1,1,-1
1745,1,-1,1,0,0,0
1746,0,1,0,0,-1,-1
1747,-1,2,-1,1,0,0
1748,0,0,0,0,-1,0
