,고객번호,성별,연령대,이용횟수,경쟁사이용횟수,멤버쉽보유
605,611,M,60세이상,0.0,0.0,0.0
606,612,F,60세이상,0.0,3.0,0.0
607,613,F,60세이상,0.0,0.0,0.0
608,614,F,60세이상,2.0,0.0,1.0
609,615,F,60세이상,0.0,0.0,0.0
610,616,F,60세이상,0.0,0.0,0.0
611,617,F,60세이상,0.0,1.0,0.0
612,618,F,60세이상,0.0,0.0,0.0
613,619,F,60세이상,0.0,0.0,0.0
614,620,F,60세이상,0.0,0.0,0.0
615,621,F,60세이상,0.0,0.0,0.0
616,622,F,60세이상,0.0,0.0,0.0
617,623,F,60세이상,0.0,0.0,0.0
618,624,F,60세이상,0.0,5.0,0.0
619,625,F,60세이상,0.0,0.0,0.0
620,626,F,60세이상,10.0,0.0,0.0
621,627,F,60세이상,0.0,1.0,0.0
622,628,F,60세이상,0.0,0.0,0.0
623,629,F,60세이상,0.0,23.0,0.0
624,630,F,60세이상,18.0,0.0,0.0
625,631,F,60세이상,0.0,2.0,0.0
626,632,F,60세이상,0.0,2.0,0.0
627,633,M,50대,0.0,7.0,0.0
628,634,F,60세이상,0.0,2.0,0.0
629,635,F,60세이상,0.0,0.0,0.0
630,636,F,60세이상,0.0,0.0,0.0
631,637,F,60세이상,0.0,0.0,0.0
632,638,F,60세이상,0.0,0.0,0.0
633,639,F,60세이상,0.0,0.0,0.0
634,640,F,60세이상,0.0,0.0,0.0
635,641,M,60세이상,0.0,0.0,0.0
636,642,F,60세이상,0.0,0.0,0.0
637,643,F,60세이상,0.0,0.0,0.0
638,644,F,60세이상,0.0,0.0,0.0
639,645,F,60세이상,0.0,0.0,1.0
640,646,F,60세이상,13.0,0.0,0.0
641,647,F,60세이상,0.0,0.0,0.0
642,648,F,60세이상,0.0,0.0,0.0
643,649,F,60세이상,0.0,0.0,1.0
644,650,M,60세이상,0.0,6.0,0.0
645,651,F,60세이상,0.0,0.0,0.0
646,652,F,60세이상,0.0,0.0,0.0
647,653,F,60세이상,0.0,0.0,0.0
648,654,F,60세이상,0.0,0.0,1.0
649,655,F,60세이상,0.0,2.0,0.0
650,656,F,60세이상,10.0,0.0,0.0
651,657,F,60세이상,0.0,0.0,0.0
652,658,M,60세이상,5.0,0.0,0.0
653,659,F,60세이상,0.0,0.0,0.0
654,660,F,60세이상,0.0,1.0,1.0
655,661,F,60세이상,76.0,0.0,0.0
656,662,M,60세이상,22.0,0.0,0.0
657,663,M,60세이상,0.0,0.0,0.0
658,664,F,60세이상,7.0,29.0,0.0
659,665,F,60세이상,38.0,0.0,0.0
660,666,F,60세이상,0.0,2.0,0.0
661,667,F,60세이상,0.0,3.0,1.0
662,668,F,60세이상,0.0,0.0,0.0
663,669,M,60세이상,0.0,0.0,0.0
664,670,F,60세이상,0.0,0.0,1.0
665,671,F,60세이상,0.0,0.0,1.0
666,672,F,60세이상,52.0,0.0,0.0
667,673,F,60세이상,0.0,5.0,1.0
668,674,F,60세이상,0.0,0.0,1.0
669,675,M,60세이상,0.0,1.0,1.0
670,676,F,60세이상,0.0,0.0,0.0
671,677,M,60세이상,0.0,0.0,0.0
672,678,M,60세이상,0.0,0.0,0.0
673,679,F,60세이상,0.0,0.0,1.0
674,680,F,60세이상,0.0,0.0,0.0
675,681,M,60세이상,1.0,0.0,0.0
676,682,F,60세이상,0.0,0.0,0.0
677,683,M,60세이상,21.0,0.0,0.0
678,684,F,60세이상,0.0,23.0,0.0
679,685,F,60세이상,0.0,0.0,0.0
680,686,F,60세이상,0.0,0.0,0.0
681,687,F,60세이상,0.0,0.0,1.0
682,688,F,60세이상,0.0,0.0,1.0
683,689,F,60세이상,0.0,1.0,0.0
684,690,F,60세이상,0.0,0.0,1.0
685,691,F,60세이상,0.0,1.0,0.0
686,692,F,60세이상,0.0,0.0,0.0
687,693,F,60세이상,0.0,0.0,1.0
688,694,F,60세이상,16.0,3.0,0.0
689,695,M,60세이상,0.0,0.0,0.0
690,696,F,60세이상,0.0,25.0,0.0
691,697,M,60세이상,0.0,20.0,1.0
692,698,F,60세이상,0.0,0.0,0.0
693,699,F,60세이상,0.0,1.0,0.0
694,700,F,60세이상,0.0,0.0,0.0
695,701,M,60세이상,0.0,1.0,0.0
696,702,F,60세이상,0.0,2.0,0.0
697,703,F,60세이상,0.0,5.0,0.0
698,704,F,60세이상,0.0,1.0,0.0
699,705,F,60세이상,0.0,0.0,0.0
700,706,F,60세이상,2.0,0.0,0.0
701,707,F,60세이상,0.0,0.0,1.0
702,708,F,60세이상,0.0,1.0,0.0
703,709,F,60세이상,0.0,0.0,0.0
704,710,F,60세이상,0.0,7.0,0.0
705,711,F,60세이상,0.0,0.0,0.0
706,712,F,60세이상,0.0,0.0,1.0
707,713,F,60세이상,0.0,6.0,0.0
708,714,F,60세이상,4.0,0.0,1.0
709,715,F,60세이상,0.0,0.0,0.0
710,716,F,60세이상,6.0,3.0,1.0
711,717,F,60세이상,0.0,0.0,1.0
712,718,F,60세이상,0.0,2.0,0.0
713,719,F,60세이상,0.0,5.0,0.0
714,720,F,60세이상,0.0,0.0,0.0
715,721,F,60세이상,0.0,0.0,0.0
716,722,F,60세이상,61.0,1.0,0.0
717,723,F,60세이상,0.0,0.0,0.0
718,724,F,60세이상,15.0,1.0,0.0
719,725,F,60세이상,0.0,4.0,1.0
720,726,F,60세이상,11.0,1.0,1.0
721,727,F,60세이상,0.0,0.0,1.0
722,728,F,60세이상,0.0,0.0,0.0
723,729,F,60세이상,6.0,5.0,0.0
724,730,F,60세이상,0.0,0.0,0.0
725,731,M,60세이상,4.0,1.0,1.0
726,732,F,60세이상,0.0,0.0,0.0
727,733,F,60세이상,22.0,0.0,1.0
728,734,F,60세이상,15.0,5.0,1.0
729,735,F,60세이상,0.0,0.0,1.0
730,736,F,60세이상,0.0,9.0,0.0
731,737,F,60세이상,18.0,4.0,1.0
732,738,F,60세이상,0.0,0.0,0.0
733,739,F,60세이상,0.0,6.0,0.0
734,740,F,60세이상,19.0,0.0,1.0
735,741,F,60세이상,0.0,0.0,0.0
736,742,F,60세이상,0.0,22.0,0.0
737,743,M,60세이상,0.0,0.0,1.0
738,744,F,60세이상,28.0,0.0,0.0
739,745,F,60세이상,0.0,0.0,0.0
740,746,F,60세이상,0.0,0.0,0.0
741,747,F,60세이상,0.0,0.0,0.0
742,748,M,60세이상,0.0,0.0,0.0
743,749,F,60세이상,34.0,4.0,1.0
744,750,F,60세이상,0.0,0.0,0.0
745,751,M,60세이상,0.0,0.0,0.0
746,752,M,60세이상,0.0,0.0,0.0
747,753,F,60세이상,0.0,2.0,0.0
748,754,F,60세이상,0.0,0.0,1.0
749,755,F,60세이상,19.0,0.0,1.0
750,756,F,60세이상,0.0,0.0,0.0
751,757,F,60세이상,6.0,0.0,0.0
752,758,F,60세이상,1.0,0.0,0.0
753,759,F,60세이상,22.0,0.0,0.0
754,760,F,60세이상,7.0,4.0,0.0
755,761,F,60세이상,0.0,6.0,0.0
756,762,F,60세이상,9.0,0.0,0.0
757,763,F,60세이상,0.0,3.0,0.0
758,764,F,60세이상,0.0,0.0,1.0
759,765,F,60세이상,0.0,1.0,0.0
760,766,F,60세이상,0.0,0.0,1.0
761,767,F,60세이상,0.0,24.0,0.0
762,768,F,60세이상,0.0,2.0,0.0
763,769,F,60세이상,10.0,7.0,1.0
764,770,F,60세이상,1.0,0.0,0.0
765,771,F,60세이상,0.0,12.0,0.0
766,772,M,60세이상,0.0,30.0,0.0
767,773,F,60세이상,0.0,1.0,0.0
768,774,F,60세이상,0.0,8.0,0.0
769,775,F,60세이상,0.0,0.0,0.0
770,776,F,60세이상,0.0,1.0,0.0
771,777,M,60세이상,0.0,0.0,0.0
772,778,M,60세이상,0.0,0.0,0.0
773,779,F,60세이상,49.0,0.0,1.0
774,780,F,60세이상,0.0,0.0,0.0
775,781,F,60세이상,3.0,0.0,0.0
776,782,M,60세이상,0.0,0.0,0.0
777,783,F,60세이상,0.0,1.0,0.0
778,784,F,60세이상,0.0,0.0,0.0
779,785,F,60세이상,0.0,0.0,1.0
780,786,F,60세이상,0.0,4.0,0.0
781,787,F,60세이상,0.0,0.0,0.0
782,788,F,60세이상,0.0,3.0,0.0
783,789,M,60세이상,0.0,0.0,0.0
784,790,F,60세이상,0.0,0.0,1.0
785,791,F,60세이상,0.0,0.0,0.0
786,792,F,60세이상,0.0,0.0,0.0
787,793,F,60세이상,0.0,4.0,0.0
788,794,F,60세이상,0.0,3.0,0.0
789,795,F,50대,0.0,0.0,0.0
790,796,F,50대,17.0,11.0,0.0
791,797,M,50대,0.0,1.0,1.0
792,798,F,50대,0.0,0.0,0.0
793,799,F,50대,0.0,0.0,0.0
794,800,F,50대,0.0,0.0,0.0
795,801,F,50대,0.0,0.0,0.0
796,802,F,50대,0.0,0.0,1.0
797,803,M,50대,0.0,1.0,0.0
798,804,M,50대,0.0,0.0,1.0
799,805,F,50대,0.0,0.0,0.0
800,806,F,50대,0.0,0.0,0.0
801,807,M,50대,0.0,1.0,1.0
802,808,F,50대,0.0,1.0,0.0
803,809,F,50대,3.0,3.0,0.0
804,810,F,50대,0.0,0.0,0.0
805,811,F,50대,0.0,0.0,0.0
806,812,F,50대,0.0,0.0,1.0
807,813,F,50대,0.0,0.0,0.0
808,814,F,50대,0.0,0.0,0.0
809,815,F,50대,0.0,0.0,0.0
810,816,F,50대,0.0,0.0,0.0
811,817,M,50대,0.0,0.0,0.0
812,818,F,50대,0.0,0.0,1.0
813,819,F,50대,0.0,0.0,0.0
814,820,F,50대,32.0,0.0,0.0
815,821,F,50대,0.0,0.0,0.0
816,822,F,50대,0.0,1.0,1.0
817,823,F,50대,0.0,1.0,0.0
818,824,F,50대,0.0,0.0,0.0
819,825,F,50대,0.0,0.0,0.0
820,826,F,50대,0.0,2.0,1.0
821,827,F,50대,0.0,8.0,1.0
822,828,F,50대,0.0,0.0,0.0
823,829,F,50대,0.0,0.0,0.0
824,830,F,50대,0.0,0.0,0.0
825,831,F,50대,0.0,0.0,0.0
826,832,F,50대,0.0,10.0,0.0
827,833,F,50대,0.0,0.0,0.0
828,834,F,50대,33.0,0.0,0.0
829,835,M,50대,0.0,5.0,0.0
830,836,F,50대,0.0,0.0,0.0
831,837,M,50대,0.0,0.0,0.0
832,838,F,50대,0.0,2.0,0.0
833,839,F,50대,0.0,1.0,0.0
834,840,F,50대,0.0,0.0,1.0
835,841,F,50대,0.0,0.0,0.0
836,842,F,50대,0.0,5.0,0.0
837,843,F,50대,112.0,0.0,0.0
838,844,F,50대,0.0,0.0,0.0
839,845,M,50대,31.0,0.0,0.0
840,846,F,50대,0.0,0.0,1.0
841,847,F,50대,0.0,0.0,0.0
842,848,F,50대,0.0,0.0,0.0
843,849,F,50대,0.0,0.0,1.0
844,850,F,50대,5.0,5.0,0.0
845,851,F,50대,0.0,0.0,0.0
846,852,F,50대,0.0,2.0,0.0
847,853,F,50대,0.0,0.0,0.0
848,854,M,50대,1.0,0.0,0.0
849,855,F,50대,0.0,9.0,0.0
850,856,F,50대,0.0,0.0,0.0
851,857,F,50대,0.0,1.0,0.0
852,858,F,50대,0.0,0.0,1.0
853,859,M,50대,13.0,0.0,0.0
854,860,F,50대,0.0,2.0,1.0
855,861,F,50대,0.0,0.0,0.0
856,862,F,50대,0.0,0.0,0.0
857,863,F,50대,10.0,0.0,0.0
858,864,F,50대,0.0,0.0,0.0
859,865,F,50대,0.0,0.0,0.0
860,866,F,50대,1.0,0.0,0.0
861,867,F,50대,0.0,1.0,0.0
862,868,F,50대,0.0,0.0,0.0
863,869,M,50대,0.0,0.0,1.0
864,870,F,50대,0.0,0.0,0.0
865,871,F,50대,0.0,0.0,0.0
866,872,F,50대,0.0,0.0,0.0
867,873,F,50대,0.0,0.0,0.0
868,874,F,50대,0.0,0.0,0.0
869,875,F,50대,0.0,0.0,0.0
870,876,F,50대,0.0,0.0,0.0
871,877,F,50대,69.0,0.0,0.0
872,878,F,50대,0.0,0.0,0.0
873,879,F,50대,0.0,10.0,0.0
874,880,F,50대,0.0,9.0,0.0
875,881,F,50대,0.0,0.0,1.0
876,882,F,50대,0.0,0.0,0.0
877,883,F,50대,0.0,0.0,0.0
878,884,F,50대,0.0,0.0,0.0
879,885,F,50대,1.0,3.0,0.0
880,886,F,50대,0.0,1.0,0.0
881,887,F,50대,0.0,1.0,1.0
882,888,F,50대,28.0,0.0,0.0
883,889,F,50대,3.0,1.0,0.0
884,890,F,50대,0.0,0.0,0.0
885,891,M,50대,30.0,6.0,1.0
886,892,M,50대,0.0,0.0,0.0
887,893,F,50대,0.0,0.0,0.0
888,894,F,50대,33.0,0.0,0.0
889,895,F,50대,0.0,0.0,0.0
890,896,F,50대,0.0,4.0,0.0
891,897,F,50대,1.0,0.0,0.0
892,898,M,50대,0.0,9.0,0.0
893,899,F,50대,0.0,0.0,0.0
894,900,F,50대,0.0,0.0,1.0
895,901,M,50대,0.0,0.0,0.0
896,902,F,50대,0.0,0.0,1.0
897,903,F,50대,0.0,3.0,1.0
898,904,M,50대,0.0,0.0,0.0
899,905,F,50대,0.0,0.0,1.0
900,906,F,50대,0.0,0.0,0.0
901,907,M,50대,27.0,0.0,0.0
902,908,F,50대,0.0,1.0,0.0
903,909,F,50대,0.0,0.0,1.0
904,910,F,50대,1.0,1.0,0.0
905,911,F,50대,0.0,3.0,0.0
906,912,F,50대,0.0,7.0,0.0
907,913,M,50대,0.0,0.0,1.0
908,914,F,50대,0.0,1.0,0.0
909,915,M,50대,0.0,16.0,1.0
910,916,F,50대,16.0,0.0,1.0
911,917,F,50대,0.0,0.0,1.0
912,918,F,50대,9.0,8.0,0.0
913,919,F,50대,0.0,7.0,0.0
914,920,F,50대,0.0,0.0,0.0
915,921,F,50대,18.0,0.0,1.0
916,922,F,50대,0.0,2.0,0.0
917,923,F,50대,0.0,2.0,0.0
918,924,F,50대,0.0,0.0,0.0
919,925,F,50대,0.0,0.0,0.0
920,926,F,50대,0.0,0.0,0.0
921,927,F,50대,0.0,13.0,0.0
922,928,F,50대,2.0,0.0,0.0
923,929,M,50대,0.0,1.0,0.0
924,930,F,50대,0.0,0.0,0.0
925,931,F,50대,0.0,0.0,0.0
926,932,F,50대,7.0,0.0,0.0
927,933,F,50대,0.0,0.0,0.0
928,934,F,50대,0.0,0.0,0.0
929,935,F,50대,0.0,0.0,0.0
930,936,F,50대,0.0,1.0,0.0
931,937,F,50대,0.0,2.0,1.0
932,938,F,50대,21.0,4.0,0.0
933,939,F,50대,0.0,3.0,0.0
934,940,F,50대,6.0,0.0,0.0
935,941,F,50대,0.0,0.0,1.0
936,942,M,50대,0.0,0.0,1.0
937,943,F,50대,0.0,0.0,1.0
938,944,F,50대,0.0,1.0,0.0
939,945,F,50대,14.0,0.0,0.0
940,946,F,50대,0.0,0.0,0.0
941,947,F,50대,0.0,0.0,0.0
942,948,F,50대,0.0,8.0,0.0
943,949,F,50대,0.0,0.0,0.0
944,950,F,50대,18.0,0.0,0.0
945,951,F,50대,24.0,0.0,0.0
946,952,M,50대,2.0,5.0,1.0
947,953,F,50대,0.0,3.0,0.0
948,954,M,50대,0.0,1.0,0.0
949,955,F,50대,0.0,0.0,1.0
950,956,F,50대,0.0,0.0,0.0
951,957,F,50대,0.0,0.0,1.0
952,958,F,50대,0.0,0.0,0.0
953,959,F,50대,0.0,0.0,0.0
954,960,F,50대,0.0,0.0,1.0
955,961,F,50대,0.0,4.0,0.0
956,962,F,50대,0.0,0.0,0.0
957,963,M,50대,0.0,7.0,1.0
958,964,M,50대,0.0,0.0,0.0
959,965,F,50대,0.0,0.0,0.0
960,966,F,50대,0.0,1.0,0.0
961,967,F,50대,0.0,5.0,0.0
962,968,F,50대,0.0,2.0,0.0
963,969,F,50대,0.0,0.0,1.0
964,970,M,50대,0.0,16.0,0.0
965,971,F,50대,0.0,0.0,1.0
966,972,F,50대,0.0,2.0,0.0
967,973,F,50대,0.0,1.0,1.0
968,974,F,50대,0.0,0.0,0.0
969,975,M,50대,0.0,4.0,1.0
970,976,F,50대,1.0,0.0,0.0
971,977,M,50대,0.0,0.0,0.0
972,978,M,50대,0.0,0.0,0.0
973,979,F,50대,40.0,0.0,1.0
974,980,F,50대,0.0,0.0,0.0
975,981,F,50대,0.0,4.0,1.0
976,982,F,50대,0.0,0.0,0.0
977,983,M,50대,0.0,1.0,0.0
978,984,F,50대,0.0,0.0,0.0
979,986,F,50대,0.0,0.0,0.0
980,987,M,50대,0.0,0.0,0.0
981,988,M,50대,0.0,0.0,0.0
982,989,F,50대,0.0,0.0,0.0
983,990,M,50대,0.0,0.0,0.0
984,991,F,50대,0.0,0.0,0.0
985,992,F,50대,0.0,2.0,1.0
986,993,M,50대,0.0,0.0,0.0
987,994,F,50대,0.0,0.0,1.0
988,995,F,50대,6.0,14.0,0.0
989,996,F,50대,25.0,0.0,0.0
990,997,F,50대,0.0,0.0,0.0
991,998,F,50대,0.0,1.0,0.0
992,999,F,50대,0.0,0.0,1.0
993,1000,M,50대,0.0,1.0,0.0
994,1001,F,50대,0.0,0.0,1.0
995,1002,F,50대,1.0,0.0,0.0
996,1003,F,50대,0.0,4.0,1.0
997,1004,F,50대,14.0,0.0,0.0
998,1005,F,50대,0.0,0.0,0.0
999,1006,F,50대,1.0,0.0,0.0
1000,1007,F,50대,8.0,0.0,0.0
1001,1008,F,50대,0.0,0.0,0.0
1002,1009,F,50대,0.0,2.0,0.0
1003,1010,F,50대,0.0,9.0,0.0
1004,1011,M,50대,0.0,17.0,0.0
1005,1012,F,50대,1.0,5.0,1.0
1006,1013,F,50대,0.0,0.0,0.0
1007,1014,F,50대,0.0,0.0,0.0
1008,1015,F,50대,0.0,0.0,0.0
1009,1016,F,50대,0.0,2.0,1.0
1010,1017,F,50대,0.0,5.0,0.0
1011,1018,F,50대,0.0,2.0,1.0
1012,1019,F,50대,0.0,1.0,0.0
1013,1020,M,50대,0.0,2.0,0.0
1014,1021,F,50대,0.0,0.0,0.0
1015,1022,F,50대,0.0,2.0,1.0
1016,1023,M,50대,0.0,0.0,1.0
1017,1024,F,50대,30.0,0.0,0.0
1018,1025,F,50대,0.0,6.0,0.0
1019,1026,F,50대,0.0,0.0,1.0
1020,1027,F,50대,0.0,1.0,1.0
1021,1028,M,50대,0.0,12.0,0.0
1022,1029,F,50대,2.0,1.0,1.0
1023,1030,F,50대,0.0,5.0,0.0
1024,1031,F,50대,0.0,0.0,0.0
1025,1032,M,50대,0.0,1.0,0.0
1026,1033,F,50대,0.0,2.0,1.0
1027,1034,F,50대,0.0,0.0,0.0
1028,1035,M,50대,0.0,0.0,0.0
1029,1036,F,50대,0.0,9.0,0.0
1030,1037,M,50대,0.0,4.0,0.0
1031,1038,F,50대,0.0,1.0,0.0
1032,1039,F,50대,0.0,0.0,0.0
1033,1040,F,50대,0.0,0.0,0.0
1034,1041,F,50대,0.0,0.0,0.0
1035,1042,F,50대,0.0,1.0,0.0
1036,1043,F,50대,0.0,0.0,0.0
1037,1044,M,50대,0.0,0.0,0.0
1038,1045,M,50대,0.0,0.0,0.0
1039,1046,F,50대,0.0,1.0,0.0
1040,1047,F,50대,0.0,0.0,0.0
1041,1048,F,50대,0.0,0.0,1.0
1042,1049,F,50대,0.0,4.0,0.0
1043,1050,M,50대,0.0,0.0,0.0
1044,1051,F,50대,2.0,0.0,0.0
1045,1052,F,50대,0.0,0.0,0.0
1046,1053,M,50대,0.0,0.0,1.0
1047,1054,F,50대,0.0,0.0,1.0
1048,1055,F,50대,0.0,3.0,1.0
1049,1056,M,50대,0.0,0.0,0.0
1050,1057,F,50대,0.0,2.0,0.0
1051,1058,F,50대,0.0,0.0,0.0
1052,1059,F,50대,0.0,0.0,0.0
1053,1060,M,50대,0.0,0.0,0.0
1054,1061,M,50대,0.0,3.0,0.0
1055,1062,F,50대,0.0,0.0,0.0
1056,1063,F,50대,0.0,0.0,0.0
1057,1064,F,50대,0.0,0.0,0.0
1058,1065,F,50대,0.0,2.0,0.0
1059,1066,F,50대,0.0,1.0,0.0
1060,1068,F,50대,0.0,2.0,1.0
1061,1069,F,50대,1.0,1.0,0.0
1062,1070,F,50대,6.0,0.0,0.0
1063,1071,F,50대,0.0,2.0,0.0
1064,1072,M,50대,0.0,0.0,0.0
1065,1073,F,50대,0.0,0.0,1.0
1066,1074,F,50대,0.0,0.0,0.0
1067,1075,F,50대,0.0,6.0,0.0
1068,1076,F,50대,0.0,0.0,0.0
1069,1077,F,50대,0.0,15.0,0.0
1070,1078,F,50대,0.0,0.0,1.0
1071,1079,F,50대,0.0,2.0,0.0
1072,1080,F,50대,0.0,0.0,0.0
1073,1081,F,50대,0.0,3.0,0.0
1074,1082,F,50대,0.0,13.0,0.0
1075,1083,M,50대,0.0,0.0,0.0
1076,1084,F,50대,0.0,3.0,0.0
1077,1085,F,50대,0.0,0.0,0.0
1078,1086,F,50대,0.0,0.0,0.0
1079,1087,F,50대,0.0,1.0,0.0
1080,1088,F,50대,0.0,0.0,1.0
1081,1089,F,50대,0.0,0.0,0.0
1082,1090,F,50대,0.0,5.0,0.0
1083,1091,F,50대,0.0,1.0,1.0
1084,1092,F,50대,0.0,0.0,0.0
1085,1094,F,50대,0.0,1.0,1.0
1086,1095,F,50대,5.0,0.0,0.0
1087,1096,F,50대,0.0,7.0,0.0
1088,1097,M,50대,0.0,3.0,0.0
1089,1098,F,50대,0.0,0.0,0.0
1090,1099,F,50대,0.0,10.0,0.0
1091,1100,F,50대,0.0,0.0,1.0
1092,1101,F,50대,0.0,0.0,0.0
1093,1102,M,50대,0.0,0.0,0.0
1094,1103,F,50대,0.0,25.0,0.0
1095,1104,F,50대,0.0,4.0,0.0
1096,1105,M,50대,0.0,2.0,1.0
1097,1106,F,50대,0.0,1.0,0.0
1098,1107,F,50대,3.0,0.0,0.0
1099,1108,M,50대,0.0,9.0,0.0
1100,1109,M,50대,0.0,0.0,0.0
1101,1110,M,50대,0.0,1.0,1.0
1102,1111,M,50대,44.0,2.0,0.0
1103,1112,F,50대,1.0,0.0,0.0
1104,1113,F,50대,0.0,0.0,0.0
1105,1114,F,50대,18.0,0.0,0.0
1106,1115,F,50대,6.0,1.0,1.0
1107,1116,M,50대,0.0,0.0,0.0
1108,1117,M,50대,33.0,3.0,0.0
1109,1118,M,50대,0.0,9.0,0.0
1110,1119,F,50대,0.0,0.0,0.0
1111,1120,F,50대,1.0,0.0,0.0
1112,1122,M,50대,0.0,3.0,0.0
1113,1123,F,50대,16.0,1.0,0.0
1114,1124,M,50대,1.0,0.0,0.0
1115,1125,F,50대,9.0,0.0,1.0
1116,1126,M,50대,0.0,1.0,0.0
1117,1127,F,50대,0.0,0.0,0.0
1118,1128,F,50대,0.0,0.0,0.0
1119,1129,F,50대,0.0,1.0,0.0
1120,1130,F,50대,0.0,0.0,0.0
1121,1131,F,50대,4.0,1.0,0.0
1122,1132,F,50대,0.0,0.0,0.0
1123,1133,F,50대,0.0,0.0,0.0
1124,1134,F,50대,0.0,0.0,0.0
1125,1135,F,50대,2.0,18.0,0.0
1126,1136,F,50대,0.0,1.0,1.0
1127,1137,F,50대,0.0,4.0,0.0
1128,1138,F,50대,0.0,0.0,0.0
1129,1139,M,50대,0.0,0.0,0.0
1130,1140,F,50대,8.0,0.0,0.0
1131,1141,F,50대,0.0,1.0,0.0
1132,1142,F,50대,0.0,0.0,0.0
1133,1143,F,50대,1.0,0.0,1.0
1134,1144,F,50대,0.0,2.0,0.0
1135,1145,M,50대,5.0,0.0,1.0
1136,1146,F,50대,0.0,7.0,0.0
1137,1147,F,50대,0.0,0.0,0.0
1138,1148,F,50대,0.0,7.0,0.0
1139,1149,M,50대,0.0,0.0,0.0
1140,1150,F,50대,0.0,0.0,1.0
1141,1151,M,50대,0.0,0.0,1.0
1142,1152,F,50대,47.0,0.0,0.0
1143,1153,M,50대,0.0,4.0,0.0
1144,1154,F,50대,2.0,4.0,0.0
1145,1155,M,50대,0.0,2.0,1.0
1146,1156,F,50대,0.0,0.0,0.0
1147,1157,F,50대,0.0,0.0,0.0
1148,1158,F,50대,0.0,0.0,0.0
1149,1159,F,50대,0.0,0.0,0.0
1150,1160,F,50대,6.0,4.0,0.0
1151,1161,F,50대,12.0,1.0,0.0
1152,1162,M,50대,0.0,0.0,0.0
1153,1163,F,50대,7.0,0.0,0.0
1154,1164,F,50대,0.0,0.0,0.0
1155,1165,F,50대,0.0,0.0,0.0
1156,1166,F,50대,2.0,0.0,0.0
1157,1167,F,50대,0.0,12.0,1.0
1158,1168,F,50대,0.0,0.0,0.0
1159,1169,M,50대,0.0,0.0,0.0
1160,1170,F,50대,0.0,0.0,0.0
1161,1172,F,50대,0.0,0.0,1.0
1162,1173,F,50대,0.0,4.0,0.0
1163,1174,M,50대,0.0,0.0,0.0
1164,1175,M,50대,0.0,0.0,0.0
1165,1176,F,50대,0.0,0.0,0.0
1166,1177,F,50대,0.0,0.0,0.0
1167,1178,F,50대,0.0,4.0,1.0
1168,1179,F,50대,0.0,0.0,1.0
1169,1180,F,50대,0.0,0.0,0.0
1170,1181,F,50대,0.0,0.0,0.0
1171,1182,F,50대,29.0,0.0,0.0
1172,1183,F,50대,12.0,0.0,0.0
1173,1184,F,50대,0.0,0.0,0.0
1174,1185,F,50대,0.0,0.0,0.0
1175,1186,F,50대,0.0,0.0,0.0
1176,1187,M,50대,19.0,1.0,1.0
1177,1188,M,50대,0.0,3.0,0.0
1178,1189,M,50대,0.0,0.0,0.0
1179,1190,F,50대,0.0,0.0,0.0
1180,1191,F,50대,0.0,0.0,0.0
1181,1192,F,50대,0.0,0.0,0.0
1182,1193,F,50대,0.0,11.0,0.0
1183,1194,F,50대,0.0,0.0,1.0
1184,1195,F,50대,0.0,0.0,1.0
1185,1196,F,50대,0.0,6.0,1.0
1186,1197,F,50대,0.0,9.0,0.0
1187,1198,F,50대,69.0,0.0,1.0
1188,1199,M,50대,0.0,1.0,0.0
1189,1200,F,50대,0.0,0.0,0.0
1190,1201,F,50대,0.0,3.0,0.0
1191,1202,F,50대,0.0,0.0,0.0
1192,1203,M,50대,13.0,0.0,1.0
1193,1204,F,50대,29.0,0.0,0.0
1194,1205,F,50대,0.0,1.0,1.0
1195,1206,F,50대,0.0,0.0,0.0
1196,1207,F,50대,0.0,4.0,0.0
1197,1209,F,50대,0.0,0.0,0.0
1198,1210,F,50대,0.0,1.0,0.0
1199,1211,M,50대,1.0,0.0,0.0
1200,1212,F,50대,0.0,0.0,0.0
1201,1213,F,50대,3.0,0.0,0.0
1202,1214,F,50대,3.0,0.0,0.0
1203,1215,F,50대,0.0,0.0,0.0
1204,1216,F,50대,0.0,0.0,0.0
1205,1217,M,50대,0.0,0.0,0.0
1206,1218,F,50대,0.0,0.0,0.0
1207,1219,F,50대,0.0,0.0,0.0
1208,1220,F,50대,0.0,0.0,0.0
1209,1221,F,50대,0.0,5.0,0.0
1210,1222,F,50대,0.0,2.0,0.0
1211,1223,F,50대,0.0,0.0,1.0
1212,1224,M,50대,0.0,0.0,0.0
1213,1225,M,50대,2.0,1.0,1.0
1214,1226,M,50대,0.0,12.0,0.0
1215,1227,F,50대,0.0,23.0,0.0
1216,1228,F,50대,0.0,0.0,1.0
1217,1229,F,50대,0.0,0.0,0.0
1218,1230,M,50대,0.0,0.0,0.0
1219,1231,F,50대,0.0,1.0,0.0
1220,1232,F,50대,0.0,20.0,0.0
1221,1233,F,50대,0.0,0.0,0.0
1222,1234,F,50대,14.0,0.0,1.0
1223,1235,F,50대,2.0,0.0,0.0
1224,1236,F,50대,0.0,0.0,0.0
1225,1237,F,50대,0.0,0.0,0.0
1226,1238,M,50대,0.0,0.0,0.0
1227,1239,F,50대,0.0,2.0,1.0
1228,1240,F,50대,1.0,0.0,0.0
1229,1241,F,50대,89.0,0.0,0.0
