고객번호,편의품구매횟수,선매품구매횟수,전문품구매횟수,기타품구매횟수,편의품총구매액,선매품총구매액,전문품총구매액,기타품총구매액,편의품객단가,선매품객단가,전문품객단가,기타품객단가,편의품구매비율(%),선매품구매비율(%),전문품구매비율(%),기타품구매비율(%)
164,478.0,85.0,31.0,183.0,6029702.0,17136673.0,71042409.0,11577502.0,12614.439330543932,201607.9176470588,2291690.6129032257,63265.03825136612,0.49,7.89,89.64,2.47
165,197.0,241.0,3.0,15.0,2545321.0,28004952.0,893252.0,668242.0,12920.41116751269,116203.1203319502,297750.6666666667,44549.46666666667,2.82,25.34,64.94,9.71
166,689.0,183.0,1.0,36.0,9165472.0,19638543.0,32170.0,483312.0,13302.57184325109,107314.44262295082,32170.0,13425.333333333334,8.7,70.18,21.03,8.77
167,670.0,102.0,4.0,4.0,8660894.0,27297731.0,4574207.0,66579.0,12926.707462686569,267624.8137254902,1143551.75,16644.75,0.91,18.74,80.09,1.17
168,755.0,212.0,4.0,23.0,11993106.0,57388567.0,1486972.0,1223272.0,15884.908609271522,270700.78773584904,371743.0,53185.739130434784,2.28,38.91,53.44,7.64
169,788.0,39.0,2.0,25.0,4376472.0,2806655.0,196022.0,252284.0,5553.8984771573605,71965.51282051283,98011.0,10091.36,3.08,39.97,54.42,5.6
170,1528.0,35.0,0.0,52.0,11221411.0,1280127.0,0.0,226919.0,7343.855366492146,36575.05714285714,0.0,4363.826923076923,17.94,89.3,0.0,10.63
171,498.0,93.0,2.0,101.0,9190290.0,15949437.0,132896.0,1030914.0,18454.397590361445,171499.32258064515,66448.0,10207.069306930693,7.44,69.11,26.77,4.11
172,1164.0,46.0,0.0,75.0,14733604.0,4030033.0,0.0,2293687.0,12657.735395189004,87609.41304347826,0.0,30582.49333333333,10.71,74.12,0.0,25.86
173,1720.0,35.0,1.0,16.0,8150964.0,2561750.0,30991.0,290487.0,4738.932558139535,73192.85714285714,30991.0,18155.4375,3.87,59.83,25.32,14.83
175,3832.0,328.0,0.0,108.0,23916061.0,6975033.0,0.0,414026.0,6241.143267223382,21265.344512195123,0.0,3833.574074074074,24.87,84.64,0.0,15.21
176,1172.0,13.0,0.0,2.0,6914151.0,675706.0,0.0,33506.0,5899.446245733789,51977.38461538462,0.0,16753.0,8.58,75.62,0.0,24.35
177,229.0,336.0,1.0,29.0,4167031.0,74288498.0,63268.0,1375710.0,18196.64192139738,221096.72023809524,63268.0,47438.27586206896,5.48,66.63,19.06,14.29
178,1596.0,49.0,0.0,20.0,11767386.0,5836646.0,0.0,238806.0,7373.048872180451,119115.22448979592,0.0,11940.3,5.63,90.89,0.0,9.1
179,1010.0,235.0,6.0,27.0,16648648.0,26857528.0,357734.0,724974.0,16483.809900990098,114287.35319148935,59622.333333333336,26850.88888888889,8.21,56.92,29.69,13.37
180,443.0,95.0,20.0,63.0,13631927.0,18376160.0,11356513.0,1675385.0,30771.84424379233,193433.26315789475,567825.65,26593.4126984127,3.91,24.55,72.07,3.38
181,484.0,220.0,1.0,95.0,6764282.0,44428332.0,221709.0,2840113.0,13975.789256198346,201946.9636363636,221709.0,29895.926315789475,3.08,44.53,48.88,6.59
182,1144.0,125.0,3.0,55.0,16158316.0,53636563.0,3768497.0,2253822.0,14124.402097902095,429092.504,1256165.6666666667,40978.58181818182,0.82,24.86,72.77,2.37
183,2009.0,49.0,0.0,21.0,10897151.0,1281549.0,0.0,127820.0,5424.16674962668,26154.0612244898,0.0,6086.666666666667,16.82,81.08,0.0,18.82
184,323.0,168.0,4.0,52.0,5262736.0,24511936.0,3434764.0,881695.0,16293.300309597524,145904.38095238095,858691.0,16955.673076923078,1.59,14.28,84.06,1.66
185,1303.0,50.0,1.0,13.0,9495419.0,1300254.0,26605.0,135417.0,7287.351496546431,26005.08,26605.0,10416.692307692309,11.56,41.25,42.18,16.5
186,1128.0,167.0,3.0,33.0,24673238.0,43460931.0,5888007.0,862331.0,21873.43794326241,260245.0958083832,1962669.0,26131.242424242424,0.97,11.57,87.27,1.16
187,437.0,117.0,2.0,11.0,6133389.0,11585465.0,761196.0,146851.0,14035.21510297483,99021.06837606838,380598.0,13350.09090909091,2.85,20.09,77.2,2.71
188,2751.0,16.0,0.0,1.0,13052234.0,461377.0,0.0,4558.0,4744.5416212286445,28836.0625,0.0,4558.0,14.21,86.31,0.0,13.61
189,926.0,191.0,25.0,54.0,19219548.0,70898143.0,3004950.0,731040.0,20755.451403887688,371194.4659685864,120198.0,13537.777777777776,4.11,73.51,23.8,2.68
190,842.0,141.0,4.0,22.0,12745942.0,24433726.0,3459608.0,598969.0,15137.698337292162,173288.83687943264,864902.0,27225.86363636364,1.42,16.26,81.18,2.56
191,104.0,309.0,21.0,8.0,5271833.0,63390221.0,6908150.0,847751.0,50690.70192307692,205146.3462783172,328959.5238095238,105968.875,7.92,32.05,51.39,16.55
192,809.0,100.0,15.0,75.0,11645462.0,6711959.0,14343421.0,1164256.0,14394.885043263288,67119.59,956228.0666666668,15523.413333333334,1.39,6.46,92.04,1.49
193,1139.0,57.0,0.0,60.0,7547562.0,1163442.0,0.0,460365.0,6626.481123792801,20411.263157894737,0.0,7672.75,23.6,72.62,0.0,27.23
194,1703.0,160.0,1.0,28.0,9217085.0,4318004.0,45049.0,181531.0,5412.263652378157,26987.525,45049.0,6483.25,6.89,34.37,57.34,8.25
195,571.0,110.0,0.0,34.0,3895571.0,2315757.0,0.0,184396.0,6822.366024518389,21052.336363636365,0.0,5423.411764705882,25.77,79.44,0.0,20.4
196,1026.0,211.0,1.0,35.0,9976589.0,16901751.0,75487.0,563396.0,9723.770955165692,80103.08530805688,75487.0,16097.028571428573,5.66,46.65,43.95,9.37
197,799.0,338.0,2.0,5.0,6866517.0,80668008.0,212857.0,134667.0,8593.888610763453,238662.74556213015,106428.5,26933.4,2.31,64.15,28.6,7.24
198,1028.0,137.0,7.0,47.0,5556032.0,6222116.0,424056.0,567435.0,5404.700389105058,45416.90510948905,60579.42857142857,12073.08510638298,4.58,38.46,51.29,10.22
199,817.0,54.0,1.0,11.0,10360428.0,5483366.0,217543.0,853722.0,12681.062423500613,101543.81481481482,217543.0,77611.09090909091,3.2,25.6,54.83,19.56
200,1037.0,38.0,0.0,0.0,5758929.0,5775731.0,0.0,0.0,5553.451301832209,151992.92105263157,0.0,0.0,3.65,100.0,0.0,0.0
201,556.0,271.0,4.0,22.0,29508575.0,74108376.0,4763948.0,1038203.0,53072.97661870503,273462.64206642064,1190987.0,47191.045454545456,3.51,18.09,78.79,3.12
202,1237.0,337.0,12.0,21.0,9096689.0,63942018.0,5354297.0,993896.0,7353.831042845594,189738.92581602372,446191.4166666667,47328.38095238096,1.08,27.77,65.3,6.93
203,890.0,92.0,0.0,47.0,4834108.0,1305938.0,0.0,293869.0,5431.58202247191,14194.978260869566,0.0,6252.531914893617,26.56,69.33,0.0,30.44
204,1259.0,255.0,1.0,43.0,7779683.0,12658124.0,67789.0,591011.0,6179.255758538523,49639.70196078431,67789.0,13744.441860465116,4.71,37.84,51.66,10.47
205,1275.0,65.0,0.0,53.0,10154486.0,12548935.0,0.0,408777.0,7964.302745098039,193060.53846153847,0.0,7712.773584905661,3.97,96.16,0.0,3.84
206,1708.0,84.0,3.0,11.0,10214175.0,3618781.0,86619.0,189535.0,5980.196135831382,43080.72619047619,28873.0,17230.454545454544,6.71,48.3,32.35,19.3
207,1085.0,28.0,0.0,5.0,6697812.0,532432.0,0.0,125463.0,6173.09861751152,19015.42857142857,0.0,25092.6,14.0,43.1,0.0,56.82
208,118.0,267.0,14.0,14.0,1698307.0,45521991.0,21419266.0,1952029.0,14392.43220338983,170494.34831460673,1529947.5714285714,139430.64285714287,0.78,9.27,83.15,7.58
209,369.0,143.0,3.0,93.0,2847241.0,12564349.0,922449.0,1071990.0,7716.10027100271,87862.58041958042,307483.0,11526.774193548386,1.9,21.59,75.57,2.83
210,900.0,42.0,0.0,6.0,4509698.0,947214.0,0.0,41570.0,5010.775555555556,22552.714285714286,0.0,6928.333333333333,17.0,76.45,0.0,23.43
211,441.0,47.0,10.0,74.0,6207487.0,5931164.0,5579473.0,708133.0,14075.934240362812,126194.97872340426,557947.3,9569.364864864863,2.03,18.19,80.43,1.38
212,1572.0,27.0,4.0,1.0,14347962.0,3313060.0,1766185.0,5362.0,9127.202290076337,122705.92592592593,441546.25,5362.0,1.6,21.54,77.51,0.94
213,3571.0,125.0,0.0,42.0,21426694.0,19128546.0,0.0,658142.0,6000.194343321198,153028.368,0.0,15670.047619047618,3.56,90.71,0.0,9.28
214,946.0,90.0,0.0,18.0,8363398.0,9346853.0,0.0,167086.0,8840.801268498943,103853.92222222222,0.0,9282.555555555557,7.81,91.79,0.0,8.2
215,1391.0,144.0,3.0,54.0,8201569.0,4105222.0,97332.0,465712.0,5896.167505391804,28508.48611111111,32444.0,8624.296296296296,8.47,40.97,46.6,12.38
216,1129.0,51.0,0.0,90.0,7250020.0,2885031.0,0.0,805038.0,6421.62976085031,56569.23529411765,0.0,8944.866666666667,9.8,86.33,0.0,13.63
217,458.0,66.0,0.0,14.0,7382588.0,3016637.0,0.0,287698.0,16119.187772925765,45706.621212121216,0.0,20549.85714285714,24.33,68.96,0.0,30.97
218,317.0,329.0,66.0,35.0,10351532.0,113597680.0,50345488.0,814729.0,32654.675078864355,345281.7021276596,762810.4242424242,23277.97142857143,2.89,30.52,67.42,2.06
219,839.0,171.0,1.0,116.0,8934035.0,33114676.0,255217.0,2422271.0,10648.432657926103,193653.07602339183,255217.0,20881.646551724138,2.27,41.22,54.33,4.44
220,1968.0,81.0,0.0,9.0,14394891.0,2832896.0,0.0,198221.0,7314.477134146341,34974.02469135803,0.0,22024.555555555555,12.83,61.35,0.0,38.59
221,988.0,78.0,0.0,32.0,6348451.0,2857940.0,0.0,404498.0,6425.557692307692,36640.256410256414,0.0,12640.5625,13.04,74.33,0.0,25.6
222,751.0,270.0,8.0,36.0,9515675.0,55632657.0,6590063.0,813646.0,12670.672436750998,206046.8777777778,823757.875,22601.277777777777,1.2,19.58,78.27,2.15
223,397.0,136.0,1.0,39.0,19532152.0,109690787.0,1041762.0,769461.0,49199.37531486146,806549.9044117647,1041762.0,19729.76923076923,2.63,43.18,55.77,1.06
224,121.0,257.0,11.0,73.0,2365262.0,119938348.0,19591500.0,3500730.0,19547.619834710746,466686.17898832686,1781045.4545454546,47955.20547945205,0.85,20.33,77.58,2.09
225,269.0,425.0,4.0,19.0,10145196.0,129658763.0,938736.0,501784.0,37714.483271375466,305079.4423529412,234684.0,26409.68421052632,6.66,53.88,41.45,4.66
226,758.0,30.0,0.0,45.0,7062621.0,2214428.0,0.0,1036681.0,9317.441952506597,73814.26666666666,0.0,23037.355555555558,9.62,76.21,0.0,23.77
227,1455.0,5.0,0.0,2.0,5351957.0,113886.0,0.0,75839.0,3678.320962199313,22777.2,0.0,37919.5,6.06,37.52,0.0,62.43
228,1391.0,47.0,0.0,6.0,9878059.0,882495.0,0.0,129539.0,7101.408339324227,18776.489361702126,0.0,21589.83333333333,17.59,46.49,0.0,53.4
229,781.0,146.0,11.0,10.0,13072946.0,53652721.0,3780886.0,578804.0,16738.727272727272,367484.3904109589,343716.9090909091,57880.4,2.18,47.78,44.69,7.52
230,647.0,68.0,1.0,45.0,6696727.0,5679592.0,123660.0,823000.0,10350.428129829985,83523.41176470589,123660.0,18288.88888888889,4.59,37.04,54.83,8.11
231,1504.0,25.0,0.0,3.0,7208014.0,2826839.0,0.0,23183.0,4792.5625,113073.56,0.0,7727.666666666667,3.97,93.6,0.0,6.39
232,1899.0,41.0,0.0,1.0,8336852.0,909030.0,0.0,11262.0,4390.127435492364,22171.463414634145,0.0,11262.0,13.13,66.29,0.0,33.6
233,1247.0,19.0,2.0,16.0,9015761.0,5462233.0,4075783.0,863506.0,7229.960705693665,287485.94736842107,2037891.5,53969.125,0.3,12.08,85.65,2.27
234,741.0,88.0,0.0,79.0,8303225.0,22087435.0,0.0,1578024.0,11205.4318488529,250993.57954545456,0.0,19974.98734177215,4.14,92.63,0.0,7.37
235,949.0,112.0,2.0,17.0,22452676.0,17223722.0,304115.0,439811.0,23659.300316122237,153783.23214285713,152057.5,25871.235294117647,7.13,46.36,45.83,7.8
236,1480.0,3.0,0.0,0.0,7044971.0,48422.0,0.0,0.0,4760.115540540541,16140.666666666666,0.0,0.0,29.49,99.82,0.0,0.0
237,929.0,169.0,15.0,95.0,20865913.0,23336676.0,5355927.0,3301284.0,22460.61679224973,138086.8402366864,357061.8,34750.357894736844,4.24,26.06,67.38,6.56
238,697.0,43.0,1.0,0.0,8326310.0,7358533.0,124689.0,0.0,11945.925394548063,171128.67441860464,124689.0,0.0,4.04,57.85,42.14,0.0
239,457.0,256.0,26.0,32.0,11286073.0,121545233.0,4214784.0,322784.0,24696.002188183807,474786.06640625,162107.07692307694,10087.0,3.82,73.38,25.05,1.56
240,408.0,168.0,6.0,39.0,2762885.0,10878780.0,4120273.0,496883.0,6771.776960784314,64754.642857142855,686712.1666666666,12740.589743589744,0.89,8.47,89.86,1.67
241,480.0,287.0,1.0,14.0,5737178.0,55095393.0,546894.0,546572.0,11952.454166666666,191970.01045296167,546894.0,39040.857142857145,1.54,24.68,70.3,5.02
242,962.0,175.0,1.0,14.0,5423964.0,3289306.0,33700.0,162347.0,5638.216216216216,18796.03428571429,33700.0,11596.214285714286,8.8,29.32,52.55,18.07
243,844.0,40.0,0.0,16.0,5394465.0,944775.0,0.0,148462.0,6391.546208530805,23619.375,0.0,9278.875,19.43,71.75,0.0,28.13
245,2240.0,63.0,0.0,6.0,17975506.0,6593411.0,0.0,73731.0,8024.779464285714,104657.31746031746,0.0,12288.5,6.86,89.49,0.0,10.5
246,393.0,174.0,3.0,66.0,10476200.0,39331952.0,15412279.0,2172285.0,26656.997455470737,226045.7011494253,5137426.333333333,32913.40909090909,0.49,4.19,95.2,0.61
247,1752.0,68.0,0.0,194.0,13870103.0,6351439.0,0.0,2609670.0,7916.725456621005,93403.51470588236,0.0,13451.907216494845,7.41,87.41,0.0,12.58
248,1427.0,152.0,0.0,37.0,11087637.0,17011782.0,0.0,825235.0,7769.892782060267,111919.61842105264,0.0,22303.64864864865,5.79,83.38,0.0,16.61
249,366.0,190.0,15.0,39.0,7198723.0,86839126.0,24717603.0,879490.0,19668.64207650273,457048.0315789474,1647840.2,22551.02564102564,0.92,21.48,77.46,1.06
250,483.0,331.0,9.0,33.0,14022370.0,92266101.0,12733158.0,790699.0,29031.821946169774,278749.5498489426,1414795.3333333333,23960.57575757576,1.69,16.23,82.37,1.39
251,448.0,224.0,6.0,15.0,12852630.0,35046566.0,466208.0,284349.0,28688.90625,156457.88392857142,77701.33333333333,18956.6,11.33,61.81,30.69,7.49
252,475.0,68.0,0.0,30.0,3030476.0,5722922.0,0.0,477947.0,6379.949473684211,84160.61764705883,0.0,15931.566666666668,6.37,84.08,0.0,15.9
253,221.0,223.0,5.0,45.0,6782766.0,57011490.0,1037733.0,3842453.0,30691.24886877828,255656.9058295964,207546.6,85387.84444444445,5.59,46.6,37.83,15.56
254,579.0,167.0,59.0,9.0,7548804.0,31703004.0,82622637.0,244901.0,13037.658031088084,189838.3473053892,1400383.6779661018,27211.222222222223,0.81,11.74,86.58,1.68
255,493.0,228.0,61.0,91.0,23276353.0,59497777.0,31034694.0,2932150.0,47213.69776876268,260955.1622807017,508765.475409836,32221.42857142857,5.89,32.54,63.44,4.02
256,781.0,247.0,41.0,19.0,18776549.0,121587927.0,36127256.0,1209604.0,24041.676056338027,492258.81376518216,881152.5853658536,63663.36842105263,1.67,34.25,61.31,4.43
257,2282.0,90.0,0.0,72.0,9807092.0,2836430.0,0.0,1401430.0,4297.586327782647,31515.88888888889,0.0,19464.305555555555,8.43,61.81,0.0,38.13
258,411.0,242.0,52.0,41.0,4213079.0,145579473.0,134317339.0,570731.0,10250.800486618004,601568.0702479339,2583025.75,13920.268292682927,0.32,18.81,80.76,0.44
259,2787.0,81.0,1.0,20.0,15239298.0,18235865.0,73992.0,99548.0,5467.993541442411,225134.13580246916,73992.0,4977.4,1.8,74.03,24.33,1.64
260,1256.0,24.0,0.0,13.0,10176402.0,925643.0,0.0,301448.0,8102.230891719745,38568.458333333336,0.0,23188.30769230769,13.12,62.44,0.0,37.5
261,390.0,140.0,5.0,36.0,7219287.0,18392415.0,2613363.0,925488.0,18510.992307692308,131374.39285714287,522672.6,25708.0,2.72,19.33,76.89,3.78
262,1383.0,152.0,0.0,4.0,19557737.0,16262179.0,0.0,116370.0,14141.530730296456,106988.0197368421,0.0,29092.5,10.39,78.62,0.0,21.36
263,1043.0,28.0,0.0,11.0,5517593.0,622202.0,0.0,96540.0,5290.117929050815,22221.5,0.0,8776.363636363636,17.07,71.65,0.0,28.23
264,1987.0,21.0,0.0,5.0,7914136.0,2869447.0,0.0,53846.0,3982.9572219426273,136640.33333333334,0.0,10769.2,2.7,92.69,0.0,7.3
265,83.0,478.0,15.0,45.0,1830296.0,161060445.0,9975157.0,1783386.0,22051.75903614458,336946.5376569038,665010.4666666667,39630.8,2.12,32.35,63.84,3.8
266,483.0,146.0,3.0,10.0,9075108.0,29482375.0,940645.0,715019.0,18789.043478260868,201934.07534246572,313548.3333333333,71501.9,3.2,34.4,53.41,12.18
267,206.0,214.0,7.0,64.0,4793719.0,36117194.0,1528529.0,775936.0,23270.480582524277,168771.93457943926,218361.2857142857,12124.0,5.83,42.27,54.69,3.04
268,1122.0,191.0,13.0,50.0,13132590.0,20619660.0,10399987.0,842275.0,11704.625668449198,107956.33507853404,799999.0,16845.5,1.27,11.67,86.5,1.82
269,4235.0,119.0,5.0,1.0,40071355.0,28704982.0,1155536.0,39864.0,9461.949232585595,241218.33613445377,231107.2,39864.0,1.85,47.1,45.12,7.78
270,1239.0,61.0,0.0,22.0,6824782.0,1285988.0,0.0,98508.0,5508.298627925747,21081.77049180328,0.0,4477.636363636364,21.55,82.41,0.0,17.45
271,447.0,152.0,1.0,20.0,10042423.0,37177827.0,353975.0,432808.0,22466.270693512302,244590.96710526315,353975.0,21640.4,3.62,39.44,57.07,3.49
272,1415.0,121.0,3.0,67.0,13278363.0,11402260.0,639974.0,2008277.0,9384.002120141342,94233.55371900828,213324.66666666663,29974.283582089556,2.78,27.92,63.2,8.88
273,528.0,362.0,25.0,74.0,11923424.0,44491054.0,6918859.0,1477267.0,22582.242424242424,122903.46408839778,276754.36,19963.067567567567,5.38,29.29,65.95,4.76
274,1079.0,24.0,0.0,45.0,4790548.0,339847.0,0.0,236741.0,4439.803521779425,14160.291666666666,0.0,5260.911111111112,22.86,72.83,0.0,26.96
275,2149.0,146.0,8.0,70.0,31906992.0,17209724.0,2060831.0,932557.0,14847.36714751047,117874.82191780822,257603.875,13322.242857142855,3.82,30.32,66.25,3.43
276,2685.0,12.0,0.0,3.0,8328397.0,1427073.0,0.0,866369.0,3101.823836126629,118922.75,0.0,288789.6666666667,0.76,29.17,0.0,70.83
277,1076.0,144.0,2.0,46.0,5576642.0,9489476.0,1567587.0,828769.0,5182.75278810409,65899.13888888889,783793.5,18016.717391304348,0.6,7.59,90.33,2.08
278,1709.0,12.0,0.0,3.0,4626105.0,388741.0,0.0,26890.0,2706.9075482738444,32395.08333333333,0.0,8963.333333333334,6.54,78.32,0.0,21.63
279,477.0,113.0,17.0,91.0,10104677.0,11534684.0,22537461.0,3240416.0,21183.80922431866,102076.84955752212,1325733.0,35608.96703296703,1.45,6.98,90.59,2.43
280,356.0,178.0,5.0,225.0,7966842.0,47202940.0,2271821.0,4031492.0,22378.76966292135,265185.0561797753,454364.2,17917.742222222223,3.03,35.96,61.61,2.43
281,1113.0,143.0,4.0,71.0,33725560.0,34456811.0,18339552.0,1826453.0,30301.49146451033,240956.7202797203,4584888.0,25724.690140845072,0.62,4.97,94.5,0.53
282,380.0,276.0,13.0,32.0,4450756.0,30267759.0,5420245.0,1098789.0,11712.515789473684,109665.79347826086,416941.9230769231,34337.15625,2.09,19.55,74.33,6.12
283,439.0,164.0,12.0,10.0,7189135.0,118014849.0,5195858.0,195600.0,16376.161731207289,719602.737804878,432988.1666666667,19560.0,1.4,61.39,36.94,1.67
284,175.0,307.0,0.0,2.0,912200.0,1554125.0,0.0,8077.0,5212.571428571428,5062.296416938111,0.0,4038.5,57.28,55.28,0.0,43.83
285,643.0,83.0,0.0,23.0,3208688.0,1921642.0,0.0,194282.0,4990.183514774494,23152.31325301205,0.0,8447.04347826087,15.79,73.23,0.0,26.66
286,787.0,64.0,1.0,23.0,13922228.0,14276614.0,616328.0,614369.0,17690.25158831004,223072.09375,616328.0,26711.695652173912,2.04,25.76,71.16,3.08
287,720.0,61.0,0.0,47.0,3993398.0,2610307.0,0.0,1679787.0,5546.386111111111,42791.91803278688,0.0,35740.14893617021,7.06,54.48,0.0,45.47
288,1855.0,42.0,2.0,155.0,21287136.0,4258207.0,1176874.0,6019775.0,11475.545013477087,101385.88095238096,588437.0,38837.25806451613,1.57,13.91,80.75,5.33
289,651.0,76.0,0.0,100.0,9279877.0,5382807.0,0.0,1859982.0,14254.803379416282,70826.40789473684,0.0,18599.82,15.94,79.19,0.0,20.78
290,1470.0,79.0,0.0,63.0,8930824.0,1862505.0,0.0,606603.0,6075.390476190476,23576.01265822785,0.0,9628.619047619048,18.3,70.96,0.0,28.92
291,1701.0,31.0,0.0,8.0,9530928.0,853309.0,0.0,53950.0,5603.132275132275,27526.09677419355,0.0,6743.75,16.35,80.28,0.0,19.62
292,945.0,319.0,6.0,13.0,17203559.0,51955559.0,1709717.0,296519.0,18204.824338624338,162870.0909090909,284952.8333333333,22809.153846153848,3.87,34.61,60.54,4.85
293,953.0,82.0,0.0,32.0,9016868.0,10198226.0,0.0,334212.0,9461.561385099683,124368.60975609756,0.0,10444.125,7.02,92.25,0.0,7.74
294,140.0,241.0,12.0,27.0,2731782.0,40444921.0,9604742.0,1955686.0,19512.72857142857,167821.2489626556,800395.1666666666,72432.81481481482,1.88,16.13,76.91,6.96
295,224.0,151.0,10.0,60.0,5340669.0,22744936.0,3308129.0,1621751.0,23842.27232142857,150628.71523178808,330812.9,27029.18333333333,4.69,29.62,65.06,5.31
296,1484.0,308.0,3.0,6.0,22484892.0,47494332.0,302807.0,1911596.0,15151.544474393531,154202.37662337662,100935.66666666669,318599.3333333333,2.64,26.88,17.59,55.53
297,688.0,157.0,0.0,17.0,11902116.0,36923480.0,0.0,448065.0,17299.587209302324,235181.40127388536,0.0,26356.764705882357,6.61,89.92,0.0,10.07
298,905.0,183.0,15.0,48.0,27702019.0,57230977.0,33028212.0,2861268.0,30609.965745856352,312737.57923497265,2201880.8,59609.75,1.19,12.15,85.54,2.32
299,579.0,109.0,2.0,16.0,8877455.0,9413107.0,1357996.0,117283.0,15332.392055267705,86358.77981651376,678998.0,7330.1875,1.98,11.18,87.87,0.95
300,1576.0,191.0,0.0,67.0,14129111.0,6616377.0,0.0,1061055.0,8965.171954314721,34640.71727748691,0.0,15836.641791044776,17.76,68.6,0.0,31.32
301,442.0,94.0,11.0,70.0,5174324.0,20402526.0,5515596.0,2276242.0,11706.615384615385,217048.1489361702,501417.8181818182,32517.742857142857,1.56,28.9,66.77,4.33
302,739.0,214.0,2.0,56.0,7993779.0,24518867.0,363523.0,605598.0,10817.021650879567,114574.14485981308,181761.5,10814.25,3.52,37.3,59.17,3.52
303,1895.0,55.0,0.0,59.0,10497826.0,15886506.0,0.0,959147.0,5539.749868073879,288845.56363636366,0.0,16256.728813559324,1.82,94.67,0.0,5.33
304,247.0,102.0,4.0,19.0,5367294.0,111930408.0,4769061.0,452898.0,21729.935222672066,1097356.9411764706,1192265.25,23836.736842105263,0.94,47.43,51.53,1.03
305,1018.0,564.0,20.0,21.0,11892643.0,91910097.0,11239429.0,2218912.0,11682.360510805502,162961.164893617,561971.45,105662.47619047618,1.41,19.62,67.66,12.72
306,434.0,323.0,1.0,16.0,20242278.0,32616242.0,208634.0,427986.0,46641.1935483871,100979.0773993808,208634.0,26749.125,13.87,30.02,62.02,7.95
307,594.0,195.0,10.0,99.0,15211103.0,28349878.0,10279572.0,2540484.0,25607.917508417508,145383.98974358974,1027957.2,25661.454545454544,2.14,12.13,85.73,2.14
308,692.0,130.0,4.0,5.0,9333881.0,10707754.0,3278672.0,170862.0,13488.267341040462,82367.33846153846,819668.0,34172.4,1.44,8.8,87.55,3.65
309,543.0,109.0,3.0,19.0,22772178.0,54555838.0,168360.0,1514223.0,41937.71270718232,500512.2752293578,56120.0,79695.94736842105,6.59,78.66,8.82,12.52
310,1243.0,101.0,0.0,13.0,9118374.0,10909395.0,0.0,203694.0,7335.779565567176,108013.81188118811,0.0,15668.76923076923,5.93,87.33,0.0,12.66
311,746.0,218.0,34.0,4.0,10706912.0,24496469.0,2156856.0,222614.0,14352.428954423593,112369.123853211,63436.94117647059,55653.5,6.2,48.55,27.4,24.04
