고객번호,최근날짜,구매빈도,구매금액
1328,2,2436,39058053
1329,2,483,51232296
1331,3,1182,19163495
1332,2,467,25499437
1333,2,765,13241505
1334,4,745,230586096
1335,4,763,32257269
1336,5,534,32944552
1337,3,1977,23240494
1338,2,1107,9003815
1339,2,351,6421598
1340,7,857,73678363
1341,5,750,61947940
1342,5,534,15666870
1343,3,1240,62175512
1344,2,842,108022680
1345,2,708,93388797
1346,5,654,42760146
1347,2,658,125201631
1348,2,1115,347535220
1349,3,1295,141911237
1350,4,887,10388532
1351,2,2015,20073922
1352,5,1481,12173803
1353,3,783,28765211
1354,3,1768,14605900
1355,7,399,121665109
1356,6,1431,70589416
1357,5,1596,15070247
1358,2,897,29491931
1359,2,852,15003420
1360,2,651,54008735
1361,7,381,11615394
1362,2,1326,14504555
1363,2,1082,17461919
1364,18,657,49930595
1365,2,980,108038132
1366,4,424,27170527
1367,3,420,53061590
1368,2,770,16043630
1369,2,743,7229158
1370,6,440,43695507
1371,3,1032,9648076
1372,3,587,18390828
1373,2,1057,14958933
1374,2,934,13009385
1375,4,1075,103621513
1376,5,1219,22467922
1377,4,1084,27377758
1378,6,878,240011013
1380,3,582,13390561
1381,4,630,72145083
1382,2,653,56015403
1383,2,2053,16511778
1384,2,1181,23458073
1385,2,458,44319173
1386,7,609,14785237
1387,4,1072,9196510
1388,3,1234,20117616
1389,2,1149,31277304
1390,6,839,8908911
1391,13,528,139443500
1392,5,825,9064757
1393,2,314,5350891
1394,2,651,106671058
1395,2,923,27204852
1396,3,1517,54363666
1397,3,1472,8122760
1398,2,1372,11446100
1399,2,730,19681649
1400,2,1006,11109746
1401,3,1074,8052827
1402,2,1162,10515738
1403,6,645,52294585
1404,2,1688,27142684
1405,3,856,7907594
1406,4,641,211682927
1407,5,595,234765179
1408,2,765,189607462
1409,5,1129,41801324
1410,5,728,9783602
1411,2,1200,207837458
1412,4,2163,34144695
1413,2,1558,47490472
1414,2,1959,23808368
1415,4,1170,74179176
1416,5,879,6891490
1417,2,781,78059981
1418,4,1472,21771022
1419,2,918,34452972
1420,2,1076,45419350
1421,2,1118,159036149
1422,7,478,87572618
1423,2,1172,16741399
1424,4,700,30448229
1425,5,516,31462663
1426,2,583,37595514
1427,2,714,8666179
1428,2,760,9277793
1429,4,444,13339475
1430,2,502,45811191
1431,4,811,19480488
1432,2,925,8135544
1433,16,885,33718626
1434,2,694,54066802
1435,3,923,9437260
1436,2,1629,39898295
1437,5,1075,27737132
1438,5,1520,78964880
1439,4,537,15140383
1440,2,2186,93333661
1441,3,1436,197970633
1442,4,529,99829373
1443,12,434,108249289
1444,2,1385,12035800
1445,2,914,101333441
1446,2,533,116533679
1447,3,671,46432332
1448,7,763,14548593
1449,6,486,86412239
1450,3,726,182730731
1451,8,438,27577267
1452,3,2459,78798728
1453,3,416,25318222
1454,2,1531,32790376
1455,6,472,53318265
1456,2,2068,23659346
1457,2,362,70155046
1458,12,416,81112193
1459,2,462,65647761
1460,2,1086,153967874
1461,3,2001,140687899
1462,3,1260,57681404
1463,3,1707,12457338
1464,2,1653,34199661
1465,2,853,74893491
1466,2,1603,10684569
1467,2,595,45499770
1468,2,1309,12836749
1469,2,964,9399340
1470,2,538,26970765
1471,15,505,68510725
1472,5,1561,124902840
1473,2,413,13321487
1474,2,1271,6582955
1475,2,667,11713631
1476,6,377,70301597
1477,9,1076,10725443
1478,2,1056,13963991
1479,6,540,34836933
1480,4,1712,59992543
1481,3,2147,24639393
1482,2,1288,41041246
1483,4,968,16174456
1484,6,793,19843082
1485,2,1757,15140916
1486,2,598,23803768
1487,3,800,10353319
1488,4,172,8526127
1489,4,394,52942916
1490,15,471,25813208
1491,8,558,15131028
1492,7,518,77028662
1493,2,1571,14734478
1494,5,557,87038997
1495,2,341,15467782
1496,2,981,11044342
1497,2,1741,26603135
1498,3,643,39281708
1499,3,448,23100943
1500,2,1267,9181289
1501,8,667,71773780
1502,2,401,51382354
1503,2,988,12107641
1504,2,869,3138369
1505,2,470,17916921
1506,2,1694,13384935
1507,2,1867,17214407
1508,2,1987,16830280
1509,6,689,21970646
1510,2,1246,18426137
1511,3,890,12277122
1512,4,431,71041458
1513,4,770,35497249
1514,3,1077,34107725
1515,2,1688,31450793
1516,3,719,141530385
1517,2,607,108001768
1518,13,541,40317054
1519,4,470,73478391
1520,3,1242,10079901
1521,3,602,77868768
1522,5,1191,7875455
1523,2,802,200104100
1524,6,729,162034044
1525,2,1582,12859684
1526,2,887,102156912
1527,5,799,16095532
1528,5,856,11523997
1529,2,2031,17682695
1530,3,685,25039323
1531,3,1270,12431531
1532,3,751,14023322
1533,3,867,47593798
1534,4,671,53393614
1535,3,1199,8191209
1536,2,386,31639449
1537,2,770,40609570
1538,6,1104,162302638
1539,2,1545,16684025
1540,5,1121,18152801
1541,2,1381,11056717
1542,3,1444,98013715
1543,2,625,5421285
1544,2,553,8410470
1545,2,781,131288289
1546,4,630,10071729
1547,2,3588,27700210
1548,6,627,48972726
1549,2,1073,8720279
1550,2,969,109640602
1551,3,1310,16835705
1552,2,1973,18097431
1553,3,827,8685636
1554,2,956,70759451
1555,2,1152,13887322
1556,2,1286,21991177
1557,6,1470,20021333
1558,2,615,19799706
1559,2,1979,17946759
1560,2,952,6660883
1561,7,408,179559920
1562,2,1516,24183534
1563,5,419,85364853
1564,3,1051,11858602
1565,3,1988,14873643
1566,4,662,61069351
1567,3,1058,23581249
1568,7,960,15282571
1569,6,444,91699232
1570,2,2088,28856521
1571,2,723,80199313
1572,5,1339,16192715
1573,3,971,13580202
1574,3,460,13230355
1575,2,574,42607094
1576,2,461,119462041
1577,2,693,64812208
1578,2,671,23731855
1579,3,491,93099519
1580,2,1084,10273069
1581,6,418,21577948
1582,4,1745,20659194
1583,3,720,24030449
1584,3,1365,47449569
1585,6,691,130906896
1586,2,531,7926934
1587,3,1041,80262419
1588,5,445,31489395
1589,3,901,115629307
1590,3,1055,10514364
1591,2,1225,17606623
1592,3,753,44292713
1593,3,1660,26563551
1594,6,660,78893297
1595,2,1127,5362758
1596,5,675,97015710
1597,4,1635,26167575
1598,3,1966,18541370
1599,3,1184,67690678
1600,3,2260,10945644
1601,3,393,69421130
1602,2,543,25907694
1603,4,460,128856801
1604,2,475,12379980
1605,2,957,33364816
1606,3,926,53546581
1607,5,633,193585310
1608,2,1732,17458963
1609,5,459,78073670
1610,3,381,7436487
1611,2,1027,16725830
1612,2,575,10806334
1613,3,1606,32569374
1614,2,317,10416776
1615,2,2129,104733738
1616,2,641,58349255
1617,2,455,185445718
1618,9,375,194344479
1619,4,1087,29422423
1620,5,682,26820756
1621,2,1225,31045159
1622,2,2054,15545012
1623,2,813,9685687
1624,6,514,23994346
1625,2,1220,19795648
1626,3,486,11643694
1627,3,796,9456808
1628,6,606,109701657
1629,2,1787,16181897
1630,5,990,176449534
1631,2,570,31053759
1632,3,1575,18528475
1633,2,2282,15546274
1635,2,390,62896658
1636,2,1513,11926658
1637,6,536,78608360
1638,5,521,135772157
1639,3,296,21448533
1640,2,490,87718193
1641,4,859,235114815
1642,2,837,44282044
1644,3,2127,30374723
1645,2,1209,6314705
1646,2,1064,105322791
1647,3,1047,24742925
1648,2,1185,31572138
1649,2,2462,14131445
1650,2,712,14970333
1651,7,1150,15605630
1652,2,1348,112695345
1653,2,781,48839532
1654,2,1147,42977866
1655,2,2064,12480490
1656,2,1754,12789873
1657,20,833,19290300
1658,3,542,33885365
1659,2,1534,58148704
1660,2,612,8274581
1661,3,1260,12194154
1662,6,925,86278460
1663,2,3111,56368560
1664,4,853,182579150
1665,3,1294,13795152
1666,4,512,42899534
1667,3,1396,24496298
1668,5,937,77284031
1669,2,1227,13811083
1670,2,1019,19475932
1671,3,629,92958805
1672,2,1074,4887872
1673,5,422,46958116
1674,18,1496,31301890
1675,4,419,53246918
1676,3,1543,19243075
1677,3,1178,19150990
1678,2,755,66667145
1679,2,709,50364685
1680,2,537,17961706
1681,6,487,70256507
1682,3,716,97623104
1683,5,820,30142714
1684,2,1140,61698079
1685,2,898,82602298
1687,2,1665,21483806
1688,6,1646,147076106
1689,2,1637,10452827
1690,3,1659,11690602
1691,3,842,111768557
1692,3,1216,50064836
1693,4,634,19393981
1694,2,1511,17338887
1695,10,749,77151890
1696,2,475,61184097
1697,2,1501,14662575
1698,5,642,12706905
1699,2,3411,144042412
1700,2,659,8891363
1701,3,1108,10672312
1702,2,652,397433985
1703,2,872,12446613
1704,2,2561,14859743
1705,4,578,19895643
1706,3,1289,10599188
1707,2,1194,33026214
1708,3,1981,28392038
1709,2,438,99094380
1710,2,729,13768751
1711,2,904,8890133
1712,3,1382,5688002
1713,2,881,54962232
1714,5,856,19318170
1715,3,1111,11640094
1716,4,824,33753886
1717,7,1156,5915635
1718,2,810,25338589
1719,3,987,14464249
1720,5,837,8439802
1721,2,947,11415974
1722,3,1067,38717416
1723,2,621,242109379
1724,2,499,11027221
1725,2,675,96651240
1726,3,590,8494812
1727,2,1824,14855092
1728,5,569,186597427
1729,3,738,15132832
1730,3,1026,23524628
1731,2,669,59966940
1732,3,1161,20217135
1733,2,1058,377053839
1734,2,2043,12478030
1735,2,1662,24289743
1736,5,2795,41338929
1737,2,1099,8944126
1738,6,815,146537659
1739,13,406,68762532
1740,2,768,17307087
1741,4,654,70939932
1742,2,2204,12450351
1743,2,1088,9698010
1744,3,1605,14150091
1745,2,845,109940319
1746,2,1687,15798279
1747,2,915,67286357
1748,2,822,99918265
1749,3,674,31121397
1750,7,1062,13799397
1751,2,804,11393225
1752,4,1555,40069005
1753,5,636,24705937
1754,5,496,299626576
1755,2,819,8976231
1756,2,962,69076083
1757,3,1239,8268856
1758,2,2334,15041030
1759,7,678,19674882
1760,6,642,83431288
1762,3,374,11688231
1763,4,992,39277305
1764,3,652,23345113
1765,2,1403,13213738
1766,3,513,189722378
1767,3,1247,11328583
1768,4,879,11651924
1769,9,545,16633636
1770,5,472,97444061
1771,2,1375,20703307
1772,2,830,7030043
1773,2,451,6436171
1774,5,1259,9199319
1775,3,1804,35884534
1776,2,727,14274940
1777,4,492,59245792
1778,3,1070,9793797
1779,2,819,18552090
1780,4,735,167856060
1781,2,701,94203749
1782,5,420,117161627
1783,2,555,121588737
1784,4,511,174936050
1785,13,815,116477206
1786,6,672,81365790
1787,3,1853,13308586
1788,4,524,47680074
1789,2,1226,40579777
1790,3,1213,16094945
1791,3,526,93257366
1792,4,838,53170486
1793,4,336,16207222
1794,2,1433,38215225
1795,7,535,27216598
1796,2,607,86895207
1797,2,869,14065194
1798,2,722,92511462
1799,2,1754,9737545
1800,2,1463,12558399
1801,10,584,60650977
1802,3,925,17134866
1803,2,605,159995451
1804,2,1136,50558056
1805,2,1275,13197744
1806,3,1223,12902417
1807,3,1444,19998042
1808,3,1206,43757281
1809,2,423,29761500
1810,2,1246,28955154
1811,2,1410,5686167
1812,3,1866,144120088
1813,4,843,32870244
1814,2,1416,9638117
1815,9,672,72166457
1816,3,495,49187029
1817,2,1268,17982336
1818,3,994,16586739
1819,2,1135,10479754
1820,2,923,11486919
1821,8,470,27851964
1822,2,648,8489472
1823,4,690,48968077
1824,2,804,12903606
1825,2,761,53380866
1826,3,749,99995687
1827,2,368,5251763
1828,3,2406,86212868
1829,2,1263,58831864
1830,2,567,14886478
1831,2,617,8211592
1832,2,2238,9084367
1833,2,2030,20426432
1834,4,827,52255036
1835,3,1084,18492007
1836,2,2104,17468523
1837,2,3291,42661580
1838,4,705,26317487
1839,2,1439,13182962
1840,2,1752,10817348
1841,3,994,32348860
1842,2,1045,190111502
1843,2,470,122941730
1844,14,393,69153919
1845,2,2114,18293853
1846,2,1272,11424434
1847,3,492,47614838
1848,3,1379,10358216
1849,2,1726,11253553
1850,3,763,5886946
1851,3,1393,22041073
1852,3,644,101506014
1853,9,1044,7049094
1854,2,2292,18214735
1855,2,692,20693511
1856,24,359,168477689
1857,2,417,39016163
1858,2,868,15946363
1859,2,809,15153551
1860,5,1201,18431124
1861,3,1041,35964132
1862,2,588,58328952
1863,4,549,15765948
1864,4,836,116432769
1865,4,1895,24526913
1866,3,1761,23012142
1867,3,582,14833709
1868,2,1355,13357806
1869,3,1449,37692196
1870,4,524,131150167
1871,2,1190,17987048
1872,2,1091,95293305
1873,8,1088,20155262
1874,3,731,29025537
1876,6,717,8385081
1877,2,1239,28503455
1878,4,510,38700316
1879,4,490,59559080
1880,6,532,284251073
1882,2,1423,17950634
1883,2,437,6453751
1884,7,874,5800131
1885,4,628,35980340
1886,5,928,37564354
1887,3,956,11954405
1888,2,642,114966441
1889,3,583,95554264
1890,3,1002,12639682
1891,2,998,9750438
1892,2,547,7978935
1893,2,2330,11640155
1894,2,569,40126625
1895,23,664,91350950
1896,4,1365,68405839
1897,3,1560,11209024
1898,6,437,94987910
1899,3,1477,37104896
1900,2,1097,79477102
1901,27,345,54230384
1902,2,1834,22792435
1903,3,1406,17440917
1904,2,1801,19848874
1905,2,1995,18463819
1906,2,875,12422868
1907,4,491,349682057
1908,6,1551,59910778
1909,5,1173,74013825
1910,2,1467,27711730
1911,9,552,45467408
1912,9,683,8239278
1913,10,714,78460527
1914,3,886,9700635
1915,3,1311,10796155
1916,6,726,15839418
1917,2,772,20673632
1918,3,1189,55710662
1919,3,841,6610930
1920,5,584,48092267
1921,3,1053,12553045
1922,5,1038,146618366
1923,6,536,23396651
1924,2,2197,70657744
1925,4,568,70966217
1926,4,510,48969665
1928,3,457,28570860
1929,2,1193,18721976
1930,4,626,45444942
1931,2,1572,8849894
1932,3,710,45364120
1933,2,1742,11542202
1934,7,375,67776765
1935,2,2153,22146470
1936,6,1018,14063744
1937,59,441,23823729
1938,4,491,90845477
1939,3,1900,172040530
1940,4,749,11534525
1941,5,925,67936239
1942,3,1607,15120243
1943,2,1024,24583989
1944,2,1011,41241628
1945,2,1383,137586373
1946,3,1905,29677564
1947,2,643,10979859
1948,2,550,21098763
1949,3,337,12414683
1950,2,1618,11938319
1951,3,1400,17489389
1952,5,343,32836727
1953,13,371,68437213
1954,2,373,95498632
1955,2,852,16701971
1956,28,507,133819075
1957,3,1136,89715556
1958,2,1515,29496121
1959,2,1382,14037172
1960,4,991,9012670
1961,2,2342,34640028
1962,3,2231,14937401
1963,6,677,46823997
1964,2,1076,18207069
1965,16,436,61526428
1966,2,1057,12845715
1967,2,419,8673329
1968,3,750,50908165
1969,2,729,23725801
1970,7,1007,7236796
1971,4,395,66154539
1972,2,2336,16427832
1973,3,864,24119269
1974,6,561,65906570
1975,7,528,9325812
1976,7,662,120402605
1977,2,837,9126319
1978,2,1483,16290291
1979,2,451,29303787
1980,4,486,22193970
1981,3,528,54629605
1982,2,1658,27786277
1983,3,1501,12672599
1984,4,466,148679926
1985,2,442,36097171
1986,2,572,8847900
1987,2,1285,50690046
1988,9,943,103876428
1989,2,1066,66818907
1990,19,483,67242405
1991,2,649,8136504
1992,2,691,190792019
1993,2,705,69569651
1994,3,2441,16244762
1995,3,797,29209367
1996,3,1206,41442943
1997,2,1776,18698991
1998,4,676,78515097
1999,2,451,22295422
2000,2,2702,9649094
2001,5,904,22294926
2002,2,1455,336142175
2003,2,901,7397537
2004,5,935,17866449
2005,8,725,7800050
2006,4,791,112245270
2007,2,638,82460688
2008,6,1212,119474976
2009,2,1840,96146902
2010,2,1059,72051550
2011,2,706,8955366
2012,7,717,23883715
2013,3,648,112360231
2014,2,1145,9903155
2015,2,2219,21913781
2016,3,434,176459909
2017,7,891,178443234
2018,2,1221,18806773
2020,2,1260,17505522
2021,6,1571,14766445
2022,2,1681,27321739
2023,2,636,87121338
2024,2,1802,30970136
2025,2,449,251974729
2026,5,1133,21992786
2027,2,1278,71528077
2028,2,790,12480290
2029,4,1441,118758034
2030,2,1085,14692301
2031,3,1076,8890863
2032,2,1228,16170334
2033,2,1005,15509034
2034,3,1972,27344748
2035,2,451,128088444
2036,2,481,60093618
2037,3,471,57041323
2038,2,387,70672796
2039,8,2109,18263031
2040,2,1140,29646860
2041,3,1163,15866174
2042,2,748,16213203
2043,3,926,19304755
2044,2,681,5438446
2045,3,644,68599212
2046,2,562,168664140
2047,2,601,7912202
2048,2,998,10404995
2049,4,481,109673733
2050,3,1219,133877718
2051,4,436,112511229
2052,3,1324,41416468
2053,2,1746,12150687
2054,2,926,171637531
2055,2,1402,15109835
2056,2,615,51836189
2057,5,1755,60381079
2058,2,493,88060209
2059,3,1203,10584725
2060,2,609,46607480
2061,2,1466,11931507
2062,13,1678,69184349
2063,4,659,12514775
2064,8,483,328582404
2065,5,827,8465236
2066,3,771,12026560
2067,3,433,235997423
2068,5,633,30259156
2069,2,2017,17844130
2070,2,881,128234785
2071,2,743,75248380
2072,3,786,22871565
2073,2,1750,38484317
2074,2,1383,50243067
2075,2,780,8744338
2076,3,791,69002464
2077,3,1425,20615410
2078,8,1106,18925148
2079,3,1204,18002078
2080,5,616,36132304
2081,11,2200,34551579
2082,3,1255,9561310
2083,2,360,10526873
2084,5,1772,15387976
2085,4,814,155555053
2086,2,1292,10428659
2087,3,366,19729925
2088,3,1577,27238233
2089,4,592,88731118
2090,2,420,61300279
2091,2,1318,134652470
2092,2,847,21238536
2093,3,481,63334993
2094,2,1046,10088868
2095,2,687,75101640
2096,3,1320,9143780
2097,4,577,60936574
2098,6,1003,27650470
2099,3,608,26413885
2100,3,1176,25726111
2101,3,864,8645092
2102,7,639,20392272
2103,2,2243,17864307
2104,3,1475,13864806
2105,3,1385,59090034
2106,5,746,12801371
2107,2,522,22593257
2108,2,1160,178881957
2109,2,751,52236641
2110,3,1048,46334347
2111,2,1235,16173194
2112,3,1954,316310984
2113,2,1630,11038509
2114,7,533,58140201
2115,2,1637,16502321
2116,2,562,19857731
2117,6,1527,41456094
2118,3,1002,13376982
2119,2,518,59142447
2120,2,1366,28574711
2121,9,509,62992036
2122,3,454,67933355
2123,4,759,43044300
2124,3,458,97749371
2125,2,746,29094381
2126,6,708,177716402
2127,2,979,11432559
2128,3,562,114665255
2129,3,1437,13275179
2130,2,514,15389748
2131,3,1048,18558522
2132,2,1569,12828948
2133,8,438,49060858
2134,2,1836,26212137
2135,2,1028,13448317
2136,5,465,33711513
2137,6,821,33100179
2138,6,435,158445874
2139,2,1116,104450428
2140,2,1917,10983188
2141,2,782,12676565
2142,6,456,10696062
2143,3,674,108437445
2144,2,895,40592895
2145,2,506,139636996
2146,2,1148,11426008
2147,4,924,109647608
2148,2,1831,58535968
2149,3,650,14114484
2150,6,880,23977874
2151,3,1199,16984016
2152,3,996,88067901
2153,4,533,11393684
2154,24,687,55851480
2155,11,416,14537337
2156,5,912,116825037
2157,4,1083,19243474
2158,6,345,66607828
2159,2,701,39272027
2160,2,1303,20091674
2161,5,485,31747737
2162,2,905,69616864
2163,3,1503,15995206
2164,6,1610,19453893
2165,2,855,9843066
2166,3,1829,16651246
2167,2,1641,15939094
2168,2,934,101127655
