,°í°´¹øÈ£,A_±¸¸ÅÈ½¼ö,B_±¸¸ÅÈ½¼ö,C_±¸¸ÅÈ½¼ö,D_±¸¸ÅÈ½¼ö,A_ÃÑ±¸¸Å¾×,B_ÃÑ±¸¸Å¾×,C_ÃÑ±¸¸Å¾×,D_ÃÑ±¸¸Å¾×
351,6748.0,1.0,6.0,9.0,2.0,2.0,6.0,10.0,2.0
352,4009.0,1.0,5.0,6.0,6.0,3.0,5.0,6.0,6.0
353,12175.0,1.0,8.0,3.0,4.0,4.0,9.0,3.0,3.0
354,17551.0,1.0,9.0,5.0,4.0,1.0,8.0,5.0,4.0
355,569.0,1.0,7.0,9.0,1.0,3.0,7.0,9.0,1.0
356,1119.0,1.0,8.0,5.0,7.0,2.0,9.0,5.0,7.0
357,16249.0,1.0,5.0,3.0,6.0,3.0,6.0,3.0,6.0
358,19070.0,1.0,6.0,4.0,5.0,3.0,6.0,4.0,5.0
359,1431.0,1.0,8.0,4.0,8.0,4.0,8.0,4.0,8.0
360,16526.0,1.0,6.0,10.0,6.0,2.0,7.0,10.0,6.0
361,2968.0,1.0,10.0,9.0,1.0,4.0,9.0,8.0,1.0
362,1587.0,1.0,8.0,3.0,2.0,1.0,8.0,3.0,2.0
363,6194.0,1.0,9.0,9.0,10.0,4.0,9.0,9.0,10.0
364,7873.0,1.0,8.0,3.0,10.0,2.0,8.0,3.0,10.0
365,1545.0,1.0,8.0,6.0,2.0,1.0,8.0,6.0,2.0
366,3491.0,1.0,7.0,4.0,6.0,2.0,7.0,3.0,6.0
367,7492.0,1.0,8.0,9.0,2.0,2.0,8.0,9.0,2.0
368,5420.0,1.0,8.0,4.0,10.0,4.0,7.0,4.0,10.0
369,14958.0,1.0,10.0,3.0,2.0,5.0,10.0,4.0,1.0
370,3445.0,1.0,5.0,2.0,6.0,4.0,6.0,3.0,6.0
371,15495.0,1.0,8.0,9.0,2.0,4.0,8.0,9.0,2.0
372,16886.0,1.0,10.0,10.0,4.0,3.0,10.0,10.0,4.0
373,12218.0,1.0,8.0,8.0,3.0,1.0,8.0,6.0,3.0
374,94.0,1.0,7.0,5.0,8.0,2.0,7.0,4.0,8.0
375,5784.0,1.0,9.0,4.0,10.0,2.0,9.0,4.0,10.0
376,4485.0,1.0,9.0,10.0,2.0,3.0,9.0,10.0,2.0
377,17410.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0
378,14444.0,1.0,8.0,10.0,5.0,3.0,8.0,10.0,5.0
379,8803.0,1.0,6.0,7.0,2.0,1.0,5.0,8.0,2.0
380,18284.0,1.0,8.0,10.0,5.0,1.0,7.0,10.0,5.0
381,12038.0,1.0,10.0,10.0,3.0,1.0,10.0,10.0,3.0
382,11314.0,1.0,9.0,8.0,3.0,4.0,9.0,8.0,3.0
383,18546.0,1.0,10.0,9.0,5.0,2.0,10.0,10.0,5.0
384,3013.0,1.0,9.0,10.0,2.0,4.0,10.0,10.0,2.0
385,11968.0,1.0,6.0,9.0,3.0,5.0,6.0,9.0,4.0
386,14802.0,1.0,10.0,8.0,5.0,2.0,10.0,9.0,5.0
387,8611.0,1.0,10.0,7.0,9.0,3.0,9.0,8.0,9.0
388,245.0,1.0,9.0,2.0,8.0,4.0,9.0,2.0,8.0
389,7063.0,1.0,7.0,7.0,10.0,2.0,7.0,7.0,10.0
390,11318.0,1.0,10.0,10.0,3.0,2.0,10.0,10.0,3.0
391,3535.0,1.0,8.0,10.0,1.0,4.0,8.0,10.0,1.0
392,11837.0,1.0,4.0,7.0,3.0,2.0,3.0,6.0,4.0
393,9326.0,1.0,10.0,9.0,9.0,1.0,7.0,9.0,9.0
394,6355.0,1.0,7.0,1.0,10.0,1.0,6.0,1.0,10.0
395,133.0,1.0,6.0,7.0,8.0,4.0,6.0,6.0,8.0
396,1945.0,1.0,4.0,4.0,8.0,1.0,4.0,4.0,8.0
397,1377.0,1.0,9.0,3.0,8.0,4.0,10.0,3.0,8.0
398,7607.0,1.0,7.0,9.0,10.0,5.0,8.0,9.0,10.0
399,897.0,1.0,7.0,5.0,7.0,1.0,6.0,5.0,7.0
400,411.0,1.0,7.0,4.0,8.0,2.0,6.0,5.0,8.0
401,6784.0,1.0,10.0,2.0,10.0,3.0,10.0,2.0,10.0
402,3344.0,1.0,6.0,10.0,1.0,1.0,6.0,10.0,1.0
403,3745.0,1.0,7.0,6.0,2.0,3.0,7.0,7.0,2.0
404,11310.0,1.0,9.0,6.0,3.0,3.0,9.0,6.0,3.0
405,20.0,1.0,10.0,7.0,8.0,4.0,10.0,7.0,8.0
406,17568.0,1.0,9.0,8.0,4.0,2.0,10.0,7.0,4.0
407,2231.0,1.0,10.0,3.0,1.0,2.0,10.0,2.0,1.0
408,10221.0,1.0,6.0,6.0,9.0,1.0,6.0,7.0,9.0
409,16451.0,1.0,7.0,7.0,6.0,1.0,7.0,7.0,6.0
410,15667.0,1.0,5.0,9.0,6.0,2.0,5.0,9.0,6.0
411,7181.0,1.0,8.0,10.0,1.0,4.0,7.0,10.0,1.0
412,2664.0,1.0,10.0,10.0,1.0,4.0,10.0,10.0,1.0
413,865.0,1.0,7.0,5.0,7.0,1.0,8.0,5.0,7.0
414,5589.0,1.0,10.0,5.0,10.0,2.0,10.0,6.0,10.0
415,4702.0,1.0,6.0,10.0,1.0,4.0,7.0,10.0,2.0
416,832.0,1.0,9.0,3.0,7.0,1.0,10.0,3.0,7.0
417,5826.0,1.0,9.0,9.0,10.0,3.0,10.0,9.0,10.0
418,4347.0,1.0,10.0,6.0,7.0,3.0,10.0,6.0,7.0
419,5787.0,1.0,8.0,10.0,1.0,2.0,8.0,10.0,2.0
420,18108.0,1.0,10.0,10.0,5.0,1.0,10.0,9.0,5.0
421,3956.0,1.0,7.0,4.0,6.0,3.0,8.0,4.0,6.0
422,11560.0,1.0,10.0,10.0,4.0,4.0,10.0,10.0,4.0
423,9902.0,1.0,7.0,2.0,1.0,4.0,8.0,2.0,1.0
424,5761.0,1.0,6.0,6.0,10.0,3.0,6.0,6.0,10.0
425,8787.0,1.0,5.0,8.0,8.0,2.0,5.0,8.0,8.0
426,16265.0,1.0,6.0,7.0,6.0,3.0,7.0,8.0,6.0
427,9636.0,1.0,10.0,9.0,2.0,3.0,10.0,8.0,2.0
428,4636.0,1.0,6.0,4.0,2.0,2.0,6.0,4.0,2.0
429,14286.0,1.0,9.0,10.0,5.0,3.0,9.0,10.0,5.0
430,15330.0,1.0,8.0,4.0,5.0,1.0,9.0,4.0,5.0
431,4324.0,1.0,9.0,5.0,7.0,2.0,9.0,4.0,7.0
432,6185.0,1.0,7.0,6.0,10.0,4.0,6.0,5.0,10.0
433,17174.0,1.0,8.0,4.0,2.0,2.0,9.0,4.0,1.0
434,490.0,1.0,9.0,8.0,8.0,3.0,9.0,8.0,8.0
435,10283.0,1.0,8.0,9.0,9.0,2.0,8.0,7.0,9.0
436,12906.0,1.0,7.0,8.0,4.0,5.0,7.0,9.0,4.0
437,4293.0,1.0,3.0,6.0,7.0,1.0,3.0,6.0,7.0
438,2951.0,1.0,2.0,3.0,6.0,3.0,2.0,3.0,6.0
439,1396.0,1.0,4.0,9.0,8.0,3.0,4.0,9.0,8.0
440,9436.0,1.0,5.0,4.0,9.0,4.0,6.0,4.0,9.0
441,14750.0,1.0,10.0,3.0,5.0,5.0,10.0,4.0,5.0
442,10917.0,1.0,10.0,8.0,2.0,1.0,10.0,9.0,1.0
443,11397.0,1.0,8.0,10.0,4.0,2.0,8.0,10.0,3.0
444,17904.0,1.0,10.0,10.0,4.0,3.0,10.0,10.0,4.0
445,10375.0,1.0,9.0,4.0,9.0,1.0,10.0,4.0,9.0
446,1244.0,1.0,6.0,4.0,7.0,4.0,6.0,4.0,7.0
447,486.0,1.0,10.0,8.0,8.0,1.0,9.0,9.0,8.0
448,1189.0,1.0,9.0,7.0,7.0,3.0,9.0,8.0,7.0
449,8315.0,1.0,7.0,4.0,9.0,4.0,7.0,4.0,9.0
450,15602.0,1.0,10.0,3.0,6.0,2.0,10.0,3.0,6.0
451,6001.0,1.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0
452,1909.0,1.0,5.0,7.0,8.0,2.0,4.0,8.0,8.0
453,377.0,1.0,7.0,8.0,8.0,1.0,7.0,8.0,8.0
454,5793.0,1.0,6.0,10.0,2.0,2.0,6.0,10.0,2.0
455,14243.0,1.0,3.0,7.0,5.0,3.0,4.0,6.0,5.0
456,120.0,1.0,6.0,8.0,8.0,1.0,6.0,8.0,8.0
457,1271.0,1.0,9.0,10.0,1.0,1.0,9.0,10.0,1.0
458,7127.0,1.0,10.0,3.0,2.0,2.0,9.0,3.0,2.0
459,3173.0,1.0,8.0,9.0,7.0,3.0,8.0,7.0,7.0
460,2181.0,1.0,2.0,5.0,8.0,3.0,3.0,4.0,8.0
461,7123.0,1.0,5.0,4.0,10.0,1.0,5.0,4.0,10.0
462,15989.0,1.0,10.0,10.0,6.0,4.0,10.0,10.0,6.0
463,12230.0,1.0,9.0,10.0,2.0,1.0,9.0,10.0,3.0
464,9838.0,1.0,9.0,4.0,9.0,5.0,10.0,5.0,9.0
465,9424.0,1.0,6.0,10.0,2.0,2.0,5.0,10.0,2.0
466,3031.0,1.0,1.0,7.0,7.0,3.0,1.0,8.0,7.0
467,2162.0,1.0,6.0,10.0,8.0,2.0,6.0,10.0,8.0
468,6397.0,1.0,9.0,7.0,10.0,1.0,8.0,7.0,10.0
469,4690.0,1.0,5.0,10.0,2.0,4.0,6.0,10.0,2.0
470,18673.0,1.0,9.0,10.0,1.0,4.0,9.0,10.0,1.0
471,13433.0,1.0,7.0,2.0,3.0,1.0,7.0,2.0,3.0
472,15337.0,1.0,5.0,10.0,2.0,3.0,5.0,10.0,2.0
473,6360.0,1.0,7.0,4.0,10.0,1.0,7.0,5.0,10.0
474,8376.0,1.0,9.0,2.0,2.0,2.0,6.0,2.0,2.0
475,797.0,1.0,5.0,9.0,7.0,1.0,5.0,8.0,7.0
476,8420.0,1.0,5.0,3.0,9.0,2.0,5.0,3.0,9.0
477,5829.0,1.0,9.0,6.0,1.0,2.0,9.0,6.0,1.0
478,4104.0,1.0,10.0,4.0,7.0,2.0,10.0,4.0,7.0
479,8712.0,1.0,5.0,4.0,8.0,1.0,5.0,4.0,8.0
480,2409.0,1.0,10.0,10.0,8.0,1.0,10.0,10.0,8.0
481,14454.0,1.0,7.0,2.0,1.0,3.0,6.0,1.0,2.0
482,1789.0,1.0,6.0,3.0,8.0,3.0,7.0,4.0,8.0
483,18473.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0
484,18303.0,1.0,8.0,5.0,5.0,5.0,8.0,5.0,5.0
485,8798.0,1.0,7.0,9.0,8.0,1.0,7.0,7.0,8.0
486,4888.0,1.0,6.0,3.0,7.0,1.0,7.0,3.0,7.0
487,11423.0,1.0,10.0,10.0,4.0,4.0,10.0,10.0,3.0
488,3837.0,1.0,5.0,10.0,2.0,3.0,6.0,10.0,2.0
489,2139.0,1.0,5.0,8.0,2.0,1.0,5.0,8.0,2.0
490,4974.0,1.0,8.0,3.0,7.0,2.0,9.0,3.0,7.0
491,8338.0,1.0,5.0,5.0,9.0,3.0,5.0,5.0,9.0
492,3880.0,1.0,10.0,3.0,6.0,1.0,10.0,3.0,6.0
493,14971.0,1.0,10.0,8.0,5.0,3.0,10.0,7.0,5.0
494,3580.0,1.0,6.0,3.0,1.0,2.0,6.0,3.0,1.0
495,6021.0,1.0,8.0,2.0,2.0,3.0,8.0,2.0,1.0
496,2570.0,1.0,5.0,8.0,8.0,2.0,5.0,9.0,8.0
497,3238.0,1.0,5.0,6.0,1.0,2.0,6.0,6.0,1.0
498,11235.0,1.0,5.0,4.0,3.0,2.0,5.0,4.0,2.0
499,4005.0,1.0,5.0,4.0,6.0,3.0,5.0,4.0,6.0
500,7776.0,1.0,8.0,10.0,2.0,5.0,7.0,10.0,2.0
501,10686.0,1.0,6.0,6.0,3.0,4.0,6.0,6.0,3.0
502,925.0,1.0,9.0,9.0,7.0,2.0,9.0,10.0,7.0
503,1399.0,1.0,8.0,10.0,2.0,4.0,8.0,10.0,1.0
504,982.0,1.0,6.0,10.0,7.0,1.0,7.0,10.0,7.0
505,3725.0,1.0,7.0,4.0,6.0,4.0,8.0,4.0,6.0
506,11745.0,1.0,6.0,4.0,3.0,1.0,6.0,3.0,4.0
507,1150.0,1.0,10.0,3.0,7.0,2.0,6.0,3.0,7.0
508,6939.0,1.0,6.0,4.0,10.0,1.0,6.0,4.0,10.0
509,31.0,1.0,10.0,9.0,2.0,5.0,10.0,9.0,2.0
510,229.0,1.0,9.0,6.0,7.0,2.0,9.0,5.0,7.0
511,893.0,1.0,9.0,3.0,7.0,3.0,10.0,3.0,7.0
512,9388.0,1.0,6.0,6.0,9.0,1.0,6.0,5.0,9.0
513,99.0,1.0,5.0,6.0,8.0,1.0,4.0,5.0,8.0
514,16679.0,1.0,10.0,10.0,6.0,1.0,10.0,10.0,6.0
515,1200.0,1.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0
516,13881.0,1.0,9.0,6.0,3.0,2.0,9.0,7.0,3.0
517,4306.0,1.0,7.0,6.0,7.0,5.0,8.0,8.0,7.0
518,3393.0,1.0,10.0,9.0,1.0,3.0,9.0,9.0,1.0
519,12940.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0
520,3519.0,1.0,3.0,7.0,6.0,4.0,3.0,7.0,6.0
521,4959.0,1.0,7.0,3.0,7.0,2.0,7.0,3.0,7.0
522,7286.0,1.0,5.0,8.0,10.0,3.0,5.0,9.0,10.0
523,3472.0,1.0,8.0,10.0,1.0,1.0,8.0,10.0,1.0
524,3504.0,1.0,10.0,8.0,2.0,1.0,10.0,6.0,2.0
525,1657.0,1.0,10.0,9.0,8.0,4.0,10.0,9.0,8.0
526,1359.0,1.0,8.0,3.0,2.0,5.0,9.0,3.0,1.0
527,12970.0,1.0,10.0,7.0,4.0,4.0,9.0,8.0,4.0
528,1679.0,1.0,8.0,9.0,8.0,2.0,8.0,7.0,8.0
529,14485.0,1.0,4.0,10.0,2.0,2.0,3.0,10.0,1.0
530,654.0,1.0,8.0,3.0,7.0,2.0,6.0,3.0,7.0
531,17605.0,1.0,7.0,6.0,4.0,3.0,6.0,6.0,4.0
532,14999.0,1.0,7.0,3.0,5.0,1.0,6.0,3.0,5.0
533,17876.0,1.0,10.0,6.0,4.0,4.0,9.0,6.0,4.0
534,17584.0,1.0,8.0,2.0,4.0,3.0,8.0,2.0,4.0
535,2645.0,1.0,7.0,7.0,8.0,1.0,8.0,7.0,8.0
536,8758.0,1.0,8.0,7.0,8.0,1.0,8.0,7.0,8.0
537,12100.0,1.0,9.0,7.0,3.0,3.0,8.0,8.0,3.0
538,7433.0,1.0,5.0,4.0,10.0,4.0,5.0,4.0,10.0
539,11329.0,1.0,8.0,10.0,2.0,2.0,8.0,10.0,2.0
540,11324.0,1.0,6.0,9.0,3.0,4.0,6.0,8.0,3.0
541,3222.0,1.0,6.0,4.0,2.0,4.0,6.0,5.0,2.0
542,9572.0,1.0,10.0,7.0,9.0,3.0,10.0,6.0,9.0
543,17557.0,1.0,9.0,3.0,4.0,5.0,9.0,3.0,4.0
544,5383.0,1.0,10.0,3.0,7.0,5.0,10.0,2.0,7.0
545,273.0,1.0,6.0,6.0,8.0,2.0,5.0,6.0,8.0
546,14097.0,1.0,5.0,6.0,1.0,2.0,3.0,6.0,1.0
547,6522.0,1.0,6.0,4.0,10.0,2.0,5.0,4.0,10.0
548,14474.0,1.0,8.0,6.0,6.0,1.0,8.0,7.0,6.0
549,18216.0,1.0,9.0,10.0,1.0,2.0,9.0,10.0,1.0
550,12557.0,1.0,10.0,9.0,3.0,1.0,8.0,9.0,3.0
551,847.0,1.0,10.0,4.0,7.0,2.0,10.0,4.0,7.0
552,13649.0,1.0,10.0,10.0,3.0,1.0,10.0,10.0,3.0
553,17629.0,1.0,8.0,9.0,4.0,3.0,7.0,9.0,4.0
554,4587.0,1.0,9.0,7.0,7.0,2.0,8.0,8.0,7.0
555,16189.0,1.0,10.0,10.0,6.0,1.0,10.0,10.0,6.0
556,3303.0,1.0,6.0,10.0,2.0,1.0,7.0,10.0,1.0
557,17167.0,1.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0
558,3227.0,1.0,3.0,8.0,7.0,1.0,3.0,9.0,7.0
559,2777.0,1.0,7.0,7.0,6.0,3.0,7.0,6.0,6.0
560,4550.0,1.0,9.0,5.0,7.0,4.0,9.0,6.0,7.0
561,2566.0,1.0,9.0,3.0,8.0,1.0,9.0,2.0,8.0
562,5521.0,1.0,10.0,4.0,10.0,3.0,10.0,5.0,10.0
563,10673.0,1.0,9.0,6.0,3.0,2.0,9.0,6.0,3.0
564,3229.0,1.0,3.0,3.0,7.0,2.0,1.0,3.0,7.0
565,5727.0,1.0,10.0,6.0,1.0,2.0,10.0,7.0,1.0
566,4583.0,1.0,6.0,4.0,7.0,1.0,5.0,4.0,7.0
567,10295.0,1.0,9.0,6.0,9.0,1.0,9.0,7.0,9.0
568,8908.0,1.0,5.0,3.0,8.0,4.0,6.0,3.0,8.0
569,19189.0,1.0,10.0,10.0,5.0,4.0,10.0,10.0,5.0
570,5363.0,1.0,9.0,9.0,7.0,4.0,9.0,9.0,7.0
571,2334.0,1.0,10.0,6.0,8.0,2.0,10.0,5.0,8.0
572,14093.0,1.0,9.0,10.0,1.0,2.0,7.0,10.0,1.0
573,885.0,1.0,8.0,4.0,7.0,3.0,8.0,4.0,7.0
574,10521.0,1.0,5.0,4.0,9.0,2.0,5.0,4.0,9.0
575,5007.0,1.0,10.0,10.0,7.0,3.0,10.0,10.0,7.0
576,17985.0,1.0,6.0,10.0,2.0,2.0,7.0,9.0,2.0
577,5942.0,1.0,6.0,10.0,2.0,2.0,6.0,10.0,2.0
578,1792.0,1.0,6.0,5.0,8.0,2.0,7.0,5.0,8.0
579,5956.0,1.0,8.0,9.0,10.0,1.0,9.0,9.0,10.0
580,989.0,1.0,7.0,4.0,7.0,1.0,7.0,3.0,7.0
581,14779.0,1.0,9.0,9.0,1.0,3.0,9.0,8.0,2.0
582,15907.0,1.0,6.0,9.0,6.0,2.0,5.0,9.0,6.0
583,8645.0,1.0,6.0,8.0,8.0,5.0,6.0,9.0,8.0
584,2168.0,1.0,5.0,9.0,8.0,1.0,5.0,9.0,8.0
585,5619.0,1.0,6.0,3.0,10.0,2.0,7.0,3.0,10.0
586,17282.0,1.0,9.0,4.0,4.0,1.0,9.0,4.0,4.0
587,6149.0,1.0,5.0,8.0,10.0,1.0,4.0,8.0,10.0
588,12008.0,1.0,7.0,10.0,2.0,4.0,7.0,10.0,2.0
589,2296.0,1.0,9.0,3.0,8.0,4.0,9.0,3.0,8.0
590,1131.0,1.0,5.0,3.0,7.0,3.0,5.0,4.0,7.0
591,6325.0,1.0,6.0,4.0,9.0,3.0,6.0,4.0,9.0
592,14456.0,1.0,10.0,10.0,1.0,1.0,10.0,10.0,2.0
593,7205.0,1.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0
594,4984.0,1.0,9.0,3.0,7.0,1.0,9.0,3.0,7.0
595,5813.0,1.0,9.0,4.0,10.0,1.0,9.0,4.0,10.0
596,8764.0,1.0,10.0,8.0,8.0,3.0,10.0,8.0,8.0
597,907.0,1.0,10.0,10.0,2.0,3.0,9.0,10.0,2.0
598,1230.0,1.0,10.0,7.0,1.0,2.0,10.0,7.0,1.0
599,14143.0,1.0,8.0,3.0,5.0,4.0,9.0,3.0,5.0
600,3157.0,1.0,7.0,10.0,1.0,4.0,8.0,10.0,2.0
601,1450.0,1.0,10.0,10.0,2.0,1.0,10.0,10.0,2.0
602,16114.0,1.0,4.0,10.0,1.0,2.0,3.0,10.0,1.0
603,17290.0,1.0,10.0,9.0,4.0,2.0,10.0,9.0,4.0
604,16319.0,1.0,10.0,6.0,6.0,4.0,9.0,7.0,6.0
605,13984.0,1.0,5.0,9.0,3.0,4.0,5.0,9.0,3.0
606,4387.0,1.0,8.0,3.0,7.0,5.0,8.0,3.0,7.0
607,18611.0,1.0,10.0,7.0,5.0,3.0,10.0,7.0,5.0
608,15493.0,1.0,6.0,3.0,6.0,2.0,6.0,3.0,6.0
609,15770.0,1.0,9.0,4.0,1.0,4.0,9.0,5.0,1.0
610,8191.0,1.0,5.0,6.0,9.0,1.0,5.0,2.0,9.0
611,19214.0,1.0,10.0,6.0,5.0,4.0,10.0,6.0,5.0
612,18325.0,1.0,6.0,4.0,5.0,3.0,6.0,4.0,5.0
613,7452.0,1.0,5.0,4.0,10.0,5.0,6.0,4.0,10.0
614,13620.0,1.0,6.0,7.0,3.0,4.0,7.0,7.0,3.0
615,15664.0,1.0,8.0,3.0,2.0,3.0,7.0,4.0,2.0
616,16554.0,1.0,7.0,6.0,6.0,1.0,5.0,6.0,6.0
617,12173.0,1.0,10.0,10.0,4.0,4.0,10.0,10.0,3.0
618,5182.0,1.0,8.0,7.0,7.0,4.0,7.0,7.0,7.0
619,5715.0,1.0,6.0,10.0,2.0,1.0,6.0,10.0,1.0
620,12991.0,1.0,10.0,10.0,4.0,1.0,10.0,10.0,4.0
621,11540.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
622,8833.0,1.0,6.0,10.0,8.0,2.0,6.0,10.0,8.0
623,13310.0,1.0,10.0,3.0,2.0,2.0,10.0,3.0,1.0
624,2763.0,1.0,6.0,6.0,6.0,2.0,6.0,7.0,6.0
625,10107.0,1.0,6.0,5.0,9.0,2.0,6.0,5.0,9.0
626,7850.0,1.0,9.0,7.0,1.0,2.0,10.0,8.0,2.0
627,781.0,1.0,7.0,5.0,1.0,1.0,8.0,5.0,1.0
628,9623.0,1.0,5.0,5.0,9.0,4.0,6.0,5.0,9.0
629,17562.0,1.0,8.0,4.0,4.0,2.0,8.0,4.0,4.0
630,12306.0,1.0,5.0,7.0,3.0,3.0,5.0,8.0,4.0
631,3272.0,1.0,7.0,3.0,7.0,3.0,7.0,4.0,7.0
632,2147.0,1.0,8.0,3.0,8.0,1.0,8.0,3.0,8.0
633,7892.0,1.0,5.0,5.0,10.0,4.0,5.0,6.0,10.0
634,17342.0,1.0,10.0,10.0,4.0,3.0,10.0,10.0,4.0
635,15881.0,1.0,10.0,10.0,6.0,3.0,10.0,10.0,6.0
636,9421.0,1.0,9.0,5.0,9.0,1.0,9.0,4.0,9.0
637,2646.0,1.0,6.0,4.0,8.0,3.0,7.0,4.0,8.0
638,8337.0,1.0,9.0,4.0,9.0,3.0,8.0,4.0,9.0
639,7073.0,1.0,6.0,3.0,10.0,4.0,7.0,4.0,10.0
640,1343.0,1.0,5.0,3.0,8.0,2.0,5.0,3.0,8.0
641,14468.0,1.0,10.0,5.0,6.0,3.0,10.0,5.0,6.0
642,108.0,1.0,7.0,9.0,8.0,4.0,7.0,9.0,8.0
643,15443.0,1.0,7.0,3.0,6.0,4.0,8.0,3.0,6.0
644,2964.0,1.0,6.0,4.0,6.0,4.0,7.0,5.0,6.0
645,463.0,1.0,10.0,9.0,8.0,2.0,10.0,10.0,8.0
646,5172.0,1.0,5.0,4.0,2.0,1.0,5.0,4.0,2.0
647,11956.0,1.0,8.0,10.0,2.0,4.0,8.0,9.0,2.0
648,4779.0,1.0,6.0,3.0,1.0,4.0,7.0,3.0,1.0
649,12177.0,1.0,7.0,7.0,4.0,3.0,7.0,7.0,3.0
650,845.0,1.0,7.0,7.0,7.0,2.0,8.0,6.0,7.0
651,3918.0,1.0,5.0,7.0,6.0,4.0,5.0,8.0,6.0
652,8844.0,1.0,10.0,10.0,8.0,2.0,10.0,10.0,8.0
653,2548.0,1.0,8.0,10.0,1.0,2.0,8.0,10.0,1.0
654,2137.0,1.0,9.0,4.0,8.0,3.0,9.0,3.0,8.0
655,2275.0,1.0,8.0,5.0,8.0,2.0,7.0,6.0,8.0
656,6931.0,1.0,5.0,7.0,10.0,2.0,5.0,6.0,10.0
657,1685.0,1.0,6.0,7.0,1.0,1.0,6.0,8.0,2.0
658,10284.0,1.0,8.0,10.0,2.0,3.0,8.0,10.0,1.0
659,6323.0,1.0,7.0,6.0,9.0,1.0,8.0,7.0,9.0
660,14995.0,1.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0
661,16533.0,1.0,10.0,10.0,6.0,3.0,10.0,10.0,6.0
662,16151.0,1.0,9.0,10.0,6.0,1.0,9.0,10.0,6.0
663,13739.0,1.0,8.0,3.0,3.0,4.0,7.0,3.0,3.0
664,302.0,1.0,8.0,3.0,8.0,3.0,8.0,3.0,8.0
665,13956.0,1.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0
666,6067.0,1.0,6.0,5.0,9.0,2.0,6.0,5.0,9.0
667,3972.0,1.0,9.0,3.0,6.0,2.0,6.0,3.0,6.0
668,15440.0,1.0,4.0,9.0,6.0,1.0,4.0,9.0,6.0
669,11450.0,1.0,7.0,7.0,4.0,1.0,7.0,7.0,3.0
670,707.0,1.0,10.0,6.0,7.0,2.0,10.0,5.0,7.0
671,7490.0,1.0,8.0,7.0,10.0,4.0,7.0,6.0,10.0
672,6116.0,1.0,9.0,5.0,9.0,3.0,10.0,3.0,9.0
673,3940.0,1.0,9.0,2.0,6.0,2.0,9.0,1.0,6.0
674,7833.0,1.0,6.0,5.0,10.0,3.0,6.0,5.0,10.0
675,19133.0,1.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0
676,3655.0,1.0,6.0,4.0,2.0,3.0,6.0,4.0,1.0
677,2237.0,1.0,8.0,3.0,8.0,3.0,7.0,3.0,8.0
678,17533.0,1.0,7.0,5.0,2.0,3.0,7.0,5.0,1.0
679,14643.0,1.0,4.0,8.0,5.0,4.0,4.0,9.0,5.0
680,3685.0,1.0,10.0,5.0,1.0,4.0,10.0,5.0,1.0
681,5270.0,1.0,9.0,6.0,7.0,1.0,8.0,6.0,7.0
682,4140.0,1.0,10.0,7.0,7.0,1.0,9.0,6.0,7.0
683,3459.0,1.0,8.0,2.0,6.0,2.0,8.0,1.0,6.0
684,8372.0,1.0,8.0,4.0,9.0,3.0,7.0,4.0,9.0
685,758.0,1.0,6.0,9.0,7.0,1.0,6.0,10.0,7.0
686,9663.0,1.0,7.0,7.0,9.0,5.0,7.0,7.0,9.0
687,12777.0,1.0,6.0,3.0,3.0,1.0,6.0,3.0,3.0
688,17641.0,1.0,8.0,8.0,4.0,4.0,9.0,8.0,4.0
689,9313.0,1.0,6.0,7.0,9.0,1.0,6.0,8.0,9.0
690,4860.0,1.0,9.0,9.0,1.0,1.0,9.0,9.0,1.0
691,4309.0,1.0,7.0,6.0,7.0,2.0,7.0,7.0,7.0
692,13177.0,1.0,8.0,8.0,4.0,5.0,7.0,7.0,4.0
693,7601.0,1.0,6.0,9.0,10.0,4.0,6.0,9.0,10.0
694,10890.0,1.0,5.0,10.0,1.0,1.0,5.0,10.0,1.0
695,12024.0,1.0,5.0,2.0,3.0,4.0,4.0,1.0,3.0
696,1073.0,1.0,10.0,5.0,7.0,1.0,9.0,5.0,7.0
697,8039.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,1.0
698,4117.0,1.0,9.0,7.0,7.0,1.0,9.0,7.0,7.0
699,11079.0,1.0,9.0,5.0,3.0,4.0,10.0,6.0,3.0
700,3578.0,1.0,8.0,3.0,6.0,2.0,8.0,3.0,6.0
701,12645.0,1.0,5.0,4.0,1.0,3.0,5.0,5.0,1.0
702,3663.0,1.0,8.0,6.0,6.0,3.0,9.0,6.0,6.0
703,1537.0,1.0,7.0,10.0,1.0,3.0,7.0,10.0,1.0
704,914.0,1.0,5.0,7.0,7.0,3.0,5.0,8.0,7.0
705,4436.0,1.0,8.0,3.0,7.0,4.0,8.0,2.0,7.0
