°í°´¹øÈ£,A±¸¸ÅÈ½¼ö,B±¸¸ÅÈ½¼ö,C±¸¸ÅÈ½¼ö,D±¸¸ÅÈ½¼ö,AÃÑ±¸¸Å¾×,BÃÑ±¸¸Å¾×,CÃÑ±¸¸Å¾×,DÃÑ±¸¸Å¾×,A°´´Ü°¡,B°´´Ü°¡,C°´´Ü°¡,D°´´Ü°¡,A±¸¸ÅºñÀ²(%),B±¸¸ÅºñÀ²(%),C±¸¸ÅºñÀ²(%),D±¸¸ÅºñÀ²(%)
169,35.0,748.0,71.0,0.0,1762257.0,5633986.0,235190.0,0.0,50350.2,7532.066844919786,3312.535211267605,0.0,82.28,12.29,5.4,0.0
170,12.0,1595.0,8.0,0.0,826975.0,11842536.0,58946.0,0.0,68914.58333333333,7424.787460815047,7368.25,0.0,82.33,8.86,8.79,0.0
171,583.0,95.0,16.0,0.0,25593383.0,645142.0,65012.0,0.0,43899.45626072041,6790.968421052631,4063.25,0.0,80.18,12.38,7.41,0.0
172,798.0,486.0,1.0,0.0,16389237.0,4641289.0,26798.0,0.0,20537.89097744361,9549.977366255143,26798.0,0.0,36.1,16.78,47.06,0.0
173,43.0,90.0,1639.0,0.0,2755868.0,647752.0,7630572.0,0.0,64089.95348837209,7197.2444444444445,4655.626601586333,0.0,84.39,9.47,6.12,0.0
175,57.0,4209.0,2.0,0.0,5956815.0,25337153.0,11152.0,0.0,104505.52631578948,6019.755999049656,5576.0,0.0,90.01,5.18,4.8,0.0
176,49.0,22.0,1116.0,0.0,1405452.0,231430.0,5986481.0,0.0,28682.69387755102,10519.545454545454,5364.230286738351,0.0,64.36,23.57,12.01,0.0
177,490.0,102.0,3.0,0.0,78407278.0,1466604.0,20625.0,0.0,160014.85306122448,14378.470588235294,6875.0,0.0,88.28,7.93,3.79,0.0
178,106.0,1495.0,64.0,0.0,6112422.0,11351488.0,378928.0,0.0,57664.35849056604,7592.96856187291,5920.75,0.0,81.01,10.66,8.31,0.0
179,1014.0,262.0,0.0,2.0,42327688.0,2250043.0,0.0,11153.0,41743.28205128205,8587.95038167939,0.0,5576.5,74.66,15.34,0.0,9.96
180,614.0,2.0,5.0,0.0,44841584.0,137866.0,60535.0,0.0,73031.89576547232,68933.0,12107.0,0.0,47.4,44.73,7.85,0.0
181,685.0,101.0,14.0,0.0,53220645.0,931200.0,102591.0,0.0,77694.37226277373,9219.80198019802,7327.928571428572,0.0,82.44,9.77,7.77,0.0
182,1025.0,299.0,0.0,3.0,73435733.0,2350771.0,0.0,30694.0,71644.6175609756,7862.110367892977,0.0,10231.333333333334,79.84,8.75,0.0,11.39
183,7.0,2069.0,3.0,0.0,238291.0,12029882.0,38347.0,0.0,34041.57142857143,5814.346060898985,12782.333333333334,0.0,64.67,11.03,24.25,0.0
184,413.0,116.0,18.0,0.0,33173610.0,843976.0,73545.0,0.0,80323.51089588378,7275.6551724137935,4085.8333333333335,0.0,87.61,7.93,4.45,0.0
185,6.0,1333.0,28.0,0.0,263804.0,10608637.0,85254.0,0.0,43967.333333333336,7958.467366841711,3044.785714285714,0.0,79.98,14.46,5.53,0.0
186,745.0,530.0,56.0,0.0,70977810.0,3720954.0,185743.0,0.0,95272.22818791946,7020.667924528302,3316.839285714286,0.0,90.21,6.64,3.14,0.0
187,436.0,76.0,55.0,0.0,17765985.0,614642.0,246274.0,0.0,40747.67201834863,8087.394736842105,4477.709090909091,0.0,76.43,15.15,8.38,0.0
188,33.0,170.0,2565.0,0.0,414430.0,1630564.0,11473175.0,0.0,12558.484848484848,9591.552941176473,4472.972709551657,0.0,47.17,35.96,16.75,0.0
189,1137.0,13.0,0.0,46.0,92946772.0,109713.0,0.0,797196.0,81747.38082673703,8439.461538461539,0.0,17330.347826086956,76.03,7.84,0.0,16.11
190,1009.0,0.0,0.0,0.0,41238245.0,0.0,0.0,0.0,40870.411298315164,0.0,0.0,0.0,100.0,0.0,0.0,0.0
191,427.0,1.0,14.0,0.0,76309748.0,60981.0,47226.0,0.0,178711.35362997657,60981.0,3373.285714285714,0.0,73.52,25.08,1.39,0.0
192,590.0,358.0,50.0,1.0,30316891.0,3301325.0,238791.0,8091.0,51384.56101694916,9221.578212290502,4775.82,8091.0,69.94,12.54,6.49,11.0
193,38.0,1211.0,7.0,0.0,527006.0,8593325.0,51038.0,0.0,13868.578947368422,7096.056977704377,7291.142857142857,0.0,49.08,25.07,25.74,0.0
194,133.0,1757.0,2.0,0.0,3477914.0,10276335.0,7420.0,0.0,26149.72932330827,5848.79624359704,3710.0,0.0,73.23,16.35,10.36,0.0
195,1.0,710.0,4.0,0.0,90724.0,6297764.0,7236.0,0.0,90724.0,8870.09014084507,1809.0,0.0,89.47,8.74,1.78,0.0
196,479.0,429.0,363.0,2.0,21439581.0,4224931.0,1849333.0,3378.0,44759.04175365344,9848.32400932401,5094.581267217631,1689.0,72.91,16.02,8.29,2.75
197,471.0,667.0,2.0,4.0,84015273.0,3836006.0,5663.0,25107.0,178376.37579617836,5751.133433283359,2831.5,6276.75,92.31,2.97,1.46,3.25
198,230.0,982.0,7.0,0.0,8058356.0,4655319.0,55964.0,0.0,35036.330434782605,4740.650712830958,7994.857142857143,0.0,73.34,9.91,16.71,0.0
199,52.0,638.0,193.0,0.0,6126046.0,9706652.0,1082361.0,0.0,117808.57692307692,15214.188087774295,5608.088082901554,0.0,84.98,10.97,4.04,0.0
200,62.0,112.0,901.0,0.0,6308447.0,1280197.0,3946016.0,0.0,101749.14516129032,11430.330357142857,4379.596004439512,0.0,86.55,9.72,3.72,0.0
201,793.0,6.0,54.0,0.0,108546729.0,485667.0,386706.0,0.0,136881.1210592686,80944.5,7161.222222222223,0.0,60.84,35.97,3.18,0.0
202,603.0,2.0,1002.0,0.0,74072219.0,5866.0,5308815.0,0.0,122839.5008291874,2933.0,5298.218562874252,0.0,93.72,2.24,4.04,0.0
203,1.0,1024.0,4.0,0.0,80862.0,6325982.0,27071.0,0.0,80862.0,6177.716796875,6767.75,0.0,86.2,6.58,7.21,0.0
204,218.0,1336.0,4.0,0.0,11772799.0,9310798.0,13010.0,0.0,54003.66513761468,6969.160179640719,3252.5,0.0,84.08,10.84,5.06,0.0
205,71.0,1153.0,167.0,2.0,12701057.0,9490537.0,912392.0,8212.0,178888.12676056338,8231.168256721596,5463.425149700599,4106.0,90.95,4.18,2.78,2.09
206,118.0,1483.0,205.0,0.0,4741109.0,8970236.0,397765.0,0.0,40178.88983050847,6048.709372892785,1940.317073170732,0.0,83.41,12.54,4.02,0.0
207,4.0,1112.0,1.0,1.0,111566.0,7241061.0,1020.0,2060.0,27891.5,6511.7455035971225,1020.0,2060.0,74.41,17.34,2.71,5.48
208,333.0,80.0,0.0,0.0,69961483.0,630110.0,0.0,0.0,210094.54354354355,7876.375,0.0,0.0,96.39,3.61,0.0,0.0
209,530.0,55.0,23.0,0.0,16906537.0,383213.0,116279.0,0.0,31899.12641509434,6967.509090909091,5055.608695652174,0.0,72.63,15.84,11.49,0.0
210,36.0,657.0,255.0,0.0,752718.0,3888033.0,857731.0,0.0,20908.83333333333,5917.858447488585,3363.6509803921567,0.0,69.26,19.56,11.11,0.0
211,544.0,5.0,23.0,0.0,18106567.0,181841.0,137849.0,0.0,33284.13051470588,36368.2,5993.434782608696,0.0,44.0,48.05,7.91,0.0
212,63.0,2.0,1539.0,0.0,7922731.0,31679.0,11478159.0,0.0,125757.63492063493,15839.5,7458.19298245614,0.0,84.37,10.62,5.0,0.0
213,264.0,2735.0,739.0,0.0,20660241.0,16954882.0,3598259.0,0.0,78258.48863636363,6199.225594149909,4869.09201623816,0.0,87.61,6.93,5.45,0.0
214,497.0,3.0,554.0,0.0,15736390.0,173719.0,1967228.0,0.0,31662.75653923541,57906.333333333336,3550.9530685920577,0.0,34.0,62.16,3.81,0.0
215,171.0,1421.0,0.0,0.0,4823211.0,8046624.0,0.0,0.0,28205.91228070176,5662.648838845883,0.0,0.0,83.28,16.68,0.0,0.0
216,29.0,1238.0,3.0,0.0,2298328.0,8617483.0,24278.0,0.0,79252.68965517242,6960.810177705977,8092.666666666667,0.0,84.04,7.37,8.57,0.0
217,457.0,79.0,2.0,0.0,9841794.0,830728.0,14401.0,0.0,21535.654266958423,10515.54430379747,7200.5,0.0,54.87,26.75,18.31,0.0
218,635.0,106.0,0.0,6.0,172097470.0,2885505.0,0.0,126454.0,271019.6377952756,27221.745283018867,0.0,21075.666666666668,84.87,8.52,0.0,6.6
219,514.0,606.0,7.0,0.0,40471176.0,4242323.0,12700.0,0.0,78737.69649805447,7000.53300330033,1814.2857142857144,0.0,89.93,7.99,2.07,0.0
220,5.0,2051.0,2.0,0.0,885555.0,16511034.0,29419.0,0.0,177111.0,8050.235982447586,14709.5,0.0,88.61,4.03,7.36,0.0
221,37.0,1053.0,8.0,0.0,1535439.0,8047228.0,28222.0,0.0,41498.35135135135,7642.1918328585,3527.75,0.0,78.79,14.49,6.69,0.0
222,452.0,307.0,306.0,0.0,65542831.0,5200996.0,1808214.0,0.0,145006.2632743363,16941.355048859936,5909.196078431372,0.0,86.39,10.09,3.52,0.0
223,562.0,9.0,2.0,0.0,130853053.0,170692.0,10417.0,0.0,232834.6138790036,18965.777777777777,5208.5,0.0,90.59,7.38,2.03,0.0
224,377.0,85.0,0.0,0.0,144366752.0,1029088.0,0.0,0.0,382935.6816976128,12106.917647058825,0.0,0.0,96.94,3.06,0.0,0.0
225,640.0,66.0,11.0,0.0,140557304.0,643443.0,43732.0,0.0,219620.7875,9749.136363636364,3975.636363636364,0.0,94.12,4.18,1.7,0.0
226,35.0,776.0,22.0,0.0,2396173.0,7729526.0,188031.0,0.0,68462.08571428571,9960.7293814433,8546.863636363636,0.0,78.72,11.44,9.82,0.0
227,15.0,0.0,1447.0,0.0,263245.0,0.0,5278437.0,0.0,17549.666666666668,0.0,3647.848652384244,0.0,82.79,0.0,17.14,0.0
228,12.0,1396.0,36.0,0.0,362790.0,10335936.0,191367.0,0.0,30232.5,7403.965616045845,5315.75,0.0,70.39,17.21,12.35,0.0
229,920.0,8.0,20.0,0.0,70863188.0,60231.0,161938.0,0.0,77025.20434782609,7528.875,8096.9,0.0,83.13,8.12,8.73,0.0
230,731.0,24.0,5.0,1.0,12851541.0,372507.0,95738.0,3193.0,17580.767441860466,15521.125,19147.6,3193.0,31.71,27.98,34.5,5.75
231,15.0,1516.0,1.0,0.0,2372310.0,7677873.0,7853.0,0.0,158154.0,5064.560026385224,7853.0,0.0,92.45,2.96,4.59,0.0
232,25.0,1.0,1915.0,0.0,808861.0,22525.0,8425758.0,0.0,32354.44,22525.0,4399.87362924282,0.0,54.58,37.96,7.41,0.0
233,45.0,7.0,1232.0,0.0,10796679.0,88309.0,8532295.0,0.0,239926.2,12615.57142857143,6925.564123376624,0.0,92.47,4.86,2.67,0.0
234,654.0,186.0,68.0,0.0,30306721.0,1332583.0,329380.0,0.0,46340.55198776758,7164.424731182796,4843.823529411765,0.0,79.42,12.26,8.29,0.0
235,633.0,11.0,436.0,0.0,37586797.0,113030.0,2720497.0,0.0,59378.82622432859,10275.454545454546,6239.672018348624,0.0,78.24,13.53,8.21,0.0
236,0.0,0.0,1483.0,0.0,0.0,0.0,7093393.0,0.0,0.0,0.0,4783.137559002023,0.0,0.0,0.0,100.0,0.0
237,548.0,7.0,653.0,0.0,49940194.0,135055.0,2784551.0,0.0,91131.7408759124,19293.571428571428,4264.243491577336,0.0,79.46,16.81,3.71,0.0
238,734.0,4.0,3.0,0.0,15749699.0,46215.0,13618.0,0.0,21457.35558583106,11553.75,4539.333333333333,0.0,57.14,30.72,12.06,0.0
239,714.0,44.0,13.0,0.0,136508149.0,722327.0,138398.0,0.0,191187.8837535014,16416.522727272728,10646.0,0.0,87.6,7.52,4.88,0.0
240,606.0,7.0,0.0,8.0,18164311.0,70616.0,0.0,23894.0,29974.110561056103,10088.0,0.0,2986.75,69.63,23.4,0.0,6.92
241,760.0,18.0,4.0,0.0,61691310.0,210560.0,24167.0,0.0,81172.77631578948,11697.777777777776,6041.75,0.0,82.07,11.82,6.1,0.0
242,16.0,1131.0,5.0,0.0,555089.0,8339950.0,14278.0,0.0,34693.0625,7373.961096374889,2855.6,0.0,77.23,16.39,6.34,0.0
243,49.0,845.0,6.0,0.0,894589.0,5551119.0,41994.0,0.0,18256.918367346934,6569.371597633136,6999.0,0.0,57.37,20.6,21.94,0.0
245,925.0,5.0,1379.0,0.0,17896194.0,58812.0,6687642.0,0.0,19347.23675675676,11762.4,4849.631617113851,0.0,53.8,32.66,13.45,0.0
246,413.0,221.0,2.0,0.0,64583414.0,2803752.0,5550.0,0.0,156376.30508474575,12686.660633484164,2775.0,0.0,91.0,7.38,1.61,0.0
247,1695.0,242.0,77.0,0.0,19883387.0,2653917.0,293908.0,0.0,11730.61179941003,10966.59917355372,3816.987012987013,0.0,44.24,41.29,14.35,0.0
248,378.0,1114.0,124.0,0.0,20527191.0,7831063.0,566400.0,0.0,54304.73809523809,7029.679533213644,4567.741935483871,0.0,82.4,10.65,6.92,0.0
249,581.0,13.0,14.0,2.0,119432771.0,122318.0,68084.0,11769.0,205564.14974182445,9409.076923076924,4863.142857142857,5884.5,91.07,4.17,2.15,2.61
250,685.0,41.0,130.0,0.0,118948661.0,238685.0,624982.0,0.0,173647.6802919708,5821.585365853659,4807.553846153846,0.0,94.23,3.16,2.61,0.0
251,531.0,6.0,156.0,0.0,47764403.0,45466.0,839884.0,0.0,89951.79472693033,7577.666666666667,5383.871794871795,0.0,87.41,7.36,5.23,0.0
252,538.0,29.0,4.0,2.0,9074625.0,145527.0,7602.0,3591.0,16867.332713754648,5018.172413793103,1900.5,1795.5,65.94,19.57,7.4,6.99
253,487.0,0.0,7.0,0.0,68609543.0,0.0,64899.0,0.0,140882.0184804928,0.0,9271.285714285714,0.0,93.83,0.0,6.17,0.0
254,759.0,52.0,3.0,0.0,121847441.0,260260.0,11645.0,0.0,160536.81291172595,5005.0,3881.6666666666665,0.0,94.75,2.95,2.29,0.0
255,680.0,67.0,126.0,0.0,115638333.0,483498.0,619143.0,0.0,170056.37205882353,7216.388059701492,4913.833333333333,0.0,93.34,3.96,2.7,0.0
256,536.0,22.0,530.0,0.0,173714230.0,993423.0,2993683.0,0.0,324093.7126865672,45155.59090909091,5648.458490566038,0.0,86.45,12.04,1.51,0.0
257,46.0,2352.0,46.0,0.0,1087721.0,12812176.0,145055.0,0.0,23646.10869565217,5447.353741496599,3153.3695652173915,0.0,73.33,16.85,9.75,0.0
258,534.0,33.0,179.0,0.0,283494196.0,250686.0,935740.0,0.0,530888.0074906367,7596.545454545455,5227.597765363129,0.0,97.64,1.4,0.96,0.0
259,65.0,2798.0,26.0,0.0,17351852.0,16180389.0,116462.0,0.0,266951.56923076924,5782.840957827019,4479.307692307692,0.0,96.3,2.09,1.62,0.0
260,42.0,1237.0,14.0,0.0,1171039.0,10112519.0,119935.0,0.0,27881.880952380958,8175.035569927243,8566.785714285714,0.0,62.48,18.29,19.16,0.0
261,537.0,22.0,10.0,2.0,28210720.0,888649.0,38946.0,12238.0,52533.92923649907,40393.13636363636,3894.6,6119.0,51.03,39.22,3.78,5.94
262,1472.0,65.0,2.0,0.0,35285980.0,645251.0,5055.0,0.0,23971.453804347828,9926.938461538462,2527.5,0.0,65.81,27.2,6.92,0.0
263,4.0,987.0,91.0,0.0,194115.0,5721215.0,321005.0,0.0,48528.75,5796.570415400202,3527.5274725274726,0.0,83.88,10.01,6.09,0.0
264,43.0,650.0,1320.0,0.0,2921273.0,3312083.0,4604073.0,0.0,67936.58139534884,5095.512307692307,3487.934090909091,0.0,88.78,6.65,4.55,0.0
265,593.0,0.0,28.0,0.0,174472784.0,0.0,176500.0,0.0,294220.5463743676,0.0,6303.571428571428,0.0,97.9,0.0,2.1,0.0
266,537.0,9.0,96.0,0.0,39196470.0,91658.0,925019.0,0.0,72991.56424581006,10184.222222222224,9635.614583333334,0.0,78.65,10.96,10.37,0.0
267,392.0,86.0,13.0,0.0,42052975.0,1119280.0,43123.0,0.0,107277.9974489796,13014.883720930233,3317.153846153846,0.0,86.79,10.52,2.68,0.0
268,714.0,221.0,441.0,0.0,39573854.0,3349196.0,2071462.0,0.0,55425.56582633053,15154.733031674208,4697.1927437641725,0.0,73.63,20.11,6.23,0.0
269,168.0,14.0,4178.0,0.0,31253141.0,128583.0,38590013.0,0.0,186030.60119047615,9184.5,9236.479894686452,0.0,90.99,4.49,4.52,0.0
270,15.0,1302.0,5.0,0.0,561069.0,7617141.0,31068.0,0.0,37404.6,5850.33870967742,6213.6,0.0,75.61,11.81,12.54,0.0
271,614.0,5.0,0.0,1.0,47992763.0,11077.0,0.0,3193.0,78164.10912052117,2215.4,0.0,3193.0,93.53,2.65,0.0,3.82
272,121.0,1483.0,2.0,0.0,10201175.0,17123290.0,4409.0,0.0,84307.23140495867,11546.38570465273,2204.5,0.0,85.98,11.76,2.25,0.0
273,835.0,141.0,13.0,0.0,62253725.0,2477063.0,79816.0,0.0,74555.35928143712,17567.822695035462,6139.692307692308,0.0,75.87,17.86,6.24,0.0
274,5.0,1137.0,6.0,0.0,43757.0,5296717.0,26662.0,0.0,8751.4,4658.50219876869,4443.666666666667,0.0,49.02,26.02,24.79,0.0
275,734.0,388.0,1251.0,0.0,34731295.0,3864186.0,13514623.0,0.0,47317.84059945504,9959.242268041236,10803.055955235812,0.0,69.5,14.61,15.85,0.0
276,20.0,18.0,2662.0,0.0,2420625.0,501105.0,7700109.0,0.0,121031.25,27839.166666666668,2892.6029301277235,0.0,79.75,18.33,1.9,0.0
277,334.0,929.0,5.0,0.0,12975918.0,4467832.0,18724.0,0.0,38850.05389221557,4809.291711517761,3744.8,0.0,81.95,10.13,7.88,0.0
278,23.0,3.0,1698.0,0.0,503697.0,9322.0,4528717.0,0.0,21899.869565217392,3107.333333333333,2667.0889281507657,0.0,79.13,11.2,9.61,0.0
279,688.0,1.0,9.0,0.0,47367013.0,9235.0,40990.0,0.0,68847.40261627907,9235.0,4554.444444444444,0.0,83.31,11.16,5.51,0.0
280,719.0,38.0,7.0,0.0,60999754.0,440263.0,33078.0,0.0,84839.71349095966,11585.868421052632,4725.428571428572,0.0,83.87,11.44,4.67,0.0
281,536.0,107.0,688.0,0.0,83896227.0,1502481.0,2949668.0,0.0,156522.81156716417,14041.878504672895,4287.308139534884,0.0,89.52,8.03,2.45,0.0
282,629.0,54.0,18.0,0.0,40637589.0,555118.0,44842.0,0.0,64606.65977742448,10279.962962962964,2491.222222222222,0.0,83.5,13.27,3.22,0.0
283,625.0,0.0,0.0,0.0,130595442.0,0.0,0.0,0.0,208952.7072,0.0,0.0,0.0,100.0,0.0,0.0,0.0
284,0.0,484.0,0.0,0.0,0.0,2474402.0,0.0,0.0,0.0,5112.400826446281,0.0,0.0,0.0,100.0,0.0,0.0
285,505.0,237.0,7.0,0.0,3662055.0,1637308.0,25249.0,0.0,7251.59405940594,6908.472573839663,3607.0,0.0,40.81,38.79,20.21,0.0
286,519.0,347.0,9.0,0.0,26585553.0,2824458.0,19528.0,0.0,51224.57225433526,8139.6484149855905,2169.777777777778,0.0,83.25,13.21,3.52,0.0
287,10.0,816.0,2.0,0.0,1122564.0,7155365.0,5563.0,0.0,112256.4,8768.829656862745,2781.5,0.0,90.67,7.08,2.24,0.0
288,230.0,1819.0,5.0,0.0,11740208.0,20970119.0,31665.0,0.0,51044.38260869565,11528.37768004398,6333.0,0.0,74.08,16.71,9.18,0.0
289,659.0,155.0,13.0,0.0,14344443.0,2123995.0,54228.0,0.0,21766.98482549317,13703.193548387097,4171.384615384615,0.0,54.91,34.52,10.5,0.0
290,2.0,1610.0,0.0,0.0,68177.0,11331755.0,0.0,0.0,34088.5,7038.357142857143,0.0,0.0,82.89,17.08,0.0,0.0
291,4.0,1710.0,26.0,0.0,229108.0,10062479.0,146600.0,0.0,57277.0,5884.490643274854,5638.461538461538,0.0,83.25,8.54,8.18,0.0
292,1242.0,23.0,18.0,0.0,70704495.0,377104.0,83755.0,0.0,56927.934782608696,16395.82608695652,4653.055555555556,0.0,73.01,21.01,5.96,0.0
293,423.0,642.0,2.0,0.0,14367945.0,5174949.0,6412.0,0.0,33966.77304964539,8060.6682242990655,3206.0,0.0,75.09,17.79,7.07,0.0
294,387.0,4.0,26.0,3.0,54560487.0,67155.0,95013.0,14476.0,140983.17054263566,16788.75,3654.346153846154,4825.333333333333,84.8,10.09,2.2,2.9
295,380.0,58.0,7.0,0.0,30953094.0,2044890.0,17501.0,0.0,81455.51052631579,35256.72413793104,2500.1428571428573,0.0,68.33,29.56,2.1,0.0
296,1471.0,5.0,325.0,0.0,71007469.0,23046.0,1163112.0,0.0,48271.56288239293,4609.2,3578.806153846154,0.0,85.5,8.15,6.33,0.0
297,462.0,0.0,400.0,0.0,46530545.0,0.0,2743116.0,0.0,100715.46536796536,0.0,6857.79,0.0,93.63,0.0,6.37,0.0
298,619.0,14.0,518.0,0.0,117196233.0,96149.0,3530094.0,0.0,189331.55573505652,6867.785714285715,6814.853281853282,0.0,93.26,3.38,3.36,0.0
299,431.0,274.0,1.0,0.0,17094278.0,2662643.0,8920.0,0.0,39661.897911832944,9717.675182481751,8920.0,0.0,68.03,16.65,15.28,0.0
300,7.0,1815.0,12.0,0.0,1064323.0,20708689.0,33531.0,0.0,152046.14285714287,11409.746005509642,2794.25,0.0,91.46,6.86,1.68,0.0
301,554.0,54.0,0.0,9.0,32418445.0,731008.0,0.0,219235.0,58517.04873646209,13537.185185185184,0.0,24359.444444444445,60.69,14.03,0.0,25.25
302,810.0,10.0,191.0,0.0,32094289.0,67904.0,1319574.0,0.0,39622.57901234568,6790.4,6908.764397905759,0.0,74.31,12.72,12.94,0.0
303,205.0,1751.0,49.0,4.0,18070340.0,9027426.0,228471.0,17242.0,88148.0,5155.583095374072,4662.673469387755,4310.5,86.19,5.04,4.55,4.21
304,241.0,102.0,29.0,0.0,119359400.0,2980988.0,179273.0,0.0,495267.2199170125,29225.37254901961,6181.827586206897,0.0,93.33,5.51,1.16,0.0
305,674.0,107.0,842.0,0.0,111328049.0,1294292.0,4638740.0,0.0,165175.146884273,12096.18691588785,5509.192399049881,0.0,90.37,6.61,3.01,0.0
306,754.0,15.0,5.0,0.0,53338363.0,150011.0,6766.0,0.0,70740.53448275862,10000.733333333334,1353.2,0.0,86.17,12.17,1.65,0.0
307,659.0,236.0,1.0,2.0,53588953.0,2764733.0,4416.0,22935.0,81318.59332321699,11714.97033898305,4416.0,11467.5,74.66,10.75,4.05,10.52
308,664.0,30.0,137.0,0.0,22314084.0,268723.0,908362.0,0.0,33605.548192771086,8957.433333333332,6630.379562043796,0.0,68.31,18.18,13.45,0.0
309,633.0,17.0,24.0,0.0,77802180.0,457960.0,750459.0,0.0,122910.23696682464,26938.82352941177,31269.125,0.0,67.86,14.87,17.26,0.0
310,246.0,1082.0,29.0,0.0,12090722.0,8021347.0,119394.0,0.0,49149.27642276423,7413.444547134935,4117.0344827586205,0.0,81.0,12.2,6.77,0.0
311,832.0,90.0,80.0,0.0,36684300.0,515935.0,382616.0,0.0,44091.706730769234,5732.611111111111,4782.7,0.0,80.74,10.48,8.74,0.0
312,8.0,26.0,1253.0,0.0,1094493.0,136295.0,14035740.0,0.0,136811.625,5242.115384615385,11201.70790103751,0.0,89.27,3.42,7.3,0.0
313,496.0,852.0,288.0,0.0,56737194.0,6701043.0,1876409.0,0.0,114389.50403225806,7865.0739436619715,6515.309027777777,0.0,88.83,6.1,5.06,0.0
314,923.0,2.0,6.0,0.0,76398055.0,48281.0,92333.0,0.0,82771.45720476707,24140.5,15388.833333333334,0.0,67.68,19.73,12.57,0.0
315,960.0,42.0,339.0,0.0,167375023.0,1249984.0,2508718.0,0.0,174348.98229166667,29761.52380952381,7400.34808259587,0.0,82.43,14.07,3.5,0.0
316,468.0,194.0,562.0,0.0,52962303.0,1638703.0,2418524.0,0.0,113167.31410256412,8446.922680412372,4303.423487544484,0.0,89.87,6.7,3.42,0.0
317,718.0,394.0,282.0,0.0,26680148.0,2684312.0,1319617.0,0.0,37158.980501392754,6812.97461928934,4679.492907801418,0.0,76.38,13.98,9.6,0.0
318,632.0,3.0,6.0,0.0,25270271.0,77730.0,9171.0,0.0,39984.60601265823,25910.0,1528.5,0.0,59.3,38.4,2.26,0.0
319,515.0,2.0,0.0,0.0,51580967.0,28045.0,0.0,0.0,100157.21747572816,14022.5,0.0,0.0,87.72,12.27,0.0,0.0
320,639.0,247.0,48.0,0.0,18406917.0,1428625.0,229208.0,0.0,28805.81690140845,5783.906882591094,4775.166666666667,0.0,73.18,14.67,12.1,0.0
321,639.0,130.0,802.0,0.0,62194704.0,3291967.0,8188089.0,0.0,97331.30516431924,25322.82307692308,10209.587281795511,0.0,73.26,19.05,7.68,0.0
322,132.0,1519.0,2.0,0.0,4571514.0,21176974.0,15762.0,0.0,34632.681818181816,13941.391705069123,7881.0,0.0,61.35,24.67,13.94,0.0
323,486.0,550.0,103.0,0.0,59886998.0,5285768.0,558639.0,0.0,123224.2757201646,9610.487272727272,5423.679611650486,0.0,89.13,6.95,3.92,0.0
324,671.0,666.0,83.0,0.0,77223457.0,6910889.0,256033.0,0.0,115087.11922503726,10376.71021021021,3084.734939759036,0.0,89.53,8.07,2.4,0.0
325,504.0,98.0,48.0,0.0,37183646.0,884074.0,256754.0,0.0,73777.0753968254,9021.163265306122,5349.041666666667,0.0,83.7,10.22,6.06,0.0
326,595.0,464.0,0.0,1.0,36557418.0,3065863.0,0.0,4505.0,61441.03865546219,6607.463362068966,0.0,4505.0,84.68,9.1,0.0,6.2
327,472.0,72.0,4.0,0.0,74217190.0,514494.0,10253.0,0.0,157239.8093220339,7145.75,2563.25,0.0,94.18,4.28,1.53,0.0
328,444.0,3.0,1.0,0.0,43902387.0,114226.0,18123.0,0.0,98879.25,38075.333333333336,18123.0,0.0,63.76,24.54,11.68,0.0
329,459.0,447.0,452.0,0.0,48880546.0,3484211.0,2490940.0,0.0,106493.5642701525,7794.65548098434,5510.929203539823,0.0,88.89,6.5,4.6,0.0
330,160.0,1080.0,26.0,0.0,1244944.0,5922650.0,72692.0,0.0,7780.9,5483.935185185185,2795.846153846154,0.0,48.45,34.04,17.32,0.0
331,92.0,1074.0,43.0,0.0,2887592.0,6446522.0,394969.0,0.0,31386.869565217392,6002.3482309124765,9185.32558139535,0.0,67.39,12.87,19.69,0.0
332,739.0,277.0,544.0,0.0,37166425.0,2649944.0,2625965.0,0.0,50292.86197564276,9566.584837545126,4827.141544117647,0.0,77.75,14.77,7.45,0.0
333,677.0,1175.0,740.0,0.0,16355873.0,10060761.0,3907058.0,0.0,24159.339734121124,8562.349787234043,5279.808108108108,0.0,63.57,22.49,13.86,0.0
334,498.0,0.0,0.0,0.0,27918068.0,0.0,0.0,0.0,56060.37751004016,0.0,0.0,0.0,100.0,0.0,0.0,0.0
335,754.0,28.0,107.0,0.0,91248524.0,187001.0,524488.0,0.0,121019.2625994695,6678.607142857143,4901.757009345794,0.0,91.27,5.03,3.69,0.0
336,90.0,866.0,1.0,0.0,7227997.0,5913440.0,5631.0,0.0,80311.07777777778,6828.452655889146,5631.0,0.0,86.57,7.35,6.06,0.0
337,643.0,62.0,295.0,0.0,137915096.0,982060.0,1808495.0,0.0,214486.9300155521,15839.67741935484,6130.4915254237285,0.0,90.71,6.7,2.59,0.0
338,26.0,1126.0,17.0,0.0,2405751.0,11903534.0,46879.0,0.0,92528.8846153846,10571.522202486678,2757.5882352941176,0.0,87.41,9.98,2.6,0.0
339,1.0,2295.0,3.0,0.0,168341.0,25966086.0,11155.0,0.0,168341.0,11314.198692810458,3718.3333333333335,0.0,91.8,6.17,2.03,0.0
